infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,2,0,2007-12-31T23:00:00Z,2007-11-30T23:00:00Z,cattle,cattle,64420015_1
64420015_1,2,NA,NA,2007-11-30T23:00:00Z,NA,cattle,NA,NA
45_d500_156_1,3,2,0.0058738452773296245,2014-04-30T22:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
45_d500_99_839_0,4,2,0.0058738452773296245,2013-06-30T22:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
45_d500_156_2,5,2,0,2008-10-31T23:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
45_d500_99_839_1,6,2,0.005882702346263189,2008-10-31T23:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
45_d500_152_0,7,2,0.0058738452773296245,2017-05-31T22:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
45_d500_156_3,8,2,0,2011-08-31T22:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
64420015_3,9,2,0,2007-12-31T23:00:00Z,2007-11-30T23:00:00Z,cattle,cattle,64420015_1
45_d500_157_858_0,10,2,0,2013-07-31T22:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
64420015_2,11,NA,NA,2007-11-30T23:00:00Z,NA,cattle,NA,NA
64420015_4,12,2,0,2007-12-31T23:00:00Z,2007-11-30T23:00:00Z,cattle,cattle,64420015_1
45_d500_157_858_1,13,2,0,2011-12-31T23:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
45_d500_99_766_0,14,6,0.005882702346263189,2010-09-30T22:00:00Z,2008-10-31T23:00:00Z,badger,badger,45_d500_99_839_1
45_d500_157_858_2,15,2,0.005882702346263189,2010-12-31T23:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
45_d500_105_726_0,16,6,0.005882702346263189,2010-05-31T22:00:00Z,2008-10-31T23:00:00Z,badger,badger,45_d500_99_839_1
45_d500_152_1,17,2,0,2011-12-31T23:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
45_d500_157_858_3,18,2,0,2010-07-31T22:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
45_d500_105_726_1,19,149,0,2020-01-31T23:00:00Z,2015-07-31T22:00:00Z,badger,badger,45_d500_105_726_5
45_d500_99_766_1,20,14,0.005882702346263189,2014-12-31T23:00:00Z,2010-09-30T22:00:00Z,badger,badger,45_d500_99_766_0
45_d500_157_858_4,21,2,0,2011-01-31T23:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
45_d500_157_858_5,22,2,0,2013-02-28T23:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
45_d500_157_858_6,23,15,0.0058738452773296245,2014-04-30T22:00:00Z,2010-12-31T23:00:00Z,badger,badger,45_d500_157_858_2
45_d500_99_766_2,24,14,0,2011-11-30T23:00:00Z,2010-09-30T22:00:00Z,badger,badger,45_d500_99_766_0
45_d500_99_766_3,25,14,0,2011-09-30T22:00:00Z,2010-09-30T22:00:00Z,badger,badger,45_d500_99_766_0
45_d500_157_858_7,26,2,0.005882702346263189,2017-08-31T22:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
64420044_0,27,14,0,2011-06-30T22:00:00Z,2010-09-30T22:00:00Z,cattle,badger,45_d500_99_766_0
64359_12,28,16,0,2011-07-31T22:00:00Z,2010-05-31T22:00:00Z,boar,badger,45_d500_105_726_0
45_d500_152_2,29,2,0,2011-11-30T23:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
45_d500_43_2,30,16,0,2012-10-31T23:00:00Z,2010-05-31T22:00:00Z,badger,badger,45_d500_105_726_0
64359187_21,31,16,0,2012-05-31T22:00:00Z,2010-05-31T22:00:00Z,cattle,badger,45_d500_105_726_0
45_d500_152_3,32,2,0,2014-06-30T22:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_1
64359187_23,33,16,0,2012-05-31T22:00:00Z,2010-05-31T22:00:00Z,cattle,badger,45_d500_105_726_0
64359187_24,34,16,0,2012-05-31T22:00:00Z,2010-05-31T22:00:00Z,cattle,badger,45_d500_105_726_0
64359187_25,35,16,0,2012-05-31T22:00:00Z,2010-05-31T22:00:00Z,cattle,badger,45_d500_105_726_0
45_d500_99_699_3,36,253,0,2020-01-31T23:00:00Z,2017-07-31T22:00:00Z,badger,boar,64359_64
64359_24,37,277,0,2018-10-31T23:00:00Z,2017-06-30T22:00:00Z,boar,cattle,64551027_26
64359187_26,38,16,0,2012-05-31T22:00:00Z,2010-05-31T22:00:00Z,cattle,badger,45_d500_105_726_0
64359187_27,39,16,0.005882702346263189,2012-05-31T22:00:00Z,2010-05-31T22:00:00Z,cattle,badger,45_d500_105_726_0
64359187_28,40,16,0,2012-05-31T22:00:00Z,2010-05-31T22:00:00Z,cattle,badger,45_d500_105_726_0
64359187_30,41,16,0,2012-05-31T22:00:00Z,2010-05-31T22:00:00Z,cattle,badger,45_d500_105_726_0
64359187_29,42,16,0,2012-04-30T22:00:00Z,2010-05-31T22:00:00Z,cattle,badger,45_d500_105_726_0
64359187_31,43,16,0,2012-05-31T22:00:00Z,2010-05-31T22:00:00Z,cattle,badger,45_d500_105_726_0
64359042_0,44,16,0,2013-01-31T23:00:00Z,2010-05-31T22:00:00Z,cattle,badger,45_d500_105_726_0
64359045_4,45,16,0,2013-02-28T23:00:00Z,2010-05-31T22:00:00Z,cattle,badger,45_d500_105_726_0
64359187_32,46,16,0,2012-05-31T22:00:00Z,2010-05-31T22:00:00Z,cattle,badger,45_d500_105_726_0
64359187_33,47,16,0,2012-05-31T22:00:00Z,2010-05-31T22:00:00Z,cattle,badger,45_d500_105_726_0
64359029_2,48,16,0,2013-01-31T23:00:00Z,2010-05-31T22:00:00Z,cattle,badger,45_d500_105_726_0
