infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,NA,NA,2007-03-31T22:00:00Z,NA,cattle,NA,NA
64420015_1,2,1,0,2007-05-31T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64420015_2,3,NA,NA,2007-03-31T22:00:00Z,NA,cattle,NA,NA
45_d500_160_0,4,50,0,2018-05-31T22:00:00Z,2013-06-30T22:00:00Z,badger,badger,45_d500_57_715_0
45_d500_156_0,5,1,0.005882728811467011,2015-01-31T23:00:00Z,2007-03-31T22:00:00Z,badger,cattle,64420015_0
45_d500_156_1,6,1,0.005882728811467011,2011-03-31T22:00:00Z,2007-03-31T22:00:00Z,badger,cattle,64420015_0
64420035_0,7,18,0,2012-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
45_d500_157_858_0,8,18,0.005882728811467011,2013-04-30T22:00:00Z,2012-02-29T23:00:00Z,badger,badger,45_d500_159_855_0
64420035_1,9,18,0,2012-06-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
45_d500_163_0,10,18,0.005873849096841263,2013-05-31T22:00:00Z,2012-02-29T23:00:00Z,badger,badger,45_d500_159_855_0
45_d500_99_866_0,11,1,0.01786190369525563,2011-08-31T22:00:00Z,2007-03-31T22:00:00Z,badger,cattle,64420015_0
64420035_2,12,18,0.005882728811467011,2012-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
64420035_3,13,18,0.005882728811467011,2012-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
64420035_4,14,18,0,2012-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
45_d500_78_668_0,15,18,0.005882728811467011,2014-01-31T23:00:00Z,2012-02-29T23:00:00Z,badger,badger,45_d500_159_855_0
64420035_5,16,18,0.011836123902943618,2012-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
45_d500_157_858_1,17,13,0.005873849096841263,2013-07-31T22:00:00Z,2012-04-30T22:00:00Z,badger,cattle,64420035_3
45_d500_159_855_0,18,11,0.005882728811467011,2012-02-29T23:00:00Z,2011-08-31T22:00:00Z,badger,badger,45_d500_99_866_0
64420035_6,19,18,0.011836123902943618,2012-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
64420035_8,20,18,0.005882728811467011,2012-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
64420035_7,21,18,0.017780445850449862,2012-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
64420035_9,22,18,0.011836123902943618,2012-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
64420035_10,23,13,0,2012-06-30T22:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420035_3
64420035_12,24,13,0.005882728811467011,2012-06-30T22:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420035_3
64420035_11,25,18,0.011836123902943618,2012-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
64420035_13,26,18,0,2012-06-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
64420035_15,27,18,0.011836123902943618,2012-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
64420035_14,28,18,0,2012-06-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
64420035_16,29,18,0.011836123902943618,2012-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
40089001_0,30,18,0,2014-03-31T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
45_d500_99_866_1,31,18,0.005882728811467011,2013-03-31T22:00:00Z,2012-02-29T23:00:00Z,badger,badger,45_d500_159_855_0
64420035_20,32,18,0,2012-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
45_d500_163_1,33,103,0,2020-01-31T23:00:00Z,2017-01-31T23:00:00Z,badger,cattle,64420009_12
64420035_17,34,18,0,2012-06-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
64420035_19,35,18,0.011836123902943618,2012-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
45_d500_99_866_2,36,19,0.005882728811467011,2013-08-31T22:00:00Z,2012-04-30T22:00:00Z,badger,cattle,64420035_6
64420035_18,37,21,0,2012-06-30T22:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420035_7
45_d500_99_866_3,38,18,0.005882728811467011,2014-02-28T23:00:00Z,2012-02-29T23:00:00Z,badger,badger,45_d500_159_855_0
64420035_21,39,18,0,2012-06-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
45_d500_78_668_1,40,21,0.005882728811467011,2017-04-30T22:00:00Z,2012-04-30T22:00:00Z,badger,cattle,64420035_7
64420009_0,41,50,0.005882728811467011,2014-02-28T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
40089001_1,42,18,0.005882728811467011,2014-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
40089_1,43,18,0,2013-03-31T22:00:00Z,2012-02-29T23:00:00Z,boar,badger,45_d500_159_855_0
40089_0,44,56,0,2016-12-31T23:00:00Z,2015-02-28T23:00:00Z,boar,boar,40089_2
40089001_2,45,18,0.005882728811467011,2014-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
40089001_3,46,38,0,2014-04-30T22:00:00Z,2014-02-28T23:00:00Z,cattle,badger,45_d500_99_866_3
64420009_1,47,50,0.005882728811467011,2013-12-31T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
64420009_2,48,50,0.005873849096841263,2013-12-31T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
45_d500_155_880_0,49,112,0.005873849096841263,2020-01-31T23:00:00Z,2018-02-28T23:00:00Z,badger,cattle,64359189_0
45_d500_57_715_0,50,1,0.005882728811467011,2013-06-30T22:00:00Z,2007-03-31T22:00:00Z,badger,cattle,64420015_0
45_d500_99_869_0,51,50,0.005873849096841263,2020-01-31T23:00:00Z,2013-06-30T22:00:00Z,badger,badger,45_d500_57_715_0
45_d500_99_866_4,52,50,0.005882728811467011,2019-05-31T22:00:00Z,2013-06-30T22:00:00Z,badger,badger,45_d500_57_715_0
2_d500_9_0,53,74,0,2015-04-30T22:00:00Z,2014-09-30T22:00:00Z,badger,boar,40002_1
45_d500_99_866_5,54,1,0,2014-07-31T22:00:00Z,2007-03-31T22:00:00Z,badger,cattle,64420015_0
64359187_0,55,50,0.005882728811467011,2013-12-31T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
40089_2,56,18,0.005882728811467011,2015-02-28T23:00:00Z,2012-02-29T23:00:00Z,boar,badger,45_d500_159_855_0
40203015_0,57,78,0,2016-01-31T23:00:00Z,2014-11-30T23:00:00Z,cattle,boar,40203_2
45_d500_99_869_1,58,41,0.005873849096841263,2014-07-31T22:00:00Z,2014-02-28T23:00:00Z,badger,cattle,64420009_0
64420009_3,59,50,0.005873849096841263,2013-12-31T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
40089001_4,60,18,0.005882728811467011,2014-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
64420009_6,61,50,0.005882728811467011,2014-02-28T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
64420009_4,62,50,0.005873849096841263,2013-12-31T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
64420009_5,63,50,0.005873849096841263,2013-12-31T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
40089001_6,64,18,0,2014-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
40089001_5,65,18,0.005882728811467011,2014-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
64359187_1,66,50,0.005882728811467011,2013-12-31T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
64359187_2,67,50,0.005882728811467011,2013-12-31T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
64420009_7,68,50,0.005873849096841263,2013-12-31T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
40089001_8,69,18,0.005882728811467011,2014-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
40089001_9,70,38,0,2014-04-30T22:00:00Z,2014-02-28T23:00:00Z,cattle,badger,45_d500_99_866_3
40089001_7,71,18,0.005882728811467011,2014-04-30T22:00:00Z,2012-02-29T23:00:00Z,cattle,badger,45_d500_159_855_0
64420009_8,72,50,0.005882728811467011,2014-02-28T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
2_d500_43_0,73,45,0,2014-06-30T22:00:00Z,2014-04-30T22:00:00Z,badger,cattle,40089001_2
40002_1,74,38,0.005873849096841263,2014-09-30T22:00:00Z,2014-02-28T23:00:00Z,boar,badger,45_d500_99_866_3
2_d500_42_0,75,79,0,2019-08-31T22:00:00Z,2015-10-31T23:00:00Z,badger,boar,40203_3
2_d500_6_0,76,74,0.005882728811467011,2018-05-31T22:00:00Z,2014-09-30T22:00:00Z,badger,boar,40002_1
40203_1,77,78,0.005882728811467011,2015-06-30T22:00:00Z,2014-11-30T23:00:00Z,boar,boar,40203_2
40203_2,78,74,0.005882728811467011,2014-11-30T23:00:00Z,2014-09-30T22:00:00Z,boar,boar,40002_1
40203_3,79,74,0.005873849096841263,2015-10-31T23:00:00Z,2014-09-30T22:00:00Z,boar,boar,40002_1
40203015_1,80,78,0.005873849096841263,2016-01-31T23:00:00Z,2014-11-30T23:00:00Z,cattle,boar,40203_2
40203_4,81,78,0,2015-05-31T22:00:00Z,2014-11-30T23:00:00Z,boar,boar,40203_2
19_d500_10_0,82,56,0.005873849096841263,2017-04-30T22:00:00Z,2015-02-28T23:00:00Z,badger,boar,40089_2
40203015_2,83,78,0.011791392340776696,2015-12-31T23:00:00Z,2014-11-30T23:00:00Z,cattle,boar,40203_2
64420035_22,84,50,0.011836123902943618,2016-02-29T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
2_d500_28_0,85,78,0.005882728811467011,2017-07-31T22:00:00Z,2014-11-30T23:00:00Z,badger,boar,40203_2
2_d500_41_0,86,80,0.005882728811467011,2019-06-30T22:00:00Z,2016-01-31T23:00:00Z,badger,cattle,40203015_1
40203015_3,87,83,0,2016-01-31T23:00:00Z,2015-12-31T23:00:00Z,cattle,cattle,40203015_2
40203_5,88,83,0.005873849096841263,2016-12-31T23:00:00Z,2015-12-31T23:00:00Z,boar,cattle,40203015_2
40203015_4,89,78,0.005873849096841263,2016-01-31T23:00:00Z,2014-11-30T23:00:00Z,cattle,boar,40203_2
40203015_5,90,78,0.005873849096841263,2016-01-31T23:00:00Z,2014-11-30T23:00:00Z,cattle,boar,40203_2
40203015_7,91,78,0.005882728811467011,2016-01-31T23:00:00Z,2014-11-30T23:00:00Z,cattle,boar,40203_2
40203015_8,92,78,0.005873849096841263,2016-01-31T23:00:00Z,2014-11-30T23:00:00Z,cattle,boar,40203_2
40203015_6,93,83,0,2016-01-31T23:00:00Z,2015-12-31T23:00:00Z,cattle,cattle,40203015_2
40203_6,94,79,0.005882728811467011,2017-02-28T23:00:00Z,2015-10-31T23:00:00Z,boar,boar,40203_3
40203_7,95,83,0.005882728811467011,2017-09-30T22:00:00Z,2015-12-31T23:00:00Z,boar,cattle,40203015_2
40203001_0,96,83,0,2016-11-30T23:00:00Z,2015-12-31T23:00:00Z,cattle,cattle,40203015_2
64420009_9,97,103,0.005873849096841263,2017-03-31T22:00:00Z,2017-01-31T23:00:00Z,cattle,cattle,64420009_12
40089_3,98,115,0,2020-01-31T23:00:00Z,2019-03-31T22:00:00Z,boar,boar,40017_2
40203001_1,99,83,0,2016-11-30T23:00:00Z,2015-12-31T23:00:00Z,cattle,cattle,40203015_2
64420009_10,100,103,0,2017-03-31T22:00:00Z,2017-01-31T23:00:00Z,cattle,cattle,64420009_12
40203_8,101,83,0.005882728811467011,2017-04-30T22:00:00Z,2015-12-31T23:00:00Z,boar,cattle,40203015_2
64420009_11,102,16,0.011791392340776696,2017-01-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420035_5
64420009_12,103,16,0.005882728811467011,2017-01-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420035_5
40002_2,104,76,0.005882728811467011,2018-09-30T22:00:00Z,2018-05-31T22:00:00Z,boar,badger,2_d500_6_0
64420009_13,105,102,0,2017-03-31T22:00:00Z,2017-01-31T23:00:00Z,cattle,cattle,64420009_11
64420009_14,106,16,0.011791392340776696,2017-01-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420035_5
64420009_16,107,102,0,2017-03-31T22:00:00Z,2017-01-31T23:00:00Z,cattle,cattle,64420009_11
64420009_15,108,103,0.005873849096841263,2017-03-31T22:00:00Z,2017-01-31T23:00:00Z,cattle,cattle,64420009_12
64420009_17,109,103,0.005873849096841263,2017-03-31T22:00:00Z,2017-01-31T23:00:00Z,cattle,cattle,64420009_12
45_d500_61_0,110,97,0,2017-07-31T22:00:00Z,2017-03-31T22:00:00Z,badger,cattle,64420009_9
45_d500_61_1,111,97,0.005882728811467011,2020-01-31T23:00:00Z,2017-03-31T22:00:00Z,badger,cattle,64420009_9
64359189_0,112,50,0.011791392340776696,2018-02-28T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
40203_9,113,79,0.005882728811467011,2019-04-30T22:00:00Z,2015-10-31T23:00:00Z,boar,boar,40203_3
40203_10,114,86,0,2020-01-31T23:00:00Z,2019-06-30T22:00:00Z,boar,badger,2_d500_41_0
40017_2,115,56,0.005873849096841263,2019-03-31T22:00:00Z,2015-02-28T23:00:00Z,boar,boar,40089_2
40203_11,116,86,0,2019-08-31T22:00:00Z,2019-06-30T22:00:00Z,boar,badger,2_d500_41_0
64359108_0,117,50,0.005873849096841263,2020-01-31T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
64359108_1,118,50,0.005873849096841263,2020-01-31T23:00:00Z,2013-06-30T22:00:00Z,cattle,badger,45_d500_57_715_0
