infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,NA,NA,2008-03-31T22:00:00Z,NA,cattle,NA,NA
45_d500_99_839_0,2,13,0,2013-07-31T22:00:00Z,2012-01-31T23:00:00Z,badger,cattle,64420035_14
45_d500_156_0,3,1,0.005882809372279152,2009-05-31T22:00:00Z,2008-03-31T22:00:00Z,badger,cattle,64420015_0
64420015_1,4,NA,NA,2008-03-31T22:00:00Z,NA,cattle,NA,NA
64420035_10,5,1,0.011836451347257058,2012-01-31T23:00:00Z,2008-03-31T22:00:00Z,cattle,cattle,64420015_0
64420035_11,6,13,0.005882809372279152,2012-03-31T22:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_14
64420035_12,7,13,0,2012-03-31T22:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_14
45_d500_78_668_0,8,29,0,2016-06-30T22:00:00Z,2013-01-31T23:00:00Z,badger,cattle,64420035_27
64420035_13,9,1,0.011836451347257058,2012-01-31T23:00:00Z,2008-03-31T22:00:00Z,cattle,cattle,64420015_0
45_d500_99_766_0,10,13,0.005882809372279152,2014-10-31T23:00:00Z,2012-01-31T23:00:00Z,badger,cattle,64420035_14
45_d500_123_762_0,11,28,0.005873875958976467,2019-05-31T22:00:00Z,2013-03-31T22:00:00Z,badger,cattle,64556500_0
45_d500_159_855_0,12,29,0,2019-05-31T22:00:00Z,2013-01-31T23:00:00Z,badger,cattle,64420035_27
64420035_14,13,1,0.005882809372279152,2012-01-31T23:00:00Z,2008-03-31T22:00:00Z,cattle,cattle,64420015_0
64420035_17,14,13,0.011836451347257058,2012-03-31T22:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_14
64420035_16,15,13,0,2012-03-31T22:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_14
64420035_15,16,1,0.011836451347257058,2012-01-31T23:00:00Z,2008-03-31T22:00:00Z,cattle,cattle,64420015_0
64420035_18,17,1,0.011836451347257058,2012-01-31T23:00:00Z,2008-03-31T22:00:00Z,cattle,cattle,64420015_0
64420035_21,18,1,0.005882809372279152,2012-01-31T23:00:00Z,2008-03-31T22:00:00Z,cattle,cattle,64420015_0
64420035_19,19,9,0,2012-03-31T22:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_13
64420035_20,20,13,0.005873875958976467,2012-03-31T22:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_14
64420035_22,21,13,0,2012-03-31T22:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_14
64420035_24,22,13,0.005882809372279152,2012-03-31T22:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_14
64420035_25,23,13,0.005882809372279152,2012-03-31T22:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_14
64420035_26,24,13,0.005882809372279152,2012-03-31T22:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_14
64420035_23,25,13,0,2012-03-31T22:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_14
45_d500_99_839_2,26,13,0.005882809372279152,2017-05-31T22:00:00Z,2012-01-31T23:00:00Z,badger,cattle,64420035_14
45_d500_99_839_1,27,14,0.005882809372279152,2013-08-31T22:00:00Z,2012-03-31T22:00:00Z,badger,cattle,64420035_17
64556500_0,28,13,0.011791494620826444,2013-03-31T22:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_14
64420035_27,29,13,0.005882809372279152,2013-01-31T23:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_14
64420035_28,30,29,0.005882809372279152,2013-03-31T22:00:00Z,2013-01-31T23:00:00Z,cattle,cattle,64420035_27
45_d500_109_849_0,31,28,0.005882809372279152,2020-01-31T23:00:00Z,2013-03-31T22:00:00Z,badger,cattle,64556500_0
64306_0,32,29,0.005882809372279152,2013-12-31T23:00:00Z,2013-01-31T23:00:00Z,boar,cattle,64420035_27
64420012_0,33,13,0.011836451347257058,2014-02-28T23:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_14
64556_0,34,28,0.005882809372279152,2015-07-31T22:00:00Z,2013-03-31T22:00:00Z,boar,cattle,64556500_0
64306008_0,35,29,0.005882809372279152,2015-03-31T22:00:00Z,2013-01-31T23:00:00Z,cattle,cattle,64420035_27
64556039_0,36,28,0,2013-12-31T23:00:00Z,2013-03-31T22:00:00Z,cattle,cattle,64556500_0
45_d500_151_0,37,28,0,2013-08-31T22:00:00Z,2013-03-31T22:00:00Z,badger,cattle,64556500_0
64556_1,38,28,0,2013-09-30T22:00:00Z,2013-03-31T22:00:00Z,boar,cattle,64556500_0
64306008_1,39,29,0.005882809372279152,2015-04-30T22:00:00Z,2013-01-31T23:00:00Z,cattle,cattle,64420035_27
64359001_0,40,29,0,2014-02-28T23:00:00Z,2013-01-31T23:00:00Z,cattle,cattle,64420035_27
64420012_1,41,13,0.017862652469930067,2014-02-28T23:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_14
45_d500_132_808_0,42,28,0.005873875958976467,2014-06-30T22:00:00Z,2013-03-31T22:00:00Z,badger,cattle,64556500_0
64556_3,43,28,0.005873875958976467,2017-08-31T22:00:00Z,2013-03-31T22:00:00Z,boar,cattle,64556500_0
64306008_2,44,35,0.005882809372279152,2015-04-30T22:00:00Z,2015-03-31T22:00:00Z,cattle,cattle,64306008_0
64306_1,45,35,0.005882809372279152,2020-01-31T23:00:00Z,2015-03-31T22:00:00Z,boar,cattle,64306008_0
64420012_2,46,13,0.011836451347257058,2014-02-28T23:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420035_14
64556039_1,47,28,0.005873875958976467,2014-02-28T23:00:00Z,2013-03-31T22:00:00Z,cattle,cattle,64556500_0
45_d500_123_762_1,48,28,0.011791494620826444,2018-10-31T23:00:00Z,2013-03-31T22:00:00Z,badger,cattle,64556500_0
64306008_3,49,35,0.005882809372279152,2015-04-30T22:00:00Z,2015-03-31T22:00:00Z,cattle,cattle,64306008_0
64556005_0,50,28,0.011836451347257058,2014-12-31T23:00:00Z,2013-03-31T22:00:00Z,cattle,cattle,64556500_0
64556001_0,51,28,0.005882809372279152,2015-01-31T23:00:00Z,2013-03-31T22:00:00Z,cattle,cattle,64556500_0
64306_2,52,49,0.005873875958976467,2019-06-30T22:00:00Z,2015-04-30T22:00:00Z,boar,cattle,64306008_3
64556002_0,53,28,0,2015-02-28T23:00:00Z,2013-03-31T22:00:00Z,cattle,cattle,64556500_0
56_d500_15_0,54,75,0,2017-06-30T22:00:00Z,2016-03-31T22:00:00Z,badger,cattle,64025031_0
64556005_1,55,67,0,2015-03-31T22:00:00Z,2015-01-31T23:00:00Z,cattle,cattle,64556005_3
45_d500_68_627_0,56,58,0,2016-04-30T22:00:00Z,2015-03-31T22:00:00Z,badger,cattle,64306052_0
64556034_0,57,42,0,2015-01-31T23:00:00Z,2014-06-30T22:00:00Z,cattle,badger,45_d500_132_808_0
64306052_0,58,29,0.011836451347257058,2015-03-31T22:00:00Z,2013-01-31T23:00:00Z,cattle,cattle,64420035_27
45_d500_102_0,59,51,0,2017-07-31T22:00:00Z,2015-01-31T23:00:00Z,badger,cattle,64556001_0
64306008_6,60,35,0,2015-04-30T22:00:00Z,2015-03-31T22:00:00Z,cattle,cattle,64306008_0
64306008_7,61,29,0.005882809372279152,2015-04-30T22:00:00Z,2013-01-31T23:00:00Z,cattle,cattle,64420035_27
64306008_4,62,35,0.011836451347257058,2015-04-30T22:00:00Z,2015-03-31T22:00:00Z,cattle,cattle,64306008_0
