X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
76801,13,SB0832,badger,cattle,45_d500_99_866_1,64420035_2,45_d500_99_866,64420035,cattle,41,41,52,demographie,402,47,cattle->badger,2010,11,b2012,130,26,16,88,64420035_2->45_d500_99_866_1,NA,64420035_2->45_d500_99_866_1,NA,NA,NA
76802,13,SB0832,cattle,badger,64420035_4,45_d500_157_858_0,64420035,45_d500_157_858,badger,53,55,71,demographie,552,47,badger->cattle,2011,18,b2012,130,26,16,88,45_d500_157_858_0->64420035_4,45_d500_157_858_0->64420035_4,45_d500_157_858_0->64420035_4,64420035_2->64420035_4,45_d500_157_858_0->64420035_4,64420035_2->64420035_4
76803,13,SB0832,badger,cattle,45_d500_99_866_2,64420035_4,45_d500_99_866,64420035,cattle,64,64,157,NA,743,47,cattle->badger,2012,93,b2016,130,26,16,88,64420035_4->45_d500_99_866_2,64420035_4->45_d500_99_866_2,64420035_4->45_d500_99_866_2,NA,64420035_4->45_d500_99_866_2,NA
76804,13,SB0832,badger,cattle,45_d500_99_720_1,64420035_4,45_d500_99_720,64420035,cattle,65,65,79,trapping,763,47,cattle->badger,2012,14,b2016,130,26,16,88,64420035_4->45_d500_99_720_1,64420035_4->45_d500_99_720_1,64420035_4->45_d500_99_720_1,NA,64420035_4->45_d500_99_720_1,NA
76805,13,SB0832,badger,cattle,45_d500_99_766_0,64420035_4,45_d500_99_766,64420035,cattle,65,65,128,trapping,764,47,cattle->badger,2012,63,b2016,130,26,16,88,64420035_4->45_d500_99_766_0,64420035_4->45_d500_99_766_0,64420035_4->45_d500_99_766_0,NA,64420035_4->45_d500_99_766_0,NA
76806,13,SB0832,badger,cattle,45_d500_163_2,64420035_4,45_d500_163,64420035,cattle,66,66,142,demographie,781,47,cattle->badger,2012,76,b2016,130,26,16,88,64420035_4->45_d500_163_2,64420035_4->45_d500_163_2,64420035_4->45_d500_163_2,NA,64420035_4->45_d500_163_2,NA
76807,13,SB0832,cattle,badger,64420009_17,45_d500_99_839_0,64420009,45_d500_99_839,badger,67,73,84,demographie,788,47,badger->cattle,2012,17,b2016,130,26,16,88,45_d500_99_839_0->64420009_17,45_d500_99_839_0->64420009_17,45_d500_99_839_0->64420009_17,64420015_0->64420009_17,45_d500_99_839_0->64420009_17,64420015_0->64420009_17
76808,13,SB0832,cattle,cattle,64420035_5,64420035_4,64420035,64420035,within,67,74,76,abattage,796,47,cattle->cattle,2012,9,b2016,130,26,16,88,64420035_4->64420035_5,64420035_4->64420035_5,64420035_4->64420035_5,64420035_4->64420035_5,64420035_4->64420035_5,64420035_4->64420035_5
76809,13,SB0832,cattle,cattle,64420035_6,64420035_4,64420035,64420035,within,70,71,76,abattage,851,47,cattle->cattle,2012,6,b2016,130,26,16,88,64420035_4->64420035_6,64420035_4->64420035_6,64420035_4->64420035_6,64420035_4->64420035_6,64420035_4->64420035_6,64420035_4->64420035_6
76810,13,SB0832,cattle,cattle,64420035_7,64420035_6,64420035,64420035,within,72,73,76,abattage,905,47,cattle->cattle,2013,4,b2016,130,26,16,88,64420035_6->64420035_7,64420035_6->64420035_7,64420035_6->64420035_7,64420035_6->64420035_7,64420035_6->64420035_7,64420035_6->64420035_7
76811,13,SB0832,cattle,cattle,64420035_8,64420035_6,64420035,64420035,within,74,-1,75,demographie,963,47,cattle->cattle,2013,1,b2016,130,26,16,88,64420035_6->64420035_8,64420035_6->64420035_8,64420035_6->64420035_8,64420035_6->64420035_8,64420035_6->64420035_8,64420035_6->64420035_8
76812,13,SB0832,cattle,badger,64420002_0,45_d500_157_858_0,64420002,45_d500_157_858,badger,75,79,84,abattage,974,47,badger->cattle,2013,9,b2016,130,26,16,88,45_d500_157_858_0->64420002_0,45_d500_157_858_0->64420002_0,45_d500_157_858_0->64420002_0,64420035_2->64420002_0,45_d500_157_858_0->64420002_0,64420035_2->64420002_0
76813,13,SB0832,cattle,cattle,64420035_9,64420035_7,64420035,64420035,within,76,77,78,abattage,1000,47,cattle->cattle,2013,2,b2016,130,26,16,88,64420035_7->64420035_9,64420035_7->64420035_9,64420035_7->64420035_9,64420035_7->64420035_9,64420035_7->64420035_9,64420035_7->64420035_9
76814,13,SB0832,badger,cattle,45_d500_123_762_0,64420035_5,45_d500_123_762,64420035,cattle,79,79,100,trapping,1050,47,cattle->badger,2013,21,b2016,130,26,16,88,64420035_5->45_d500_123_762_0,64420035_5->45_d500_123_762_0,64420035_5->45_d500_123_762_0,NA,64420035_5->45_d500_123_762_0,NA
76815,13,SB0832,badger,cattle,45_d500_99_720_2,64420035_5,45_d500_99_720,64420035,cattle,79,79,148,trapping,1051,47,cattle->badger,2013,69,b2016,130,26,16,88,64420035_5->45_d500_99_720_2,64420035_5->45_d500_99_720_2,64420035_5->45_d500_99_720_2,NA,64420035_5->45_d500_99_720_2,NA
76816,13,SB0832,badger,cattle,45_d500_159_855_0,64420002_0,45_d500_159_855,64420002,cattle,82,82,128,trapping,1093,47,cattle->badger,2013,46,b2016,130,26,16,88,64420002_0->45_d500_159_855_0,64420002_0->45_d500_159_855_0,64420002_0->45_d500_159_855_0,NA,64420002_0->45_d500_159_855_0,NA
76817,13,SB0832,cattle,cattle,64420002_1,64420002_0,64420002,64420002,within,83,-1,84,abattage,1111,47,cattle->cattle,2013,1,b2016,130,26,16,88,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1
76818,13,SB0832,cattle,cattle,64420009_20,64420009_17,64420009,64420009,within,83,-1,85,abattage,1112,47,cattle->cattle,2013,2,b2016,130,26,16,88,64420009_17->64420009_20,64420009_17->64420009_20,64420009_17->64420009_20,64420009_17->64420009_20,64420009_17->64420009_20,64420009_17->64420009_20
76819,13,SB0832,cattle,cattle,64420002_2,64420002_0,64420002,64420002,within,84,-1,84,abattage,1136,47,cattle->cattle,2014,0,b2016,130,26,16,88,64420002_0->64420002_2,64420002_0->64420002_2,64420002_0->64420002_2,64420002_0->64420002_2,64420002_0->64420002_2,64420002_0->64420002_2
76820,13,SB0832,cattle,cattle,64420002_3,64420002_0,64420002,64420002,within,84,-1,84,abattage,1137,47,cattle->cattle,2014,0,b2016,130,26,16,88,64420002_0->64420002_3,64420002_0->64420002_3,64420002_0->64420002_3,64420002_0->64420002_3,64420002_0->64420002_3,64420002_0->64420002_3
76821,13,SB0832,cattle,badger,64420039_0,45_d500_99_766_0,64420039,45_d500_99_766,badger,88,96,96,abattage,1202,47,badger->cattle,2014,8,b2016,130,26,16,88,45_d500_99_766_0->64420039_0,45_d500_99_766_0->64420039_0,45_d500_99_766_0->64420039_0,64420035_4->64420039_0,45_d500_99_766_0->64420039_0,64420035_4->64420039_0
76822,13,SB0832,cattle,badger,64359189_0,45_d500_157_858_0,64359189,45_d500_157_858,badger,92,102,121,abattage,1243,47,badger->cattle,2014,29,b2016,130,26,16,88,45_d500_157_858_0->64359189_0,45_d500_157_858_0->64359189_0,45_d500_157_858_0->64359189_0,64420035_2->64359189_0,45_d500_157_858_0->64359189_0,64420035_2->64359189_0
76823,13,SB0832,cattle,badger,64420035_10,45_d500_123_762_0,64420035,45_d500_123_762,badger,94,95,95,abattage,1273,47,badger->cattle,2014,1,b2016,130,26,16,88,45_d500_123_762_0->64420035_10,45_d500_123_762_0->64420035_10,45_d500_123_762_0->64420035_10,64420035_5->64420035_10,45_d500_123_762_0->64420035_10,64420035_5->64420035_10
76824,13,SB0832,cattle,badger,64253028_0,45_d500_99_720_2,64253028,45_d500_99_720,badger,94,97,124,abattage,1274,47,badger->cattle,2014,30,b2016,130,26,16,88,45_d500_99_720_2->64253028_0,45_d500_99_720_2->64253028_0,45_d500_99_720_2->64253028_0,64420035_5->64253028_0,45_d500_99_720_2->64253028_0,64420035_5->64253028_0
76825,13,SB0832,cattle,cattle,64099015_0,64253028_0,64099015,64253028,pasture,101,102,104,demographie,1349,47,cattle->cattle,2015,3,b2016,130,26,16,88,64253028_0->64099015_0,64253028_0->64099015_0,64253028_0->64099015_0,64253028_0->64099015_0,64253028_0->64099015_0,64253028_0->64099015_0
76826,13,SB0832,badger,cattle,56_d500_16_0,64253028_0,56_d500_16,64253028,cattle,101,101,157,NA,1350,47,cattle->badger,2015,56,b2016,130,26,16,88,64253028_0->56_d500_16_0,64253028_0->56_d500_16_0,64253028_0->56_d500_16_0,NA,64253028_0->56_d500_16_0,NA
76827,13,SB0832,badger,cattle,45_d500_99_699_0,64253028_0,45_d500_99_699,64253028,cattle,103,103,124,trapping,1370,47,cattle->badger,2015,21,b2016,130,26,16,88,64253028_0->45_d500_99_699_0,64253028_0->45_d500_99_699_0,64253028_0->45_d500_99_699_0,NA,64253028_0->45_d500_99_699_0,NA
76828,13,SB0832,boar,cattle,64359_11,64359189_0,64359,64359189,cattle,103,103,105,demographie,1371,47,cattle->boar,2015,2,b2016,130,26,16,88,64359189_0->64359_11,64359189_0->64359_11,NA,64359189_0->64359_11,NA,64359189_0->64359_11
76829,13,SB0832,badger,cattle,56_d500_18_912_0,64099015_0,56_d500_18_912,64099015,cattle,104,104,111,demographie,1376,47,cattle->badger,2015,7,b2016,130,26,16,88,64099015_0->56_d500_18_912_0,64099015_0->56_d500_18_912_0,64099015_0->56_d500_18_912_0,NA,64099015_0->56_d500_18_912_0,NA
76830,13,SB0832,cattle,cattle,64253028_1,64253028_0,64253028,64253028,within,105,108,124,abattage,1385,47,cattle->cattle,2015,19,b2016,130,26,16,88,64253028_0->64253028_1,64253028_0->64253028_1,64253028_0->64253028_1,64253028_0->64253028_1,64253028_0->64253028_1,64253028_0->64253028_1
76831,13,SB0832,badger,cattle,45_d500_99_699_1,64253028_0,45_d500_99_699,64253028,cattle,106,106,157,NA,1394,47,cattle->badger,2015,51,b2016,130,26,16,88,64253028_0->45_d500_99_699_1,64253028_0->45_d500_99_699_1,64253028_0->45_d500_99_699_1,NA,64253028_0->45_d500_99_699_1,NA
76832,13,SB0832,cattle,cattle,64253028_2,64253028_0,64253028,64253028,within,107,109,124,abattage,1401,47,cattle->cattle,2015,17,b2016,130,26,16,88,64253028_0->64253028_2,64253028_0->64253028_2,64253028_0->64253028_2,64253028_0->64253028_2,64253028_0->64253028_2,64253028_0->64253028_2
76833,13,SB0832,boar,cattle,64253_0,64253028_0,64253,64253028,cattle,107,107,110,demographie,1402,47,cattle->boar,2015,3,b2016,130,26,16,88,64253028_0->64253_0,64253028_0->64253_0,NA,64253028_0->64253_0,NA,64253028_0->64253_0
76834,13,SB0832,cattle,cattle,64253028_3,64253028_0,64253028,64253028,within,108,110,124,abattage,1410,47,cattle->cattle,2016,16,s2016,130,26,16,88,64253028_0->64253028_3,64253028_0->64253028_3,64253028_0->64253028_3,64253028_0->64253028_3,64253028_0->64253028_3,64253028_0->64253028_3
76835,13,SB0832,boar,badger,64359_13,45_d500_99_699_0,64359,45_d500_99_699,badger,109,109,117,demographie,1414,47,badger->boar,2016,8,s2016,130,26,16,88,45_d500_99_699_0->64359_13,45_d500_99_699_0->64359_13,NA,64253028_0->64359_13,NA,64253028_0->64359_13
76836,13,SB0832,cattle,cattle,64253028_4,64253028_3,64253028,64253028,within,110,111,124,abattage,1424,47,cattle->cattle,2016,14,s2016,130,26,16,88,64253028_3->64253028_4,64253028_3->64253028_4,64253028_3->64253028_4,64253028_3->64253028_4,64253028_3->64253028_4,64253028_3->64253028_4
76837,13,SB0832,badger,cattle,45_d500_49_0,64359189_0,45_d500_49,64359189,cattle,111,111,157,NA,1439,47,cattle->badger,2016,46,s2016,130,26,16,88,64359189_0->45_d500_49_0,64359189_0->45_d500_49_0,64359189_0->45_d500_49_0,NA,64359189_0->45_d500_49_0,NA
76838,13,SB0832,cattle,cattle,64359189_1,64359189_0,64359189,64359189,within,112,117,119,abattage,1452,47,cattle->cattle,2016,7,s2016,130,26,16,88,64359189_0->64359189_1,64359189_0->64359189_1,64359189_0->64359189_1,64359189_0->64359189_1,64359189_0->64359189_1,64359189_0->64359189_1
76839,13,SB0832,cattle,badger,64420035_11,45_d500_163_2,64420035,45_d500_163,badger,113,114,118,demographie,1460,47,badger->cattle,2016,5,s2016,130,26,16,88,45_d500_163_2->64420035_11,45_d500_163_2->64420035_11,45_d500_163_2->64420035_11,64420035_4->64420035_11,45_d500_163_2->64420035_11,64420035_4->64420035_11
76840,13,SB0832,badger,cattle,56_d500_1_0,64253028_3,56_d500_1,64253028,cattle,114,114,157,NA,1475,47,cattle->badger,2016,43,s2016,130,26,16,88,64253028_3->56_d500_1_0,64253028_3->56_d500_1_0,64253028_3->56_d500_1_0,NA,64253028_3->56_d500_1_0,NA
76841,13,SB0832,cattle,cattle,64359189_2,64359189_0,64359189,64359189,within,115,-1,121,abattage,1493,47,cattle->cattle,2016,6,s2016,130,26,16,88,64359189_0->64359189_2,64359189_0->64359189_2,64359189_0->64359189_2,64359189_0->64359189_2,64359189_0->64359189_2,64359189_0->64359189_2
76842,13,SB0832,badger,cattle,56_d500_18_912_1,64253028_0,56_d500_18_912,64253028,cattle,116,116,157,NA,1505,47,cattle->badger,2016,41,s2016,130,26,16,88,64253028_0->56_d500_18_912_1,64253028_0->56_d500_18_912_1,64253028_0->56_d500_18_912_1,NA,64253028_0->56_d500_18_912_1,NA
76843,13,SB0832,cattle,cattle,64359138_0,64253028_4,64359138,64253028,pasture,116,118,119,abattage,1506,47,cattle->cattle,2016,3,s2016,130,26,16,88,64253028_4->64359138_0,64253028_4->64359138_0,64253028_4->64359138_0,64253028_4->64359138_0,64253028_4->64359138_0,64253028_4->64359138_0
76844,13,SB0832,boar,cattle,64359_14,64359189_0,64359,64359189,cattle,116,116,124,demographie,1508,47,cattle->boar,2016,8,s2016,130,26,16,88,64359189_0->64359_14,64359189_0->64359_14,NA,64359189_0->64359_14,NA,64359189_0->64359_14
76845,13,SB0832,cattle,badger,64349068_0,45_d500_159_855_0,64349068,45_d500_159_855,badger,117,120,120,abattage,1514,47,badger->cattle,2016,3,s2016,130,26,16,88,45_d500_159_855_0->64349068_0,45_d500_159_855_0->64349068_0,45_d500_159_855_0->64349068_0,64420002_0->64349068_0,45_d500_159_855_0->64349068_0,64420002_0->64349068_0
76846,13,SB0832,cattle,cattle,64253028_5,64253028_1,64253028,64253028,within,117,119,124,abattage,1516,47,cattle->cattle,2016,7,s2016,130,26,16,88,64253028_1->64253028_5,64253028_1->64253028_5,64253028_1->64253028_5,64253028_1->64253028_5,64253028_1->64253028_5,64253028_1->64253028_5
76847,13,SB0832,badger,cattle,45_d500_99_866_3,64420035_11,45_d500_99_866,64420035,cattle,117,117,124,trapping,1517,47,cattle->badger,2016,7,s2016,130,26,16,88,64420035_11->45_d500_99_866_3,64420035_11->45_d500_99_866_3,64420035_11->45_d500_99_866_3,NA,64420035_11->45_d500_99_866_3,NA
76848,13,SB0832,boar,badger,64359_15,45_d500_99_699_0,64359,45_d500_99_699,badger,118,118,141,demographie,1525,47,badger->boar,2016,23,s2016,130,26,16,88,45_d500_99_699_0->64359_15,45_d500_99_699_0->64359_15,NA,64253028_0->64359_15,NA,64253028_0->64359_15
76849,13,SB0832,badger,cattle,45_d500_99_699_2,64253028_1,45_d500_99_699,64253028,cattle,118,118,157,NA,1528,47,cattle->badger,2016,39,s2016,130,26,16,88,64253028_1->45_d500_99_699_2,64253028_1->45_d500_99_699_2,64253028_1->45_d500_99_699_2,NA,64253028_1->45_d500_99_699_2,NA
76850,13,SB0832,cattle,cattle,64099015_1,64253028_2,64099015,64253028,pasture,118,119,133,abattage,1529,47,cattle->cattle,2016,15,s2016,130,26,16,88,64253028_2->64099015_1,64253028_2->64099015_1,64253028_2->64099015_1,64253028_2->64099015_1,64253028_2->64099015_1,64253028_2->64099015_1
76851,13,SB0832,cattle,cattle,64359189_3,64359189_0,64359189,64359189,within,119,-1,119,abattage,1538,47,cattle->cattle,2016,0,s2016,130,26,16,88,64359189_0->64359189_3,64359189_0->64359189_3,64359189_0->64359189_3,64359189_0->64359189_3,64359189_0->64359189_3,64359189_0->64359189_3
76852,13,SB0832,boar,cattle,64359_16,64359189_0,64359,64359189,cattle,119,119,121,demographie,1539,47,cattle->boar,2016,2,s2016,130,26,16,88,64359189_0->64359_16,64359189_0->64359_16,NA,64359189_0->64359_16,NA,64359189_0->64359_16
76853,13,SB0832,cattle,cattle,64359189_4,64359189_1,64359189,64359189,within,119,-1,119,abattage,1540,47,cattle->cattle,2016,0,s2016,130,26,16,88,64359189_1->64359189_4,64359189_1->64359189_4,64359189_1->64359189_4,64359189_1->64359189_4,64359189_1->64359189_4,64359189_1->64359189_4
76854,13,SB0832,cattle,cattle,64099015_2,64099015_1,64099015,64099015,within,120,121,133,abattage,1555,47,cattle->cattle,2017,13,s2016,130,26,16,88,64099015_1->64099015_2,64099015_1->64099015_2,64099015_1->64099015_2,64099015_1->64099015_2,64099015_1->64099015_2,64099015_1->64099015_2
76855,13,SB0832,cattle,cattle,64253028_6,64253028_1,64253028,64253028,within,120,122,124,abattage,1558,47,cattle->cattle,2017,4,s2016,130,26,16,88,64253028_1->64253028_6,64253028_1->64253028_6,64253028_1->64253028_6,64253028_1->64253028_6,64253028_1->64253028_6,64253028_1->64253028_6
76856,13,SB0832,cattle,cattle,64253028_7,64253028_1,64253028,64253028,within,120,125,126,abattage,1559,47,cattle->cattle,2017,6,s2016,130,26,16,88,64253028_1->64253028_7,64253028_1->64253028_7,64253028_1->64253028_7,64253028_1->64253028_7,64253028_1->64253028_7,64253028_1->64253028_7
76857,13,SB0832,cattle,cattle,64253028_8,64253028_2,64253028,64253028,within,121,123,124,abattage,1573,47,cattle->cattle,2017,3,s2016,130,26,16,88,64253028_2->64253028_8,64253028_2->64253028_8,64253028_2->64253028_8,64253028_2->64253028_8,64253028_2->64253028_8,64253028_2->64253028_8
76858,13,SB0832,cattle,cattle,64253028_9,64253028_2,64253028,64253028,within,121,121,124,abattage,1574,47,cattle->cattle,2017,3,s2016,130,26,16,88,64253028_2->64253028_9,64253028_2->64253028_9,64253028_2->64253028_9,64253028_2->64253028_9,64253028_2->64253028_9,64253028_2->64253028_9
76859,13,SB0832,cattle,cattle,64253028_10,64253028_1,64253028,64253028,within,122,123,124,abattage,1590,47,cattle->cattle,2017,2,s2016,130,26,16,88,64253028_1->64253028_10,64253028_1->64253028_10,64253028_1->64253028_10,64253028_1->64253028_10,64253028_1->64253028_10,64253028_1->64253028_10
76860,13,SB0832,boar,badger,64359_17,45_d500_99_720_2,64359,45_d500_99_720,badger,123,123,135,demographie,1599,47,badger->boar,2017,12,s2016,130,26,16,88,45_d500_99_720_2->64359_17,45_d500_99_720_2->64359_17,NA,64420035_5->64359_17,NA,64420035_5->64359_17
76861,13,SB0832,cattle,badger,64420012_0,45_d500_99_766_0,64420012,45_d500_99_766,badger,123,131,131,abattage,1600,47,badger->cattle,2017,8,s2016,130,26,16,88,45_d500_99_766_0->64420012_0,45_d500_99_766_0->64420012_0,45_d500_99_766_0->64420012_0,64420035_4->64420012_0,45_d500_99_766_0->64420012_0,64420035_4->64420012_0
76862,13,SB0832,cattle,badger,64420035_12,45_d500_99_866_3,64420035,45_d500_99_866,badger,123,127,131,abattage,1601,47,badger->cattle,2017,8,s2016,130,26,16,88,45_d500_99_866_3->64420035_12,45_d500_99_866_3->64420035_12,45_d500_99_866_3->64420035_12,64420035_11->64420035_12,45_d500_99_866_3->64420035_12,64420035_11->64420035_12
76863,13,SB0832,cattle,badger,64310006_0,45_d500_163_2,64310006,45_d500_163,badger,125,127,135,demographie,1618,47,badger->cattle,2017,10,s2016,130,26,16,88,45_d500_163_2->64310006_0,45_d500_163_2->64310006_0,45_d500_163_2->64310006_0,64420035_4->64310006_0,45_d500_163_2->64310006_0,64420035_4->64310006_0
76864,13,SB0832,cattle,badger,64529002_0,56_d500_1_0,64529002,56_d500_1,badger,125,-1,132,abattage,1620,47,badger->cattle,2017,7,s2016,130,26,16,88,56_d500_1_0->64529002_0,56_d500_1_0->64529002_0,56_d500_1_0->64529002_0,64253028_3->64529002_0,56_d500_1_0->64529002_0,64253028_3->64529002_0
76865,13,SB0832,cattle,cattle,64099015_3,64099015_2,64099015,64099015,within,125,128,133,abattage,1621,47,cattle->cattle,2017,8,s2016,130,26,16,88,64099015_2->64099015_3,64099015_2->64099015_3,64099015_2->64099015_3,64099015_2->64099015_3,64099015_2->64099015_3,64099015_2->64099015_3
76866,13,SB0832,badger,cattle,45_d500_173_0,64099015_2,45_d500_173,64099015,cattle,126,126,157,NA,1633,47,cattle->badger,2017,31,s2016,130,26,16,88,64099015_2->45_d500_173_0,64099015_2->45_d500_173_0,64099015_2->45_d500_173_0,NA,64099015_2->45_d500_173_0,NA
76867,13,SB0832,cattle,badger,64420035_13,45_d500_99_720_2,64420035,45_d500_99_720,badger,129,131,131,abattage,1658,47,badger->cattle,2017,2,s2016,130,26,16,88,45_d500_99_720_2->64420035_13,45_d500_99_720_2->64420035_13,45_d500_99_720_2->64420035_13,64420035_5->64420035_13,45_d500_99_720_2->64420035_13,64420035_5->64420035_13
76868,13,SB0832,cattle,cattle,64099015_4,64099015_1,64099015,64099015,within,129,130,133,abattage,1659,47,cattle->cattle,2017,4,s2016,130,26,16,88,64099015_1->64099015_4,64099015_1->64099015_4,64099015_1->64099015_4,64099015_1->64099015_4,64099015_1->64099015_4,64099015_1->64099015_4
76869,13,SB0832,badger,cattle,53_d500_3_0,64253028_7,53_d500_3,64253028,cattle,129,129,139,trapping,1660,47,cattle->badger,2017,10,s2016,130,26,16,88,64253028_7->53_d500_3_0,64253028_7->53_d500_3_0,64253028_7->53_d500_3_0,NA,64253028_7->53_d500_3_0,NA
76870,13,SB0832,cattle,cattle,64420035_14,64420035_12,64420035,64420035,within,129,-1,131,abattage,1662,47,cattle->cattle,2017,2,s2016,130,26,16,88,64420035_12->64420035_14,64420035_12->64420035_14,64420035_12->64420035_14,64420035_12->64420035_14,64420035_12->64420035_14,64420035_12->64420035_14
76871,13,SB0832,badger,cattle,56_d500_18_912_2,64099015_2,56_d500_18_912,64099015,cattle,130,130,157,NA,1669,47,cattle->badger,2017,27,s2016,130,26,16,88,64099015_2->56_d500_18_912_2,64099015_2->56_d500_18_912_2,64099015_2->56_d500_18_912_2,NA,64099015_2->56_d500_18_912_2,NA
76872,13,SB0832,cattle,cattle,64310006_1,64310006_0,64310006,64310006,within,130,132,149,abattage,1674,47,cattle->cattle,2017,19,s2016,130,26,16,88,64310006_0->64310006_1,64310006_0->64310006_1,64310006_0->64310006_1,64310006_0->64310006_1,64310006_0->64310006_1,64310006_0->64310006_1
76873,13,SB0832,cattle,cattle,64099015_6,64099015_1,64099015,64099015,within,131,134,137,abattage,1680,47,cattle->cattle,2017,6,s2016,130,26,16,88,64099015_1->64099015_6,64099015_1->64099015_6,64099015_1->64099015_6,64099015_1->64099015_6,64099015_1->64099015_6,64099015_1->64099015_6
76874,13,SB0832,cattle,cattle,64099015_5,64099015_2,64099015,64099015,within,131,133,140,abattage,1681,47,cattle->cattle,2017,9,s2016,130,26,16,88,64099015_2->64099015_5,64099015_2->64099015_5,64099015_2->64099015_5,64099015_2->64099015_5,64099015_2->64099015_5,64099015_2->64099015_5
76875,13,SB0832,cattle,cattle,64099015_7,64099015_4,64099015,64099015,within,131,134,137,abattage,1682,47,cattle->cattle,2017,6,s2016,130,26,16,88,64099015_4->64099015_7,64099015_4->64099015_7,64099015_4->64099015_7,64099015_4->64099015_7,64099015_4->64099015_7,64099015_4->64099015_7
76876,13,SB0832,cattle,cattle,64099015_10,64099015_1,64099015,64099015,within,132,-1,137,abattage,1701,47,cattle->cattle,2018,5,s2016,130,26,16,88,64099015_1->64099015_10,64099015_1->64099015_10,64099015_1->64099015_10,64099015_1->64099015_10,64099015_1->64099015_10,64099015_1->64099015_10
76877,13,SB0832,cattle,cattle,64099015_8,64099015_3,64099015,64099015,within,132,133,133,abattage,1702,47,cattle->cattle,2018,1,s2016,130,26,16,88,64099015_3->64099015_8,64099015_3->64099015_8,64099015_3->64099015_8,64099015_3->64099015_8,64099015_3->64099015_8,64099015_3->64099015_8
76878,13,SB0832,cattle,cattle,64099015_9,64099015_3,64099015,64099015,within,132,133,133,abattage,1703,47,cattle->cattle,2018,1,s2016,130,26,16,88,64099015_3->64099015_9,64099015_3->64099015_9,64099015_3->64099015_9,64099015_3->64099015_9,64099015_3->64099015_9,64099015_3->64099015_9
