X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
66978,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,0,11,demographie,13,194,NA->cattle,2007,11,b2012,429,54,72,303,NA,NA,NA,NA,NA,NA,1,1,1,1,1
66979,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,2,3,12,abattage,18,194,cattle->cattle,2007,10,b2012,429,54,72,303,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,1,1,1,1,1
66980,13,SB0832,badger,cattle,45_d500_160_0,64420015_1,45_d500_160,64420015,cattle,3,3,54,demographie,24,194,cattle->badger,2007,51,b2012,429,54,72,303,64420015_1->45_d500_160_0,NA,64420015_1->45_d500_160_0,NA,NA,NA,1,1,1,1,1
66981,13,SB0832,badger,cattle,45_d500_156_0,64420015_1,45_d500_156,64420015,cattle,4,4,16,demographie,31,194,cattle->badger,2007,12,b2012,429,54,72,303,64420015_1->45_d500_156_0,NA,64420015_1->45_d500_156_0,NA,NA,NA,0,1,0,0,0
66982,13,SB0832,badger,cattle,45_d500_99_839_0,64420015_1,45_d500_99_839,64420015,cattle,9,9,80,demographie,56,194,cattle->badger,2007,71,b2012,429,54,72,303,64420015_1->45_d500_99_839_0,64420015_1->45_d500_99_839_0,64420015_1->45_d500_99_839_0,NA,64420015_1->45_d500_99_839_0,NA,1,1,1,1,1
66983,13,SB0832,cattle,cattle,64420015_2,64420015_0,64420015,64420015,within,10,12,12,abattage,66,194,cattle->cattle,2007,2,b2012,429,54,72,303,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,1,1,1,1,1
66984,13,SB0832,cattle,cattle,64420015_3,64420015_1,64420015,64420015,within,11,-1,12,abattage,74,194,cattle->cattle,2007,1,b2012,429,54,72,303,64420015_1->64420015_3,64420015_1->64420015_3,64420015_1->64420015_3,64420015_1->64420015_3,64420015_1->64420015_3,64420015_1->64420015_3,1,1,1,1,1
66985,13,SB0832,cattle,badger,64420035_0,45_d500_99_839_0,64420035,45_d500_99_839,badger,29,32,56,demographie,197,194,badger->cattle,2009,27,b2012,429,54,72,303,45_d500_99_839_0->64420035_0,45_d500_99_839_0->64420035_0,45_d500_99_839_0->64420035_0,64420015_1->64420035_0,45_d500_99_839_0->64420035_0,64420015_1->64420035_0,1,1,1,1,1
66986,13,SB0832,badger,badger,45_d500_99_839_1,45_d500_99_839_0,45_d500_99_839,45_d500_99_839,within,33,33,157,NA,223,194,badger->badger,2009,124,b2012,429,54,72,303,45_d500_99_839_0->45_d500_99_839_1,45_d500_99_839_0->45_d500_99_839_1,45_d500_99_839_0->45_d500_99_839_1,NA,45_d500_99_839_0->45_d500_99_839_1,NA,1,1,1,1,1
66987,13,SB0832,badger,cattle,45_d500_124_0,64420035_0,45_d500_124,64420035,cattle,33,33,89,trapping,226,194,cattle->badger,2009,56,b2012,429,54,72,303,64420035_0->45_d500_124_0,64420035_0->45_d500_124_0,64420035_0->45_d500_124_0,NA,64420035_0->45_d500_124_0,NA,1,1,1,1,1
66988,13,SB0832,badger,cattle,45_d500_99_766_0,64420035_0,45_d500_99_766,64420035,cattle,34,34,101,trapping,237,194,cattle->badger,2009,67,b2012,429,54,72,303,64420035_0->45_d500_99_766_0,64420035_0->45_d500_99_766_0,64420035_0->45_d500_99_766_0,NA,64420035_0->45_d500_99_766_0,NA,1,1,0,1,0
66989,13,SB0832,cattle,cattle,64420035_1,64420035_0,64420035,64420035,within,35,38,63,abattage,243,194,cattle->cattle,2009,28,b2012,429,54,72,303,64420035_0->64420035_1,64420035_0->64420035_1,64420035_0->64420035_1,64420035_0->64420035_1,64420035_0->64420035_1,64420035_0->64420035_1,1,1,1,1,1
66990,13,SB0832,cattle,cattle,64420035_2,64420035_0,64420035,64420035,within,38,40,63,abattage,253,194,cattle->cattle,2010,25,b2012,429,54,72,303,64420035_0->64420035_2,64420035_0->64420035_2,64420035_0->64420035_2,64420035_0->64420035_2,64420035_0->64420035_2,64420035_0->64420035_2,1,1,1,1,1
66991,13,SB0832,cattle,cattle,64420035_3,64420035_1,64420035,64420035,within,38,40,63,abattage,254,194,cattle->cattle,2010,25,b2012,429,54,72,303,64420035_1->64420035_3,64420035_1->64420035_3,64420035_1->64420035_3,64420035_1->64420035_3,64420035_1->64420035_3,64420035_1->64420035_3,1,1,1,1,1
66992,13,SB0832,cattle,cattle,64420035_4,64420035_2,64420035,64420035,within,40,42,48,demographie,268,194,cattle->cattle,2010,8,b2012,429,54,72,303,64420035_2->64420035_4,64420035_2->64420035_4,64420035_2->64420035_4,64420035_2->64420035_4,64420035_2->64420035_4,64420035_2->64420035_4,1,1,1,1,1
66993,13,SB0832,badger,cattle,45_d500_123_762_0,64420035_3,45_d500_123_762,64420035,cattle,40,40,157,NA,269,194,cattle->badger,2010,117,b2012,429,54,72,303,64420035_3->45_d500_123_762_0,64420035_3->45_d500_123_762_0,64420035_3->45_d500_123_762_0,NA,64420035_3->45_d500_123_762_0,NA,1,1,0,1,0
66994,13,SB0832,cattle,badger,64281008_0,45_d500_124_0,64281008,45_d500_124,badger,41,42,60,abattage,276,194,badger->cattle,2010,19,b2012,429,54,72,303,45_d500_124_0->64281008_0,45_d500_124_0->64281008_0,45_d500_124_0->64281008_0,64420035_0->64281008_0,45_d500_124_0->64281008_0,64420035_0->64281008_0,1,1,1,1,1
66995,13,SB0832,cattle,cattle,64420035_5,64420035_3,64420035,64420035,within,41,49,63,abattage,278,194,cattle->cattle,2010,22,b2012,429,54,72,303,64420035_3->64420035_5,64420035_3->64420035_5,64420035_3->64420035_5,64420035_3->64420035_5,64420035_3->64420035_5,64420035_3->64420035_5,1,1,1,1,1
66996,13,SB0832,cattle,badger,64420015_4,45_d500_160_0,64420015,45_d500_160,badger,43,44,52,abattage,291,194,badger->cattle,2010,9,b2012,429,54,72,303,45_d500_160_0->64420015_4,64420015_1->64420015_4,45_d500_160_0->64420015_4,64420015_1->64420015_4,64420015_1->64420015_4,64420015_1->64420015_4,1,1,1,1,1
66997,13,SB0832,cattle,cattle,64281008_1,64281008_0,64281008,64281008,within,43,44,60,abattage,292,194,cattle->cattle,2010,17,b2012,429,54,72,303,64281008_0->64281008_1,64281008_0->64281008_1,64281008_0->64281008_1,64281008_0->64281008_1,64281008_0->64281008_1,64281008_0->64281008_1,1,1,1,1,1
