X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
50594,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,0,3,abattage,13,286,NA->cattle,2007,3,b2012,311,19,38,254,NA,NA,NA,NA,NA,NA,1,1,1,1,1
50595,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,2,3,5,abattage,21,286,cattle->cattle,2007,3,b2012,311,19,38,254,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,1,1,1,1,1
50596,13,SB0832,cattle,cattle,64420015_2,64420015_0,64420015,64420015,within,2,4,5,abattage,22,286,cattle->cattle,2007,3,b2012,311,19,38,254,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,1,1,1,1,1
50597,13,SB0832,cattle,cattle,64420015_3,64420015_0,64420015,64420015,within,3,-1,5,abattage,28,286,cattle->cattle,2007,2,b2012,311,19,38,254,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,1,1,1,1,1
50598,13,SB0832,badger,cattle,45_d500_157_858_0,64420015_1,45_d500_157_858,64420015,cattle,3,3,124,trapping,29,286,cattle->badger,2007,121,b2012,311,19,38,254,64420015_1->45_d500_157_858_0,64420015_1->45_d500_157_858_0,64420015_1->45_d500_157_858_0,NA,64420015_1->45_d500_157_858_0,NA,1,1,1,1,1
50599,13,SB0832,cattle,badger,64420002_0,45_d500_157_858_0,64420002,45_d500_157_858,badger,39,42,64,demographie,393,286,badger->cattle,2010,25,b2012,311,19,38,254,45_d500_157_858_0->64420002_0,45_d500_157_858_0->64420002_0,45_d500_157_858_0->64420002_0,64420015_1->64420002_0,45_d500_157_858_0->64420002_0,64420015_1->64420002_0,1,1,1,1,1
50600,13,SB0832,cattle,badger,64326020_0,45_d500_157_858_0,64326020,45_d500_157_858,badger,42,45,77,abattage,440,286,badger->cattle,2010,35,b2012,311,19,38,254,45_d500_157_858_0->64326020_0,45_d500_157_858_0->64326020_0,45_d500_157_858_0->64326020_0,64420015_1->64326020_0,45_d500_157_858_0->64326020_0,64420015_1->64326020_0,1,1,1,1,1
50601,13,SB0832,badger,cattle,45_d500_50_612_0,64326020_0,45_d500_50_612,64326020,cattle,46,46,137,trapping,520,286,cattle->badger,2010,91,b2012,311,19,38,254,64326020_0->45_d500_50_612_0,64326020_0->45_d500_50_612_0,64326020_0->45_d500_50_612_0,NA,64326020_0->45_d500_50_612_0,NA,1,1,1,1,1
50602,13,SB0832,cattle,cattle,64326020_1,64326020_0,64326020,64326020,within,48,52,75,abattage,562,286,cattle->cattle,2011,27,b2012,311,19,38,254,64326020_0->64326020_1,64326020_0->64326020_1,64326020_0->64326020_1,64326020_0->64326020_1,64326020_0->64326020_1,64326020_0->64326020_1,1,1,1,1,1
50603,13,SB0832,cattle,cattle,64420002_1,64420002_0,64420002,64420002,within,53,54,65,abattage,707,286,cattle->cattle,2011,12,b2012,311,19,38,254,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1,1,1,1,1,1
50604,13,SB0832,cattle,cattle,64420039_0,64420002_0,64420039,64420002,pasture,55,63,73,abattage,770,286,cattle->cattle,2011,18,b2012,311,19,38,254,64420002_0->64420039_0,64420002_0->64420039_0,64420002_0->64420039_0,64420002_0->64420039_0,64420002_0->64420039_0,64420002_0->64420039_0,1,1,1,1,1
50605,13,SB0832,cattle,cattle,64420002_2,64420002_1,64420002,64420002,within,56,61,65,abattage,792,286,cattle->cattle,2011,9,b2012,311,19,38,254,64420002_1->64420002_2,64420002_1->64420002_2,64420002_1->64420002_2,64420002_1->64420002_2,64420002_1->64420002_2,64420002_1->64420002_2,1,1,1,1,1
50606,13,SB0832,cattle,cattle,64326020_2,64326020_1,64326020,64326020,within,59,60,77,abattage,863,286,cattle->cattle,2011,18,b2012,311,19,38,254,64326020_1->64326020_2,64326020_1->64326020_2,64326020_1->64326020_2,64326020_1->64326020_2,64326020_1->64326020_2,64326020_1->64326020_2,1,1,1,1,1
50607,13,SB0832,cattle,cattle,64420002_3,64420002_0,64420002,64420002,within,59,61,65,abattage,872,286,cattle->cattle,2011,6,b2012,311,19,38,254,64420002_0->64420002_3,64420002_0->64420002_3,64420002_0->64420002_3,64420002_0->64420002_3,64420002_0->64420002_3,64420002_0->64420002_3,1,1,1,1,1
50608,13,SB0832,cattle,cattle,64326020_3,64326020_0,64326020,64326020,within,61,67,75,abattage,929,286,cattle->cattle,2012,14,b2016,311,19,38,254,64326020_0->64326020_3,64326020_0->64326020_3,64326020_0->64326020_3,64326020_0->64326020_3,64326020_0->64326020_3,64326020_0->64326020_3,1,1,1,1,1
50609,13,SB0832,cattle,cattle,64420002_6,64420002_0,64420002,64420002,within,62,64,65,abattage,972,286,cattle->cattle,2012,3,b2016,311,19,38,254,64420002_0->64420002_6,64420002_0->64420002_6,64420002_0->64420002_6,64420002_0->64420002_6,64420002_0->64420002_6,64420002_0->64420002_6,1,1,1,1,1
50610,13,SB0832,cattle,cattle,64420002_4,64420002_2,64420002,64420002,within,62,64,65,abattage,973,286,cattle->cattle,2012,3,b2016,311,19,38,254,64420002_2->64420002_4,64420002_2->64420002_4,64420002_2->64420002_4,64420002_2->64420002_4,64420002_2->64420002_4,64420002_2->64420002_4,1,1,1,1,1
50611,13,SB0832,cattle,cattle,64420002_5,64420002_2,64420002,64420002,within,62,63,65,abattage,974,286,cattle->cattle,2012,3,b2016,311,19,38,254,64420002_2->64420002_5,64420002_2->64420002_5,64420002_2->64420002_5,64420002_2->64420002_5,64420002_2->64420002_5,64420002_2->64420002_5,1,1,1,1,1
50612,13,SB0832,cattle,cattle,64326020_4,64326020_1,64326020,64326020,within,63,66,75,abattage,986,286,cattle->cattle,2012,12,b2016,311,19,38,254,64326020_1->64326020_4,64326020_1->64326020_4,64326020_1->64326020_4,64326020_1->64326020_4,64326020_1->64326020_4,64326020_1->64326020_4,1,1,1,1,1
50613,13,SB0832,cattle,cattle,64326020_5,64326020_2,64326020,64326020,within,63,65,75,abattage,987,286,cattle->cattle,2012,12,b2016,311,19,38,254,64326020_2->64326020_5,64326020_2->64326020_5,64326020_2->64326020_5,64326020_2->64326020_5,64326020_2->64326020_5,64326020_2->64326020_5,1,1,1,1,1
50614,13,SB0832,cattle,cattle,64420002_7,64420002_5,64420002,64420002,within,63,-1,65,abattage,991,286,cattle->cattle,2012,2,b2016,311,19,38,254,64420002_5->64420002_7,64420002_5->64420002_7,64420002_5->64420002_7,64420002_5->64420002_7,64420002_5->64420002_7,64420002_5->64420002_7,1,1,1,1,1
50615,13,SB0832,cattle,cattle,64420002_8,64420002_6,64420002,64420002,within,64,65,65,abattage,1023,286,cattle->cattle,2012,1,b2016,311,19,38,254,64420002_6->64420002_8,64420002_6->64420002_8,64420002_6->64420002_8,64420002_6->64420002_8,64420002_6->64420002_8,64420002_6->64420002_8,1,1,1,1,1
50616,13,SB0832,cattle,cattle,64141039_33,64420002_1,64420002,64420002,within,65,-1,66,demographie,1054,286,cattle->cattle,2012,1,b2016,311,19,38,254,64420002_1->64141039_33,64420002_1->64141039_33,64420002_1->64141039_33,64420002_1->64141039_33,64420002_1->64141039_33,64420002_1->64141039_33,1,1,1,1,1
50617,13,SB0832,cattle,cattle,64420002_9,64420002_2,64420002,64420002,within,65,-1,65,abattage,1055,286,cattle->cattle,2012,0,b2016,311,19,38,254,64420002_2->64420002_9,64420002_2->64420002_9,64420002_2->64420002_9,64420002_2->64420002_9,64420002_2->64420002_9,64420002_2->64420002_9,1,1,1,1,1
50618,13,SB0832,cattle,cattle,64326020_6,64326020_5,64326020,64326020,within,66,-1,75,abattage,1089,286,cattle->cattle,2012,9,b2016,311,19,38,254,64326020_5->64326020_6,64326020_5->64326020_6,64326020_5->64326020_6,64326020_5->64326020_6,64326020_5->64326020_6,64326020_5->64326020_6,1,1,1,1,1
50619,13,SB0832,cattle,cattle,64420039_1,64420039_0,64420039,64420039,within,66,67,71,abattage,1093,286,cattle->cattle,2012,5,b2016,311,19,38,254,64420039_0->64420039_1,64420039_0->64420039_1,64420039_0->64420039_1,64420039_0->64420039_1,64420039_0->64420039_1,64420039_0->64420039_1,1,1,1,1,1
50620,13,SB0832,cattle,cattle,64326020_7,64326020_1,64326020,64326020,within,67,68,75,abattage,1111,286,cattle->cattle,2012,8,b2016,311,19,38,254,64326020_1->64326020_7,64326020_1->64326020_7,64326020_1->64326020_7,64326020_1->64326020_7,64326020_1->64326020_7,64326020_1->64326020_7,1,1,1,1,1
50621,13,SB0832,cattle,cattle,64420039_2,64420039_1,64420039,64420039,within,67,-1,71,abattage,1117,286,cattle->cattle,2012,4,b2016,311,19,38,254,64420039_1->64420039_2,64420039_1->64420039_2,64420039_1->64420039_2,64420039_1->64420039_2,64420039_1->64420039_2,64420039_1->64420039_2,1,1,1,1,1
50622,13,SB0832,cattle,cattle,64420039_3,64420039_0,64420039,64420039,within,69,70,71,abattage,1164,286,cattle->cattle,2012,2,b2016,311,19,38,254,64420039_0->64420039_3,64420039_0->64420039_3,64420039_0->64420039_3,64420039_0->64420039_3,64420039_0->64420039_3,64420039_0->64420039_3,1,1,1,1,1
50623,13,SB0832,cattle,cattle,64326020_8,64326020_1,64326020,64326020,within,70,73,77,abattage,1184,286,cattle->cattle,2012,7,b2016,311,19,38,254,64326020_1->64326020_8,64326020_1->64326020_8,64326020_1->64326020_8,64326020_1->64326020_8,64326020_1->64326020_8,64326020_1->64326020_8,1,1,1,1,1
