X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
14701,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,0,25,abattage,13,59,NA->cattle,2007,25,b2012,490,78,33,379,NA,NA,NA,NA,NA,NA,1,1,1,1,1
14702,13,SB0832,badger,cattle,45_d500_156_0,64420015_0,45_d500_156,64420015,cattle,4,4,55,demographie,24,59,cattle->badger,2007,51,b2012,490,78,33,379,64420015_0->45_d500_156_0,NA,64420015_0->45_d500_156_0,NA,NA,NA,1,1,1,1,1
14703,13,SB0832,badger,cattle,45_d500_157_858_0,64420015_0,45_d500_157_858,64420015,cattle,15,15,102,demographie,71,59,cattle->badger,2008,87,b2012,490,78,33,379,64420015_0->45_d500_157_858_0,64420015_0->45_d500_157_858_0,64420015_0->45_d500_157_858_0,NA,64420015_0->45_d500_157_858_0,NA,1,1,1,1,1
14704,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,23,25,25,abattage,120,59,cattle->cattle,2008,2,b2012,490,78,33,379,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,1,1,1,1,1
14705,13,SB0832,cattle,badger,64420047_0,45_d500_156_0,64420047,45_d500_156,badger,29,30,34,demographie,173,59,badger->cattle,2009,5,b2012,490,78,33,379,45_d500_156_0->64420047_0,64420015_0->64420047_0,45_d500_156_0->64420047_0,64420015_0->64420047_0,64420015_0->64420047_0,64420015_0->64420047_0,1,1,1,1,1
14706,13,SB0832,cattle,cattle,64420047_1,64420047_0,64420047,64420047,within,31,36,45,abattage,203,59,cattle->cattle,2009,14,b2012,490,78,33,379,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,1,1,1,1,1
14707,13,SB0832,cattle,cattle,64420047_2,64420047_0,64420047,64420047,within,31,32,45,abattage,204,59,cattle->cattle,2009,14,b2012,490,78,33,379,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,1,1,1,1,1
14708,13,SB0832,cattle,cattle,64281001_0,64420047_0,64281001,64420047,pasture,32,34,61,abattage,213,59,cattle->cattle,2009,29,b2012,490,78,33,379,64420047_0->64281001_0,64420047_0->64281001_0,64420047_0->64281001_0,64420047_0->64281001_0,64420047_0->64281001_0,64420047_0->64281001_0,1,1,1,1,1
14709,13,SB0832,cattle,cattle,64420047_3,64420047_0,64420047,64420047,within,32,34,45,abattage,214,59,cattle->cattle,2009,13,b2012,490,78,33,379,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,1,1,1,1,1
14710,13,SB0832,cattle,cattle,64420047_5,64420047_0,64420047,64420047,within,33,-1,40,demographie,224,59,cattle->cattle,2009,7,b2012,490,78,33,379,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5,1,1,1,1,1
14711,13,SB0832,cattle,cattle,64420047_4,64420047_2,64420047,64420047,within,33,34,45,abattage,225,59,cattle->cattle,2009,12,b2012,490,78,33,379,64420047_2->64420047_4,64420047_2->64420047_4,64420047_2->64420047_4,64420047_2->64420047_4,64420047_2->64420047_4,64420047_2->64420047_4,1,1,1,1,1
14712,13,SB0832,cattle,cattle,64420028_0,64420047_2,64420028,64420047,pasture,34,36,58,abattage,242,59,cattle->cattle,2009,24,b2012,490,78,33,379,64420047_2->64420028_0,64420047_2->64420028_0,64420047_2->64420028_0,64420047_2->64420028_0,64420047_2->64420028_0,64420047_2->64420028_0,1,1,1,1,1
14713,13,SB0832,cattle,cattle,64281001_1,64281001_0,64281001,64281001,within,36,38,61,abattage,267,59,cattle->cattle,2010,25,b2012,490,78,33,379,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1,1,1,1,1,1
14714,13,SB0832,cattle,cattle,64420047_6,64420047_2,64420047,64420047,within,36,39,45,abattage,274,59,cattle->cattle,2010,9,b2012,490,78,33,379,64420047_2->64420047_6,64420047_2->64420047_6,64420047_2->64420047_6,64420047_2->64420047_6,64420047_2->64420047_6,64420047_2->64420047_6,1,1,1,1,1
14715,13,SB0832,cattle,cattle,64420047_7,64420047_1,64420047,64420047,within,37,42,44,demographie,291,59,cattle->cattle,2010,7,b2012,490,78,33,379,64420047_1->64420047_7,64420047_1->64420047_7,64420047_1->64420047_7,64420047_1->64420047_7,64420047_1->64420047_7,64420047_1->64420047_7,1,1,1,1,1
14716,13,SB0832,boar,cattle,64281_0,64281001_0,64281,64281001,cattle,39,39,72,demographie,322,59,cattle->boar,2010,33,b2012,490,78,33,379,64281001_0->64281_0,64281001_0->64281_0,NA,64281001_0->64281_0,NA,64281001_0->64281_0,1,0,1,0,1
14717,13,SB0832,cattle,cattle,64281001_2,64281001_1,64281001,64281001,within,39,41,61,abattage,323,59,cattle->cattle,2010,22,b2012,490,78,33,379,64281001_1->64281001_2,64281001_1->64281001_2,64281001_1->64281001_2,64281001_1->64281001_2,64281001_1->64281001_2,64281001_1->64281001_2,1,1,1,1,1
14718,13,SB0832,badger,cattle,45_d500_99_839_0,64420028_0,45_d500_99_839,64420028,cattle,39,39,157,NA,327,59,cattle->badger,2010,118,b2012,490,78,33,379,64420028_0->45_d500_99_839_0,64420028_0->45_d500_99_839_0,64420028_0->45_d500_99_839_0,NA,64420028_0->45_d500_99_839_0,NA,1,1,1,1,1
14719,13,SB0832,cattle,cattle,64420047_8,64420047_6,64420047,64420047,within,39,-1,42,demographie,328,59,cattle->cattle,2010,3,b2012,490,78,33,379,64420047_6->64420047_8,64420047_6->64420047_8,64420047_6->64420047_8,64420047_6->64420047_8,64420047_6->64420047_8,64420047_6->64420047_8,1,1,1,1,1
14720,13,SB0832,cattle,cattle,64420009_0,64420028_0,64420009,64420028,pasture,40,44,65,abattage,353,59,cattle->cattle,2010,25,b2012,490,78,33,379,64420028_0->64420009_0,64420028_0->64420009_0,64420028_0->64420009_0,64420028_0->64420009_0,64420028_0->64420009_0,64420028_0->64420009_0,1,1,1,1,1
