X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
10231,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,1,17,abattage,13,56,NA->cattle,2007,17,b2012,386,71,16,299,NA,NA,NA,NA,NA,NA,1,1,1,1,1
10232,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,2,3,17,abattage,18,56,cattle->cattle,2007,15,b2012,386,71,16,299,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,1,1,1,1,1
10233,13,SB0832,cattle,cattle,64420015_2,64420015_1,64420015,64420015,within,4,-1,8,demographie,23,56,cattle->cattle,2007,4,b2012,386,71,16,299,64420015_1->64420015_2,64420015_1->64420015_2,64420015_1->64420015_2,64420015_1->64420015_2,64420015_1->64420015_2,64420015_1->64420015_2,1,1,1,1,1
10234,13,SB0832,badger,cattle,45_d500_157_858_1,64420015_1,45_d500_157_858,64420015,cattle,5,5,101,trapping,24,56,cattle->badger,2007,96,b2012,386,71,16,299,64420015_1->45_d500_157_858_1,64420015_1->45_d500_157_858_1,64420015_1->45_d500_157_858_1,NA,64420015_1->45_d500_157_858_1,NA,1,1,1,1,1
10235,13,SB0832,cattle,cattle,64420015_4,64420015_0,64420015,64420015,within,6,12,17,abattage,25,56,cattle->cattle,2007,11,b2012,386,71,16,299,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4,1,1,1,1,1
10236,13,SB0832,cattle,cattle,64420015_3,64420015_1,64420015,64420015,within,6,7,17,abattage,26,56,cattle->cattle,2007,11,b2012,386,71,16,299,64420015_1->64420015_3,64420015_1->64420015_3,64420015_1->64420015_3,64420015_1->64420015_3,64420015_1->64420015_3,64420015_1->64420015_3,1,1,1,1,1
10237,13,SB0832,cattle,cattle,64420015_5,64420015_1,64420015,64420015,within,7,9,17,abattage,32,56,cattle->cattle,2007,10,b2012,386,71,16,299,64420015_1->64420015_5,64420015_1->64420015_5,64420015_1->64420015_5,64420015_1->64420015_5,64420015_1->64420015_5,64420015_1->64420015_5,1,1,1,1,1
10238,13,SB0832,badger,cattle,45_d500_99_839_0,64420015_0,45_d500_99_839,64420015,cattle,8,8,73,demographie,37,56,cattle->badger,2007,65,b2012,386,71,16,299,64420015_0->45_d500_99_839_0,64420015_0->45_d500_99_839_0,64420015_0->45_d500_99_839_0,NA,64420015_0->45_d500_99_839_0,NA,1,1,1,1,1
10239,13,SB0832,cattle,cattle,64420015_6,64420015_1,64420015,64420015,within,8,15,17,abattage,38,56,cattle->cattle,2007,9,b2012,386,71,16,299,64420015_1->64420015_6,64420015_1->64420015_6,64420015_1->64420015_6,64420015_1->64420015_6,64420015_1->64420015_6,64420015_1->64420015_6,1,1,1,1,1
10240,13,SB0832,cattle,cattle,64420015_7,64420015_0,64420015,64420015,within,9,15,17,abattage,43,56,cattle->cattle,2007,8,b2012,386,71,16,299,64420015_0->64420015_7,64420015_0->64420015_7,64420015_0->64420015_7,64420015_0->64420015_7,64420015_0->64420015_7,64420015_0->64420015_7,1,1,1,1,1
10241,13,SB0832,cattle,cattle,64420015_8,64420015_0,64420015,64420015,within,9,9,16,demographie,44,56,cattle->cattle,2007,7,b2012,386,71,16,299,64420015_0->64420015_8,64420015_0->64420015_8,64420015_0->64420015_8,64420015_0->64420015_8,64420015_0->64420015_8,64420015_0->64420015_8,1,1,1,1,1
10242,13,SB0832,cattle,cattle,64420015_9,64420015_0,64420015,64420015,within,10,11,17,abattage,48,56,cattle->cattle,2007,7,b2012,386,71,16,299,64420015_0->64420015_9,64420015_0->64420015_9,64420015_0->64420015_9,64420015_0->64420015_9,64420015_0->64420015_9,64420015_0->64420015_9,1,1,1,1,1
10243,13,SB0832,cattle,cattle,64420015_10,64420015_1,64420015,64420015,within,11,17,17,abattage,53,56,cattle->cattle,2007,6,b2012,386,71,16,299,64420015_1->64420015_10,64420015_1->64420015_10,64420015_1->64420015_10,64420015_1->64420015_10,64420015_1->64420015_10,64420015_1->64420015_10,1,1,1,1,1
10244,13,SB0832,cattle,cattle,64420015_11,64420015_8,64420015,64420015,within,11,12,17,abattage,54,56,cattle->cattle,2007,6,b2012,386,71,16,299,64420015_8->64420015_11,64420015_8->64420015_11,64420015_8->64420015_11,64420015_8->64420015_11,64420015_8->64420015_11,64420015_8->64420015_11,1,1,1,1,1
10245,13,SB0832,cattle,cattle,64420015_12,64420015_8,64420015,64420015,within,11,17,17,abattage,55,56,cattle->cattle,2007,6,b2012,386,71,16,299,64420015_8->64420015_12,64420015_8->64420015_12,64420015_8->64420015_12,64420015_8->64420015_12,64420015_8->64420015_12,64420015_8->64420015_12,1,1,1,1,1
10246,13,SB0832,cattle,cattle,64420015_13,64420015_8,64420015,64420015,within,11,15,17,abattage,56,56,cattle->cattle,2007,6,b2012,386,71,16,299,64420015_8->64420015_13,64420015_8->64420015_13,64420015_8->64420015_13,64420015_8->64420015_13,64420015_8->64420015_13,64420015_8->64420015_13,1,1,1,1,1
10247,13,SB0832,cattle,cattle,64420015_15,64420015_3,64420015,64420015,within,12,17,17,abattage,65,56,cattle->cattle,2008,5,b2012,386,71,16,299,64420015_3->64420015_15,64420015_3->64420015_15,64420015_3->64420015_15,64420015_3->64420015_15,64420015_3->64420015_15,64420015_3->64420015_15,1,1,1,1,1
10248,13,SB0832,cattle,cattle,64420015_16,64420015_4,64420015,64420015,within,12,13,17,abattage,66,56,cattle->cattle,2008,5,b2012,386,71,16,299,64420015_4->64420015_16,64420015_4->64420015_16,64420015_4->64420015_16,64420015_4->64420015_16,64420015_4->64420015_16,64420015_4->64420015_16,1,1,1,1,1
10249,13,SB0832,cattle,cattle,64420015_14,64420015_9,64420015,64420015,within,12,-1,13,demographie,67,56,cattle->cattle,2008,1,b2012,386,71,16,299,64420015_9->64420015_14,64420015_9->64420015_14,64420015_9->64420015_14,64420015_9->64420015_14,64420015_9->64420015_14,64420015_9->64420015_14,1,1,1,1,1
10250,13,SB0832,cattle,cattle,64420015_19,64420015_1,64420015,64420015,within,13,16,17,abattage,73,56,cattle->cattle,2008,4,b2012,386,71,16,299,64420015_1->64420015_19,64420015_1->64420015_19,64420015_1->64420015_19,64420015_1->64420015_19,64420015_1->64420015_19,64420015_1->64420015_19,1,1,1,1,1
10251,13,SB0832,cattle,cattle,64420015_21,64420015_1,64420015,64420015,within,13,16,17,abattage,74,56,cattle->cattle,2008,4,b2012,386,71,16,299,64420015_1->64420015_21,64420015_1->64420015_21,64420015_1->64420015_21,64420015_1->64420015_21,64420015_1->64420015_21,64420015_1->64420015_21,1,1,1,1,1
10252,13,SB0832,cattle,cattle,64420015_18,64420015_16,64420015,64420015,within,13,14,17,abattage,75,56,cattle->cattle,2008,4,b2012,386,71,16,299,64420015_16->64420015_18,64420015_16->64420015_18,64420015_16->64420015_18,64420015_16->64420015_18,64420015_16->64420015_18,64420015_16->64420015_18,1,1,1,1,1
10253,13,SB0832,cattle,cattle,64420015_20,64420015_3,64420015,64420015,within,13,-1,17,abattage,76,56,cattle->cattle,2008,4,b2012,386,71,16,299,64420015_3->64420015_20,64420015_3->64420015_20,64420015_3->64420015_20,64420015_3->64420015_20,64420015_3->64420015_20,64420015_3->64420015_20,1,1,1,1,1
10254,13,SB0832,cattle,cattle,64420015_17,64420015_9,64420015,64420015,within,13,-1,17,abattage,77,56,cattle->cattle,2008,4,b2012,386,71,16,299,64420015_9->64420015_17,64420015_9->64420015_17,64420015_9->64420015_17,64420015_9->64420015_17,64420015_9->64420015_17,64420015_9->64420015_17,1,1,1,1,1
10255,13,SB0832,cattle,cattle,64420015_23,64420015_18,64420015,64420015,within,14,-1,17,abattage,81,56,cattle->cattle,2008,3,b2012,386,71,16,299,64420015_18->64420015_23,64420015_18->64420015_23,64420015_18->64420015_23,64420015_18->64420015_23,64420015_18->64420015_23,64420015_18->64420015_23,1,1,1,1,1
10256,13,SB0832,cattle,cattle,64420015_24,64420015_5,64420015,64420015,within,14,-1,17,abattage,82,56,cattle->cattle,2008,3,b2012,386,71,16,299,64420015_5->64420015_24,64420015_5->64420015_24,64420015_5->64420015_24,64420015_5->64420015_24,64420015_5->64420015_24,64420015_5->64420015_24,1,1,1,1,1
10257,13,SB0832,cattle,cattle,64420015_22,64420015_9,64420015,64420015,within,14,15,17,abattage,83,56,cattle->cattle,2008,3,b2012,386,71,16,299,64420015_9->64420015_22,64420015_9->64420015_22,64420015_9->64420015_22,64420015_9->64420015_22,64420015_9->64420015_22,64420015_9->64420015_22,1,1,1,1,1
10258,13,SB0832,cattle,cattle,64420015_25,64420015_1,64420015,64420015,within,17,-1,17,abattage,89,56,cattle->cattle,2008,0,b2012,386,71,16,299,64420015_1->64420015_25,64420015_1->64420015_25,64420015_1->64420015_25,64420015_1->64420015_25,64420015_1->64420015_25,64420015_1->64420015_25,1,1,1,1,1
10259,13,SB0832,cattle,cattle,64420015_26,64420015_18,64420015,64420015,within,17,-1,17,abattage,90,56,cattle->cattle,2008,0,b2012,386,71,16,299,64420015_18->64420015_26,64420015_18->64420015_26,64420015_18->64420015_26,64420015_18->64420015_26,64420015_18->64420015_26,64420015_18->64420015_26,1,1,1,1,1
