X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
39606,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,4,15,abattage,13,173,NA->cattle,2007,15,b2012,216,113,33,70,NA,NA,NA,NA,NA,NA,1,1,1,1,1
39607,13,SB0832,badger,cattle,45_d500_157_858_0,64420015_0,45_d500_157_858,64420015,cattle,6,6,90,trapping,38,173,cattle->badger,2007,84,b2012,216,113,33,70,64420015_0->45_d500_157_858_0,64420015_0->45_d500_157_858_0,64420015_0->45_d500_157_858_0,NA,64420015_0->45_d500_157_858_0,NA,1,1,0,1,0
39608,13,SB0832,badger,cattle,45_d500_160_0,64420015_0,45_d500_160,64420015,cattle,6,6,34,demographie,39,173,cattle->badger,2007,28,b2012,216,113,33,70,64420015_0->45_d500_160_0,NA,64420015_0->45_d500_160_0,NA,NA,NA,1,1,0,1,0
39609,13,SB0832,badger,cattle,45_d500_160_1,64420015_0,45_d500_160,64420015,cattle,9,9,35,demographie,58,173,cattle->badger,2007,26,b2012,216,113,33,70,64420015_0->45_d500_160_1,NA,64420015_0->45_d500_160_1,NA,NA,NA,0,1,0,0,0
39610,13,SB0832,badger,cattle,45_d500_99_839_0,64420015_0,45_d500_99_839,64420015,cattle,9,9,112,trapping,59,173,cattle->badger,2007,103,b2012,216,113,33,70,64420015_0->45_d500_99_839_0,64420015_0->45_d500_99_839_0,64420015_0->45_d500_99_839_0,NA,64420015_0->45_d500_99_839_0,NA,1,1,1,1,1
39611,13,SB0832,badger,cattle,45_d500_152_0,64420015_0,45_d500_152,64420015,cattle,10,10,100,trapping,66,173,cattle->badger,2007,90,b2012,216,113,33,70,64420015_0->45_d500_152_0,64420015_0->45_d500_152_0,64420015_0->45_d500_152_0,NA,64420015_0->45_d500_152_0,NA,1,1,0,1,0
39612,13,SB0832,badger,cattle,45_d500_152_1,64420015_0,45_d500_152,64420015,cattle,10,10,39,demographie,67,173,cattle->badger,2007,29,b2012,216,113,33,70,64420015_0->45_d500_152_1,NA,64420015_0->45_d500_152_1,NA,NA,NA,0,1,0,0,0
39613,13,SB0832,badger,badger,45_d500_99_839_1,45_d500_99_839_0,45_d500_99_839,45_d500_99_839,within,12,12,15,demographie,77,173,badger->badger,2008,3,b2012,216,113,33,70,45_d500_99_839_0->45_d500_99_839_1,NA,45_d500_99_839_0->45_d500_99_839_1,NA,NA,NA,0,1,0,0,0
39614,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,12,13,15,abattage,85,173,cattle->cattle,2008,3,b2012,216,113,33,70,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,1,1,1,1,1
39615,13,SB0832,badger,badger,45_d500_152_2,45_d500_152_0,45_d500_152,45_d500_152,within,15,15,56,demographie,105,173,badger->badger,2008,41,b2012,216,113,33,70,45_d500_152_0->45_d500_152_2,NA,45_d500_152_0->45_d500_152_2,NA,NA,NA,0,1,0,0,0
