X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
72724,13,SB0832,cattle,cattle,64420002_8,64420002_0,64420002,64420002,within,59,61,64,abattage,326,299,cattle->cattle,2011,5,b2012,292,19,25,248,64420002_0->64420002_8,64420002_0->64420002_8,64420002_0->64420002_8,64420002_0->64420002_8,64420002_0->64420002_8,64420002_0->64420002_8
72725,13,SB0832,cattle,cattle,64420002_6,64420002_2,64420002,64420002,within,59,63,66,abattage,327,299,cattle->cattle,2011,7,b2012,292,19,25,248,64420002_2->64420002_6,64420002_2->64420002_6,64420002_2->64420002_6,64420002_2->64420002_6,64420002_2->64420002_6,64420002_2->64420002_6
72726,13,SB0832,cattle,cattle,64420002_7,64420002_2,64420002,64420002,within,59,63,66,abattage,328,299,cattle->cattle,2011,7,b2012,292,19,25,248,64420002_2->64420002_7,64420002_2->64420002_7,64420002_2->64420002_7,64420002_2->64420002_7,64420002_2->64420002_7,64420002_2->64420002_7
72727,13,SB0832,cattle,cattle,64420002_5,64420002_3,64420002,64420002,within,59,60,64,abattage,329,299,cattle->cattle,2011,5,b2012,292,19,25,248,64420002_3->64420002_5,64420002_3->64420002_5,64420002_3->64420002_5,64420002_3->64420002_5,64420002_3->64420002_5,64420002_3->64420002_5
72728,13,SB0832,cattle,cattle,64420002_11,64420002_0,64420002,64420002,within,60,62,64,abattage,362,299,cattle->cattle,2012,4,b2016,292,19,25,248,64420002_0->64420002_11,64420002_0->64420002_11,64420002_0->64420002_11,64420002_0->64420002_11,64420002_0->64420002_11,64420002_0->64420002_11
72729,13,SB0832,cattle,cattle,64420002_10,64420002_1,64420002,64420002,within,60,-1,64,abattage,363,299,cattle->cattle,2012,4,b2016,292,19,25,248,64420002_1->64420002_10,64420002_1->64420002_10,64420002_1->64420002_10,64420002_1->64420002_10,64420002_1->64420002_10,64420002_1->64420002_10
72730,13,SB0832,cattle,cattle,64420002_9,64420002_4,64420002,64420002,within,60,-1,64,abattage,364,299,cattle->cattle,2012,4,b2016,292,19,25,248,64420002_4->64420002_9,64420002_4->64420002_9,64420002_4->64420002_9,64420002_4->64420002_9,64420002_4->64420002_9,64420002_4->64420002_9
72731,13,SB0832,cattle,cattle,64420002_12,64420002_5,64420002,64420002,within,60,61,64,abattage,365,299,cattle->cattle,2012,4,b2016,292,19,25,248,64420002_5->64420002_12,64420002_5->64420002_12,64420002_5->64420002_12,64420002_5->64420002_12,64420002_5->64420002_12,64420002_5->64420002_12
72732,13,SB0832,cattle,cattle,64420039_4,64420039_0,64420039,64420039,within,60,62,64,abattage,366,299,cattle->cattle,2012,4,b2016,292,19,25,248,64420039_0->64420039_4,64420039_0->64420039_4,64420039_0->64420039_4,64420039_0->64420039_4,64420039_0->64420039_4,64420039_0->64420039_4
72733,13,SB0832,cattle,cattle,64359189_11,64359189_0,64359189,64359189,within,61,65,74,abattage,382,299,cattle->cattle,2012,13,b2016,292,19,25,248,64359189_0->64359189_11,64359189_0->64359189_11,64359189_0->64359189_11,64359189_0->64359189_11,64359189_0->64359189_11,64359189_0->64359189_11
72734,13,SB0832,cattle,cattle,64420002_16,64420002_3,64420002,64420002,within,61,62,66,abattage,392,299,cattle->cattle,2012,5,b2016,292,19,25,248,64420002_3->64420002_16,64420002_3->64420002_16,64420002_3->64420002_16,64420002_3->64420002_16,64420002_3->64420002_16,64420002_3->64420002_16
72735,13,SB0832,cattle,cattle,64420002_13,64420002_4,64420002,64420002,within,61,63,66,abattage,393,299,cattle->cattle,2012,5,b2016,292,19,25,248,64420002_4->64420002_13,64420002_4->64420002_13,64420002_4->64420002_13,64420002_4->64420002_13,64420002_4->64420002_13,64420002_4->64420002_13
72736,13,SB0832,cattle,cattle,64420002_14,64420002_4,64420002,64420002,within,61,-1,63,demographie,394,299,cattle->cattle,2012,2,b2016,292,19,25,248,64420002_4->64420002_14,64420002_4->64420002_14,64420002_4->64420002_14,64420002_4->64420002_14,64420002_4->64420002_14,64420002_4->64420002_14
72737,13,SB0832,cattle,cattle,64420002_15,64420002_5,64420002,64420002,within,61,63,64,abattage,395,299,cattle->cattle,2012,3,b2016,292,19,25,248,64420002_5->64420002_15,64420002_5->64420002_15,64420002_5->64420002_15,64420002_5->64420002_15,64420002_5->64420002_15,64420002_5->64420002_15
72738,13,SB0832,cattle,cattle,64420039_8,64420039_0,64420039,64420039,within,61,63,64,abattage,396,299,cattle->cattle,2012,3,b2016,292,19,25,248,64420039_0->64420039_8,64420039_0->64420039_8,64420039_0->64420039_8,64420039_0->64420039_8,64420039_0->64420039_8,64420039_0->64420039_8
72739,13,SB0832,cattle,cattle,64420039_5,64420039_1,64420039,64420039,within,61,63,64,abattage,397,299,cattle->cattle,2012,3,b2016,292,19,25,248,64420039_1->64420039_5,64420039_1->64420039_5,64420039_1->64420039_5,64420039_1->64420039_5,64420039_1->64420039_5,64420039_1->64420039_5
72740,13,SB0832,cattle,cattle,64420039_6,64420039_1,64420039,64420039,within,61,61,63,demographie,398,299,cattle->cattle,2012,2,b2016,292,19,25,248,64420039_1->64420039_6,64420039_1->64420039_6,64420039_1->64420039_6,64420039_1->64420039_6,64420039_1->64420039_6,64420039_1->64420039_6
72741,13,SB0832,cattle,cattle,64420039_7,64420039_3,64420039,64420039,within,61,63,64,abattage,399,299,cattle->cattle,2012,3,b2016,292,19,25,248,64420039_3->64420039_7,64420039_3->64420039_7,64420039_3->64420039_7,64420039_3->64420039_7,64420039_3->64420039_7,64420039_3->64420039_7
72742,13,SB0832,cattle,cattle,64420039_9,64420039_6,64420039,64420039,within,61,-1,64,abattage,400,299,cattle->cattle,2012,3,b2016,292,19,25,248,64420039_6->64420039_9,64420039_6->64420039_9,64420039_6->64420039_9,64420039_6->64420039_9,64420039_6->64420039_9,64420039_6->64420039_9
72743,13,SB0832,cattle,cattle,64359189_12,64359189_2,64359189,64359189,within,62,70,74,abattage,409,299,cattle->cattle,2012,12,b2016,292,19,25,248,64359189_2->64359189_12,64359189_2->64359189_12,64359189_2->64359189_12,64359189_2->64359189_12,64359189_2->64359189_12,64359189_2->64359189_12
72744,13,SB0832,cattle,cattle,64359189_13,64359189_9,64359189,64359189,within,62,63,74,abattage,410,299,cattle->cattle,2012,12,b2016,292,19,25,248,64359189_9->64359189_13,64359189_9->64359189_13,64359189_9->64359189_13,64359189_9->64359189_13,64359189_9->64359189_13,64359189_9->64359189_13
72745,13,SB0832,cattle,cattle,64420002_18,64420002_11,64420002,64420002,within,62,64,64,abattage,417,299,cattle->cattle,2012,2,b2016,292,19,25,248,64420002_11->64420002_18,64420002_11->64420002_18,64420002_11->64420002_18,64420002_11->64420002_18,64420002_11->64420002_18,64420002_11->64420002_18
72746,13,SB0832,cattle,cattle,64420002_21,64420002_11,64420002,64420002,within,62,-1,64,abattage,418,299,cattle->cattle,2012,2,b2016,292,19,25,248,64420002_11->64420002_21,64420002_11->64420002_21,64420002_11->64420002_21,64420002_11->64420002_21,64420002_11->64420002_21,64420002_11->64420002_21
72747,13,SB0832,cattle,cattle,64420002_20,64420002_12,64420002,64420002,within,62,-1,66,abattage,419,299,cattle->cattle,2012,4,b2016,292,19,25,248,64420002_12->64420002_20,64420002_12->64420002_20,64420002_12->64420002_20,64420002_12->64420002_20,64420002_12->64420002_20,64420002_12->64420002_20
72748,13,SB0832,cattle,cattle,64420002_19,64420002_2,64420002,64420002,within,62,66,66,abattage,420,299,cattle->cattle,2012,4,b2016,292,19,25,248,64420002_2->64420002_19,64420002_2->64420002_19,64420002_2->64420002_19,64420002_2->64420002_19,64420002_2->64420002_19,64420002_2->64420002_19
72749,13,SB0832,cattle,cattle,64420002_17,64420002_5,64420002,64420002,within,62,64,66,abattage,421,299,cattle->cattle,2012,4,b2016,292,19,25,248,64420002_5->64420002_17,64420002_5->64420002_17,64420002_5->64420002_17,64420002_5->64420002_17,64420002_5->64420002_17,64420002_5->64420002_17
72750,13,SB0832,cattle,cattle,64420039_10,64420039_1,64420039,64420039,within,62,-1,64,abattage,422,299,cattle->cattle,2012,2,b2016,292,19,25,248,64420039_1->64420039_10,64420039_1->64420039_10,64420039_1->64420039_10,64420039_1->64420039_10,64420039_1->64420039_10,64420039_1->64420039_10
72751,13,SB0832,cattle,cattle,64420039_11,64420039_4,64420039,64420039,within,63,-1,64,abattage,439,299,cattle->cattle,2012,1,b2016,292,19,25,248,64420039_4->64420039_11,64420039_4->64420039_11,64420039_4->64420039_11,64420039_4->64420039_11,64420039_4->64420039_11,64420039_4->64420039_11
72752,13,SB0832,cattle,cattle,64420039_13,64420002_15,64420039,64420002,pasture,64,-1,64,abattage,456,299,cattle->cattle,2012,0,b2016,292,19,25,248,64420002_15->64420039_13,64420002_15->64420039_13,64420002_15->64420039_13,64420002_15->64420039_13,64420002_15->64420039_13,64420002_15->64420039_13
72753,13,SB0832,cattle,cattle,64420039_12,64420039_1,64420039,64420039,within,64,-1,64,abattage,457,299,cattle->cattle,2012,0,b2016,292,19,25,248,64420039_1->64420039_12,64420039_1->64420039_12,64420039_1->64420039_12,64420039_1->64420039_12,64420039_1->64420039_12,64420039_1->64420039_12
72754,13,SB0832,cattle,cattle,64428022_0,64359189_1,64428022,64359189,pasture,65,71,99,abattage,468,299,cattle->cattle,2012,34,b2016,292,19,25,248,64359189_1->64428022_0,64359189_1->64428022_0,64359189_1->64428022_0,64359189_1->64428022_0,64359189_1->64428022_0,64359189_1->64428022_0
72755,13,SB0832,cattle,cattle,64420035_0,64420039_1,64420035,64420039,pasture,65,76,85,abattage,471,299,cattle->cattle,2012,20,b2016,292,19,25,248,64420039_1->64420035_0,64420039_1->64420035_0,64420039_1->64420035_0,64420039_1->64420035_0,64420039_1->64420035_0,64420039_1->64420035_0
72756,13,SB0832,badger,badger,45_d500_157_858_3,45_d500_157_858_0,45_d500_157_858,45_d500_157_858,within,66,66,68,demographie,473,299,badger->badger,2012,2,b2016,292,19,25,248,45_d500_157_858_0->45_d500_157_858_3,45_d500_157_858_0->45_d500_157_858_3,45_d500_157_858_0->45_d500_157_858_3,NA,45_d500_157_858_0->45_d500_157_858_3,NA
72757,13,SB0832,badger,cattle,45_d500_155_880_1,64359189_1,45_d500_155_880,64359189,cattle,66,66,101,demographie,483,299,cattle->badger,2012,35,b2016,292,19,25,248,64359189_1->45_d500_155_880_1,64359189_1->45_d500_155_880_1,64359189_1->45_d500_155_880_1,NA,64359189_1->45_d500_155_880_1,NA
72758,13,SB0832,badger,cattle,45_d500_157_858_4,64420002_2,45_d500_157_858,64420002,cattle,67,67,138,demographie,491,299,cattle->badger,2012,71,b2016,292,19,25,248,64420002_2->45_d500_157_858_4,64420002_2->45_d500_157_858_4,64420002_2->45_d500_157_858_4,NA,64420002_2->45_d500_157_858_4,NA
72759,13,SB0832,cattle,cattle,64359189_14,64359189_3,64359189,64359189,within,68,-1,74,abattage,502,299,cattle->cattle,2012,6,b2016,292,19,25,248,64359189_3->64359189_14,64359189_3->64359189_14,64359189_3->64359189_14,64359189_3->64359189_14,64359189_3->64359189_14,64359189_3->64359189_14
72760,13,SB0832,cattle,cattle,64428022_1,64359189_5,64428022,64359189,pasture,68,69,99,abattage,503,299,cattle->cattle,2012,31,b2016,292,19,25,248,64359189_5->64428022_1,64359189_5->64428022_1,64359189_5->64428022_1,64359189_5->64428022_1,64359189_5->64428022_1,64359189_5->64428022_1
72761,13,SB0832,cattle,cattle,64428022_2,64359189_4,64428022,64359189,pasture,69,70,99,abattage,508,299,cattle->cattle,2012,30,b2016,292,19,25,248,64359189_4->64428022_2,64359189_4->64428022_2,64359189_4->64428022_2,64359189_4->64428022_2,64359189_4->64428022_2,64359189_4->64428022_2
72762,13,SB0832,cattle,cattle,64326020_1,64326020_0,64326020,64326020,within,70,74,74,abattage,511,299,cattle->cattle,2012,4,b2016,292,19,25,248,64326020_0->64326020_1,64326020_0->64326020_1,64326020_0->64326020_1,64326020_0->64326020_1,64326020_0->64326020_1,64326020_0->64326020_1
72763,13,SB0832,cattle,cattle,64428022_3,64359189_1,64428022,64359189,pasture,70,72,99,abattage,516,299,cattle->cattle,2012,29,b2016,292,19,25,248,64359189_1->64428022_3,64359189_1->64428022_3,64359189_1->64428022_3,64359189_1->64428022_3,64359189_1->64428022_3,64359189_1->64428022_3
72764,13,SB0832,cattle,cattle,64359189_16,64359189_11,64359189,64359189,within,71,-1,74,abattage,525,299,cattle->cattle,2012,3,b2016,292,19,25,248,64359189_11->64359189_16,64359189_11->64359189_16,64359189_11->64359189_16,64359189_11->64359189_16,64359189_11->64359189_16,64359189_11->64359189_16
72765,13,SB0832,cattle,cattle,64359189_15,64359189_12,64359189,64359189,within,71,73,74,abattage,526,299,cattle->cattle,2012,3,b2016,292,19,25,248,64359189_12->64359189_15,64359189_12->64359189_15,64359189_12->64359189_15,64359189_12->64359189_15,64359189_12->64359189_15,64359189_12->64359189_15
72766,13,SB0832,cattle,cattle,64359189_17,64359189_5,64359189,64359189,within,71,74,74,abattage,527,299,cattle->cattle,2012,3,b2016,292,19,25,248,64359189_5->64359189_17,64359189_5->64359189_17,64359189_5->64359189_17,64359189_5->64359189_17,64359189_5->64359189_17,64359189_5->64359189_17
72767,13,SB0832,cattle,cattle,64359189_18,64359189_9,64359189,64359189,within,71,-1,74,abattage,528,299,cattle->cattle,2012,3,b2016,292,19,25,248,64359189_9->64359189_18,64359189_9->64359189_18,64359189_9->64359189_18,64359189_9->64359189_18,64359189_9->64359189_18,64359189_9->64359189_18
72768,13,SB0832,cattle,cattle,64359189_19,64359189_9,64359189,64359189,within,71,73,74,abattage,529,299,cattle->cattle,2012,3,b2016,292,19,25,248,64359189_9->64359189_19,64359189_9->64359189_19,64359189_9->64359189_19,64359189_9->64359189_19,64359189_9->64359189_19,64359189_9->64359189_19
72769,13,SB0832,cattle,cattle,64428022_4,64428022_1,64428022,64428022,within,71,80,99,abattage,535,299,cattle->cattle,2012,28,b2016,292,19,25,248,64428022_1->64428022_4,64428022_1->64428022_4,64428022_1->64428022_4,64428022_1->64428022_4,64428022_1->64428022_4,64428022_1->64428022_4
72770,13,SB0832,cattle,cattle,64359189_21,64359189_1,64359189,64359189,within,72,73,74,abattage,541,299,cattle->cattle,2013,2,b2016,292,19,25,248,64359189_1->64359189_21,64359189_1->64359189_21,64359189_1->64359189_21,64359189_1->64359189_21,64359189_1->64359189_21,64359189_1->64359189_21
72771,13,SB0832,cattle,cattle,64359189_20,64359189_12,64359189,64359189,within,72,-1,74,abattage,542,299,cattle->cattle,2013,2,b2016,292,19,25,248,64359189_12->64359189_20,64359189_12->64359189_20,64359189_12->64359189_20,64359189_12->64359189_20,64359189_12->64359189_20,64359189_12->64359189_20
