X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
39569,13,SB0832,cattle,cattle,64420039_5,64420039_3,64420039,64420039,within,38,51,51,abattage,192,227,cattle->cattle,2010,13,b2012,433,50,41,342,64420039_3->64420039_5,64420039_3->64420039_5,64420039_3->64420039_5,64420039_3->64420039_5,64420039_3->64420039_5,64420039_3->64420039_5,1,1,1,1,1
39570,13,SB0832,cattle,cattle,64420039_6,64420039_3,64420039,64420039,within,38,-1,51,abattage,193,227,cattle->cattle,2010,13,b2012,433,50,41,342,64420039_3->64420039_6,64420039_3->64420039_6,64420039_3->64420039_6,64420039_3->64420039_6,64420039_3->64420039_6,64420039_3->64420039_6,1,1,1,1,1
39571,13,SB0832,cattle,cattle,64201008_1,64201008_0,64201008,64201008,within,39,43,65,abattage,195,227,cattle->cattle,2010,26,b2012,433,50,41,342,64201008_0->64201008_1,64201008_0->64201008_1,64201008_0->64201008_1,64201008_0->64201008_1,64201008_0->64201008_1,64201008_0->64201008_1,1,1,1,1,1
39572,13,SB0832,badger,cattle,45_d500_99_866_0,64420035_0,45_d500_99_866,64420035,cattle,39,39,50,demographie,196,227,cattle->badger,2010,11,b2012,433,50,41,342,64420035_0->45_d500_99_866_0,NA,64420035_0->45_d500_99_866_0,NA,NA,NA,0,1,0,0,0
39573,13,SB0832,badger,cattle,45_d500_157_858_1,64420035_0,45_d500_157_858,64420035,cattle,40,40,114,trapping,197,227,cattle->badger,2010,74,b2012,433,50,41,342,64420035_0->45_d500_157_858_1,64420035_0->45_d500_157_858_1,64420035_0->45_d500_157_858_1,NA,64420035_0->45_d500_157_858_1,NA,1,1,0,1,0
39574,13,SB0832,badger,cattle,45_d500_99_720_0,64420035_0,45_d500_99_720,64420035,cattle,40,40,157,NA,198,227,cattle->badger,2010,117,b2012,433,50,41,342,64420035_0->45_d500_99_720_0,64420035_0->45_d500_99_720_0,64420035_0->45_d500_99_720_0,NA,64420035_0->45_d500_99_720_0,NA,1,1,1,1,1
39575,13,SB0832,cattle,cattle,64420047_3,64420047_2,64420047,64420047,within,40,42,45,abattage,199,227,cattle->cattle,2010,5,b2012,433,50,41,342,64420047_2->64420047_3,64420047_2->64420047_3,64420047_2->64420047_3,64420047_2->64420047_3,64420047_2->64420047_3,64420047_2->64420047_3,1,1,1,1,1
39576,13,SB0832,cattle,cattle,64201008_2,64201008_0,64201008,64201008,within,41,43,65,abattage,200,227,cattle->cattle,2010,24,b2012,433,50,41,342,64201008_0->64201008_2,64201008_0->64201008_2,64201008_0->64201008_2,64201008_0->64201008_2,64201008_0->64201008_2,64201008_0->64201008_2,1,1,1,1,1
39577,13,SB0832,cattle,cattle,64201021_0,64201008_0,64201021,64201008,pasture,41,48,70,abattage,201,227,cattle->cattle,2010,29,b2012,433,50,41,342,64201008_0->64201021_0,64201008_0->64201021_0,64201008_0->64201021_0,64201008_0->64201021_0,64201008_0->64201021_0,64201008_0->64201021_0,1,1,1,1,1
39578,13,SB0832,cattle,cattle,64420002_0,64420039_3,64420002,64420039,pasture,41,43,53,abattage,203,227,cattle->cattle,2010,12,b2012,433,50,41,342,64420039_3->64420002_0,64420039_3->64420002_0,64420039_3->64420002_0,64420039_3->64420002_0,64420039_3->64420002_0,64420039_3->64420002_0,1,1,1,1,1
39579,13,SB0832,cattle,cattle,64420047_4,64420047_2,64420047,64420047,within,41,-1,45,abattage,204,227,cattle->cattle,2010,4,b2012,433,50,41,342,64420047_2->64420047_4,64420047_2->64420047_4,64420047_2->64420047_4,64420047_2->64420047_4,64420047_2->64420047_4,64420047_2->64420047_4,1,1,1,1,1
39580,13,SB0832,cattle,cattle,64420047_5,64420047_2,64420047,64420047,within,41,44,45,abattage,205,227,cattle->cattle,2010,4,b2012,433,50,41,342,64420047_2->64420047_5,64420047_2->64420047_5,64420047_2->64420047_5,64420047_2->64420047_5,64420047_2->64420047_5,64420047_2->64420047_5,1,1,1,1,1
39581,13,SB0832,boar,badger,64359_0,45_d500_99_720_0,64359,45_d500_99_720,badger,42,42,69,demographie,207,227,badger->boar,2010,27,b2012,433,50,41,342,45_d500_99_720_0->64359_0,45_d500_99_720_0->64359_0,NA,64420035_0->64359_0,NA,64420035_0->64359_0,1,0,1,0,1
39582,13,SB0832,cattle,cattle,64556051_0,64420039_0,64556051,64420039,pasture,42,44,54,demographie,209,227,cattle->cattle,2010,12,b2012,433,50,41,342,64420039_0->64556051_0,64420039_0->64556051_0,64420039_0->64556051_0,64420039_0->64556051_0,64420039_0->64556051_0,64420039_0->64556051_0,1,1,1,1,1
39583,13,SB0832,cattle,cattle,64420035_1,64420039_1,64420035,64420039,pasture,42,44,51,abattage,210,227,cattle->cattle,2010,9,b2012,433,50,41,342,64420039_1->64420035_1,64420039_1->64420035_1,64420039_1->64420035_1,64420039_1->64420035_1,64420039_1->64420035_1,64420039_1->64420035_1,1,1,1,1,1
39584,13,SB0832,cattle,cattle,64420044_1,64420047_1,64420044,64420047,pasture,42,43,62,demographie,211,227,cattle->cattle,2010,20,b2012,433,50,41,342,64420047_1->64420044_1,64420047_1->64420044_1,64420047_1->64420044_1,64420047_1->64420044_1,64420047_1->64420044_1,64420047_1->64420044_1,1,1,1,1,1
39585,13,SB0832,cattle,cattle,64201006_0,64201008_2,64201006,64201008,pasture,43,46,73,abattage,212,227,cattle->cattle,2010,30,b2012,433,50,41,342,64201008_2->64201006_0,64201008_2->64201006_0,64201008_2->64201006_0,64201008_2->64201006_0,64201008_2->64201006_0,64201008_2->64201006_0,1,1,1,1,1
39586,13,SB0832,cattle,cattle,64420047_8,64420047_1,64420047,64420047,within,43,-1,45,abattage,213,227,cattle->cattle,2010,2,b2012,433,50,41,342,64420047_1->64420047_8,64420047_1->64420047_8,64420047_1->64420047_8,64420047_1->64420047_8,64420047_1->64420047_8,64420047_1->64420047_8,1,1,1,1,1
39587,13,SB0832,cattle,cattle,64420047_6,64420047_2,64420047,64420047,within,43,-1,44,demographie,214,227,cattle->cattle,2010,1,b2012,433,50,41,342,64420047_2->64420047_6,64420047_2->64420047_6,64420047_2->64420047_6,64420047_2->64420047_6,64420047_2->64420047_6,64420047_2->64420047_6,1,1,1,1,1
39588,13,SB0832,cattle,cattle,64420047_7,64420047_2,64420047,64420047,within,43,44,45,abattage,215,227,cattle->cattle,2010,2,b2012,433,50,41,342,64420047_2->64420047_7,64420047_2->64420047_7,64420047_2->64420047_7,64420047_2->64420047_7,64420047_2->64420047_7,64420047_2->64420047_7,1,1,1,1,1
39589,13,SB0832,badger,cattle,45_d500_78_668_0,64420035_0,45_d500_78_668,64420035,cattle,44,44,106,demographie,216,227,cattle->badger,2010,62,b2012,433,50,41,342,64420035_0->45_d500_78_668_0,64420035_0->45_d500_78_668_0,64420035_0->45_d500_78_668_0,NA,64420035_0->45_d500_78_668_0,NA,1,1,1,1,1
39590,13,SB0832,badger,cattle,45_d500_170_0,64420039_1,45_d500_170,64420039,cattle,44,44,65,demographie,217,227,cattle->badger,2010,21,b2012,433,50,41,342,64420039_1->45_d500_170_0,64420039_1->45_d500_170_0,64420039_1->45_d500_170_0,NA,64420039_1->45_d500_170_0,NA,1,1,0,1,0
39591,13,SB0832,cattle,cattle,64420035_2,64420047_2,64420035,64420047,pasture,44,45,53,abattage,218,227,cattle->cattle,2010,9,b2012,433,50,41,342,64420047_2->64420035_2,64420047_2->64420035_2,64420047_2->64420035_2,64420047_2->64420035_2,64420047_2->64420035_2,64420047_2->64420035_2,1,1,1,1,1
39592,13,SB0832,cattle,cattle,64420044_2,64420047_2,64420044,64420047,pasture,44,50,63,abattage,219,227,cattle->cattle,2010,19,b2012,433,50,41,342,64420047_2->64420044_2,64420047_2->64420044_2,64420047_2->64420044_2,64420047_2->64420044_2,64420047_2->64420044_2,64420047_2->64420044_2,1,1,1,1,1
39593,13,SB0832,cattle,cattle,64420039_9,64420047_7,64420039,64420047,pasture,44,-1,51,abattage,220,227,cattle->cattle,2010,7,b2012,433,50,41,342,64420047_7->64420039_9,64420047_7->64420039_9,64420047_7->64420039_9,64420047_7->64420039_9,64420047_7->64420039_9,64420047_7->64420039_9,1,1,1,1,1
39594,13,SB0832,cattle,cattle,64201021_1,64201008_0,64201021,64201008,pasture,45,58,70,abattage,221,227,cattle->cattle,2010,25,b2012,433,50,41,342,64201008_0->64201021_1,64201008_0->64201021_1,64201008_0->64201021_1,64201008_0->64201021_1,64201008_0->64201021_1,64201008_0->64201021_1,1,1,1,1,1
39595,13,SB0832,cattle,cattle,64420035_4,64420035_0,64420035,64420035,within,45,50,53,abattage,222,227,cattle->cattle,2010,8,b2012,433,50,41,342,64420035_0->64420035_4,64420035_0->64420035_4,64420035_0->64420035_4,64420035_0->64420035_4,64420035_0->64420035_4,64420035_0->64420035_4,1,1,1,1,1
39596,13,SB0832,badger,cattle,45_d500_160_2,64420035_2,45_d500_160,64420035,cattle,45,45,79,trapping,223,227,cattle->badger,2010,34,b2012,433,50,41,342,64420035_2->45_d500_160_2,64420035_2->45_d500_160_2,64420035_2->45_d500_160_2,NA,64420035_2->45_d500_160_2,NA,1,1,0,1,0
39597,13,SB0832,cattle,cattle,64420035_3,64420039_0,64420035,64420039,pasture,45,46,51,abattage,224,227,cattle->cattle,2010,6,b2012,433,50,41,342,64420039_0->64420035_3,64420039_0->64420035_3,64420039_0->64420035_3,64420039_0->64420035_3,64420039_0->64420035_3,64420039_0->64420035_3,1,1,1,1,1
39598,13,SB0832,cattle,cattle,64420039_10,64420039_1,64420039,64420039,within,45,50,51,abattage,225,227,cattle->cattle,2010,6,b2012,433,50,41,342,64420039_1->64420039_10,64420039_1->64420039_10,64420039_1->64420039_10,64420039_1->64420039_10,64420039_1->64420039_10,64420039_1->64420039_10,1,1,1,1,1
39599,13,SB0832,cattle,cattle,64420039_11,64420039_1,64420039,64420039,within,45,49,51,abattage,226,227,cattle->cattle,2010,6,b2012,433,50,41,342,64420039_1->64420039_11,64420039_1->64420039_11,64420039_1->64420039_11,64420039_1->64420039_11,64420039_1->64420039_11,64420039_1->64420039_11,1,1,1,1,1
39600,13,SB0832,cattle,cattle,64420035_5,64420047_3,64420035,64420047,pasture,45,46,51,abattage,227,227,cattle->cattle,2010,6,b2012,433,50,41,342,64420047_3->64420035_5,64420047_3->64420035_5,64420047_3->64420035_5,64420047_3->64420035_5,64420047_3->64420035_5,64420047_3->64420035_5,1,1,1,1,1
39601,13,SB0832,cattle,cattle,64201008_3,64201008_2,64201008,64201008,within,46,48,65,abattage,230,227,cattle->cattle,2010,19,b2012,433,50,41,342,64201008_2->64201008_3,64201008_2->64201008_3,64201008_2->64201008_3,64201008_2->64201008_3,64201008_2->64201008_3,64201008_2->64201008_3,1,1,1,1,1
39602,13,SB0832,cattle,cattle,64420012_1,64420047_1,64420012,64420047,pasture,46,56,63,abattage,231,227,cattle->cattle,2010,17,b2012,433,50,41,342,64420047_1->64420012_1,64420047_1->64420012_1,64420047_1->64420012_1,64420047_1->64420012_1,64420047_1->64420012_1,64420047_1->64420012_1,1,1,1,1,1
39603,13,SB0832,cattle,cattle,64420035_7,64420047_1,64420035,64420047,pasture,46,-1,51,demographie,232,227,cattle->cattle,2010,5,b2012,433,50,41,342,64420047_1->64420035_7,64420047_1->64420035_7,64420047_1->64420035_7,64420047_1->64420035_7,64420047_1->64420035_7,64420047_1->64420035_7,1,1,1,1,1
39604,13,SB0832,cattle,cattle,64420035_6,64420047_3,64420035,64420047,pasture,46,48,51,abattage,233,227,cattle->cattle,2010,5,b2012,433,50,41,342,64420047_3->64420035_6,64420047_3->64420035_6,64420047_3->64420035_6,64420047_3->64420035_6,64420047_3->64420035_6,64420047_3->64420035_6,1,1,1,1,1
39605,13,SB0832,badger,cattle,45_d500_195_0,64556051_0,45_d500_195,64556051,cattle,46,46,140,demographie,234,227,cattle->badger,2010,94,b2012,433,50,41,342,64556051_0->45_d500_195_0,64556051_0->45_d500_195_0,64556051_0->45_d500_195_0,NA,64556051_0->45_d500_195_0,NA,1,1,0,1,0
39606,13,SB0832,cattle,cattle,64420002_1,64420002_0,64420002,64420002,within,47,48,53,abattage,235,227,cattle->cattle,2010,6,b2012,433,50,41,342,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1,64420002_0->64420002_1,1,1,1,1,1
39607,13,SB0832,cattle,cattle,64420002_2,64420002_0,64420002,64420002,within,47,50,53,abattage,236,227,cattle->cattle,2010,6,b2012,433,50,41,342,64420002_0->64420002_2,64420002_0->64420002_2,64420002_0->64420002_2,64420002_0->64420002_2,64420002_0->64420002_2,64420002_0->64420002_2,1,1,1,1,1
39608,13,SB0832,cattle,cattle,64420012_2,64420012_0,64420012,64420012,within,47,50,63,abattage,237,227,cattle->cattle,2010,16,b2012,433,50,41,342,64420012_0->64420012_2,64420012_0->64420012_2,64420012_0->64420012_2,64420012_0->64420012_2,64420012_0->64420012_2,64420012_0->64420012_2,1,1,1,1,1
39609,13,SB0832,cattle,cattle,64420035_8,64420035_0,64420035,64420035,within,47,-1,53,abattage,238,227,cattle->cattle,2010,6,b2012,433,50,41,342,64420035_0->64420035_8,64420035_0->64420035_8,64420035_0->64420035_8,64420035_0->64420035_8,64420035_0->64420035_8,64420035_0->64420035_8,1,1,1,1,1
39610,13,SB0832,cattle,cattle,64420035_9,64420035_0,64420035,64420035,within,47,50,53,abattage,239,227,cattle->cattle,2010,6,b2012,433,50,41,342,64420035_0->64420035_9,64420035_0->64420035_9,64420035_0->64420035_9,64420035_0->64420035_9,64420035_0->64420035_9,64420035_0->64420035_9,1,1,1,1,1
39611,13,SB0832,cattle,cattle,64420035_10,64420035_2,64420035,64420035,within,47,49,51,abattage,240,227,cattle->cattle,2010,4,b2012,433,50,41,342,64420035_2->64420035_10,64420035_2->64420035_10,64420035_2->64420035_10,64420035_2->64420035_10,64420035_2->64420035_10,64420035_2->64420035_10,1,1,1,1,1
39612,13,SB0832,cattle,cattle,64420039_13,64420039_3,64420039,64420039,within,47,48,51,abattage,241,227,cattle->cattle,2010,4,b2012,433,50,41,342,64420039_3->64420039_13,64420039_3->64420039_13,64420039_3->64420039_13,64420039_3->64420039_13,64420039_3->64420039_13,64420039_3->64420039_13,1,1,1,1,1
39613,13,SB0832,cattle,cattle,64420039_12,64420039_7,64420039,64420039,within,47,49,51,abattage,242,227,cattle->cattle,2010,4,b2012,433,50,41,342,64420039_7->64420039_12,64420039_7->64420039_12,64420039_7->64420039_12,64420039_7->64420039_12,64420039_7->64420039_12,64420039_7->64420039_12,1,1,1,1,1
39614,13,SB0832,cattle,cattle,64420039_14,64420039_7,64420039,64420039,within,47,-1,51,abattage,243,227,cattle->cattle,2010,4,b2012,433,50,41,342,64420039_7->64420039_14,64420039_7->64420039_14,64420039_7->64420039_14,64420039_7->64420039_14,64420039_7->64420039_14,64420039_7->64420039_14,1,1,1,1,1
39615,13,SB0832,cattle,cattle,64201006_1,64201006_0,64201006,64201006,within,48,50,75,abattage,244,227,cattle->cattle,2011,27,b2012,433,50,41,342,64201006_0->64201006_1,64201006_0->64201006_1,64201006_0->64201006_1,64201006_0->64201006_1,64201006_0->64201006_1,64201006_0->64201006_1,1,1,1,1,1
39616,13,SB0832,cattle,cattle,64420012_3,64420012_0,64420012,64420012,within,48,52,63,abattage,245,227,cattle->cattle,2011,15,b2012,433,50,41,342,64420012_0->64420012_3,64420012_0->64420012_3,64420012_0->64420012_3,64420012_0->64420012_3,64420012_0->64420012_3,64420012_0->64420012_3,1,1,1,1,1
39617,13,SB0832,cattle,cattle,64420035_11,64420035_0,64420035,64420035,within,48,49,51,abattage,246,227,cattle->cattle,2011,3,b2012,433,50,41,342,64420035_0->64420035_11,64420035_0->64420035_11,64420035_0->64420035_11,64420035_0->64420035_11,64420035_0->64420035_11,64420035_0->64420035_11,1,1,1,1,1
39618,13,SB0832,cattle,cattle,64420039_15,64420039_0,64420039,64420039,within,48,50,51,abattage,247,227,cattle->cattle,2011,3,b2012,433,50,41,342,64420039_0->64420039_15,64420039_0->64420039_15,64420039_0->64420039_15,64420039_0->64420039_15,64420039_0->64420039_15,64420039_0->64420039_15,1,1,1,1,1
39619,13,SB0832,cattle,cattle,64420039_17,64420039_0,64420039,64420039,within,48,-1,51,abattage,248,227,cattle->cattle,2011,3,b2012,433,50,41,342,64420039_0->64420039_17,64420039_0->64420039_17,64420039_0->64420039_17,64420039_0->64420039_17,64420039_0->64420039_17,64420039_0->64420039_17,1,1,1,1,1
39620,13,SB0832,cattle,cattle,40316038_0,64420039_2,64420039,64420039,within,48,48,71,abattage,249,227,cattle->cattle,2011,23,b2012,433,50,41,342,64420039_2->40316038_0,64420039_2->40316038_0,64420039_2->40316038_0,64420039_2->40316038_0,64420039_2->40316038_0,64420039_2->40316038_0,1,1,1,1,1
39621,13,SB0832,cattle,cattle,64420039_16,64420039_7,64420039,64420039,within,48,49,51,abattage,250,227,cattle->cattle,2011,3,b2012,433,50,41,342,64420039_7->64420039_16,64420039_7->64420039_16,64420039_7->64420039_16,64420039_7->64420039_16,64420039_7->64420039_16,64420039_7->64420039_16,1,1,1,1,1
