X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
9753,13,SB0832,cattle,cattle,64420015_6,64420015_4,64420015,64420015,within,50,51,55,abattage,274,305,cattle->cattle,2011,5,b2012,161,26,22,113,64420015_4->64420015_6,64420015_4->64420015_6,64420015_4->64420015_6,64420015_4->64420015_6,64420015_4->64420015_6,64420015_4->64420015_6
9754,13,SB0832,cattle,cattle,64420015_7,64420015_4,64420015,64420015,within,50,52,55,abattage,275,305,cattle->cattle,2011,5,b2012,161,26,22,113,64420015_4->64420015_7,64420015_4->64420015_7,64420015_4->64420015_7,64420015_4->64420015_7,64420015_4->64420015_7,64420015_4->64420015_7
9755,13,SB0832,badger,cattle,45_d500_159_855_2,64420035_1,45_d500_159_855,64420035,cattle,51,51,54,demographie,281,305,cattle->badger,2011,3,b2012,161,26,22,113,64420035_1->45_d500_159_855_2,NA,64420035_1->45_d500_159_855_2,NA,NA,NA
9756,13,SB0832,cattle,cattle,64420035_10,64420035_2,64420035,64420035,within,51,-1,54,abattage,282,305,cattle->cattle,2011,3,b2012,161,26,22,113,64420035_2->64420035_10,64420035_2->64420035_10,64420035_2->64420035_10,64420035_2->64420035_10,64420035_2->64420035_10,64420035_2->64420035_10
9757,13,SB0832,cattle,cattle,64420035_11,64420035_3,64420035,64420035,within,52,-1,54,abattage,286,305,cattle->cattle,2011,2,b2012,161,26,22,113,64420035_3->64420035_11,64420035_3->64420035_11,64420035_3->64420035_11,64420035_3->64420035_11,64420035_3->64420035_11,64420035_3->64420035_11
9758,13,SB0832,cattle,cattle,64420039_2,64420039_1,64420039,64420039,within,52,58,59,abattage,287,305,cattle->cattle,2011,7,b2012,161,26,22,113,64420039_1->64420039_2,64420039_1->64420039_2,64420039_1->64420039_2,64420039_1->64420039_2,64420039_1->64420039_2,64420039_1->64420039_2
9759,13,SB0832,badger,cattle,45_d500_78_668_0,64420035_4,45_d500_78_668,64420035,cattle,55,55,114,trapping,302,305,cattle->badger,2011,59,b2012,161,26,22,113,64420035_4->45_d500_78_668_0,64420035_4->45_d500_78_668_0,64420035_4->45_d500_78_668_0,NA,64420035_4->45_d500_78_668_0,NA
9760,13,SB0832,cattle,cattle,64420039_3,64420039_1,64420039,64420039,within,55,57,61,abattage,303,305,cattle->cattle,2011,6,b2012,161,26,22,113,64420039_1->64420039_3,64420039_1->64420039_3,64420039_1->64420039_3,64420039_1->64420039_3,64420039_1->64420039_3,64420039_1->64420039_3
9761,13,SB0832,badger,cattle,45_d500_157_858_1,64420035_3,45_d500_157_858,64420035,cattle,56,56,103,demographie,307,305,cattle->badger,2011,47,b2012,161,26,22,113,64420035_3->45_d500_157_858_1,64420035_3->45_d500_157_858_1,64420035_3->45_d500_157_858_1,NA,64420035_3->45_d500_157_858_1,NA
9762,13,SB0832,cattle,cattle,64420039_4,64420039_0,64420039,64420039,within,56,-1,59,abattage,308,305,cattle->cattle,2011,3,b2012,161,26,22,113,64420039_0->64420039_4,64420039_0->64420039_4,64420039_0->64420039_4,64420039_0->64420039_4,64420039_0->64420039_4,64420039_0->64420039_4
9763,13,SB0832,cattle,cattle,64420039_5,64420039_1,64420039,64420039,within,56,-1,59,abattage,309,305,cattle->cattle,2011,3,b2012,161,26,22,113,64420039_1->64420039_5,64420039_1->64420039_5,64420039_1->64420039_5,64420039_1->64420039_5,64420039_1->64420039_5,64420039_1->64420039_5
9764,13,SB0832,badger,cattle,45_d500_152_0,64420015_5,45_d500_152,64420015,cattle,57,57,103,trapping,316,305,cattle->badger,2011,46,b2012,161,26,22,113,64420015_5->45_d500_152_0,64420015_5->45_d500_152_0,64420015_5->45_d500_152_0,NA,64420015_5->45_d500_152_0,NA
9765,13,SB0832,cattle,cattle,64420039_6,64420039_0,64420039,64420039,within,58,59,59,abattage,321,305,cattle->cattle,2011,1,b2012,161,26,22,113,64420039_0->64420039_6,64420039_0->64420039_6,64420039_0->64420039_6,64420039_0->64420039_6,64420039_0->64420039_6,64420039_0->64420039_6
9766,13,SB0832,badger,badger,45_d500_157_858_2,45_d500_157_858_1,45_d500_157_858,45_d500_157_858,within,59,59,136,trapping,325,305,badger->badger,2011,77,b2012,161,26,22,113,45_d500_157_858_1->45_d500_157_858_2,45_d500_157_858_1->45_d500_157_858_2,45_d500_157_858_1->45_d500_157_858_2,NA,45_d500_157_858_1->45_d500_157_858_2,NA
9767,13,SB0832,cattle,cattle,64420039_7,64420039_2,64420039,64420039,within,59,-1,59,abattage,331,305,cattle->cattle,2011,0,b2012,161,26,22,113,64420039_2->64420039_7,64420039_2->64420039_7,64420039_2->64420039_7,64420039_2->64420039_7,64420039_2->64420039_7,64420039_2->64420039_7
9768,13,SB0832,cattle,cattle,64420039_8,64420039_2,64420039,64420039,within,59,-1,59,abattage,332,305,cattle->cattle,2011,0,b2012,161,26,22,113,64420039_2->64420039_8,64420039_2->64420039_8,64420039_2->64420039_8,64420039_2->64420039_8,64420039_2->64420039_8,64420039_2->64420039_8
9769,13,SB0832,cattle,badger,64420035_12,45_d500_157_858_1,64420035,45_d500_157_858,badger,63,65,71,abattage,358,305,badger->cattle,2012,8,b2016,161,26,22,113,45_d500_157_858_1->64420035_12,45_d500_157_858_1->64420035_12,45_d500_157_858_1->64420035_12,64420035_3->64420035_12,45_d500_157_858_1->64420035_12,64420035_3->64420035_12
9770,13,SB0832,cattle,badger,64420035_13,45_d500_157_858_2,64420035,45_d500_157_858,badger,64,-1,73,abattage,364,305,badger->cattle,2012,9,b2016,161,26,22,113,45_d500_157_858_2->64420035_13,45_d500_157_858_2->64420035_13,45_d500_157_858_2->64420035_13,64420035_3->64420035_13,45_d500_157_858_2->64420035_13,64420035_3->64420035_13
9771,13,SB0832,cattle,badger,64002002_0,45_d500_78_668_0,64002002,45_d500_78_668,badger,70,71,81,demographie,414,305,badger->cattle,2012,11,b2016,161,26,22,113,45_d500_78_668_0->64002002_0,45_d500_78_668_0->64002002_0,45_d500_78_668_0->64002002_0,64420035_4->64002002_0,45_d500_78_668_0->64002002_0,64420035_4->64002002_0
9772,13,SB0832,cattle,cattle,64002002_1,64002002_0,64002002,64002002,within,72,73,81,abattage,438,305,cattle->cattle,2013,9,b2016,161,26,22,113,64002002_0->64002002_1,64002002_0->64002002_1,64002002_0->64002002_1,64002002_0->64002002_1,64002002_0->64002002_1,64002002_0->64002002_1
9773,13,SB0832,cattle,cattle,64002002_2,64002002_1,64002002,64002002,within,74,76,81,abattage,466,305,cattle->cattle,2013,7,b2016,161,26,22,113,64002002_1->64002002_2,64002002_1->64002002_2,64002002_1->64002002_2,64002002_1->64002002_2,64002002_1->64002002_2,64002002_1->64002002_2
9774,13,SB0832,cattle,badger,64420047_0,45_d500_152_0,64420047,45_d500_152,badger,76,78,83,abattage,487,305,badger->cattle,2013,7,b2016,161,26,22,113,45_d500_152_0->64420047_0,45_d500_152_0->64420047_0,45_d500_152_0->64420047_0,64420015_5->64420047_0,45_d500_152_0->64420047_0,64420015_5->64420047_0
9775,13,SB0832,cattle,cattle,64002002_3,64002002_2,64002002,64002002,within,76,-1,80,demographie,488,305,cattle->cattle,2013,4,b2016,161,26,22,113,64002002_2->64002002_3,64002002_2->64002002_3,64002002_2->64002002_3,64002002_2->64002002_3,64002002_2->64002002_3,64002002_2->64002002_3
9776,13,SB0832,cattle,badger,64281003_0,45_d500_170_0,64281003,45_d500_170,badger,77,83,95,abattage,497,305,badger->cattle,2013,18,b2016,161,26,22,113,45_d500_170_0->64281003_0,45_d500_170_0->64281003_0,45_d500_170_0->64281003_0,64420039_0->64281003_0,45_d500_170_0->64281003_0,64420039_0->64281003_0
9777,13,SB0832,cattle,cattle,64002002_4,64002002_0,64002002,64002002,within,77,78,80,demographie,498,305,cattle->cattle,2013,3,b2016,161,26,22,113,64002002_0->64002002_4,64002002_0->64002002_4,64002002_0->64002002_4,64002002_0->64002002_4,64002002_0->64002002_4,64002002_0->64002002_4
9778,13,SB0832,badger,cattle,6_d500_9_0,64002002_2,6_d500_9,64002002,cattle,78,78,149,demographie,509,305,cattle->badger,2013,71,b2016,161,26,22,113,64002002_2->6_d500_9_0,64002002_2->6_d500_9_0,64002002_2->6_d500_9_0,NA,64002002_2->6_d500_9_0,NA
9779,13,SB0832,cattle,cattle,64002002_6,64002002_0,64002002,64002002,within,79,80,81,abattage,519,305,cattle->cattle,2013,2,b2016,161,26,22,113,64002002_0->64002002_6,64002002_0->64002002_6,64002002_0->64002002_6,64002002_0->64002002_6,64002002_0->64002002_6,64002002_0->64002002_6
9780,13,SB0832,cattle,cattle,64002002_5,64002002_4,64002002,64002002,within,79,-1,81,abattage,520,305,cattle->cattle,2013,2,b2016,161,26,22,113,64002002_4->64002002_5,64002002_4->64002002_5,64002002_4->64002002_5,64002002_4->64002002_5,64002002_4->64002002_5,64002002_4->64002002_5
9781,13,SB0832,badger,cattle,6_d500_9_1,64002002_4,6_d500_9,64002002,cattle,79,79,157,NA,521,305,cattle->badger,2013,78,b2016,161,26,22,113,64002002_4->6_d500_9_1,64002002_4->6_d500_9_1,64002002_4->6_d500_9_1,NA,64002002_4->6_d500_9_1,NA
9782,13,SB0832,badger,cattle,6_d500_20_0,64002002_1,6_d500_20,64002002,cattle,80,80,147,demographie,534,305,cattle->badger,2013,67,b2016,161,26,22,113,64002002_1->6_d500_20_0,64002002_1->6_d500_20_0,64002002_1->6_d500_20_0,NA,64002002_1->6_d500_20_0,NA
9783,13,SB0832,cattle,cattle,64002002_7,64002002_2,64002002,64002002,within,80,-1,81,abattage,535,305,cattle->cattle,2013,1,b2016,161,26,22,113,64002002_2->64002002_7,64002002_2->64002002_7,64002002_2->64002002_7,64002002_2->64002002_7,64002002_2->64002002_7,64002002_2->64002002_7
9784,13,SB0832,boar,cattle,64002_0,64002002_0,64002,64002002,cattle,81,81,87,demographie,547,305,cattle->boar,2013,6,b2016,161,26,22,113,64002002_0->64002_0,64002002_0->64002_0,NA,64002002_0->64002_0,NA,64002002_0->64002_0
9785,13,SB0832,cattle,cattle,64420047_1,64420047_0,64420047,64420047,within,81,-1,83,abattage,549,305,cattle->cattle,2013,2,b2016,161,26,22,113,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1
9786,13,SB0832,cattle,cattle,64420047_2,64420047_0,64420047,64420047,within,81,82,83,abattage,550,305,cattle->cattle,2013,2,b2016,161,26,22,113,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2
9787,13,SB0832,boar,badger,64281_0,45_d500_170_0,64281,45_d500_170,badger,82,82,109,demographie,558,305,badger->boar,2013,27,b2016,161,26,22,113,45_d500_170_0->64281_0,45_d500_170_0->64281_0,NA,64420039_0->64281_0,NA,64420039_0->64281_0
9788,13,SB0832,cattle,badger,64420035_15,45_d500_78_668_0,64420035,45_d500_78_668,badger,82,-1,85,abattage,559,305,badger->cattle,2013,3,b2016,161,26,22,113,45_d500_78_668_0->64420035_15,45_d500_78_668_0->64420035_15,45_d500_78_668_0->64420035_15,64420035_4->64420035_15,45_d500_78_668_0->64420035_15,64420035_4->64420035_15
9789,13,SB0832,boar,cattle,64002_1,64002002_4,64002,64002002,cattle,82,82,83,demographie,560,305,cattle->boar,2013,1,b2016,161,26,22,113,64002002_4->64002_1,64002002_4->64002_1,NA,64002002_4->64002_1,NA,64002002_4->64002_1
9790,13,SB0832,boar,cattle,64002_2,64002002_4,64002,64002002,cattle,82,82,92,demographie,561,305,cattle->boar,2013,10,b2016,161,26,22,113,64002002_4->64002_2,64002002_4->64002_2,NA,64002002_4->64002_2,NA,64002002_4->64002_2
9791,13,SB0832,boar,cattle,64002_3,64002002_6,64002,64002002,cattle,83,83,90,demographie,570,305,cattle->boar,2013,7,b2016,161,26,22,113,64002002_6->64002_3,64002002_6->64002_3,NA,64002002_6->64002_3,NA,64002002_6->64002_3
9792,13,SB0832,badger,cattle,45_d500_169_0,64281003_0,45_d500_169,64281003,cattle,88,88,120,demographie,636,305,cattle->badger,2014,32,b2016,161,26,22,113,64281003_0->45_d500_169_0,64281003_0->45_d500_169_0,64281003_0->45_d500_169_0,NA,64281003_0->45_d500_169_0,NA
9793,13,SB0832,badger,cattle,45_d500_170_2,64281003_0,45_d500_170,64281003,cattle,88,88,89,trapping,637,305,cattle->badger,2014,1,b2016,161,26,22,113,64281003_0->45_d500_170_2,64281003_0->45_d500_170_2,64281003_0->45_d500_170_2,NA,64281003_0->45_d500_170_2,NA
9794,13,SB0832,badger,cattle,45_d500_171_0,64281003_0,45_d500_171,64281003,cattle,89,89,101,trapping,643,305,cattle->badger,2014,12,b2016,161,26,22,113,64281003_0->45_d500_171_0,64281003_0->45_d500_171_0,64281003_0->45_d500_171_0,NA,64281003_0->45_d500_171_0,NA
9795,13,SB0832,cattle,badger,64359189_0,45_d500_157_858_1,64359189,45_d500_157_858,badger,90,91,97,abattage,647,305,badger->cattle,2014,7,b2016,161,26,22,113,45_d500_157_858_1->64359189_0,45_d500_157_858_1->64359189_0,45_d500_157_858_1->64359189_0,64420035_3->64359189_0,45_d500_157_858_1->64359189_0,64420035_3->64359189_0
9796,13,SB0832,boar,cattle,64281_1,64281003_0,64281,64281003,cattle,90,90,122,demographie,651,305,cattle->boar,2014,32,b2016,161,26,22,113,64281003_0->64281_1,64281003_0->64281_1,NA,64281003_0->64281_1,NA,64281003_0->64281_1
9797,13,SB0832,cattle,badger,64281008_0,45_d500_170_0,64281008,45_d500_170,badger,91,95,96,demographie,654,305,badger->cattle,2014,5,b2016,161,26,22,113,45_d500_170_0->64281008_0,45_d500_170_0->64281008_0,45_d500_170_0->64281008_0,64420039_0->64281008_0,45_d500_170_0->64281008_0,64420039_0->64281008_0
9798,13,SB0832,cattle,badger,64002002_8,45_d500_78_668_0,64002002,45_d500_78_668,badger,93,94,98,abattage,666,305,badger->cattle,2014,5,b2016,161,26,22,113,45_d500_78_668_0->64002002_8,45_d500_78_668_0->64002002_8,45_d500_78_668_0->64002002_8,64420035_4->64002002_8,45_d500_78_668_0->64002002_8,64420035_4->64002002_8
9799,13,SB0832,boar,cattle,64281_2,64281003_0,64281,64281003,cattle,93,93,157,NA,669,305,cattle->boar,2014,64,b2016,161,26,22,113,64281003_0->64281_2,64281003_0->64281_2,NA,64281003_0->64281_2,NA,64281003_0->64281_2
9800,13,SB0832,cattle,badger,64359189_1,45_d500_157_858_1,64359189,45_d500_157_858,badger,94,99,99,abattage,675,305,badger->cattle,2014,5,b2016,161,26,22,113,45_d500_157_858_1->64359189_1,45_d500_157_858_1->64359189_1,45_d500_157_858_1->64359189_1,64420035_3->64359189_1,45_d500_157_858_1->64359189_1,64420035_3->64359189_1
9801,13,SB0832,cattle,badger,64002002_9,45_d500_78_668_0,64002002,45_d500_78_668,badger,94,95,98,abattage,677,305,badger->cattle,2014,4,b2016,161,26,22,113,45_d500_78_668_0->64002002_9,45_d500_78_668_0->64002002_9,45_d500_78_668_0->64002002_9,64420035_4->64002002_9,45_d500_78_668_0->64002002_9,64420035_4->64002002_9
9802,13,SB0832,cattle,cattle,64281003_1,64281003_0,64281003,64281003,within,94,-1,97,abattage,682,305,cattle->cattle,2014,3,b2016,161,26,22,113,64281003_0->64281003_1,64281003_0->64281003_1,64281003_0->64281003_1,64281003_0->64281003_1,64281003_0->64281003_1,64281003_0->64281003_1
9803,13,SB0832,cattle,cattle,64281003_2,64281003_0,64281003,64281003,within,94,-1,97,abattage,683,305,cattle->cattle,2014,3,b2016,161,26,22,113,64281003_0->64281003_2,64281003_0->64281003_2,64281003_0->64281003_2,64281003_0->64281003_2,64281003_0->64281003_2,64281003_0->64281003_2
9804,13,SB0832,cattle,cattle,64002002_10,64002002_8,64002002,64002002,within,95,-1,98,abattage,690,305,cattle->cattle,2014,3,b2016,161,26,22,113,64002002_8->64002002_10,64002002_8->64002002_10,64002002_8->64002002_10,64002002_8->64002002_10,64002002_8->64002002_10,64002002_8->64002002_10
9805,13,SB0832,cattle,cattle,64281003_3,64281003_0,64281003,64281003,within,95,-1,97,abattage,694,305,cattle->cattle,2014,2,b2016,161,26,22,113,64281003_0->64281003_3,64281003_0->64281003_3,64281003_0->64281003_3,64281003_0->64281003_3,64281003_0->64281003_3,64281003_0->64281003_3
9806,13,SB0832,cattle,cattle,64281003_4,64281003_0,64281003,64281003,within,95,-1,97,abattage,695,305,cattle->cattle,2014,2,b2016,161,26,22,113,64281003_0->64281003_4,64281003_0->64281003_4,64281003_0->64281003_4,64281003_0->64281003_4,64281003_0->64281003_4,64281003_0->64281003_4
9807,13,SB0832,cattle,cattle,64359189_2,64359189_0,64359189,64359189,within,95,99,99,abattage,696,305,cattle->cattle,2014,4,b2016,161,26,22,113,64359189_0->64359189_2,64359189_0->64359189_2,64359189_0->64359189_2,64359189_0->64359189_2,64359189_0->64359189_2,64359189_0->64359189_2
9808,13,SB0832,boar,badger,64281_3,45_d500_170_0,64281,45_d500_170,badger,96,96,110,demographie,702,305,badger->boar,2015,14,b2016,161,26,22,113,45_d500_170_0->64281_3,45_d500_170_0->64281_3,NA,64420039_0->64281_3,NA,64420039_0->64281_3
9809,13,SB0832,cattle,cattle,64002002_11,64002002_9,64002002,64002002,within,96,-1,98,abattage,703,305,cattle->cattle,2015,2,b2016,161,26,22,113,64002002_9->64002002_11,64002002_9->64002002_11,64002002_9->64002002_11,64002002_9->64002002_11,64002002_9->64002002_11,64002002_9->64002002_11
9810,13,SB0832,cattle,cattle,64002002_12,64002002_9,64002002,64002002,within,96,-1,98,abattage,704,305,cattle->cattle,2015,2,b2016,161,26,22,113,64002002_9->64002002_12,64002002_9->64002002_12,64002002_9->64002002_12,64002002_9->64002002_12,64002002_9->64002002_12,64002002_9->64002002_12
9811,13,SB0832,cattle,cattle,64359189_3,64359189_0,64359189,64359189,within,96,-1,97,abattage,706,305,cattle->cattle,2015,1,b2016,161,26,22,113,64359189_0->64359189_3,64359189_0->64359189_3,64359189_0->64359189_3,64359189_0->64359189_3,64359189_0->64359189_3,64359189_0->64359189_3
9812,13,SB0832,boar,cattle,64359_0,64359189_0,64359,64359189,cattle,96,96,97,demographie,707,305,cattle->boar,2015,1,b2016,161,26,22,113,64359189_0->64359_0,64359189_0->64359_0,NA,64359189_0->64359_0,NA,64359189_0->64359_0
9813,13,SB0832,cattle,cattle,64002002_13,64002002_9,64002002,64002002,within,97,-1,98,abattage,720,305,cattle->cattle,2015,1,b2016,161,26,22,113,64002002_9->64002002_13,64002002_9->64002002_13,64002002_9->64002002_13,64002002_9->64002002_13,64002002_9->64002002_13,64002002_9->64002002_13
9814,13,SB0832,cattle,cattle,64359189_4,64359189_0,64359189,64359189,within,97,97,97,abattage,721,305,cattle->cattle,2015,0,b2016,161,26,22,113,64359189_0->64359189_4,64359189_0->64359189_4,64359189_0->64359189_4,64359189_0->64359189_4,64359189_0->64359189_4,64359189_0->64359189_4
9815,13,SB0832,cattle,cattle,64359189_5,64359189_0,64359189,64359189,within,97,-1,98,demographie,722,305,cattle->cattle,2015,1,b2016,161,26,22,113,64359189_0->64359189_5,64359189_0->64359189_5,64359189_0->64359189_5,64359189_0->64359189_5,64359189_0->64359189_5,64359189_0->64359189_5
9816,13,SB0832,boar,cattle,64359_1,64359189_0,64359,64359189,cattle,97,97,128,demographie,723,305,cattle->boar,2015,31,b2016,161,26,22,113,64359189_0->64359_1,64359189_0->64359_1,NA,64359189_0->64359_1,NA,64359189_0->64359_1
9817,13,SB0832,badger,badger,6_d500_20_1,6_d500_20_0,6_d500_20,6_d500_20,within,98,98,152,trapping,738,305,badger->badger,2015,54,b2016,161,26,22,113,6_d500_20_0->6_d500_20_1,6_d500_20_0->6_d500_20_1,6_d500_20_0->6_d500_20_1,NA,6_d500_20_0->6_d500_20_1,NA
9818,13,SB0832,cattle,cattle,64002002_14,64002002_9,64002002,64002002,within,98,-1,98,abattage,739,305,cattle->cattle,2015,0,b2016,161,26,22,113,64002002_9->64002002_14,64002002_9->64002002_14,64002002_9->64002002_14,64002002_9->64002002_14,64002002_9->64002002_14,64002002_9->64002002_14
9819,13,SB0832,badger,badger,45_d500_157_858_3,45_d500_157_858_1,45_d500_157_858,45_d500_157_858,within,100,100,102,trapping,752,305,badger->badger,2015,2,b2016,161,26,22,113,45_d500_157_858_1->45_d500_157_858_3,45_d500_157_858_1->45_d500_157_858_3,45_d500_157_858_1->45_d500_157_858_3,NA,45_d500_157_858_1->45_d500_157_858_3,NA
9820,13,SB0832,cattle,badger,64420035_16,45_d500_78_668_0,64420035,45_d500_78_668,badger,101,105,109,abattage,757,305,badger->cattle,2015,8,b2016,161,26,22,113,45_d500_78_668_0->64420035_16,45_d500_78_668_0->64420035_16,45_d500_78_668_0->64420035_16,64420035_4->64420035_16,45_d500_78_668_0->64420035_16,64420035_4->64420035_16
