X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
40854,13,SB0832,cattle,badger,64420039_0,45_d500_152_0,64420039,45_d500_152,badger,66,68,82,demographie,81,229,badger->cattle,2012,16,b2016,248,27,18,203
40855,13,SB0832,cattle,cattle,64420039_1,64420039_0,64420039,64420039,within,71,77,105,abattage,87,229,cattle->cattle,2012,34,b2016,248,27,18,203
40856,13,SB0832,cattle,cattle,64420039_2,64420039_0,64420039,64420039,within,72,75,105,abattage,88,229,cattle->cattle,2013,33,b2016,248,27,18,203
40857,13,SB0832,badger,cattle,45_d500_170_0,64420039_2,45_d500_170,64420039,cattle,75,75,157,NA,91,229,cattle->badger,2013,82,b2016,248,27,18,203
40858,13,SB0832,cattle,cattle,64420039_3,64420039_0,64420039,64420039,within,78,84,105,abattage,93,229,cattle->cattle,2013,27,b2016,248,27,18,203
40859,13,SB0832,cattle,cattle,64420039_4,64420039_1,64420039,64420039,within,78,80,105,abattage,94,229,cattle->cattle,2013,27,b2016,248,27,18,203
40860,13,SB0832,badger,cattle,45_d500_99_766_0,64420039_0,45_d500_99_766,64420039,cattle,79,79,94,demographie,95,229,cattle->badger,2013,15,b2016,248,27,18,203
40861,13,SB0832,badger,cattle,45_d500_124_0,64420039_0,45_d500_124,64420039,cattle,80,80,157,NA,96,229,cattle->badger,2013,77,b2016,248,27,18,203
40862,13,SB0832,cattle,cattle,64420047_0,64420039_4,64420047,64420039,pasture,82,84,96,abattage,98,229,cattle->cattle,2013,14,b2016,248,27,18,203
40863,13,SB0832,cattle,cattle,64420039_5,64420039_4,64420039,64420039,within,84,85,105,abattage,99,229,cattle->cattle,2014,21,b2016,248,27,18,203
40864,13,SB0832,cattle,cattle,64420039_7,64420039_3,64420039,64420039,within,85,88,105,abattage,100,229,cattle->cattle,2014,20,b2016,248,27,18,203
40865,13,SB0832,cattle,cattle,64420039_6,64420039_4,64420039,64420039,within,85,86,105,abattage,101,229,cattle->cattle,2014,20,b2016,248,27,18,203
40866,13,SB0832,cattle,cattle,64420039_8,64420039_4,64420039,64420039,within,85,88,105,abattage,102,229,cattle->cattle,2014,20,b2016,248,27,18,203
40867,13,SB0832,cattle,cattle,64420047_1,64420047_0,64420047,64420047,within,87,88,96,abattage,103,229,cattle->cattle,2014,9,b2016,248,27,18,203
40868,13,SB0832,cattle,cattle,64556051_0,64420039_6,64556051,64420039,pasture,88,102,109,abattage,104,229,cattle->cattle,2014,21,b2016,248,27,18,203
40869,13,SB0832,cattle,cattle,64420047_2,64420047_1,64420047,64420047,within,88,90,96,abattage,105,229,cattle->cattle,2014,8,b2016,248,27,18,203
40870,13,SB0832,boar,badger,64281_0,45_d500_170_0,64281,45_d500_170,badger,89,89,100,demographie,106,229,badger->boar,2014,11,b2016,248,27,18,203
40871,13,SB0832,cattle,cattle,64420039_9,64420039_1,64420039,64420039,within,89,90,105,abattage,107,229,cattle->cattle,2014,16,b2016,248,27,18,203
40872,13,SB0832,cattle,cattle,64420047_3,64420039_7,64420047,64420039,pasture,89,90,96,abattage,108,229,cattle->cattle,2014,7,b2016,248,27,18,203
40873,13,SB0832,cattle,cattle,64420047_4,64420047_1,64420047,64420047,within,89,94,95,demographie,109,229,cattle->cattle,2014,6,b2016,248,27,18,203
40874,13,SB0832,cattle,cattle,64420047_5,64420047_1,64420047,64420047,within,89,92,96,abattage,110,229,cattle->cattle,2014,7,b2016,248,27,18,203
40875,13,SB0832,badger,cattle,45_d500_124_1,64420047_1,45_d500_124,64420047,cattle,89,89,91,demographie,111,229,cattle->badger,2014,2,b2016,248,27,18,203
40876,13,SB0832,cattle,cattle,64556051_1,64420039_2,64556051,64420039,pasture,90,91,109,abattage,112,229,cattle->cattle,2014,19,b2016,248,27,18,203
40877,13,SB0832,cattle,cattle,64420039_11,64420039_4,64420039,64420039,within,91,92,105,abattage,113,229,cattle->cattle,2014,14,b2016,248,27,18,203
40878,13,SB0832,cattle,cattle,64420039_10,64420039_7,64420039,64420039,within,91,101,105,abattage,114,229,cattle->cattle,2014,14,b2016,248,27,18,203
40879,13,SB0832,cattle,cattle,64420047_7,64420047_1,64420047,64420047,within,91,92,96,abattage,115,229,cattle->cattle,2014,5,b2016,248,27,18,203
40880,13,SB0832,cattle,cattle,64420047_6,64420047_3,64420047,64420047,within,91,92,96,abattage,116,229,cattle->cattle,2014,5,b2016,248,27,18,203
40881,13,SB0832,cattle,cattle,64420039_12,64420039_6,64420039,64420039,within,92,99,105,abattage,119,229,cattle->cattle,2014,13,b2016,248,27,18,203
40882,13,SB0832,badger,cattle,45_d500_108_0,64556051_1,45_d500_108,64556051,cattle,92,92,126,trapping,120,229,cattle->badger,2014,34,b2016,248,27,18,203
40883,13,SB0832,cattle,cattle,64420039_13,64420039_2,64420039,64420039,within,93,97,105,abattage,121,229,cattle->cattle,2014,12,b2016,248,27,18,203
40884,13,SB0832,cattle,cattle,64420039_14,64420039_2,64420039,64420039,within,93,-1,100,demographie,122,229,cattle->cattle,2014,7,b2016,248,27,18,203
40885,13,SB0832,cattle,cattle,64420035_1,64420047_1,64420035,64420047,pasture,93,94,109,abattage,123,229,cattle->cattle,2014,16,b2016,248,27,18,203
40886,13,SB0832,cattle,cattle,64420047_8,64420047_1,64420047,64420047,within,93,-1,96,abattage,124,229,cattle->cattle,2014,3,b2016,248,27,18,203
40887,13,SB0832,cattle,cattle,64420035_0,64420047_2,64420035,64420047,pasture,93,96,113,abattage,125,229,cattle->cattle,2014,20,b2016,248,27,18,203
40888,13,SB0832,cattle,cattle,64420047_9,64420047_6,64420047,64420047,within,93,95,96,abattage,126,229,cattle->cattle,2014,3,b2016,248,27,18,203
40889,13,SB0832,cattle,cattle,64420047_10,64420047_7,64420047,64420047,within,93,94,96,abattage,127,229,cattle->cattle,2014,3,b2016,248,27,18,203
40890,13,SB0832,cattle,badger,64420047_11,45_d500_99_766_0,64420047,45_d500_99_766,badger,94,94,96,abattage,129,229,badger->cattle,2014,2,b2016,248,27,18,203
40891,13,SB0832,cattle,cattle,64420035_2,64420039_1,64420035,64420039,pasture,94,95,109,abattage,130,229,cattle->cattle,2014,15,b2016,248,27,18,203
40892,13,SB0832,cattle,cattle,64420044_0,64420047_11,64420044,64420047,pasture,94,95,105,demographie,131,229,cattle->cattle,2014,11,b2016,248,27,18,203
40893,13,SB0832,cattle,cattle,64420035_3,64420035_1,64420035,64420035,within,95,108,109,abattage,132,229,cattle->cattle,2014,14,b2016,248,27,18,203
40894,13,SB0832,cattle,cattle,64420039_15,64420039_11,64420039,64420039,within,95,100,105,abattage,133,229,cattle->cattle,2014,10,b2016,248,27,18,203
40895,13,SB0832,cattle,cattle,64420047_12,64420047_0,64420047,64420047,within,95,96,96,abattage,134,229,cattle->cattle,2014,1,b2016,248,27,18,203
40896,13,SB0832,cattle,cattle,64420047_13,64420047_10,64420047,64420047,within,95,95,96,abattage,135,229,cattle->cattle,2014,1,b2016,248,27,18,203
40897,13,SB0832,cattle,cattle,64420047_14,64420047_5,64420047,64420047,within,95,-1,96,abattage,136,229,cattle->cattle,2014,1,b2016,248,27,18,203
40898,13,SB0832,cattle,cattle,64556051_2,64556051_1,64556051,64556051,within,95,103,109,abattage,137,229,cattle->cattle,2014,14,b2016,248,27,18,203
40899,13,SB0832,cattle,cattle,64420039_16,64420039_5,64420039,64420039,within,96,-1,97,demographie,139,229,cattle->cattle,2015,1,b2016,248,27,18,203
40900,13,SB0832,cattle,cattle,64420039_19,64420039_5,64420039,64420039,within,96,100,104,demographie,140,229,cattle->cattle,2015,8,b2016,248,27,18,203
40901,13,SB0832,cattle,cattle,64420039_18,64420039_6,64420039,64420039,within,96,98,105,abattage,141,229,cattle->cattle,2015,9,b2016,248,27,18,203
40902,13,SB0832,cattle,cattle,64420039_17,64420039_7,64420039,64420039,within,96,98,105,abattage,142,229,cattle->cattle,2015,9,b2016,248,27,18,203
40903,13,SB0832,cattle,cattle,64420047_15,64420047_11,64420047,64420047,within,96,-1,96,abattage,143,229,cattle->cattle,2015,0,b2016,248,27,18,203
40904,13,SB0832,cattle,cattle,64420035_4,64420035_1,64420035,64420035,within,97,101,109,abattage,145,229,cattle->cattle,2015,12,b2016,248,27,18,203
40905,13,SB0832,cattle,cattle,64420039_20,64420039_1,64420039,64420039,within,97,98,105,abattage,146,229,cattle->cattle,2015,8,b2016,248,27,18,203
40906,13,SB0832,cattle,cattle,64420039_21,64420039_7,64420039,64420039,within,97,98,105,abattage,147,229,cattle->cattle,2015,8,b2016,248,27,18,203
40907,13,SB0832,cattle,cattle,64420039_22,64420039_7,64420039,64420039,within,97,97,105,abattage,148,229,cattle->cattle,2015,8,b2016,248,27,18,203
40908,13,SB0832,cattle,cattle,64420039_24,64420039_13,64420039,64420039,within,98,-1,105,abattage,149,229,cattle->cattle,2015,7,b2016,248,27,18,203
40909,13,SB0832,cattle,cattle,64420039_25,64420039_17,64420039,64420039,within,98,101,105,abattage,150,229,cattle->cattle,2015,7,b2016,248,27,18,203
40910,13,SB0832,cattle,cattle,64420039_26,64420039_18,64420039,64420039,within,98,99,105,abattage,151,229,cattle->cattle,2015,7,b2016,248,27,18,203
40911,13,SB0832,cattle,cattle,64420039_23,64420039_3,64420039,64420039,within,98,101,105,abattage,152,229,cattle->cattle,2015,7,b2016,248,27,18,203
40912,13,SB0832,cattle,cattle,64420039_27,64420039_5,64420039,64420039,within,98,-1,105,abattage,153,229,cattle->cattle,2015,7,b2016,248,27,18,203
40913,13,SB0832,cattle,cattle,64420044_1,64420044_0,64420044,64420044,within,98,104,106,abattage,154,229,cattle->cattle,2015,8,b2016,248,27,18,203
40914,13,SB0832,cattle,cattle,64556051_3,64556051_1,64556051,64556051,within,98,-1,104,demographie,155,229,cattle->cattle,2015,6,b2016,248,27,18,203
40915,13,SB0832,cattle,cattle,64420039_28,64420039_17,64420039,64420039,within,99,99,105,abattage,156,229,cattle->cattle,2015,6,b2016,248,27,18,203
40916,13,SB0832,badger,cattle,45_d500_160_1,64420044_0,45_d500_160,64420044,cattle,99,99,101,demographie,157,229,cattle->badger,2015,2,b2016,248,27,18,203
40917,13,SB0832,badger,cattle,45_d500_119_798_0,64556051_1,45_d500_119_798,64556051,cattle,99,99,148,trapping,158,229,cattle->badger,2015,49,b2016,248,27,18,203
40918,13,SB0832,badger,cattle,45_d500_151_0,64556051_1,45_d500_151,64556051,cattle,99,99,140,demographie,159,229,cattle->badger,2015,41,b2016,248,27,18,203
40919,13,SB0832,badger,cattle,45_d500_152_1,64420044_0,45_d500_152,64420044,cattle,100,100,113,trapping,160,229,cattle->badger,2015,13,b2016,248,27,18,203
40920,13,SB0832,badger,cattle,45_d500_99_866_0,64420035_2,45_d500_99_866,64420035,cattle,101,101,157,NA,161,229,cattle->badger,2015,56,b2016,248,27,18,203
40921,13,SB0832,cattle,cattle,64420039_29,64420039_21,64420039,64420039,within,101,102,105,abattage,162,229,cattle->cattle,2015,4,b2016,248,27,18,203
40922,13,SB0832,cattle,cattle,64420035_5,64420035_1,64420035,64420035,within,102,104,109,abattage,163,229,cattle->cattle,2015,7,b2016,248,27,18,203
40923,13,SB0832,cattle,cattle,64420039_30,64420039_4,64420039,64420039,within,102,102,105,abattage,164,229,cattle->cattle,2015,3,b2016,248,27,18,203
40924,13,SB0832,boar,badger,64359_0,45_d500_108_0,64359,45_d500_108,badger,103,103,117,demographie,165,229,badger->boar,2015,14,b2016,248,27,18,203
40925,13,SB0832,cattle,cattle,64420039_32,64420039_19,64420039,64420039,within,103,105,105,abattage,166,229,cattle->cattle,2015,2,b2016,248,27,18,203
40926,13,SB0832,cattle,cattle,40270058_0,64420039_23,64420039,64420039,within,103,104,110,abattage,167,229,cattle->cattle,2015,7,b2016,248,27,18,203
40927,13,SB0832,cattle,cattle,64420039_31,64420039_30,64420039,64420039,within,103,104,105,abattage,168,229,cattle->cattle,2015,2,b2016,248,27,18,203
40928,13,SB0832,cattle,cattle,64149030_0,64420039_7,64420039,64420039,within,103,103,117,demographie,169,229,cattle->cattle,2015,14,b2016,248,27,18,203
40929,13,SB0832,badger,cattle,45_d500_154_0,64556051_1,45_d500_154,64556051,cattle,103,103,137,trapping,170,229,cattle->badger,2015,34,b2016,248,27,18,203
40930,13,SB0832,cattle,badger,64420012_0,45_d500_152_0,64420012,45_d500_152,badger,104,107,108,abattage,171,229,badger->cattle,2015,4,b2016,248,27,18,203
40931,13,SB0832,cattle,cattle,64420039_37,64420039_1,64420039,64420039,within,104,-1,105,abattage,172,229,cattle->cattle,2015,1,b2016,248,27,18,203
40932,13,SB0832,cattle,cattle,64420039_34,64420039_11,64420039,64420039,within,104,104,105,abattage,173,229,cattle->cattle,2015,1,b2016,248,27,18,203
40933,13,SB0832,cattle,cattle,64420039_35,64420039_26,64420039,64420039,within,104,105,105,abattage,174,229,cattle->cattle,2015,1,b2016,248,27,18,203
40934,13,SB0832,cattle,cattle,64420039_36,64420039_3,64420039,64420039,within,104,-1,105,abattage,175,229,cattle->cattle,2015,1,b2016,248,27,18,203
40935,13,SB0832,cattle,cattle,64420039_33,64420039_31,64420039,64420039,within,104,105,105,abattage,176,229,cattle->cattle,2015,1,b2016,248,27,18,203
40936,13,SB0832,boar,cattle,40270_0,40270058_0,40270,40270058,cattle,105,105,127,demographie,177,229,cattle->boar,2015,22,b2016,248,27,18,203
40937,13,SB0832,badger,badger,45_d500_119_798_1,45_d500_119_798_0,45_d500_119_798,45_d500_119_798,within,105,105,157,NA,178,229,badger->badger,2015,52,b2016,248,27,18,203
40938,13,SB0832,badger,cattle,49_d500_49_0,64149030_0,49_d500_49,64149030,cattle,105,105,137,demographie,179,229,cattle->badger,2015,32,b2016,248,27,18,203
40939,13,SB0832,badger,cattle,49_d500_49_1,64149030_0,49_d500_49,64149030,cattle,105,105,151,trapping,180,229,cattle->badger,2015,46,b2016,248,27,18,203
40940,13,SB0832,cattle,cattle,64420035_7,64420035_1,64420035,64420035,within,105,109,109,abattage,181,229,cattle->cattle,2015,4,b2016,248,27,18,203
40941,13,SB0832,cattle,cattle,64420035_6,64420035_5,64420035,64420035,within,105,106,109,abattage,182,229,cattle->cattle,2015,4,b2016,248,27,18,203
40942,13,SB0832,cattle,cattle,64420039_38,64420039_1,64420039,64420039,within,105,105,105,abattage,183,229,cattle->cattle,2015,0,b2016,248,27,18,203
40943,13,SB0832,cattle,cattle,40316002_0,64420039_7,64420039,64420039,within,105,107,128,abattage,184,229,cattle->cattle,2015,23,b2016,248,27,18,203
40944,13,SB0832,badger,cattle,45_d500_99_766_1,64420044_0,45_d500_99_766,64420044,cattle,105,105,139,demographie,185,229,cattle->badger,2015,34,b2016,248,27,18,203
40945,13,SB0832,boar,cattle,40270_1,40270058_0,40270,40270058,cattle,106,106,107,demographie,186,229,cattle->boar,2015,1,b2016,248,27,18,203
40946,13,SB0832,cattle,cattle,64149030_1,64149030_0,64149030,64149030,within,106,107,119,abattage,187,229,cattle->cattle,2015,13,b2016,248,27,18,203
40947,13,SB0832,cattle,cattle,64149030_2,64149030_0,64149030,64149030,within,106,107,119,abattage,188,229,cattle->cattle,2015,13,b2016,248,27,18,203
40948,13,SB0832,cattle,cattle,64420044_2,64420044_1,64420044,64420044,within,106,-1,106,abattage,189,229,cattle->cattle,2015,0,b2016,248,27,18,203
40949,13,SB0832,boar,cattle,64556_0,64556051_0,64556,64556051,cattle,106,106,115,demographie,190,229,cattle->boar,2015,9,b2016,248,27,18,203
40950,13,SB0832,cattle,cattle,64512053_0,64556051_1,64512053,64556051,pasture,106,107,124,abattage,191,229,cattle->cattle,2015,18,b2016,248,27,18,203
40951,13,SB0832,boar,cattle,40270_2,40270058_0,40270,40270058,cattle,107,107,110,demographie,192,229,cattle->boar,2015,3,b2016,248,27,18,203
40952,13,SB0832,cattle,cattle,64420035_8,64420035_5,64420035,64420035,within,107,-1,109,abattage,193,229,cattle->cattle,2015,2,b2016,248,27,18,203
40953,13,SB0832,boar,cattle,40270_3,40270058_0,40270,40270058,cattle,108,108,113,demographie,194,229,cattle->boar,2016,5,s2016,248,27,18,203
40954,13,SB0832,cattle,cattle,40316002_1,40316002_0,40316002,40316002,within,108,111,128,abattage,195,229,cattle->cattle,2016,20,s2016,248,27,18,203
40955,13,SB0832,cattle,cattle,40316002_2,40316002_0,40316002,40316002,within,108,113,128,abattage,196,229,cattle->cattle,2016,20,s2016,248,27,18,203
40956,13,SB0832,cattle,cattle,64420035_9,64420035_0,64420035,64420035,within,108,109,109,abattage,197,229,cattle->cattle,2016,1,s2016,248,27,18,203
40957,13,SB0832,cattle,cattle,64420035_10,64420035_4,64420035,64420035,within,108,-1,109,abattage,198,229,cattle->cattle,2016,1,s2016,248,27,18,203
40958,13,SB0832,cattle,cattle,64556051_4,64556051_1,64556051,64556051,within,108,113,113,abattage,199,229,cattle->cattle,2016,5,s2016,248,27,18,203
40959,13,SB0832,cattle,cattle,40270058_1,40270058_0,40270058,40270058,within,109,111,117,abattage,200,229,cattle->cattle,2016,8,s2016,248,27,18,203
40960,13,SB0832,cattle,cattle,64149030_4,64149030_0,64149030,64149030,within,109,113,119,abattage,201,229,cattle->cattle,2016,10,s2016,248,27,18,203
40961,13,SB0832,cattle,cattle,64149030_3,64149030_2,64149030,64149030,within,109,114,119,abattage,202,229,cattle->cattle,2016,10,s2016,248,27,18,203
40962,13,SB0832,cattle,cattle,64420035_12,64420035_6,64420035,64420035,within,109,-1,109,abattage,203,229,cattle->cattle,2016,0,s2016,248,27,18,203
40963,13,SB0832,cattle,cattle,64420035_11,64420035_7,64420035,64420035,within,109,-1,109,abattage,204,229,cattle->cattle,2016,0,s2016,248,27,18,203
40964,13,SB0832,cattle,cattle,64512053_1,64512053_0,64512053,64512053,within,109,111,122,abattage,205,229,cattle->cattle,2016,13,s2016,248,27,18,203
40965,13,SB0832,cattle,cattle,64556051_5,64556051_1,64556051,64556051,within,109,110,116,abattage,206,229,cattle->cattle,2016,7,s2016,248,27,18,203
40966,13,SB0832,cattle,cattle,40270058_2,40270058_0,40270058,40270058,within,110,-1,110,abattage,207,229,cattle->cattle,2016,0,s2016,248,27,18,203
40967,13,SB0832,cattle,cattle,64149030_5,64149030_0,64149030,64149030,within,110,111,123,abattage,208,229,cattle->cattle,2016,13,s2016,248,27,18,203
40968,13,SB0832,boar,cattle,40316_0,40316002_0,40316,40316002,cattle,111,111,157,NA,209,229,cattle->boar,2016,46,s2016,248,27,18,203
40969,13,SB0832,cattle,badger,64420039_39,45_d500_124_0,64420039,45_d500_124,badger,111,117,120,abattage,210,229,badger->cattle,2016,9,s2016,248,27,18,203
40970,13,SB0832,cattle,cattle,64420035_13,64420035_0,64420035,64420035,within,111,-1,113,abattage,211,229,cattle->cattle,2016,2,s2016,248,27,18,203
40971,13,SB0832,badger,cattle,45_d500_153_0,64556051_5,45_d500_153,64556051,cattle,111,111,148,trapping,212,229,cattle->badger,2016,37,s2016,248,27,18,203
40972,13,SB0832,cattle,cattle,64149030_6,64149030_0,64149030,64149030,within,112,116,123,abattage,213,229,cattle->cattle,2016,11,s2016,248,27,18,203
40973,13,SB0832,cattle,cattle,64075003_0,64149030_1,64075003,64149030,pasture,112,-1,113,demographie,214,229,cattle->cattle,2016,1,s2016,248,27,18,203
40974,13,SB0832,badger,cattle,45_d500_123_762_0,64420035_6,45_d500_123_762,64420035,cattle,112,112,126,trapping,215,229,cattle->badger,2016,14,s2016,248,27,18,203
40975,13,SB0832,cattle,cattle,64420039_40,64556051_5,64420039,64556051,pasture,112,112,120,abattage,216,229,cattle->cattle,2016,8,s2016,248,27,18,203
40976,13,SB0832,cattle,cattle,40316002_3,40316002_2,40316002,40316002,within,113,116,128,abattage,217,229,cattle->cattle,2016,15,s2016,248,27,18,203
40977,13,SB0832,cattle,cattle,64149030_8,64149030_1,64149030,64149030,within,113,117,119,abattage,218,229,cattle->cattle,2016,6,s2016,248,27,18,203
40978,13,SB0832,cattle,cattle,64149030_7,64149030_2,64149030,64149030,within,113,118,119,abattage,219,229,cattle->cattle,2016,6,s2016,248,27,18,203
40979,13,SB0832,cattle,cattle,40316002_4,40316002_2,40316002,40316002,within,114,116,128,abattage,220,229,cattle->cattle,2016,14,s2016,248,27,18,203
40980,13,SB0832,badger,cattle,49_d500_36_0,64149030_5,49_d500_36,64149030,cattle,114,114,157,NA,221,229,cattle->badger,2016,43,s2016,248,27,18,203
40981,13,SB0832,cattle,cattle,64512053_2,64512053_0,64512053,64512053,within,114,-1,122,abattage,222,229,cattle->cattle,2016,8,s2016,248,27,18,203
40982,13,SB0832,cattle,badger,64512036_0,45_d500_119_798_0,64512036,45_d500_119_798,badger,115,118,122,abattage,223,229,badger->cattle,2016,7,s2016,248,27,18,203
40983,13,SB0832,cattle,cattle,64149030_10,64149030_1,64149030,64149030,within,115,-1,119,abattage,224,229,cattle->cattle,2016,4,s2016,248,27,18,203
40984,13,SB0832,cattle,cattle,64149030_11,64149030_1,64149030,64149030,within,115,118,119,abattage,225,229,cattle->cattle,2016,4,s2016,248,27,18,203
40985,13,SB0832,cattle,cattle,64149030_12,64149030_2,64149030,64149030,within,115,118,119,abattage,226,229,cattle->cattle,2016,4,s2016,248,27,18,203
40986,13,SB0832,cattle,cattle,64149030_9,64149030_5,64149030,64149030,within,115,117,119,abattage,227,229,cattle->cattle,2016,4,s2016,248,27,18,203
40987,13,SB0832,cattle,cattle,64149030_13,64149030_5,64149030,64149030,within,115,-1,119,abattage,228,229,cattle->cattle,2016,4,s2016,248,27,18,203
40988,13,SB0832,badger,cattle,45_d500_142_0,64512053_0,45_d500_142,64512053,cattle,115,115,139,trapping,229,229,cattle->badger,2016,24,s2016,248,27,18,203
40989,13,SB0832,badger,cattle,45_d500_142_1,64512053_1,45_d500_142,64512053,cattle,115,115,131,demographie,230,229,cattle->badger,2016,16,s2016,248,27,18,203
40990,13,SB0832,cattle,cattle,40316002_6,40316002_0,40316002,40316002,within,116,117,128,abattage,231,229,cattle->cattle,2016,12,s2016,248,27,18,203
40991,13,SB0832,cattle,cattle,40316002_5,40316002_2,40316002,40316002,within,116,118,128,abattage,232,229,cattle->cattle,2016,12,s2016,248,27,18,203
40992,13,SB0832,boar,cattle,40316_1,40316002_2,40316,40316002,cattle,116,116,127,demographie,233,229,cattle->boar,2016,11,s2016,248,27,18,203
40993,13,SB0832,cattle,cattle,64149030_14,64149030_2,64149030,64149030,within,116,-1,119,abattage,234,229,cattle->cattle,2016,3,s2016,248,27,18,203
40994,13,SB0832,cattle,cattle,64149030_15,64149030_4,64149030,64149030,within,116,119,119,abattage,235,229,cattle->cattle,2016,3,s2016,248,27,18,203
40995,13,SB0832,cattle,cattle,64149030_16,64149030_6,64149030,64149030,within,116,118,119,abattage,236,229,cattle->cattle,2016,3,s2016,248,27,18,203
40996,13,SB0832,cattle,cattle,64556051_6,64512053_0,64556051,64512053,pasture,116,121,122,abattage,237,229,cattle->cattle,2016,6,s2016,248,27,18,203
40997,13,SB0832,badger,cattle,27_d500_145_0,40270058_1,27_d500_145,40270058,cattle,117,117,124,demographie,239,229,cattle->badger,2016,7,s2016,248,27,18,203
40998,13,SB0832,boar,cattle,40270_4,40270058_1,40270,40270058,cattle,117,117,118,demographie,240,229,cattle->boar,2016,1,s2016,248,27,18,203
40999,13,SB0832,cattle,cattle,64149030_18,64149030_1,64149030,64149030,within,117,-1,119,abattage,241,229,cattle->cattle,2016,2,s2016,248,27,18,203
41000,13,SB0832,cattle,cattle,64149030_19,64149030_2,64149030,64149030,within,117,117,119,abattage,242,229,cattle->cattle,2016,2,s2016,248,27,18,203
41001,13,SB0832,cattle,cattle,64099003_0,64149030_3,64099003,64149030,pasture,117,121,121,abattage,243,229,cattle->cattle,2016,4,s2016,248,27,18,203
41002,13,SB0832,cattle,cattle,64149030_17,64149030_5,64149030,64149030,within,117,124,126,abattage,244,229,cattle->cattle,2016,9,s2016,248,27,18,203
41003,13,SB0832,cattle,cattle,64149030_21,64149030_6,64149030,64149030,within,117,118,119,abattage,245,229,cattle->cattle,2016,2,s2016,248,27,18,203
41004,13,SB0832,cattle,cattle,64149030_20,64149030_9,64149030,64149030,within,117,119,119,abattage,246,229,cattle->cattle,2016,2,s2016,248,27,18,203
41005,13,SB0832,cattle,cattle,40316002_7,40316002_1,40316002,40316002,within,118,128,128,abattage,247,229,cattle->cattle,2016,10,s2016,248,27,18,203
41006,13,SB0832,boar,cattle,40316_2,40316002_3,40316,40316002,cattle,118,118,152,demographie,248,229,cattle->boar,2016,34,s2016,248,27,18,203
41007,13,SB0832,cattle,cattle,64420039_41,64420039_39,64420039,64420039,within,118,-1,120,abattage,249,229,cattle->cattle,2016,2,s2016,248,27,18,203
41008,13,SB0832,cattle,cattle,40316002_10,40316002_0,40316002,40316002,within,119,-1,122,demographie,250,229,cattle->cattle,2016,3,s2016,248,27,18,203
41009,13,SB0832,cattle,cattle,40316002_11,40316002_0,40316002,40316002,within,119,120,128,abattage,251,229,cattle->cattle,2016,9,s2016,248,27,18,203
41010,13,SB0832,cattle,cattle,40316002_9,40316002_1,40316002,40316002,within,119,124,128,abattage,252,229,cattle->cattle,2016,9,s2016,248,27,18,203
41011,13,SB0832,cattle,cattle,40316002_12,40316002_3,40316002,40316002,within,119,-1,121,demographie,253,229,cattle->cattle,2016,2,s2016,248,27,18,203
41012,13,SB0832,cattle,cattle,40316002_8,40316002_5,40316002,40316002,within,119,-1,121,demographie,254,229,cattle->cattle,2016,2,s2016,248,27,18,203
