X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
54077,13,SB0832,cattle,cattle,64420044_1,64420044_0,64420044,64420044,within,17,22,23,abattage,131,84,cattle->cattle,2008,6,b2012,104,42,19,43
54078,13,SB0832,badger,cattle,45_d500_163_0,64420044_0,45_d500_163,64420044,cattle,20,20,101,trapping,158,84,cattle->badger,2008,81,b2012,104,42,19,43
54079,13,SB0832,cattle,badger,64420035_0,45_d500_163_0,64420035,45_d500_163,badger,22,25,31,demographie,169,84,badger->cattle,2008,9,b2012,104,42,19,43
54080,13,SB0832,badger,cattle,45_d500_99_720_0,64420035_0,45_d500_99_720,64420035,cattle,27,27,88,trapping,203,84,cattle->badger,2009,61,b2012,104,42,19,43
54081,13,SB0832,badger,cattle,45_d500_123_762_0,64420035_0,45_d500_123_762,64420035,cattle,29,29,83,demographie,219,84,cattle->badger,2009,54,b2012,104,42,19,43
54082,13,SB0832,badger,cattle,45_d500_182_0,64420035_0,45_d500_182,64420035,cattle,29,29,136,trapping,220,84,cattle->badger,2009,107,b2012,104,42,19,43
54083,13,SB0832,badger,cattle,45_d500_99_839_1,64420035_0,45_d500_99_839,64420035,cattle,29,29,134,demographie,221,84,cattle->badger,2009,105,b2012,104,42,19,43
54084,13,SB0832,badger,cattle,45_d500_99_720_1,64420035_0,45_d500_99_720,64420035,cattle,30,30,119,demographie,227,84,cattle->badger,2009,89,b2012,104,42,19,43
54085,13,SB0832,badger,cattle,45_d500_159_855_0,64420035_0,45_d500_159_855,64420035,cattle,32,32,41,demographie,244,84,cattle->badger,2009,9,b2012,104,42,19,43
54086,13,SB0832,badger,badger,45_d500_159_855_1,45_d500_159_855_0,45_d500_159_855,45_d500_159_855,within,33,33,56,demographie,246,84,badger->badger,2009,23,b2012,104,42,19,43
54087,13,SB0832,boar,badger,64359_0,45_d500_99_720_1,64359,45_d500_99_720,badger,39,39,108,demographie,281,84,badger->boar,2010,69,b2012,104,42,19,43
54088,13,SB0832,badger,badger,45_d500_159_855_2,45_d500_159_855_1,45_d500_159_855,45_d500_159_855,within,40,40,64,demographie,286,84,badger->badger,2010,24,b2012,104,42,19,43
54089,13,SB0832,boar,badger,64416_0,45_d500_182_0,64416,45_d500_182,badger,46,46,47,demographie,308,84,badger->boar,2010,1,b2012,104,42,19,43
54090,13,SB0832,badger,badger,45_d500_99_720_2,45_d500_99_720_0,45_d500_99_720,45_d500_99_720,within,48,48,81,demographie,319,84,badger->badger,2011,33,b2012,104,42,19,43
54091,13,SB0832,cattle,badger,64556034_0,45_d500_159_855_2,64556034,45_d500_159_855,badger,65,67,86,abattage,407,84,badger->cattle,2012,21,b2016,104,42,19,43
54092,13,SB0832,cattle,badger,64420042_0,45_d500_163_0,64420042,45_d500_163,badger,67,70,75,demographie,428,84,badger->cattle,2012,8,b2016,104,42,19,43
54093,13,SB0832,badger,cattle,45_d500_105_726_0,64556034_0,45_d500_105_726,64556034,cattle,68,68,157,NA,439,84,cattle->badger,2012,89,b2016,104,42,19,43
54094,13,SB0832,badger,cattle,45_d500_180_0,64556034_0,45_d500_180,64556034,cattle,68,68,81,demographie,440,84,cattle->badger,2012,13,b2016,104,42,19,43
54095,13,SB0832,boar,cattle,64556_0,64556034_0,64556,64556034,cattle,69,69,79,demographie,451,84,cattle->boar,2012,10,b2016,104,42,19,43
54096,13,SB0832,cattle,cattle,64420042_1,64420042_0,64420042,64420042,within,71,73,76,abattage,462,84,cattle->cattle,2012,5,b2016,104,42,19,43
54097,13,SB0832,cattle,cattle,64556034_1,64556034_0,64556034,64556034,within,73,-1,88,abattage,481,84,cattle->cattle,2013,15,b2016,104,42,19,43
54098,13,SB0832,cattle,cattle,64556034_2,64556034_0,64556034,64556034,within,73,74,86,abattage,482,84,cattle->cattle,2013,13,b2016,104,42,19,43
54099,13,SB0832,badger,badger,45_d500_152_5,45_d500_152_1,45_d500_152,45_d500_152,within,74,74,79,trapping,489,84,badger->badger,2013,5,b2016,104,42,19,43
54100,13,SB0832,boar,badger,64359_1,45_d500_99_720_0,64359,45_d500_99_720,badger,75,75,96,demographie,497,84,badger->boar,2013,21,b2016,104,42,19,43
54101,13,SB0832,cattle,badger,64420035_1,45_d500_182_0,64420035,45_d500_182,badger,76,79,84,abattage,510,84,badger->cattle,2013,8,b2016,104,42,19,43
54102,13,SB0832,badger,cattle,45_d500_162_0,64420042_0,45_d500_162,64420042,cattle,76,76,138,trapping,512,84,cattle->badger,2013,62,b2016,104,42,19,43
54103,13,SB0832,cattle,cattle,64420042_2,64420042_1,64420042,64420042,within,76,-1,76,abattage,513,84,cattle->cattle,2013,0,b2016,104,42,19,43
54104,13,SB0832,cattle,cattle,64420042_3,64420042_1,64420042,64420042,within,76,-1,76,abattage,514,84,cattle->cattle,2013,0,b2016,104,42,19,43
54105,13,SB0832,cattle,cattle,64556058_0,64556034_0,64556058,64556034,pasture,76,78,86,abattage,515,84,cattle->cattle,2013,10,b2016,104,42,19,43
54106,13,SB0832,badger,badger,45_d500_99_720_3,45_d500_99_720_0,45_d500_99_720,45_d500_99_720,within,77,77,157,NA,519,84,badger->badger,2013,80,b2016,104,42,19,43
54107,13,SB0832,badger,cattle,45_d500_57_715_0,64420042_1,45_d500_57_715,64420042,cattle,77,77,101,trapping,523,84,cattle->badger,2013,24,b2016,104,42,19,43
54108,13,SB0832,badger,badger,45_d500_180_1,45_d500_180_0,45_d500_180,45_d500_180,within,78,78,139,trapping,528,84,badger->badger,2013,61,b2016,104,42,19,43
54109,13,SB0832,cattle,cattle,64556048_0,64556034_2,64556048,64556034,pasture,78,85,85,abattage,532,84,cattle->cattle,2013,7,b2016,104,42,19,43
54110,13,SB0832,badger,badger,45_d500_105_726_1,45_d500_105_726_0,45_d500_105_726,45_d500_105_726,within,80,80,85,demographie,547,84,badger->badger,2013,5,b2016,104,42,19,43
54111,13,SB0832,badger,cattle,45_d500_124_3,64420035_1,45_d500_124,64420035,cattle,80,80,103,trapping,550,84,cattle->badger,2013,23,b2016,104,42,19,43
54112,13,SB0832,badger,cattle,45_d500_99_866_1,64420035_1,45_d500_99_866,64420035,cattle,80,80,98,demographie,551,84,cattle->badger,2013,18,b2016,104,42,19,43
54113,13,SB0832,cattle,cattle,64556034_3,64556034_0,64556034,64556034,within,80,80,88,abattage,552,84,cattle->cattle,2013,8,b2016,104,42,19,43
54114,13,SB0832,badger,cattle,45_d500_99_720_4,64420035_1,45_d500_99_720,64420035,cattle,81,81,86,demographie,561,84,cattle->badger,2013,5,b2016,104,42,19,43
54115,13,SB0832,boar,cattle,64556_1,64556058_0,64556,64556058,cattle,81,81,90,demographie,562,84,cattle->boar,2013,9,b2016,104,42,19,43
54116,13,SB0832,cattle,cattle,64556039_0,64556034_3,64556039,64556034,pasture,82,83,85,abattage,569,84,cattle->cattle,2013,3,b2016,104,42,19,43
54117,13,SB0832,boar,cattle,64556_2,64556058_0,64556,64556058,cattle,82,82,84,demographie,570,84,cattle->boar,2013,2,b2016,104,42,19,43
54118,13,SB0832,cattle,cattle,64556034_5,64556034_2,64556034,64556034,within,83,87,88,abattage,582,84,cattle->cattle,2013,5,b2016,104,42,19,43
54119,13,SB0832,cattle,cattle,64556034_4,64556034_3,64556034,64556034,within,83,88,88,abattage,583,84,cattle->cattle,2013,5,b2016,104,42,19,43
54120,13,SB0832,boar,badger,64416_1,45_d500_180_0,64416,45_d500_180,badger,84,84,86,demographie,592,84,badger->boar,2014,2,b2016,104,42,19,43
54121,13,SB0832,cattle,cattle,64420035_2,64420035_1,64420035,64420035,within,84,-1,84,abattage,598,84,cattle->cattle,2014,0,b2016,104,42,19,43
54122,13,SB0832,cattle,cattle,64420035_3,64420035_1,64420035,64420035,within,84,-1,84,abattage,599,84,cattle->cattle,2014,0,b2016,104,42,19,43
54123,13,SB0832,cattle,cattle,64556034_7,64556034_0,64556034,64556034,within,84,87,88,abattage,600,84,cattle->cattle,2014,4,b2016,104,42,19,43
54124,13,SB0832,cattle,cattle,64556034_8,64556034_0,64556034,64556034,within,84,88,88,abattage,601,84,cattle->cattle,2014,4,b2016,104,42,19,43
54125,13,SB0832,cattle,cattle,64556034_9,64556034_0,64556034,64556034,within,84,-1,86,abattage,602,84,cattle->cattle,2014,2,b2016,104,42,19,43
54126,13,SB0832,cattle,cattle,64556034_6,64556034_2,64556034,64556034,within,84,-1,88,abattage,603,84,cattle->cattle,2014,4,b2016,104,42,19,43
54127,13,SB0832,cattle,cattle,64556034_10,64556034_3,64556034,64556034,within,84,-1,86,abattage,604,84,cattle->cattle,2014,2,b2016,104,42,19,43
54128,13,SB0832,cattle,cattle,64556058_1,64556058_0,64556058,64556058,within,84,86,86,abattage,605,84,cattle->cattle,2014,2,b2016,104,42,19,43
54129,13,SB0832,boar,cattle,64556_3,64556034_0,64556,64556034,cattle,85,85,87,demographie,614,84,cattle->boar,2014,2,b2016,104,42,19,43
54130,13,SB0832,cattle,cattle,64556034_11,64556034_2,64556034,64556034,within,85,-1,86,abattage,615,84,cattle->cattle,2014,1,b2016,104,42,19,43
54131,13,SB0832,cattle,cattle,64556034_12,64556034_3,64556034,64556034,within,85,-1,86,abattage,616,84,cattle->cattle,2014,1,b2016,104,42,19,43
54132,13,SB0832,boar,cattle,64556_4,64556058_0,64556,64556058,cattle,85,85,91,demographie,617,84,cattle->boar,2014,6,b2016,104,42,19,43
54133,13,SB0832,cattle,cattle,64556034_13,64556034_0,64556034,64556034,within,86,-1,86,abattage,626,84,cattle->cattle,2014,0,b2016,104,42,19,43
54134,13,SB0832,cattle,cattle,64556034_14,64556034_3,64556034,64556034,within,88,-1,88,abattage,638,84,cattle->cattle,2014,0,b2016,104,42,19,43
54135,13,SB0832,cattle,badger,64253028_0,45_d500_99_720_1,64253028,45_d500_99_720,badger,89,98,112,abattage,642,84,badger->cattle,2014,23,b2016,104,42,19,43
54136,13,SB0832,boar,badger,64359_2,45_d500_105_726_0,64359,45_d500_105_726,badger,91,91,99,demographie,653,84,badger->boar,2014,8,b2016,104,42,19,43
54137,13,SB0832,boar,badger,64416_2,45_d500_182_0,64416,45_d500_182,badger,95,95,134,demographie,675,84,badger->boar,2014,39,b2016,104,42,19,43
54138,13,SB0832,badger,cattle,45_d500_95_695_0,64253028_0,45_d500_95_695,64253028,cattle,99,99,140,trapping,696,84,cattle->badger,2015,41,b2016,104,42,19,43
54139,13,SB0832,badger,cattle,45_d500_98_0,64253028_0,45_d500_98,64253028,cattle,99,99,148,trapping,697,84,cattle->badger,2015,49,b2016,104,42,19,43
54140,13,SB0832,badger,cattle,45_d500_98_1,64253028_0,45_d500_98,64253028,cattle,100,100,127,demographie,705,84,cattle->badger,2015,27,b2016,104,42,19,43
54141,13,SB0832,badger,badger,45_d500_98_2,45_d500_98_0,45_d500_98,45_d500_98,within,101,101,103,trapping,710,84,badger->badger,2015,2,b2016,104,42,19,43
54142,13,SB0832,badger,cattle,56_d500_16_0,64253028_0,56_d500_16,64253028,cattle,101,101,103,demographie,711,84,cattle->badger,2015,2,b2016,104,42,19,43
54143,13,SB0832,badger,cattle,56_d500_16_1,64253028_0,56_d500_16,64253028,cattle,102,102,140,demographie,718,84,cattle->badger,2015,38,b2016,104,42,19,43
54144,13,SB0832,badger,cattle,56_d500_1_0,64253028_0,56_d500_1,64253028,cattle,103,103,140,trapping,721,84,cattle->badger,2015,37,b2016,104,42,19,43
54145,13,SB0832,boar,cattle,64253_0,64253028_0,64253,64253028,cattle,103,103,115,demographie,722,84,cattle->boar,2015,12,b2016,104,42,19,43
54146,13,SB0832,boar,badger,64416_3,45_d500_182_0,64416,45_d500_182,badger,104,104,136,demographie,726,84,badger->boar,2015,32,b2016,104,42,19,43
54147,13,SB0832,cattle,badger,64420012_0,45_d500_99_839_1,64420012,45_d500_99_866,badger,106,-1,108,abattage,730,84,badger->cattle,2015,2,b2016,104,42,19,43
54148,13,SB0832,cattle,cattle,64253028_1,64253028_0,64253028,64253028,within,107,-1,112,abattage,734,84,cattle->cattle,2015,5,b2016,104,42,19,43
54149,13,SB0832,cattle,cattle,64253028_2,64253028_0,64253028,64253028,within,108,-1,112,abattage,742,84,cattle->cattle,2016,4,s2016,104,42,19,43
54150,13,SB0832,cattle,cattle,64253028_3,64253028_0,64253028,64253028,within,109,-1,110,demographie,745,84,cattle->cattle,2016,1,s2016,104,42,19,43
54151,13,SB0832,badger,badger,56_d500_16_2,56_d500_16_1,56_d500_16,56_d500_16,within,110,110,121,demographie,747,84,badger->badger,2016,11,s2016,104,42,19,43
54152,13,SB0832,boar,badger,64359_3,45_d500_98_1,64359,45_d500_98,badger,112,112,116,demographie,753,84,badger->boar,2016,4,s2016,104,42,19,43
54153,13,SB0832,cattle,badger,64420035_4,45_d500_182_0,64420035,45_d500_182,badger,114,-1,122,abattage,761,84,badger->cattle,2016,8,s2016,104,42,19,43
54154,13,SB0832,boar,cattle,64253_1,64253028_0,64253,64253028,cattle,114,114,120,demographie,762,84,cattle->boar,2016,6,s2016,104,42,19,43
54155,13,SB0832,boar,badger,64359_4,45_d500_95_695_0,64359,45_d500_95_695,badger,117,117,138,demographie,765,84,badger->boar,2016,21,s2016,104,42,19,43
54156,13,SB0832,cattle,badger,64359211_0,45_d500_95_695_0,64359211,45_d500_95_695,badger,123,-1,124,demographie,774,84,badger->cattle,2017,1,s2016,104,42,19,43
54157,13,SB0832,cattle,badger,64420012_1,45_d500_99_839_1,64420012,45_d500_99_866,badger,127,128,134,abattage,781,84,badger->cattle,2017,7,s2016,104,42,19,43
54158,13,SB0832,boar,badger,64359_5,45_d500_98_0,64359,45_d500_98,badger,130,130,142,demographie,785,84,badger->boar,2017,12,s2016,104,42,19,43
54159,13,SB0832,cattle,badger,64422009_0,56_d500_16_1,64422009,56_d500_16,badger,130,137,138,demographie,786,84,badger->cattle,2017,8,s2016,104,42,19,43
54160,13,SB0832,badger,cattle,45_d500_99_866_2,64420012_1,45_d500_99_866,64420012,cattle,130,130,151,demographie,787,84,cattle->badger,2017,21,s2016,104,42,19,43
54161,13,SB0832,badger,badger,56_d500_16_3,56_d500_16_1,56_d500_16,56_d500_16,within,131,131,136,trapping,791,84,badger->badger,2017,5,s2016,104,42,19,43
54162,13,SB0832,boar,badger,64359_6,45_d500_105_726_0,64359,45_d500_105_726,badger,134,134,157,NA,793,84,badger->boar,2018,23,s2016,104,42,19,43
54163,13,SB0832,boar,badger,64359_7,45_d500_95_695_0,64359,45_d500_95_695,badger,138,138,140,demographie,796,84,badger->boar,2018,2,s2016,104,42,19,43
54164,13,SB0832,badger,badger,45_d500_99_866_3,45_d500_99_866_2,45_d500_99_866,45_d500_99_866,within,139,139,157,NA,798,84,badger->badger,2018,18,s2016,104,42,19,43
54165,13,SB0832,badger,badger,45_d500_99_866_4,45_d500_99_866_3,45_d500_99_866,45_d500_99_866,within,149,149,157,NA,805,84,badger->badger,2019,8,s2016,104,42,19,43
