X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle
39590,13,SB0832,badger,cattle,45_d500_170_0,64420039_1,45_d500_170,64420039,cattle,44,44,65,demographie,217,227,cattle->badger,2010,21,b2012,433,50,41,342
39591,13,SB0832,cattle,cattle,64420035_2,64420047_2,64420035,64420047,pasture,44,45,53,abattage,218,227,cattle->cattle,2010,9,b2012,433,50,41,342
39592,13,SB0832,cattle,cattle,64420044_2,64420047_2,64420044,64420047,pasture,44,50,63,abattage,219,227,cattle->cattle,2010,19,b2012,433,50,41,342
39593,13,SB0832,cattle,cattle,64420039_9,64420047_7,64420039,64420047,pasture,44,-1,51,abattage,220,227,cattle->cattle,2010,7,b2012,433,50,41,342
39594,13,SB0832,cattle,cattle,64201021_1,64201008_0,64201021,64201008,pasture,45,58,70,abattage,221,227,cattle->cattle,2010,25,b2012,433,50,41,342
39595,13,SB0832,cattle,cattle,64420035_4,64420035_0,64420035,64420035,within,45,50,53,abattage,222,227,cattle->cattle,2010,8,b2012,433,50,41,342
39596,13,SB0832,badger,cattle,45_d500_160_2,64420035_2,45_d500_160,64420035,cattle,45,45,79,trapping,223,227,cattle->badger,2010,34,b2012,433,50,41,342
39597,13,SB0832,cattle,cattle,64420035_3,64420039_0,64420035,64420039,pasture,45,46,51,abattage,224,227,cattle->cattle,2010,6,b2012,433,50,41,342
39598,13,SB0832,cattle,cattle,64420039_10,64420039_1,64420039,64420039,within,45,50,51,abattage,225,227,cattle->cattle,2010,6,b2012,433,50,41,342
39599,13,SB0832,cattle,cattle,64420039_11,64420039_1,64420039,64420039,within,45,49,51,abattage,226,227,cattle->cattle,2010,6,b2012,433,50,41,342
39600,13,SB0832,cattle,cattle,64420035_5,64420047_3,64420035,64420047,pasture,45,46,51,abattage,227,227,cattle->cattle,2010,6,b2012,433,50,41,342
39601,13,SB0832,cattle,cattle,64201008_3,64201008_2,64201008,64201008,within,46,48,65,abattage,230,227,cattle->cattle,2010,19,b2012,433,50,41,342
39602,13,SB0832,cattle,cattle,64420012_1,64420047_1,64420012,64420047,pasture,46,56,63,abattage,231,227,cattle->cattle,2010,17,b2012,433,50,41,342
39603,13,SB0832,cattle,cattle,64420035_7,64420047_1,64420035,64420047,pasture,46,-1,51,demographie,232,227,cattle->cattle,2010,5,b2012,433,50,41,342
39604,13,SB0832,cattle,cattle,64420035_6,64420047_3,64420035,64420047,pasture,46,48,51,abattage,233,227,cattle->cattle,2010,5,b2012,433,50,41,342
39605,13,SB0832,badger,cattle,45_d500_195_0,64556051_0,45_d500_195,64556051,cattle,46,46,140,demographie,234,227,cattle->badger,2010,94,b2012,433,50,41,342
39606,13,SB0832,cattle,cattle,64420002_1,64420002_0,64420002,64420002,within,47,48,53,abattage,235,227,cattle->cattle,2010,6,b2012,433,50,41,342
39607,13,SB0832,cattle,cattle,64420002_2,64420002_0,64420002,64420002,within,47,50,53,abattage,236,227,cattle->cattle,2010,6,b2012,433,50,41,342
39608,13,SB0832,cattle,cattle,64420012_2,64420012_0,64420012,64420012,within,47,50,63,abattage,237,227,cattle->cattle,2010,16,b2012,433,50,41,342
39609,13,SB0832,cattle,cattle,64420035_8,64420035_0,64420035,64420035,within,47,-1,53,abattage,238,227,cattle->cattle,2010,6,b2012,433,50,41,342
39610,13,SB0832,cattle,cattle,64420035_9,64420035_0,64420035,64420035,within,47,50,53,abattage,239,227,cattle->cattle,2010,6,b2012,433,50,41,342
39611,13,SB0832,cattle,cattle,64420035_10,64420035_2,64420035,64420035,within,47,49,51,abattage,240,227,cattle->cattle,2010,4,b2012,433,50,41,342
39612,13,SB0832,cattle,cattle,64420039_13,64420039_3,64420039,64420039,within,47,48,51,abattage,241,227,cattle->cattle,2010,4,b2012,433,50,41,342
39613,13,SB0832,cattle,cattle,64420039_12,64420039_7,64420039,64420039,within,47,49,51,abattage,242,227,cattle->cattle,2010,4,b2012,433,50,41,342
39614,13,SB0832,cattle,cattle,64420039_14,64420039_7,64420039,64420039,within,47,-1,51,abattage,243,227,cattle->cattle,2010,4,b2012,433,50,41,342
39615,13,SB0832,cattle,cattle,64201006_1,64201006_0,64201006,64201006,within,48,50,75,abattage,244,227,cattle->cattle,2011,27,b2012,433,50,41,342
39616,13,SB0832,cattle,cattle,64420012_3,64420012_0,64420012,64420012,within,48,52,63,abattage,245,227,cattle->cattle,2011,15,b2012,433,50,41,342
39617,13,SB0832,cattle,cattle,64420035_11,64420035_0,64420035,64420035,within,48,49,51,abattage,246,227,cattle->cattle,2011,3,b2012,433,50,41,342
39618,13,SB0832,cattle,cattle,64420039_15,64420039_0,64420039,64420039,within,48,50,51,abattage,247,227,cattle->cattle,2011,3,b2012,433,50,41,342
39619,13,SB0832,cattle,cattle,64420039_17,64420039_0,64420039,64420039,within,48,-1,51,abattage,248,227,cattle->cattle,2011,3,b2012,433,50,41,342
39620,13,SB0832,cattle,cattle,40316038_0,64420039_2,64420039,64420039,within,48,48,71,abattage,249,227,cattle->cattle,2011,23,b2012,433,50,41,342
39621,13,SB0832,cattle,cattle,64420039_16,64420039_7,64420039,64420039,within,48,49,51,abattage,250,227,cattle->cattle,2011,3,b2012,433,50,41,342
39622,13,SB0832,cattle,cattle,64420044_3,64420044_1,64420044,64420044,within,48,52,61,abattage,251,227,cattle->cattle,2011,13,b2012,433,50,41,342
39623,13,SB0832,cattle,cattle,64201006_2,64201006_0,64201006,64201006,within,49,49,73,abattage,252,227,cattle->cattle,2011,24,b2012,433,50,41,342
39624,13,SB0832,cattle,cattle,64201008_4,64201008_1,64201008,64201008,within,49,50,65,abattage,253,227,cattle->cattle,2011,16,b2012,433,50,41,342
39625,13,SB0832,cattle,cattle,64201008_5,64201008_3,64201008,64201008,within,49,50,65,abattage,254,227,cattle->cattle,2011,16,b2012,433,50,41,342
39626,13,SB0832,cattle,cattle,64420012_4,64420012_0,64420012,64420012,within,49,52,63,abattage,255,227,cattle->cattle,2011,14,b2012,433,50,41,342
39627,13,SB0832,cattle,cattle,64420035_15,64420035_11,64420035,64420035,within,49,53,53,abattage,256,227,cattle->cattle,2011,4,b2012,433,50,41,342
39628,13,SB0832,cattle,cattle,64420035_14,64420035_3,64420035,64420035,within,49,51,51,abattage,257,227,cattle->cattle,2011,2,b2012,433,50,41,342
39629,13,SB0832,cattle,cattle,64420035_12,64420035_6,64420035,64420035,within,49,51,53,abattage,258,227,cattle->cattle,2011,4,b2012,433,50,41,342
39630,13,SB0832,cattle,cattle,64420035_13,64420035_6,64420035,64420035,within,49,-1,51,abattage,259,227,cattle->cattle,2011,2,b2012,433,50,41,342
39631,13,SB0832,cattle,cattle,64420039_20,64420039_1,64420039,64420039,within,49,-1,51,abattage,260,227,cattle->cattle,2011,2,b2012,433,50,41,342
39632,13,SB0832,cattle,cattle,64420039_21,64420039_1,64420039,64420039,within,49,-1,51,abattage,261,227,cattle->cattle,2011,2,b2012,433,50,41,342
39633,13,SB0832,cattle,cattle,64420039_18,64420039_11,64420039,64420039,within,49,-1,51,abattage,262,227,cattle->cattle,2011,2,b2012,433,50,41,342
39634,13,SB0832,cattle,cattle,64420039_19,64420039_12,64420039,64420039,within,49,50,51,abattage,263,227,cattle->cattle,2011,2,b2012,433,50,41,342
39635,13,SB0832,cattle,cattle,64420039_22,64420039_3,64420039,64420039,within,49,-1,51,abattage,264,227,cattle->cattle,2011,2,b2012,433,50,41,342
39636,13,SB0832,cattle,cattle,64420044_4,64420044_1,64420044,64420044,within,49,50,61,abattage,265,227,cattle->cattle,2011,12,b2012,433,50,41,342
39637,13,SB0832,cattle,cattle,64556051_1,64556051_0,64556051,64556051,within,49,-1,68,abattage,266,227,cattle->cattle,2011,19,b2012,433,50,41,342
39638,13,SB0832,cattle,cattle,40316038_1,40316038_0,40316038,40316038,within,50,60,71,abattage,267,227,cattle->cattle,2011,21,b2012,433,50,41,342
39639,13,SB0832,cattle,cattle,64201008_6,64201008_4,64201008,64201008,within,50,51,65,abattage,268,227,cattle->cattle,2011,15,b2012,433,50,41,342
39640,13,SB0832,cattle,cattle,64201021_2,64201021_0,64201021,64201021,within,50,-1,52,demographie,269,227,cattle->cattle,2011,2,b2012,433,50,41,342
39641,13,SB0832,cattle,cattle,64420002_3,64420002_0,64420002,64420002,within,50,51,51,abattage,270,227,cattle->cattle,2011,1,b2012,433,50,41,342
39642,13,SB0832,cattle,cattle,64420012_5,64420012_0,64420012,64420012,within,50,52,63,abattage,271,227,cattle->cattle,2011,13,b2012,433,50,41,342
39643,13,SB0832,cattle,cattle,64420035_16,64420035_5,64420035,64420035,within,50,-1,51,abattage,272,227,cattle->cattle,2011,1,b2012,433,50,41,342
39644,13,SB0832,cattle,cattle,64420035_17,64420035_5,64420035,64420035,within,50,51,51,abattage,273,227,cattle->cattle,2011,1,b2012,433,50,41,342
39645,13,SB0832,cattle,cattle,64420039_23,64420039_16,64420039,64420039,within,50,50,51,abattage,274,227,cattle->cattle,2011,1,b2012,433,50,41,342
39646,13,SB0832,cattle,cattle,64420039_24,64420039_3,64420039,64420039,within,50,51,51,abattage,275,227,cattle->cattle,2011,1,b2012,433,50,41,342
39647,13,SB0832,cattle,cattle,64420044_5,64420044_1,64420044,64420044,within,50,52,63,abattage,276,227,cattle->cattle,2011,13,b2012,433,50,41,342
39648,13,SB0832,boar,cattle,40316_1,40316038_0,40316,40316038,cattle,51,51,111,demographie,277,227,cattle->boar,2011,60,b2012,433,50,41,342
39649,13,SB0832,boar,badger,64359_1,45_d500_99_720_0,64359,45_d500_99_720,badger,51,51,53,demographie,278,227,badger->boar,2011,2,b2012,433,50,41,342
39650,13,SB0832,cattle,cattle,64556051_2,64556051_0,64556051,64556051,within,51,56,68,abattage,279,227,cattle->cattle,2011,17,b2012,433,50,41,342
39651,13,SB0832,badger,cattle,45_d500_195_1,64556051_0,45_d500_195,64556051,cattle,51,51,157,NA,280,227,cattle->badger,2011,106,b2012,433,50,41,342
39652,13,SB0832,boar,cattle,40316_2,40316038_0,40316,40316038,cattle,52,52,114,demographie,281,227,cattle->boar,2011,62,b2012,433,50,41,342
39653,13,SB0832,cattle,cattle,64201021_3,64201006_0,64201021,64201006,pasture,52,-1,54,demographie,282,227,cattle->cattle,2011,2,b2012,433,50,41,342
39654,13,SB0832,cattle,cattle,64201008_7,64201006_1,64201008,64201006,pasture,52,54,65,abattage,283,227,cattle->cattle,2011,13,b2012,433,50,41,342
39655,13,SB0832,cattle,cattle,64201021_4,64201021_0,64201021,64201021,within,52,-1,57,demographie,284,227,cattle->cattle,2011,5,b2012,433,50,41,342
39656,13,SB0832,cattle,cattle,64201021_5,64201021_0,64201021,64201021,within,52,66,70,abattage,285,227,cattle->cattle,2011,18,b2012,433,50,41,342
39657,13,SB0832,cattle,cattle,64556051_3,64420039_13,64556051,64420039,pasture,52,55,67,demographie,286,227,cattle->cattle,2011,15,b2012,433,50,41,342
39658,13,SB0832,cattle,cattle,64420035_18,64420039_24,64420035,64420039,pasture,52,-1,53,abattage,287,227,cattle->cattle,2011,1,b2012,433,50,41,342
39659,13,SB0832,badger,cattle,45_d500_99_766_0,64420044_2,45_d500_99_766,64420044,cattle,52,52,89,trapping,288,227,cattle->badger,2011,37,b2012,433,50,41,342
39660,13,SB0832,badger,cattle,45_d500_195_2,64556051_0,45_d500_195,64556051,cattle,52,52,56,demographie,289,227,cattle->badger,2011,4,b2012,433,50,41,342
39661,13,SB0832,boar,cattle,64556_0,64556051_0,64556,64556051,cattle,52,52,143,demographie,290,227,cattle->boar,2011,91,b2012,433,50,41,342
39662,13,SB0832,cattle,cattle,40316038_2,40316038_0,40316038,40316038,within,53,59,71,abattage,291,227,cattle->cattle,2011,18,b2012,433,50,41,342
39663,13,SB0832,cattle,cattle,64201021_6,64201006_0,64201021,64201006,pasture,53,64,70,abattage,292,227,cattle->cattle,2011,17,b2012,433,50,41,342
39664,13,SB0832,badger,cattle,45_d500_176_0,64201006_0,45_d500_176,64201006,cattle,53,53,61,demographie,293,227,cattle->badger,2011,8,b2012,433,50,41,342
39665,13,SB0832,cattle,cattle,64201006_3,64201006_2,64201006,64201006,within,53,54,75,abattage,294,227,cattle->cattle,2011,22,b2012,433,50,41,342
39666,13,SB0832,cattle,cattle,40316038_3,40316038_0,40316038,40316038,within,54,59,71,abattage,295,227,cattle->cattle,2011,17,b2012,433,50,41,342
39667,13,SB0832,cattle,cattle,64201021_7,64201021_0,64201021,64201021,within,54,-1,55,demographie,296,227,cattle->cattle,2011,1,b2012,433,50,41,342
39668,13,SB0832,cattle,cattle,64201021_8,64201021_0,64201021,64201021,within,54,62,70,abattage,297,227,cattle->cattle,2011,16,b2012,433,50,41,342
39669,13,SB0832,badger,cattle,45_d500_176_1,64201021_0,45_d500_176,64201021,cattle,54,54,90,trapping,298,227,cattle->badger,2011,36,b2012,433,50,41,342
39670,13,SB0832,badger,cattle,45_d500_99_720_1,64420035_11,45_d500_99_720,64420035,cattle,54,54,111,demographie,299,227,cattle->badger,2011,57,b2012,433,50,41,342
39671,13,SB0832,boar,badger,64306_0,45_d500_78_668_0,64306,45_d500_78_668,badger,56,56,57,demographie,300,227,badger->boar,2011,1,b2012,433,50,41,342
39672,13,SB0832,cattle,cattle,64201006_5,64201006_0,64201006,64201006,within,56,57,73,abattage,301,227,cattle->cattle,2011,17,b2012,433,50,41,342
39673,13,SB0832,cattle,cattle,64201021_9,64201006_1,64201021,64201006,pasture,56,70,70,abattage,302,227,cattle->cattle,2011,14,b2012,433,50,41,342
39674,13,SB0832,cattle,cattle,64201006_4,64201006_2,64201006,64201006,within,56,58,73,abattage,303,227,cattle->cattle,2011,17,b2012,433,50,41,342
39675,13,SB0832,cattle,cattle,64201014_0,64201006_2,64201014,64201006,pasture,56,60,73,abattage,304,227,cattle->cattle,2011,17,b2012,433,50,41,342
39676,13,SB0832,cattle,cattle,64201021_10,64201008_6,64201021,64201008,pasture,56,57,70,abattage,305,227,cattle->cattle,2011,14,b2012,433,50,41,342
39677,13,SB0832,boar,cattle,64556_1,64556051_0,64556,64556051,cattle,56,56,61,demographie,306,227,cattle->boar,2011,5,b2012,433,50,41,342
39678,13,SB0832,badger,cattle,45_d500_154_0,64556051_2,45_d500_154,64556051,cattle,56,56,77,trapping,307,227,cattle->badger,2011,21,b2012,433,50,41,342
39679,13,SB0832,badger,cattle,45_d500_156_2,64201006_0,45_d500_156,64201006,cattle,57,57,78,trapping,308,227,cattle->badger,2011,21,b2012,433,50,41,342
39680,13,SB0832,badger,cattle,45_d500_176_2,64201006_3,45_d500_176,64201006,cattle,57,57,81,demographie,309,227,cattle->badger,2011,24,b2012,433,50,41,342
39681,13,SB0832,cattle,cattle,64201008_8,64201008_0,64201008,64201008,within,57,65,65,abattage,310,227,cattle->cattle,2011,8,b2012,433,50,41,342
39682,13,SB0832,cattle,cattle,64201021_11,64201008_4,64201021,64201008,pasture,57,63,70,abattage,311,227,cattle->cattle,2011,13,b2012,433,50,41,342
39683,13,SB0832,cattle,cattle,64201021_12,64201008_5,64201021,64201008,pasture,57,-1,70,abattage,312,227,cattle->cattle,2011,13,b2012,433,50,41,342
39684,13,SB0832,badger,cattle,45_d500_108_1,64556051_0,45_d500_108,64556051,cattle,57,57,67,demographie,313,227,cattle->badger,2011,10,b2012,433,50,41,342
39685,13,SB0832,badger,cattle,45_d500_108_0,64556051_3,45_d500_108,64556051,cattle,57,57,102,trapping,314,227,cattle->badger,2011,45,b2012,433,50,41,342
39686,13,SB0832,cattle,cattle,64201021_13,64201006_4,64201021,64201006,pasture,58,59,70,abattage,315,227,cattle->cattle,2011,12,b2012,433,50,41,342
39687,13,SB0832,cattle,cattle,64201021_14,64201008_3,64201021,64201008,pasture,58,70,70,abattage,316,227,cattle->cattle,2011,12,b2012,433,50,41,342
39688,13,SB0832,cattle,cattle,64420044_6,64420044_3,64420044,64420044,within,58,61,61,abattage,317,227,cattle->cattle,2011,3,b2012,433,50,41,342
39689,13,SB0832,badger,cattle,45_d500_129_807_0,64556051_0,45_d500_129_807,64556051,cattle,58,58,85,demographie,318,227,cattle->badger,2011,27,b2012,433,50,41,342
39690,13,SB0832,badger,cattle,45_d500_139_0,64556051_2,45_d500_139,64556051,cattle,58,58,78,demographie,319,227,cattle->badger,2011,20,b2012,433,50,41,342
39691,13,SB0832,cattle,cattle,64201006_6,64201006_0,64201006,64201006,within,59,60,73,abattage,320,227,cattle->cattle,2011,14,b2012,433,50,41,342
39692,13,SB0832,cattle,cattle,64201008_10,64201008_0,64201008,64201008,within,59,60,65,abattage,321,227,cattle->cattle,2011,6,b2012,433,50,41,342
39693,13,SB0832,cattle,cattle,64201008_12,64201008_0,64201008,64201008,within,59,60,64,demographie,322,227,cattle->cattle,2011,5,b2012,433,50,41,342
39694,13,SB0832,cattle,cattle,64201008_9,64201008_3,64201008,64201008,within,59,61,65,abattage,323,227,cattle->cattle,2011,6,b2012,433,50,41,342
39695,13,SB0832,cattle,cattle,64201008_11,64201008_6,64201008,64201008,within,59,61,65,demographie,324,227,cattle->cattle,2011,6,b2012,433,50,41,342
39696,13,SB0832,cattle,cattle,64201021_15,64201021_1,64201021,64201021,within,59,61,69,demographie,325,227,cattle->cattle,2011,10,b2012,433,50,41,342
39697,13,SB0832,cattle,cattle,64201021_16,64201021_1,64201021,64201021,within,59,64,69,demographie,326,227,cattle->cattle,2011,10,b2012,433,50,41,342
39698,13,SB0832,cattle,cattle,64420012_6,64420012_0,64420012,64420012,within,59,-1,61,demographie,327,227,cattle->cattle,2011,2,b2012,433,50,41,342
39699,13,SB0832,cattle,cattle,64420012_8,64420012_0,64420012,64420012,within,59,60,63,abattage,328,227,cattle->cattle,2011,4,b2012,433,50,41,342
39700,13,SB0832,cattle,cattle,64420012_7,64420012_1,64420012,64420012,within,59,-1,61,demographie,329,227,cattle->cattle,2011,2,b2012,433,50,41,342
39701,13,SB0832,cattle,cattle,64420012_10,64420012_1,64420012,64420012,within,59,62,65,abattage,330,227,cattle->cattle,2011,6,b2012,433,50,41,342
39702,13,SB0832,cattle,cattle,64420012_9,64420012_5,64420012,64420012,within,59,61,65,abattage,331,227,cattle->cattle,2011,6,b2012,433,50,41,342
39703,13,SB0832,cattle,cattle,64420044_7,64420044_2,64420044,64420044,within,59,62,63,abattage,332,227,cattle->cattle,2011,4,b2012,433,50,41,342
39704,13,SB0832,cattle,cattle,64420044_8,64420044_5,64420044,64420044,within,59,63,63,abattage,333,227,cattle->cattle,2011,4,b2012,433,50,41,342
39705,13,SB0832,cattle,cattle,64556051_4,64556051_2,64556051,64556051,within,59,61,68,abattage,334,227,cattle->cattle,2011,9,b2012,433,50,41,342
39706,13,SB0832,cattle,cattle,64556051_5,64556051_3,64556051,64556051,within,59,64,68,abattage,335,227,cattle->cattle,2011,9,b2012,433,50,41,342
