from,to,time,support,generations
6,1,22,0.06166666666666667,1
6,2,22,0.06388888888888888,1
6,3,18,0.06833333333333333,1
16,4,22,0.06166666666666667,1
1,5,22,0.06166666666666667,1
NA,6,20,0.056666666666666664,NA
6,7,22,0.07277777777777777,1
33,8,37,0.04388888888888889,1
6,9,22,0.07055555555555555,1
6,10,22,0.06444444444444444,1
6,11,22,0.065,1
6,12,22,0.06277777777777778,1
6,13,22,0.06333333333333334,1
6,14,25,0.06388888888888888,1
22,15,22,0.06277777777777778,1
6,16,22,0.07,1
2,17,25,0.06277777777777778,1
6,18,22,0.06888888888888889,1
6,19,22,0.0661111111111111,1
6,20,22,0.06111111111111111,1
6,21,22,0.06833333333333333,1
6,22,22,0.0661111111111111,1
6,23,22,0.06055555555555556,1
2,24,22,0.058888888888888886,1
8,25,38,0.04555555555555556,1
47,26,42,0.185,1
37,27,40,0.051111111111111114,1
23,28,37,0.04555555555555556,1
49,29,37,0.04555555555555556,1
26,30,42,0.175,1
48,31,47,0.1411111111111111,1
47,32,48,0.1288888888888889,1
2,33,37,0.042777777777777776,1
37,34,46,0.059444444444444446,1
28,35,45,0.06555555555555556,1
45,36,61,0.027777777777777776,1
20,37,37,0.04555555555555556,1
47,38,50,0.11055555555555556,1
34,39,56,0.08222222222222222,1
31,40,61,0.029444444444444443,1
52,41,66,0.018333333333333333,1
26,42,53,0.07666666666666666,1
37,43,41,0.06,1
48,44,51,0.08611111111111111,1
48,45,51,0.08944444444444444,1
48,46,53,0.0811111111111111,1
48,47,42,0.17722222222222223,1
26,48,42,0.1827777777777778,1
8,49,37,0.04722222222222222,1
26,50,48,0.11722222222222223,1
33,51,45,0.06833333333333333,1
47,52,61,0.02722222222222222,1
57,53,61,0.028333333333333332,1
182,54,78,0.26555555555555554,1
48,55,49,0.10944444444444444,1
48,56,45,0.1527777777777778,1
26,57,49,0.115,1
47,58,53,0.07333333333333333,1
47,59,49,0.12944444444444445,1
48,60,55,0.04777777777777778,1
50,61,56,0.045,1
32,62,59,0.03666666666666667,1
29,63,45,0.06333333333333334,1
88,64,67,0.02,1
66,65,49,0.07166666666666667,1
8,66,45,0.065,1
167,67,66,0.5,1
61,68,66,0.019444444444444445,1
58,69,61,0.03166666666666667,1
48,70,49,0.11222222222222222,1
46,71,61,0.02722222222222222,1
34,72,56.5,0.0811111111111111,1
49,73,45,0.06166666666666667,1
38,74,61,0.029444444444444443,1
47,75,56,0.045,1
70,76,60,0.03166666666666667,1
44,77,58.5,0.8205555555555556,1
29,78,48,0.06777777777777778,1
47,79,60,0.03277777777777778,1
177,80,67,0.11666666666666667,1
55,81,61,0.030555555555555555,1
42,82,66,0.018333333333333333,1
42,83,61,0.03388888888888889,1
55,84,61,0.03,1
160,85,79,0.3566666666666667,1
69,86,68,0.01888888888888889,1
55,87,59,0.043333333333333335,1
50,88,61,0.03111111111111111,1
59,89,59,0.029444444444444443,1
40,90,66,0.019444444444444445,1
45,91,61,0.028888888888888888,1
59,92,61,0.02722222222222222,1
58,93,61,0.029444444444444443,1
50,94,61,0.03333333333333333,1
57,95,61,0.025555555555555557,1
50,96,60,0.03166666666666667,1
50,97,61,0.034444444444444444,1
231,98,77,0.2911111111111111,1
45,99,59,0.035,1
83,100,68,0.018333333333333333,1
31,101,62,0.02666666666666667,1
46,102,63,0.025,1
