post,mu,pi
-4661.848427220174,1e-4,0.9
-1462.5893996012164,3.9818002213161765e-4,0.9487641076533304
-1469.3622925831355,2.8266007494194903e-4,0.9802817078747257
-1450.9077659413688,2.443293382171419e-4,0.9946647872355141
-1439.5214118485028,1.515545731383997e-4,0.977978321522127
-1439.2796712786037,3.7018488200702673e-4,0.9963065221304016
-1448.935512275943,1.9640391264357624e-4,0.9991889970103089
-1455.457840657981,4.1179331998543803e-4,0.9953532388249295
-1435.6268286254058,3.082870461285867e-4,0.9874419045795964
-1449.426781433978,3.2252991887908453e-4,0.9726401787909466
-1466.7010545596122,3.916163945621972e-4,0.9808200773715324
-1482.671371684067,2.697843108440358e-4,0.9943326751206909
-1446.349510528284,2.797335109928525e-4,0.9870102552644264
-1442.0571933975125,2.03196495107801e-4,0.9860948709024538
-1456.3537701185633,2.383423702540496e-4,0.990279861561578
-1457.1471993527496,2.2210638750727374e-4,0.9934923756634754
-1473.5355865401636,3.03936126081051e-4,0.966155920384569
-1510.5593118129423,3.2552111245403616e-4,0.9682834628535713
-1502.3717647285216,1.6277202514987152e-4,0.971505425795572
-1497.0437685400102,3.4825644466827217e-4,0.9944486967150538
-1449.8788146110128,2.1486912353596257e-4,0.9980600768999816
-1471.4763462325488,2.681882857390025e-4,0.9897667914550871
-1440.4681959911659,1.990996573293552e-4,0.9841151637971686
-1479.5072773315612,2.6728750586461534e-4,0.9870880571887781
-1455.134865550185,3.1563928052068106e-4,0.9965595806647345
-1474.9490632517204,3.644578509678307e-4,0.9843779206935901
-1473.8104464690255,2.3190385833668788e-4,0.9723734183522503
-1489.4635400241648,2.727635194453275e-4,0.9581055131001633
-1468.5600455099811,3.817153906557173e-4,0.9736392274246873
-1487.7175108800664,2.150464133933791e-4,0.9853303828533551
-1479.826266461136,2.352231761596866e-4,0.9938236748939762
-1515.1821780378377,2.3107641363760586e-4,0.9771794098476716
-1451.5447144014302,4.497359421146619e-4,0.9907341761569047
-1461.4613121074365,3.4771551243993046e-4,0.9850949037924056
-1493.6841209585223,2.407257892101996e-4,0.9733881112573005
-1471.1092880747033,2.0224963154663445e-4,0.9805773284766979
-1464.0158253490015,0.00034600800226033973,0.9896848057317706
-1470.4828987256415,2.544171567841419e-4,0.9901902393443464
-1484.8237865099923,2.384744403093671e-4,0.988218642932764
-1485.3426616367335,2.750792441581783e-4,0.9851379701660342
-1454.275741185875,2.542517197746941e-4,0.9953824282968027
-1453.1483536700994,3.6593243620214956e-4,0.9908507550002574
-1448.7219686524277,2.6990434697222294e-4,0.9908507550002574
-1460.6861431272025,1.9070385458175944e-4,0.9882392741173098
-1491.0998186234617,1.936791853346653e-4,0.9936624015701621
-1510.6744682916153,3.111621721567883e-4,0.9936624015701621
-1449.0065034116976,1.834468552640657e-4,0.9988313049044698
-1455.5840941422553,3.3704469644246353e-4,0.9948446067846093
-1466.824691856318,2.3566604460266075e-4,0.9943566386426198
-1450.9314481228225,1.4951054254557156e-4,0.9990032733813063
-1471.408818806897,4.773739671559342e-4,0.9990032733813063
-1485.45251423035,1.3917441081682142e-4,0.9990032733813063
-1455.6649665623231,2.2171765387194524e-4,0.9996389606589305
-1475.9849750552844,2.0032385789760284e-4,0.991699793483927
-1468.9963546797896,2.4206872162317887e-4,0.997960298448504
-1439.822263000007,2.1431967592688603e-4,0.9983251754318315
-1483.468450293304,3.464279510765331e-4,0.9523623815840208
-1446.4142669786456,2.4470725712137447e-4,0.9834459557594948
-1447.3291755179082,3.4522782173155724e-4,0.9860605085952446
-1470.6767499222547,3.194351415020211e-4,0.9987539856474902
-1458.7406372872756,4.0398699090451724e-4,0.999223330171493
-1471.720167984018,2.0030280857493373e-4,0.9932283494520706
-1470.2503102344085,3.648211350425764e-4,0.9903115108786995
-1474.454680110748,3.3770143168562045e-4,0.9957325516397629
-1451.766393093437,2.7903613395272655e-4,0.9988485437722604
-1438.3084379556942,2.932733650744032e-4,0.9980945408881513
-1465.2294711582465,2.192204538903418e-4,0.9958320931230381
-1489.669758989149,3.87728673555851e-4,0.9958320931230381
-1490.826967315297,1.6499827210184417e-4,0.9958320931230381
-1454.650084068197,1.348148848960073e-4,0.9967368048170584
-1467.0570405717183,2.0497714335512783e-4,0.9972409325028887
-1483.649805938422,2.920903084842744e-4,0.9950006027774246
-1477.8689702323957,3.2220973502546134e-4,0.9949726899621438
-1513.6438836936454,2.0371113136968044e-4,0.955802563110488
-1467.9860306542362,2.2502978836772388e-4,0.9895895154352861
-1462.896917948086,2.6017131947612905e-4,0.9959403754134645
-1470.0976753202015,2.5242302767833325e-4,0.9919649101263024
-1466.3366836919602,2.3286547956745542e-4,0.9973328108808936
-1451.3504105357692,2.0988550870660062e-4,0.9903934914534672
-1470.8082675883425,3.0217981283575397e-4,0.9729905024682466
-1481.1235012897748,2.1482422124631867e-4,0.9908379576962784
-1459.2616604386974,3.805302465796988e-4,0.9945295596579908
-1461.3592589059394,3.0750983391869655e-4,0.9972950841354526
-1473.4741157286337,3.510308066224079e-4,0.9767302552018307
-1450.94206619801,3.2854010223972043e-4,0.9893724260614736
-1469.3865621322395,3.630669129734597e-4,0.9971777499602611
-1469.1067517300983,2.100854067011215e-4,0.9992130615670535
-1467.020502736574,3.605388385100445e-4,0.989567864626044
-1507.1005129361915,2.8196648025946867e-4,0.9425655525992073
-1498.0059437591767,1.7765344272181667e-4,0.9804418494366539
-1508.6785879057884,2.0332985776849778e-4,0.9711073352824332
-1461.9750075262107,3.8345487028982255e-4,0.9823815780184812
-1490.4994112536804,2.6394496790474003e-4,0.9972532763647468
-1482.5662003577534,3.016454913134349e-4,0.9933134582744573
-1475.1138224531398,4.245708266110455e-4,0.9959712726292326
-1488.0673156566081,3.8663806721458375e-4,0.9835625869834369
-1508.3416415442464,4.070781703548684e-4,0.9565081846499555
-1528.2821259934399,3.649070632854839e-4,0.9471894469228194
-1479.3408200450535,2.1816123691194425e-4,0.9769354120288408
-1466.5712735585232,2.3307268691407558e-4,0.998012146180408
-1474.6402510124703,2.639423721300131e-4,0.9979234625952165
-1471.68470495532,2.962357656464146e-4,0.9979234625952165
-1462.149885910822,1.2926211709710696e-4,0.9951001067571384
-1496.7840855645018,2.6048307278975447e-4,0.9695626147773668
-1498.575006511093,1.7280793420125235e-4,0.968654104971131
-1514.0057133729536,2.813888629451102e-4,0.979165292039923
-1466.875600370855,4.013706670520153e-4,0.99358571011710894
-1491.6775360481993,2.9651159847411093e-4,0.986938148057103
-1479.6937590894051,2.469801286688715e-4,0.9826663722551956
-1468.6861252290241,2.0450963432775302e-4,0.9626396851487856
-1469.2511675165572,3.729734460432974e-4,0.9890171136701774
-1486.8534685345749,2.8182470587813466e-4,0.988302623468078
-1511.3748837890287,2.8773455707013497e-4,0.9862981023382399
-1488.7645142863992,2.9011121688880565e-4,0.9844163138409202
-1467.6039409121543,1.6385101150564335e-4,0.9974582425136477
-1483.07972296349,3.439518497120504e-4,0.9946999960619637
-1496.6572664348362,2.3177715690431586e-4,0.9842107917118326
-1484.1553042574997,2.8068474011894525e-4,0.9987450938146685
-1461.691095691319,2.954524626889079e-4,0.9990240216560043
-1478.3370830006804,2.4751447860175475e-4,0.99244349289705
-1431.0871233354028,2.237470849000608e-4,0.9992941737790507
-1442.4339137234974,2.594875175504396e-4,0.9965618001253536
-1448.844326060458,2.474121987638211e-4,0.9997338383230167
-1458.397479998079,1.7213648407228256e-4,0.994184721976967
-1452.8390541291747,2.530926893852461e-4,0.9905706733243236
-1481.1456535608572,3.4309360640431846e-4,0.9777320297832277
-1440.9667009641346,2.2184654037507573e-4,0.9869662117810161
-1466.396576972032,4.7322362821924056e-4,0.996463603262909
-1480.3557231813816,2.6334439323584736e-4,0.9825730857611861
-1442.6494469772856,2.0391518164663682e-4,0.9950846550070396
-1448.1606010884223,2.0290425553564577e-4,0.9863417695549602
