post,mu,pi
-3485.865390054021,1e-4,0.9
-1531.3082779347806,6.057685360462971e-4,0.978437583619699
-1465.3464196179737,7.340562417157752e-4,0.9763001886553155
-1476.0325351903,7.070691619526376e-4,0.9912929727908418
-1496.3158907620061,3.309165877763139e-4,0.9883118829022225
-1499.2025150699865,3.792998769484859e-4,0.9966756680324264
-1516.9861065810144,4.892906419299986e-4,0.9797820570201945
-1489.1012341479982,3.82740721431013e-4,0.9841657501854945
-1493.275626421277,4.153941688019686e-4,0.9874264811012234
-1497.2255618667855,5.579313753145498e-4,0.9799591909423878
-1520.131029420463,5.872361378181917e-4,0.9690438063108222
-1501.5970772789117,5.749228729890387e-4,0.980987882050536
-1497.029157678553,3.335023890987295e-4,0.9809650684695306
-1529.8704747942604,6.768149848293876e-4,0.9798109636699668
-1521.562242645672,5.466855135422537e-4,0.9935563465278432
-1495.1878856250562,4.59771830218005e-4,0.9940486863737388
-1506.1289936057403,6.184602834224348e-4,0.9973244633411631
-1506.8429542263164,5.416981014540358e-4,0.9973244633411631
-1545.0545828883357,5.158867451080048e-4,0.9579140317523764
-1511.3192031231504,2.468575277299451e-4,0.9886750616623963
-1498.8421372922382,4.3212098605964965e-4,0.9975847326624996
-1498.7347819351453,3.439577358291587e-4,0.9825626855493091
-1538.5921028492628,4.2705482863666613e-4,0.9936039808621214
-1498.710616342284,3.5364031167088757e-4,0.9955437911958369
-1499.1319411146421,3.659395590112537e-4,0.996460129918089
-1476.423890844475,4.351061805484685e-4,0.9942646862517504
-1507.110117943112,5.741671768428764e-4,0.977451255978476
-1492.4515575100816,5.065702210798111e-4,0.9872094113243988
-1497.8382796506196,5.551046953258484e-4,0.9806238725183483
-1514.901811885334,2.808465478175589e-4,0.9681259032714195
-1504.1782147965403,4.00655264359786e-4,0.9958649575510333
-1510.4550546751893,4.891123772615176e-4,0.9958649575510333
-1508.9963713804489,0.00047333767154624147,0.9944785217871669
-1504.9262057737471,4.035403888904459e-4,0.9906562997137845
-1496.2304423161454,4.7309165967976326e-4,0.9865501359884272
-1502.8614777068235,6.165390222314982e-4,0.9905868786398753
-1523.5945525457187,4.3662032337995425e-4,0.9752081368001251
