post,mu,pi
-1418.6108358788674,1e-4,0.9
-927.0871416360304,6.578601843833302e-4,0.9881863958289159
-934.871403157171,7.843314652222285e-4,0.9871997957051288
-933.0361111393092,4.907082484961306e-4,0.9947178223453159
-938.5292389748934,6.957464338059988e-4,0.9871241713150882
-943.6662780163108,6.433967205386321e-4,0.991077110174109
-959.9030408637423,0.00098381027879202625,0.9775477801385635
-964.6386409607512,7.2472677019041e-4,0.9850222181933382
-953.6998290823138,7.950397886761968e-4,0.9993537720593225
-968.6809475862569,3.4365925587260274e-4,0.9904174147036191
-983.6204029864965,3.3012269742607004e-4,0.9631712942574998
-958.8904732840299,5.79002102770664e-4,0.9860278578143855
-987.8373944794831,6.260772214247654e-4,0.9667419558545047
-998.0860953686617,0.0011190903597492702,0.9840990762883389
-963.0196205642624,4.0800611602075803e-4,0.9835294547678066
-983.6931905749594,5.91291476726306e-4,0.9887001991184973
-970.2548371820046,6.876515888063388e-4,0.9887001991184973
-958.167381707938,8.821830125814914e-4,0.9935623836427963
-994.4328550555466,4.674876413249768e-4,0.9583561774570736
-968.7633690351946,4.462876562891533e-4,0.9972555186249904
-966.1816188183744,4.811633368718664e-4,0.9894091183452821
-973.0289920951496,6.464619472416877e-4,0.9967749630472421
-1005.960401351718,5.411170162368772e-4,0.9965299083582926
-975.1928987560717,5.473718026166071e-4,0.9954955530285228
-990.6788567283803,7.799343893755941e-4,0.9882111012283118
-973.2053638635812,6.173711362189926e-4,0.9833558794824069
-963.8323703554099,5.202431025731556e-4,0.9968259698416729
-978.9030441335617,6.123664860387064e-4,0.9878171715447932
-1010.3056366771956,8.279402141011423e-4,0.986936999660684
-975.8747359331697,7.225215498092855e-4,0.9779848168762094
-983.2746857556449,6.146335000384344e-4,0.9776788309633365
-940.0611509030234,5.235791284443677e-4,0.9996086821155349
-976.8719390192027,7.021675433357109e-4,0.9905316361023692
-960.1909467815478,7.336997526300605e-4,0.9891558157149569
-946.6040570457208,5.387850225769434e-4,0.9983571567352707
-962.1568464408565,4.37644258657098e-4,0.9701728096145547
-952.6037681662932,5.978806665237727e-4,0.9923098474377694
-975.7297377173111,2.8645028173746663e-4,0.9711814829550146
-970.6036413721341,4.6081896989372023e-4,0.9885687837784622
-958.1188697183476,5.042765577726821e-4,0.9927463758419772
-959.5005497168639,6.450733060214974e-4,0.9981090961308744
-959.1399938279012,6.992402887448603e-4,0.9958327446485807
-959.1401449292885,8.1188825409982e-4,0.9922372695927215
-972.659619726768,9.015558982906161e-4,0.9856083331576974
-961.3746368528351,7.798104770933846e-4,0.9931036365325733
-971.4235116628315,7.65061612403937e-4,0.9794508804344187
-963.6004051554521,7.965422919395286e-4,0.9974720172514115
-971.0179427071282,0.001015116471517652,0.9918636810355893
-958.2458021881496,7.535906940145188e-4,0.9860585625722739
-972.0856892133222,7.278536584310838e-4,0.95474535046297
-952.492987358487,4.6586769750709675e-4,0.9980393393045808
-967.6391813951823,4.987388761947557e-4,0.9808131471636761
-976.248298279209,7.962867991005618e-4,0.9922416903954091
-957.4207845509593,6.241168519324459e-4,0.9938978184914137
-964.0114428853417,8.780941268136772e-4,0.9720703027465536
-965.20330562538,8.477788319140335e-4,0.985832013547836
-962.3075020889636,6.866531091033893e-4,0.9713551482020671
-958.4438855512036,4.5642972047494056e-4,0.9819321502250793
-975.6946047335808,8.324237207551354e-4,0.9852575479702365
-963.6883237710841,8.816820210932433e-4,0.9849187455825932
-955.2531188929319,5.323825748932148e-4,0.9967367563170978
-978.7791500390003,5.227232972236734e-4,0.9944096576738055
-968.7558904816068,0.0012399646343081556,0.9846222598453412
-973.8336563296756,7.451721392088694e-4,0.9798916346171694
-950.0312075590042,6.673461591385141e-4,0.9930864618811943
-942.1594967867137,3.4673872326566863e-4,0.9936896053101921
-967.0745462298569,6.679884026192842e-4,0.9922642629360297
-970.5097066092702,6.24866695507798e-4,0.989032347934054
-962.0036804955881,6.505928324907128e-4,0.9948777194677279
-947.8577575957596,5.515517792158663e-4,0.9940658570125017
-952.8707570385964,5.607296969282136e-4,0.9984446726704189
-953.5573148447507,5.46772699363461e-4,0.9872224183399154
-975.6565069507633,5.927331873907417e-4,0.9610196311628337
-967.6614618805075,6.334005118767984e-4,0.9774964751791669
-966.9484568942681,6.008497855519336e-4,0.9789686974279099
-952.566151297164,6.585105072669388e-4,0.9995933757806631
-942.8899616385035,5.431080693149713e-4,0.9995933757806631
-969.6271457811184,4.296995285773779e-4,0.9907597528923667
-986.1189453596701,7.299253840941656e-4,0.9952045289079743
-974.3071980065876,7.623030770801024e-4,0.9499540627752545
-973.1237787198488,5.738589006637714e-4,0.994820014006655
-975.8059551021418,4.125317689303202e-4,0.9979798429758697
-984.8745220330305,5.440149036790338e-4,0.9996852920838242
-993.2779390460943,9.183493728723898e-4,0.9546300813895121
-985.9768737664826,4.275734713046199e-4,0.9806127384527434
-962.0133882847434,9.948258906210708e-4,0.9886328177556829
-958.3813087501852,5.245270793499793e-4,0.9973560364211019
-947.5893631069317,5.552418054829969e-4,0.9869949708562349
-970.5324798943609,6.157908831431496e-4,0.9855567513467911
-938.5970799286138,8.819245014780486e-4,0.992141562828142
-947.6861891259146,7.9752679755838e-4,0.9987091300013391
-949.7408322751877,5.900113849393332e-4,0.9869660644054056
-961.2078478442385,4.4558180328663937e-4,0.9950762712817568
-963.7889801852539,7.409785778273468e-4,0.9860480618164872
-949.5096332333336,8.334607517289372e-4,0.9966748780910432
-960.2948983920445,5.096685656343059e-4,0.9946522896382873
-959.5765752168995,5.963594436739587e-4,0.9918992493112055
-973.3854447692152,3.668176062761001e-4,0.9139852642956467
-958.9145455414066,6.143011447993764e-4,0.9954234289930393
-959.8417363385638,5.95609389405157e-4,0.9969685991016005
-977.7993898417312,9.695140017263489e-4,0.9938516047219432
-986.5068941286162,4.389703063290927e-4,0.984426608165338
-984.5019837586733,4.393119574470388e-4,0.9992073460782787
-979.2837359368892,4.4077851834488016e-4,0.9992073460782787
-979.4709307168993,5.522053445104722e-4,0.9968185010874444
-966.9475432570179,5.00339520857322e-4,0.9934340167959763
-982.4064758928463,6.067575142656111e-4,0.9679022339408119
-982.2211015950868,3.888851582704575e-4,0.9764765180421562
-954.9018744160587,6.213699212323299e-4,0.9926938395170068
-959.1205376167165,7.89375814737803e-4,0.9918031626759953
-958.0652580196065,5.202435728262348e-4,0.996873087474639
-971.8746667206133,3.9028899843820665e-4,0.9988943672697927
-980.229120833077,7.264414867922666e-4,0.9636705978618639
-993.3897270009792,6.538900239145873e-4,0.9331647389575828
-1015.7459840814881,5.313923545066486e-4,0.9419793638531695
-971.2262244635094,7.894855532433096e-4,0.9826521919747281
-966.4122060874942,0.001066510601576674,0.9957292619546946
-953.5982607205918,4.983488642659391e-4,0.9852769350434823
-956.2031496678309,8.759924069570321e-4,0.9943396585049198
-931.6580955257394,8.473675714296632e-4,0.9960283874071566
-977.1491092611953,7.352880714563927e-4,0.9893813775671769
