from,to,time,support,generations
12,1,14,0.09333333333333334,1
7,2,14,0.10277777777777777,1
7,3,14,0.10333333333333333,1
19,4,40,0.06277777777777778,1
7,5,14,0.11166666666666666,1
7,6,14,0.09111111111111111,1
NA,7,12,0.0811111111111111,NA
7,8,14,0.10444444444444445,1
7,9,14,0.10888888888888888,1
7,10,15,0.0961111111111111,1
7,11,14,0.09388888888888888,1
7,12,15,0.11055555555555556,1
7,13,14,0.10944444444444444,1
7,14,14,0.10388888888888889,1
27,15,40,0.06111111111111111,1
38,16,42,0.1922222222222222,1
37,17,38,0.24388888888888888,1
27,18,37,0.06111111111111111,1
9,19,29,0.06444444444444444,1
19,20,40,0.06444444444444444,1
46,21,43,0.325,1
27,22,39,0.06888888888888889,1
19,23,40,0.0661111111111111,1
19,24,34,0.07444444444444444,1
27,25,40,0.06833333333333333,1
27,26,40,0.06388888888888888,1
19,27,30,0.06833333333333333,1
19,28,40,0.06333333333333334,1
19,29,40,0.06444444444444444,1
17,30,43,0.4088888888888889,1
19,31,39,0.06055555555555556,1
19,32,39,0.06777777777777778,1
24,33,39,0.059444444444444446,1
27,34,40,0.06277777777777778,1
46,35,49,0.2761111111111111,1
38,36,49,0.10166666666666667,1
17,37,40,0.42444444444444446,1
16,38,42,0.20222222222222222,1
19,39,39,0.057777777777777775,1
27,40,40,0.059444444444444446,1
46,41,50,0.26,1
16,42,48,0.11333333333333333,1
17,43,40,0.4088888888888889,1
16,44,49,0.09166666666666666,1
19,45,40,0.0661111111111111,1
21,46,43,0.35555555555555557,1
16,47,49,0.09888888888888889,1
38,48,47,0.12555555555555556,1
46,49,50,0.24611111111111111,1
16,50,50,0.08166666666666667,1
16,51,49,0.09666666666666666,1
38,52,49,0.09555555555555556,1
38,53,49,0.09055555555555556,1
16,54,55,0.044444444444444446,1
38,55,49,0.09666666666666666,1
46,56,54,0.1761111111111111,1
16,57,55,0.051111111111111114,1
16,58,50,0.09888888888888889,1
16,59,53,0.06111111111111111,1
21,60,53,0.19333333333333333,1
16,61,54,0.056666666666666664,1
16,62,50,0.09888888888888889,1
55,63,55,0.044444444444444446,1
59,64,64,0.030555555555555555,1
83,65,66,0.03222222222222222,1
81,66,64,0.03222222222222222,1
38,67,49,0.09388888888888888,1
16,68,49,0.09555555555555556,1
51,69,55,0.041666666666666664,1
16,70,55,0.049444444444444444,1
16,71,52,0.075,1
75,72,65,0.03166666666666667,1
85,73,62,0.17722222222222223,1
38,74,56,0.045,1
38,75,55,0.04666666666666667,1
62,76,56,0.051111111111111114,1
75,77,64,0.03277777777777778,1
42,78,55,0.04555555555555556,1
69,79,64,0.03222222222222222,1
16,80,55,0.049444444444444444,1
52,81,56,0.04555555555555556,1
47,82,56,0.049444444444444444,1
16,83,56,0.04666666666666667,1
64,84,71,0.045,1
56,85,62,0.17722222222222223,1
75,86,64,0.030555555555555555,1
70,87,64,0.035555555555555556,1
65,88,71,0.04388888888888889,1
82,89,64,0.03666666666666667,1
63,90,64,0.03222222222222222,1
63,91,64,0.03166666666666667,1
54,92,64,0.03,1
88,93,71,0.042222222222222223,1
77,94,72,0.04611111111111111,1
79,95,71,0.04,1
