tinfection,tremoved,infector_id,infected_id
2012.0943999592844,2013.1616438356348,81,64281001_0_cattle_2013-03-01
2011.949932404124,2013.1616438356866,81,64281001_10_cattle_2013-03-01
2012.7874689834966,2013.328767123345,81,64281001_11_cattle_2013-05-01
2013.1813908009456,2013.3287671233045,6,64281001_12_cattle_2013-05-01
2013.2496710990642,2013.328767123382,1,64281001_13_cattle_2013-05-01
2012.237400603347,2013.1616438357105,81,64281001_14_cattle_2013-03-01
2012.7717643541357,2013.3287671233006,81,64281001_15_cattle_2013-05-01
2012.7002737004516,2013.328767123371,81,64281001_16_cattle_2013-05-01
2012.406614963169,2013.1616438356632,2,64281001_17_cattle_2013-03-01
2012.7066803723071,2013.1616438356714,2,64281001_18_cattle_2013-03-01
2013.106985640895,2013.1616438356716,1,64281001_19_cattle_2013-03-01
2012.8892311260445,2013.3287671233115,81,64281001_1_cattle_2013-05-01
2013.2199834439514,2013.3287671233636,6,64281001_20_cattle_2013-05-01
2013.0915644948302,2013.1616438356343,6,64281001_2_cattle_2013-03-01
2012.748573606763,2013.1616438356568,18,64281001_3_cattle_2013-03-01
2012.5541821757,2013.1616438357016,2,64281001_4_cattle_2013-03-01
2012.5731395985058,2013.161643835714,2,64281001_5_cattle_2013-03-01
2012.2805415419289,2013.1616438356389,81,64281001_6_cattle_2013-03-01
2013.1927123251921,2013.3287671233322,6,64281001_7_cattle_2013-05-01
2013.24733596439,2013.3287671232952,1,64281001_8_cattle_2013-05-01
2012.387717363603,2013.1616438356823,81,64281001_9_cattle_2013-03-01
2012.020037678871,2013.0849315068879,81,64420002_0_cattle_2013-02-01
2011.8044710017264,2012.6666666667506,81,64420012_0_cattle_2012-09-01
2011.9179524116578,2012.666666666682,81,64420012_10_cattle_2012-09-01
2012.4353788343385,2012.6666666667018,105,64420012_11_cattle_2012-09-01
2011.8637511768827,2012.6666666667159,81,64420012_12_cattle_2012-09-01
2013.6845603709853,2014.0849315068642,6,64420012_13_cattle_2014-02-01
2013.5741823343615,2013.9150684931865,6,64420012_14_cattle_2013-12-01
2013.5340078251588,2013.915068493247,6,64420012_15_cattle_2013-12-01
2013.7577047212494,2014.0849315068624,6,64420012_16_cattle_2014-02-01
2012.4729996538972,2012.666666666668,105,64420012_1_cattle_2012-09-01
2012.3919698218656,2012.6666666666833,26,64420012_2_cattle_2012-09-01
2012.442236845667,2012.666666666748,105,64420012_3_cattle_2012-09-01
2011.8983923698743,2012.0000000000869,105,64420012_4_cattle_2012-01-01
2012.3153411539893,2012.6666666667184,105,64420012_5_cattle_2012-09-01
2012.4908105279335,2012.6666666667297,105,64420012_6_cattle_2012-09-01
2012.1454122152777,2012.5819672131988,38,64420012_7_cattle_2012-08-01
2011.7414303843284,2012.6666666666954,81,64420012_8_cattle_2012-09-01
2012.1780371113846,2012.6666666667336,24,64420012_9_cattle_2012-09-01
2008.3426574915397,2008.915300546463,43,64420015_0_cattle_2008-12-01
2008.6038676516016,2009.000000000099,43,64420015_10_cattle_2009-01-01
2008.537460221425,2009.0000000000305,43,64420015_1_cattle_2009-01-01
2007.419200334999,2009.0000000000123,0,64420015_2_cattle_2009-01-01
2008.7560911678218,2009.000000000017,43,64420015_3_cattle_2009-01-01
2008.608934077487,2009.000000000095,43,64420015_4_cattle_2009-01-01
2008.526815407066,2009.0000000000803,43,64420015_5_cattle_2009-01-01
2008.4964517726257,2009.0000000000982,43,64420015_6_cattle_2009-01-01
2008.772722572691,2009.0000000000357,49,64420015_7_cattle_2009-01-01
2008.3734442311722,2009.000000000051,43,64420015_8_cattle_2009-01-01
2008.6059149987027,2009.0000000000816,43,64420015_9_cattle_2009-01-01
2012.6877091461415,2013.08493150685,138,64420035_0_cattle_2013-02-01
2012.4846919782422,2013.2465753424672,81,64420035_1_cattle_2013-04-01
2011.9473746046679,2013.0849315069177,81,64420035_2_cattle_2013-02-01
2012.2140147302582,2013.0849315069422,81,64420035_3_cattle_2013-02-01
2011.5951981685143,2012.0000000000275,70,64420038_0_cattle_2012-01-01
2011.948684178814,2012.0000000000812,74,64420038_10_cattle_2012-01-01
2011.242099894537,2011.9150684932295,120,64420038_11_cattle_2011-12-01
2011.714687785868,2012.000000000099,78,64420038_12_cattle_2012-01-01
2011.471162537035,2012.0000000000614,120,64420038_13_cattle_2012-01-01
2011.5408372793106,2012.000000000071,74,64420038_14_cattle_2012-01-01
2011.5414717941726,2012.000000000077,75,64420038_15_cattle_2012-01-01
