40089001_0_cattle_2012-04-01,40089001_10_cattle_2011-06-01,40089001_11_cattle_2012-04-01,40089001_12_cattle_2012-04-01,40089001_13_cattle_2012-04-01,40089001_14_cattle_2012-04-01,40089001_15_cattle_2012-04-01,40089001_16_cattle_2012-04-01,40089001_17_cattle_2012-04-01,40089001_18_cattle_2012-04-01,40089001_19_cattle_2012-04-01,40089001_1_cattle_2012-04-01,40089001_20_cattle_2012-04-01,40089001_21_cattle_2012-04-01,40089001_22_cattle_2012-04-01,40089001_23_cattle_2012-04-01,40089001_24_cattle_2012-04-01,40089001_25_cattle_2012-04-01,40089001_26_cattle_2012-04-01,40089001_2_cattle_2012-04-01,40089001_3_cattle_2012-04-01,40089001_4_cattle_2012-03-01,40089001_5_cattle_2011-06-01,40089001_6_cattle_2012-04-01,40089001_7_cattle_2012-04-01,40089001_8_cattle_2012-04-01,40089001_9_cattle_2012-04-01,40270058_0_cattle_2014-02-01,40270058_1_cattle_2014-04-01,40270058_2_cattle_2014-02-01,64281001_0_cattle_2014-02-01,64281001_1_cattle_2014-04-01,64420015_0_cattle_2009-04-01,64420015_10_cattle_2009-04-01,64420015_11_cattle_2008-12-01,64420015_12_cattle_2009-04-01,64420015_13_cattle_2009-06-01,64420015_14_cattle_2009-06-01,64420015_15_cattle_2009-04-01,64420015_16_cattle_2009-06-01,64420015_17_cattle_2009-04-01,64420015_18_cattle_2009-04-01,64420015_19_cattle_2009-01-01,64420015_1_cattle_2009-06-01,64420015_20_cattle_2009-03-01,64420015_21_cattle_2009-04-01,64420015_22_cattle_2009-06-01,64420015_23_cattle_2009-04-01,64420015_24_cattle_2009-04-01,64420015_25_cattle_2009-06-01,64420015_26_cattle_2009-04-01,64420015_27_cattle_2009-04-01,64420015_28_cattle_2009-04-01,64420015_29_cattle_2009-04-01,64420015_2_cattle_2009-06-01,64420015_30_cattle_2009-04-01,64420015_31_cattle_2009-04-01,64420015_32_cattle_2009-04-01,64420015_33_cattle_2009-04-01,64420015_34_cattle_2009-04-01,64420015_35_cattle_2009-06-01,64420015_36_cattle_2009-06-01,64420015_37_cattle_2009-06-01,64420015_38_cattle_2009-06-01,64420015_39_cattle_2013-04-01,64420015_3_cattle_2009-06-01,64420015_40_cattle_2013-02-01,64420015_41_cattle_2013-02-01,64420015_42_cattle_2013-02-01,64420015_43_cattle_2013-02-01,64420015_44_cattle_2013-02-01,64420015_45_cattle_2013-02-01,64420015_46_cattle_2013-04-01,64420015_47_cattle_2013-02-01,64420015_48_cattle_2013-02-01,64420015_49_cattle_2013-04-01,64420015_4_cattle_2009-06-01,64420015_50_cattle_2013-04-01,64420015_51_cattle_2013-02-01,64420015_52_cattle_2013-02-01,64420015_53_cattle_2013-04-01,64420015_54_cattle_2013-04-01,64420015_55_cattle_2014-12-01,64420015_56_cattle_2014-12-01,64420015_5_cattle_2009-06-01,64420015_6_cattle_2009-06-01,64420015_7_cattle_2009-04-01,64420015_8_cattle_2009-06-01,64420015_9_cattle_2009-04-01,64420035_0_cattle_2013-12-01,64420035_1_cattle_2013-12-01,64420035_2_cattle_2013-12-01,64420035_3_cattle_2013-12-01,64420039_0_cattle_2014-03-01,64420039_1_cattle_2013-03-01,64420039_2_cattle_2014-01-01,64420039_3_cattle_2013-09-01,64420039_4_cattle_2014-01-01,64420039_5_cattle_2014-01-01,64420042_0_cattle_2013-12-01,64420042_1_cattle_2014-02-01,64420044_0_cattle_2010-09-01,64420044_10_cattle_2010-09-01,64420044_11_cattle_2010-09-01,64420044_12_cattle_2010-09-01,64420044_13_cattle_2014-03-01,64420044_14_cattle_2014-03-01,64420044_15_cattle_2014-02-01,64420044_16_cattle_2014-03-01,64420044_17_cattle_2014-03-01,64420044_18_cattle_2014-03-01,64420044_19_cattle_2014-03-01,64420044_1_cattle_2010-09-01,64420044_20_cattle_2015-03-01,64420044_2_cattle_2010-09-01,64420044_3_cattle_2010-09-01,64420044_4_cattle_2010-08-01,64420044_5_cattle_2010-09-01,64420044_6_cattle_2010-09-01,64420044_7_cattle_2010-09-01,64420044_8_cattle_2010-09-01,64420044_9_cattle_2010-09-01,64420047_0_cattle_2013-02-01,64420047_10_cattle_2013-02-01,64420047_11_cattle_2013-02-01,64420047_12_cattle_2013-02-01,64420047_13_cattle_2013-02-01,64420047_14_cattle_2013-02-01,64420047_15_cattle_2014-02-01,64420047_16_cattle_2014-02-01,64420047_1_cattle_2011-03-01,64420047_2_cattle_2011-07-01,64420047_3_cattle_2013-02-01,64420047_4_cattle_2012-09-01,64420047_5_cattle_2013-01-01,64420047_6_cattle_2013-02-01,64420047_7_cattle_2013-02-01,64420047_8_cattle_2012-09-01,64420047_9_cattle_2013-02-01,64556051_0_cattle_2014-03-01
0.11708829117088508,0.20417958204178938,0.1465853414658534,0.1029897010298988,0.09849015098490317,0.12108789121088119,0.1178882111788843,0.08579142085791552,0.12198780121988032,0.10918908109189276,0.2273772622737636,0.004199580041995802,0.10248975102489928,0.10528947105289656,0.35936406359364725,0.15518448155184383,0.026497350264973372,0.061893810618938776,0.09279072092790872,0.12438756124387798,0,0.2272772722727637,0.20467953204678882,0.2760723927607167,0.13648635136486462,0.016598340165983345,0.2273772622737636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0010998900109989,0.0010998900109989,9.99900009999e-4,0,0.0010998900109989,0,7.999200079992001e-4,3.9996000399960006e-4,6.999300069993001e-4,0.0010998900109989,0,5.999400059994001e-4,9.99900009999e-4,0.0010998900109989,0.0010998900109989,2.9997000299970003e-4,0.0010998900109989,4.999500049995e-4,0,0.0010998900109989,0,0.0010998900109989,0.0010998900109989,9.999000099990002e-5,0,0.0010998900109989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0021997800219977996,0.06749325067493332,0.0020997900209978994,9.99900009999e-4,0.0021997800219977996,7.999200079992001e-4,0.0012998700129986998,1.9998000199980003e-4,2.9997000299970003e-4,0.0020997900209978994,0.0023997600239976,0,8.999100089991002e-4,0.0010998900109989,0.0022997700229976997,4.999500049995e-4,0,8.999100089991002e-4,0.0012998700129986998,0.0023997600239976,0.0020997900209978994,0.0023997600239976,0,0.0022997700229976997,0.0013998600139985998,0,0.0023997600239976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.021897810218978006,0.027397260273972466,0.019598040195980323,0.015298470152984653,0.01019898010198979,0.01569843015698425,0.012698730126987271,0.011398860113988581,0.011198880111988782,0.018898110188981028,0.030096990300969746,0,0.01009899010098989,0.01739826017398254,0.04339566043395677,0.014998500149984955,0.006599340065993406,0.01429857014298566,0.012398760123987574,0.013998600139985962,0.05099490050994938,0.030096990300969746,0.02529747025297458,0,0.016398360163983546,0.0018998100189980994,0.029997000299969847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013798620137986163,0.016798320167983143,0.010498950104989488,0.5282471752825064,0.009599040095990394,0.007099290070992906,0.010398960103989588,0.004199580041995802,0.009699030096990293,0.0072992700729927066,0.016998300169982942,0,0.009299070092990696,0.006599340065993406,0.013798620137986163,0.009699030096990293,0,0.0034996500349965013,0.004399560043995603,0.012098790120987876,0.005399460053994604,0.016998300169982942,0.016698330166983244,0.016698330166983244,0,0.003199680031996801,0.016998300169982942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.06539346065393536,0,0,0.06539346065393536,0,0,0,0,0,0,0,0,0.06539346065393536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6542345765424014,0.6532346765324022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39486051394861765,0.0017998200179981994,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022197780221977704,0.01839816018398153,0.1175882411758846,0.08159184081591961,0.07169283071692924,0.09359064093590794,0.08449155084491679,0,6.999300069993001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18378162183781205,0,0.18378162183781205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09399060093990755,7.999200079992001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005499450054994504,0.0087991200879912,0.027297270272972567,0.02149785021497841,0.01589841015898405,0.01579842015798415,0.027097290270972768,0,8.999100089991002e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12628737126287595,0.12528747125287706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057494250574943055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005499450054994504,0.004199580041995802,0.02549745025497438,0.012298770122987674,0.011698830116988279,0.008499150084991502,0.013498650134986466,0,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99900009999e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99900009999e-4,0.003899610038996102,9.99900009999e-4,9.99900009999e-4,0,0,0,0,0.02979702029797005,0,9.99900009999e-4,9.99900009999e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9997000299970003e-4,2.9997000299970003e-4,0,0,0,0,9.99900009999e-4,9.99900009999e-4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99900009999e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026997300269973002,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.999100089991002e-4,0.13738626137386362,5.999400059994001e-4,0,0,7.999200079992001e-4,0.0010998900109989,0,8.999100089991002e-4,7.999200079992001e-4,0,8.999100089991002e-4,9.999000099990002e-5,7.999200079992001e-4,0,0,0.13528647135286595,1.9998000199980003e-4,5.999400059994001e-4,0,0.0010998900109989,0,4.999500049995e-4,0,0,0,0,6.999300069993001e-4,7.999200079992001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999500049995e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.999100089991002e-4,0,0,0,0,0,0,0,0,0,0,0,0,1.9998000199980003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227977202279771,0,0,0,0.013598640135986365,0.01299870012998697,0,0,0,0,0,0,0,0,0,0,0.015498450154984451,0,0.4830516948305441,0,0,0,0.012098790120987876,0.0227977202279771,0,0,0.0227977202279771,0,0.0227977202279771,0,0,0,0,0,0,0,0,0,0,0.0227977202279771,0,0,0,0,0,0,0,0,0.0227977202279771,0,0,0.016998300169982942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025997400259974,0,0,0,0.0010998900109989,1.9998000199980003e-4,0.003999600039996002,0,0.0036996300369963016,0.020997900209978913,0.010598940105989387,5.999400059994001e-4,0,0.010498950104989488,4.999500049995e-4,0,3.9996000399960006e-4,0,0,0.0019998000199979993,0.005299470052994704,0.009799020097990193,0,1.9998000199980003e-4,0.008099190080991905,0,0,0,0.011298870112988682,0,0.003199680031996801,0,0,0,0,0,0,0,0,0,0,0,0,0.004799520047995203,0,0,0,0,0,0,0,0,9.999000099990002e-5,0.0013998600139985998,0.0025997400259974,7.999200079992001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022997700229976997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40015998400161323,0,0.0025997400259974,0,0,0,0,0.0022997700229976997,0.0025997400259974,3.9996000399960006e-4,0.0011998800119988,0,0,9.99900009999e-4,0.0014998500149984997,0.0022997700229976997,0.0015998400159983996,6.999300069993001e-4,0.42185781421859514,0.0016998300169982995,7.999200079992001e-4,9.99900009999e-4,3.9996000399960006e-4,0,0.0018998100189980994,7.999200079992001e-4,0,0,0,2.9997000299970003e-4,0.0016998300169982995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010998900109989,0,0,0.0014998500149984997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013998600139985998,0,7.999200079992001e-4,0,0,0,0,0,0,0,0,0,0,0,0,2.9997000299970003e-4,0,0,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.999100089991002e-4,0,0.0018998100189980994,0.0012998700129986998,0,7.999200079992001e-4,0,8.999100089991002e-4,0.0023997600239976,6.999300069993001e-4,2.9997000299970003e-4,4.999500049995e-4,0,7.999200079992001e-4,7.999200079992001e-4,0.0023997600239976,0.36586341365864183,0.0012998700129986998,1.9998000199980003e-4,0.0015998400159983996,5.999400059994001e-4,3.9996000399960006e-4,0.0019998000199979993,0,0.0017998200179981994,1.9998000199980003e-4,0,0,0,7.999200079992001e-4,0.0010998900109989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41475852414760106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018998100189980994,0,0,0,0,0,0,0,0,0,0,0,0,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017898210178982035,0,0,0,0,0,0,0,0.030496950304969343,0.007699230076992307,0,0,0,0,0,0,0,0,0,0,0.030696930306969142,0,0.01869813018698123,0,0,0,0.03129687031296854,0.03279672032796708,0,0,0.03279672032796708,0,0.03279672032796708,0,0,0,0,0,0,0,0,0,0,0.03279672032796708,0,0,0,0,0,0,0,0,0.03279672032796708,0,0,0.030096990300969746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015998400159983996,0.0408959104089592,0,1.9998000199980003e-4,0,0,7.999200079992001e-4,0,9.999000099990002e-5,0.03149685031496834,0.012398760123987574,0.14988501149884972,0,0.023497650234976394,0,0,9.99900009999e-4,0,0,0,0.004199580041995802,0.02399760023997589,0,3.9996000399960006e-4,0.023797620237976092,0.024497550244975387,0,0,0.04259574042595755,8.999100089991002e-4,0.005899410058994105,0,0,0,0,0,0,0,0,0,0,0,0,0.009599040095990394,0,0,0,0,0,0,0,9.999000099990002e-5,4.999500049995e-4,0.014098590140985861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01149885011498848,2.9997000299970003e-4,0.034496550344965425,0.0226977302269772,0.016398360163983546,7.999200079992001e-4,0.0015998400159983996,0,0.05829417058294228,9.99900009999e-4,0.026597340265973272,0.08449155084491679,0.004899510048995103,0.022997700229976898,0.008299170082991704,0.06639336066393439,0.018998100189980927,0.01289871012898707,0.025097490250974783,0.03569643035696426,0.03139686031396844,0.0016998300169982995,0.07929207079292185,0.0012998700129986998,0.02689731026897297,0.0022997700229976997,0.0024997500249975,0.0024997500249975,0,0.013898610138986063,0.02799720027997186,0.003899610038996102,0,0,0,0,0,0,0,0,0,0,0,0,0.0042995700429957024,0,0,0,0,0,0,0,0.024897510248974984,0,7.999200079992001e-4,0.003099690030996901,0.004199580041995802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005199480051994804,0.004399560043995603,0.022197780221977704,0,0,0,0,0,0,0,0.0011998800119988,0,2.9997000299970003e-4,8.999100089991002e-4,0,0.013498650134986466,7.999200079992001e-4,0,0,0.0014998500149984997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010998900109989,3.9996000399960006e-4,4.999500049995e-4,0,0,4.999500049995e-4,0,0,0.0010998900109989,5.999400059994001e-4,4.999500049995e-4,0.0010998900109989,0,0.0010998900109989,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,0,8.999100089991002e-4,0,4.999500049995e-4,0,1.9998000199980003e-4,0,0,0,0,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08429157084291698,0,0,0,0.14848515148485128,0,0,0,0,0.026597340265973272,0,0,0,0,0,0,0,0,0,0,0.1580841915808406,0,0.07359264073592739,0,0,0,0.15218478152184717,0.14848515148485128,0,0,0.14848515148485128,0,0.14848515148485128,0,0,0,0,0,0,0,0,0,0,0.14848515148485128,0,0,0,0,0,0,0,0,0.14848515148485128,0,0,0.15338466153384583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008299170082991704,0.1912808719128037,5.999400059994001e-4,2.9997000299970003e-4,0.016398360163983546,0.010898910108989085,0.01559844015598435,4.999500049995e-4,0.06629337066293449,0,0.06559344065593517,0.01009899010098989,0.0022997700229976997,0.10108989101090064,0.0029997000299970007,0,0.007399260073992607,1.9998000199980003e-4,0.0021997800219977996,0.0072992700729927066,0.07949205079492165,0.0664933506649343,0.003299670032996701,0,0.009099090090990898,0.0019998000199979993,0.04769523047695259,0.004899510048995103,0.05849415058494208,0.007499250074992507,0.07909209079092204,0,0,0,0,0,0,0,0,0,0,0,0,0.09109089091091037,0,0,0,0,0,0,0,3.9996000399960006e-4,0.012698730126987271,0.0037996200379962018,3.9996000399960006e-4,0.04939506049395093,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9996000399960006e-4,0.004199580041995802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014998500149984997,0,0,0,0.0025997400259974,0,0,0,0,0,0,0,0,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046895310468953365,6.999300069993001e-4,0.16558344165583228,0.12188781121888041,0.11748825117488469,0.0014998500149984997,0.012098790120987876,0.3552644735526507,0.30566943305669203,0.020597940205979316,0.11898810118988323,0,0.013098690130986869,0.1437856214378565,0.05429457054294617,0.32376762323767694,0.07639236076392467,0.09649035096490512,0.14058594140586006,0.16788321167882972,0.16468353164683328,0.008599140085991401,0.393260673932619,0.0010998900109989,0.14488551144885528,0.023797620237976092,3.9996000399960006e-4,0.007799220077992207,6.999300069993001e-4,0.06579342065793498,0.11178882111789024,0.02959704029597025,0,0,0,0,0,0,0,0,0,0,0,0,0.020597940205979316,0,0,0,0,0,0,0,0.11698830116988518,0.005699430056994304,0.0015998400159983996,0.026597340265973272,0.009099090090990898,0,0,0,0,0,0,0,0,0,0,0,0,9.99900009999e-4,0.01719828017198274,0.012698730126987271,0.10348965103489831,0,0,0,0,0,0,0,0.0050994900509949035,0,0.0023997600239976,0.0020997900209978994,0.0010998900109989,0.09259074092590891,0.0029997000299970007,0.003399660033996601,0,0.013198680131986768,0,0,0,0,0,0,0,0,0.005599440055994404,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022997700229976997,0.008399160083991603,0,0,9.999000099990002e-5,0.25227477252273656,0,0,0,0.0028997100289971005,0.0057994200579942045,0,0,0.01879812018798113,0,0,9.99900009999e-4,0,0,0,0.0010998900109989,7.999200079992001e-4,0,0,0.01289871012898707,0.8994100589941969,0,0,0.026197380261973675,4.999500049995e-4,0.0026997300269973002,0,0,0,0,0,0,0,0,0,0,0,0,0.0016998300169982995,0,0,0,0,0,0,0,0,9.999000099990002e-5,0.006999300069993006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010998900109989,2.9997000299970003e-4,0.005599440055994404,0.0042995700429957024,0.0036996300369963016,0,9.99900009999e-4,0.005899410058994105,0.009599040095990394,0.0013998600139985998,0.004199580041995802,0.004099590040995902,0,0,5.999400059994001e-4,0.006699330066993306,0.0029997000299970007,0.003999600039996002,0.004199580041995802,0.4692530746925556,0.004999500049995003,4.999500049995e-4,0.004699530046995303,0,0.004599540045995403,7.999200079992001e-4,0,0,0,0.003099690030996901,0.0025997400259974,0.0013998600139985998,0,0,0,0,0,0,0,0,0,0,0,0,6.999300069993001e-4,0,0,0,0,0,0,0,0.0027997200279972004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999500049995e-4,0.0016998300169982995,0,0,0,0,0,0,0,0,0,0,0,3.9996000399960006e-4,0.0036996300369963016,8.999100089991002e-4,0,0,0.0010998900109989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
