64420015_0_cattle_2009-04-01,64420015_10_cattle_2009-02-01,64420015_11_cattle_2008-05-01,64420015_12_cattle_2009-04-01,64420015_13_cattle_2009-04-01,64420015_14_cattle_2009-04-01,64420015_15_cattle_2009-04-01,64420015_16_cattle_2009-01-01,64420015_17_cattle_2009-04-01,64420015_18_cattle_2009-02-01,64420015_19_cattle_2009-02-01,64420015_1_cattle_2009-02-01,64420015_20_cattle_2009-02-01,64420015_21_cattle_2009-04-01,64420015_22_cattle_2009-02-01,64420015_23_cattle_2009-04-01,64420015_24_cattle_2009-04-01,64420015_25_cattle_2009-04-01,64420015_26_cattle_2009-04-01,64420015_27_cattle_2009-02-01,64420015_28_cattle_2009-04-01,64420015_29_cattle_2009-04-01,64420015_2_cattle_2009-04-01,64420015_30_cattle_2009-04-01,64420015_31_cattle_2009-04-01,64420015_32_cattle_2009-04-01,64420015_33_cattle_2009-04-01,64420015_34_cattle_2010-06-01,64420015_35_cattle_2010-05-01,64420015_36_cattle_2010-06-01,64420015_37_cattle_2010-06-01,64420015_38_cattle_2010-06-01,64420015_39_cattle_2010-06-01,64420015_3_cattle_2009-04-01,64420015_40_cattle_2010-06-01,64420015_41_cattle_2010-06-01,64420015_42_cattle_2010-06-01,64420015_4_cattle_2009-02-01,64420015_5_cattle_2009-02-01,64420015_6_cattle_2009-02-01,64420015_7_cattle_2009-04-01,64420015_8_cattle_2009-02-01,64420015_9_cattle_2009-02-01,64420044_0_cattle_2010-05-01,64420044_10_cattle_2010-05-01,64420044_11_cattle_2010-05-01,64420044_12_cattle_2010-05-01,64420044_13_cattle_2010-05-01,64420044_14_cattle_2010-05-01,64420044_15_cattle_2010-05-01,64420044_16_cattle_2010-05-01,64420044_17_cattle_2010-05-01,64420044_18_cattle_2010-05-01,64420044_19_cattle_2010-05-01,64420044_1_cattle_2010-05-01,64420044_20_cattle_2010-05-01,64420044_21_cattle_2010-05-01,64420044_22_cattle_2010-05-01,64420044_23_cattle_2010-05-01,64420044_24_cattle_2010-05-01,64420044_25_cattle_2010-05-01,64420044_26_cattle_2010-05-01,64420044_27_cattle_2010-04-01,64420044_28_cattle_2010-05-01,64420044_29_cattle_2010-05-01,64420044_2_cattle_2010-04-01,64420044_30_cattle_2010-05-01,64420044_31_cattle_2010-05-01,64420044_32_cattle_2010-05-01,64420044_33_cattle_2010-05-01,64420044_34_cattle_2010-05-01,64420044_35_cattle_2010-05-01,64420044_36_cattle_2010-05-01,64420044_37_cattle_2010-05-01,64420044_3_cattle_2010-05-01,64420044_4_cattle_2010-05-01,64420044_5_cattle_2010-05-01,64420044_6_cattle_2010-05-01,64420044_7_cattle_2010-05-01,64420044_8_cattle_2010-05-01,64420044_9_cattle_2009-11-01,64420047_0_cattle_2009-08-01,64420047_1_cattle_2010-03-01,64420047_2_cattle_2010-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504899020195939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.047790441911617534,0,0,0,0.047790441911617534,0,0,0.047790441911617534,0.047790441911617534,0.047790441911617534,0,0,0,0.047790441911617534,0,0,0,0,0.047790441911617534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018596280743851196,0.015196960607878401,0.03519296140771836,0.025194961007798382,0.0031993601279744054,0.03519296140771836,0.02559488102379518,0.03519296140771836,0,0.03519296140771836,0.010397920415916811,0.0045990801839632086,0.0019996000799840027,0.03619276144771036,0.019996000799839993,0.002599480103979204,0.005998800239952012,0.007598480303939215,0.03459308138372316,0.0165966806638672,0.03519296140771836,0.007198560287942414,0.010197960407918412,0.0067986402719456135,0.03519296140771836,0.012597480503899207,0.009798040391921612,0,0,0,0,0,0,0.03519296140771836,0,0,0,0.03519296140771836,0.018596280743851196,0,0,0.03499300139971996,0.020195960807838392,1.999600079984003e-4,0,0.0019996000799840027,3.999200159968006e-4,9.998000399920016e-4,0.0011997600479904018,0,0,0,0.0011997600479904018,0,9.998000399920016e-4,0,5.998800239952009e-4,0,0,0,0,0.001399720055988802,0,0,0.0023995200959808036,0,0,5.998800239952009e-4,0,1.999600079984003e-4,0,0,0.0019996000799840027,0,0,9.998000399920016e-4,0,0,0.001399720055988802,0.0031993601279744054,0,0.03519296140771836,0,0
0,0,7.998400319936012e-4,7.998400319936012e-4,0,7.998400319936012e-4,0,7.998400319936012e-4,0,7.998400319936012e-4,0,7.998400319936012e-4,0,7.998400319936012e-4,7.998400319936012e-4,0,0,0,7.998400319936012e-4,7.998400319936012e-4,7.998400319936012e-4,7.998400319936012e-4,7.998400319936012e-4,0,7.998400319936012e-4,7.998400319936012e-4,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,7.998400319936012e-4,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0
0,9.998000399920016e-4,9.998000399920016e-4,9.998000399920016e-4,0,9.998000399920016e-4,9.998000399920016e-4,9.998000399920016e-4,0,9.998000399920016e-4,0.4181163767246426,0.41751649670064744,0,9.998000399920016e-4,0,0,7.998400319936012e-4,1.999600079984003e-4,9.998000399920016e-4,9.998000399920016e-4,9.998000399920016e-4,0,9.998000399920016e-4,0,9.998000399920016e-4,9.998000399920016e-4,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,9.998000399920016e-4,0,0,9.998000399920016e-4,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.0027994401119776045,0.003399320135972806,0.003399320135972806,0,0.34313137372525054,0,0.003399320135972806,0.0023995200959808036,0.002199560087982403,0,0,0.002599480103979204,1.999600079984003e-4,0,0,7.998400319936012e-4,0.003399320135972806,3.999200159968006e-4,0.0017996400719856025,0.003399320135972806,0.003399320135972806,7.998400319936012e-4,0,0.003399320135972806,0,7.998400319936012e-4,0.0011997600479904018,0,0,5.998800239952009e-4,0,0.3463307338532246,0.002199560087982403,0.0011997600479904018,0.003399320135972806,0,0.003399320135972806,0.0031993601279744054
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,5.998800239952009e-4,5.998800239952009e-4,5.998800239952009e-4,5.998800239952009e-4,0,5.998800239952009e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0
0,0,0,0.027594481103779177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013397320535892805,0,0,0,0,0,0,0,0.20175964807039004,0,0,0,0,0,0,0.006398720255948813,0,0,0.0045990801839632086,0.027594481103779177,0.024595080983803183,0.00519896020795841,0.007798440311937616,0.01099780043991201,0.017796440711857597,0.006598680263947213,0.010197960407918412,0.005798840231953611,0.0165966806638672,0.015196960607878401,0.011397720455908809,0.006998600279944014,0,0.018596280743851196,0.027594481103779177,0.014197160567886403,0.2309538092381574,0.027594481103779177,0.0153969206158768,0.012397520495900807,0,0.012597480503899207,0.009398120375924813,0.20175964807039004,0.019596080783843194,0.009598080383923213,0.008198360327934416,0.008998200359928014,0,0.013397320535892805,0.022195560887822388,0.013397320535892805,0.027594481103779177,0,0.027594481103779177,0.027594481103779177
0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011997600479904008,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0,0.006398720255948813,0,0.014397120575884803,0,0.023995200959807984,0.02159568086382719,0.0023995200959808036,0.008198360327934416,0.01119776044791041,0.022195560887822388,0.009798040391921612,0.009598080383923213,0.2623475304939055,0.0017996400719856025,0.012797440511897606,0.012797440511897606,0.01059788042391521,0,0.009598080383923213,0.023995200959807984,0.011997600479904008,0.004799040191961609,0.023995200959807984,0.01099780043991201,0.01119776044791041,0,0.0067986402719456135,0.1605678864227183,0.004799040191961609,0.007998400319936016,0.015196960607878401,0.006398720255948813,0.15936812637472786,0,0.009398120375924813,0.014197160567886403,0.013397320535892805,0.023995200959807984,0,0.023995200959807984,0.023995200959807984
0,0,0,0.006198760247950412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,0,0,0,0,0,0,0.00539892021595681,0,0,0,0,0,0,0.006998600279944014,0,0.003999200159968007,0.004399120175964808,0,0.0165966806638672,0.002999400119976005,5.998800239952009e-4,0.00539892021595681,0.0165966806638672,0.00539892021595681,0.003399320135972806,0.002599480103979204,0.005998800239952012,0.009398120375924813,0.005998800239952012,0.0049990001999600095,0,0.0017996400719856025,0.009998000399920012,0.0045990801839632086,0.008998200359928014,0.009998000399920012,0.0019996000799840027,5.998800239952009e-4,0,0.0017996400719856025,0.005598880223955211,0.005798840231953611,0.007398520295940815,0.0035992801439712063,3.999200159968006e-4,0.0023995200959808036,0,0.0023995200959808036,0.006598680263947213,0.006198760247950412,0.009998000399920012,0,0.009998000399920012,0.009998000399920012
0,0,0,0.037792441511697555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05918816236752631,0,0,0,0,0,0,0,0.03599280143971196,0,0,0,0,0,0,0.037592481503699156,0,0.05478904219156152,0.05358928214357112,0.12297540491901787,0,0.025194961007798382,0.027794441111777576,0.05878824235152951,0.2521495700859882,0.042791441711657545,0.05118976204759033,0.05098980203959193,0.05978804239152151,0.06418716256748636,0.03719256148770236,0.047390521895620735,0,0.051789642071585526,0.10717856428714376,0.047990401919615934,0.052589482103579124,0.10717856428714376,0.05018996200759833,0.042991401719655944,0,0.04979004199160153,0.04459108178364314,0.05118976204759033,0.06818636272745449,0.03919216156768635,0.05018996200759833,0.04379124175164954,0,0.04579084183163354,0.0655868826234752,0.042591481703659145,0.10717856428714376,0,0.10717856428714376,0.10717856428714376
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2123575284943056,0,0,0,0,0,0,0.21215756848630718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2407518496300793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2375524895021048,0,0,0,0,0,0
0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0.0027994401119776045,0,0.005798840231953611,0.004199160167966408,0.007798440311937616,0.004199160167966408,9.998000399920016e-4,0.002599480103979204,0,0.005598880223955211,0.005798840231953611,0.00539892021595681,0.005598880223955211,0.0031993601279744054,0.0067986402719456135,0.0019996000799840027,0.0027994401119776045,0,0.001399720055988802,0.008198360327934416,0.0019996000799840027,0.0017996400719856025,0.008198360327934416,0.004399120175964808,0.001399720055988802,0,0.36172765446909977,0.0027994401119776045,0.0037992401519696068,0.0035992801439712063,0.32613477304538835,0.007598480303939215,0.00519896020795841,0,0.0027994401119776045,0.004199160167966408,0.0045990801839632086,0.008198360327934416,0,0.008198360327934416,0.008198360327934416
0,0,0,0.033393321335732765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03039392121575677,0,0,0,0,0,0,0,0.022995400919815986,0,0,0,0,0,0,0.018396320735852796,0,0.03399320135972796,0.027394521095780777,0.07698460307938437,0.2003599280144012,0.01079784043191361,0.023195360927814386,0.02579484103179358,0,0.027194561087782378,0.03939212157568475,0.027994401119775976,0.03459308138372316,0.03139372125574877,0.028594281143771175,0.03639272145570876,0,0.03159368126374717,0.06798640271945608,0.037592481503699156,0.042991401719655944,0.06778644271145767,0.02079584083183359,0.038192361527694355,0,0.027394521095780777,0.024795040991801583,0.02539492101579678,0.043191361727654344,0.02619476104779038,0.04059188162367515,0.033393321335732765,0,0.02639472105578878,0.03179364127174557,0.043191361727654344,0.06798640271945608,0,0.06798640271945608,0.06798640271945608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23275344931014305,0,0,0.23235352929414624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.01119776044791041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018396320735852796,0,0,0,0,0,0,0,0.018796240751849595,0,0,0,0,0,0,0.011997600479904008,0,0.020195960807838392,0.014997000599880001,0.038592281543691154,0.03519296140771836,0.0049990001999600095,0.010397920415916811,0.020195960807838392,0.03919216156768635,0.013997200559888004,0,0.02639472105578878,0.0171965606878624,0.024995000999799982,0.018996200759847995,0.02199560087982399,0,0.008198360327934416,0.04119176164767035,0.022795440911817587,0.014197160567886403,0.04119176164767035,0.0157968406318736,0.0161967606478704,0,0.018796240751849595,0.012397520495900807,0.012797440511897606,0.022795440911817587,0.008798240351929614,0.2645470905818877,0.02119576084783039,0,0.018796240751849595,0.020395920815836792,0.30733853229354074,0.04119176164767035,0,0.04119176164767035,0.04119176164767035
0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0.002599480103979204,0,0.004399120175964808,0.23335332933413827,0.009398120375924813,0.009398120375924813,0.002599480103979204,0.002599480103979204,0.0067986402719456135,0.009398120375924813,0.0035992801439712063,0.006598680263947213,0,0.0017996400719856025,0.0027994401119776045,0.004399120175964808,0.0023995200959808036,0,0.002999400119976005,0.009398120375924813,0.0037992401519696068,0.002999400119976005,0.009398120375924813,0.004399120175964808,0.006598680263947213,0,0.0023995200959808036,0.13857228554289358,0.001399720055988802,0.007198560287942414,1.999600079984003e-4,0.004399120175964808,0.1391721655668888,0,0.004199160167966408,3.999200159968006e-4,5.998800239952009e-4,0.009398120375924813,0,0.009398120375924813,0.009398120375924813
0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.002199560087982403,3.999200159968006e-4,0,9.998000399920016e-4,9.998000399920016e-4,7.998400319936012e-4,0,0.002199560087982403,9.998000399920016e-4,0,0.0015996800639872023,0,0.0017996400719856025,0,0.002199560087982403,0.002199560087982403,0.0017996400719856025,0.0011997600479904018,0.002199560087982403,3.999200159968006e-4,5.998800239952009e-4,0,9.998000399920016e-4,0.0017996400719856025,0.002199560087982403,0.14417116576684896,1.999600079984003e-4,9.998000399920016e-4,3.999200159968006e-4,0,9.998000399920016e-4,0.14477104579084418,9.998000399920016e-4,0.002199560087982403,0,0.002199560087982403,0.002199560087982403
0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,9.998000399920016e-4,0,0.0019996000799840027,7.998400319936012e-4,0.004199160167966408,0.0035992801439712063,0.0017996400719856025,0.001399720055988802,9.998000399920016e-4,0.004199160167966408,0.0019996000799840027,0.0011997600479904018,0.0015996800639872023,0.002199560087982403,0,7.998400319936012e-4,7.998400319936012e-4,0,0.001399720055988802,0.004199160167966408,0.0015996800639872023,0.0017996400719856025,0.004199160167966408,0.0015996800639872023,0.5070985802839212,0,0.002199560087982403,0.0027994401119776045,0.001399720055988802,0.002199560087982403,9.998000399920016e-4,0.0027994401119776045,0.001399720055988802,0,0.0017996400719856025,0.0017996400719856025,0.0017996400719856025,0.004199160167966408,0,0.004199160167966408,0.004199160167966408
0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010397920415916811,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0.01119776044791041,0,0.006398720255948813,0.013997200559888004,0.02119576084783039,0.02079584083183359,1.999600079984003e-4,0.0017996400719856025,0.006398720255948813,0.02119576084783039,0.3087382523495294,0.0031993601279744054,0.0165966806638672,0.0035992801439712063,0.013797240551889604,0,0.012397520495900807,0,0.32973405318935917,0.02119576084783039,0.01079784043191361,0.01059788042391521,0.02119576084783039,0.008598280343931215,0.007398520295940815,0,0.008998200359928014,0.011597680463907209,0.0027994401119776045,0.009198160367926414,0.006598680263947213,0.008198360327934416,0.007398520295940815,0,0.008198360327934416,0.01079784043191361,0.009798040391921612,0.02119576084783039,0,0.02119576084783039,0.02119576084783039
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.002199560087982403,0.0027994401119776045,0.0027994401119776045,0.3691261747650398,7.998400319936012e-4,0.002199560087982403,0.0027994401119776045,9.998000399920016e-4,0.0011997600479904018,0.0017996400719856025,0.002199560087982403,5.998800239952009e-4,0.0015996800639872023,0,0,1.999600079984003e-4,0.0027994401119776045,0.0011997600479904018,0.0023995200959808036,0.0027994401119776045,0.3707258548290268,0.002199560087982403,0,1.999600079984003e-4,7.998400319936012e-4,0,5.998800239952009e-4,3.999200159968006e-4,0,0.0019996000799840027,0,0.0019996000799840027,0.0011997600479904018,0.0015996800639872023,0.0027994401119776045,0,0.0027994401119776045,0.0027994401119776045
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06018796240751831,0,0.06018796240751831,0.06018796240751831,0.06018796240751831,0.06018796240751831,0,0.06018796240751831,0.06018796240751831,0,0,0,0,0,0,0,0,0.06018796240751831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06018796240751831,0,0,0,0,0,0,0,0.06018796240751831,0,0,0,0,0,0,0
0,0,0,0.007398520295940815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0,0,0,0,0,0,0,0.007998400319936016,0,0,0,0,0,0,0.012597480503899207,0,0.006998600279944014,0.009198160367926414,0.017996400719855997,0.014997000599880001,0.002599480103979204,0.0027994401119776045,0.008198360327934416,0.014597080583883202,0.31113777244550994,0.00539892021595681,0.008398320335932815,0.007798440311937616,0.012397520495900807,0.36012797440511274,0.01099780043991201,0,0,0.017996400719855997,0.011797640471905608,0.014197160567886403,0.017996400719855997,0.004399120175964808,0.0067986402719456135,0,0.00539892021595681,0.006198760247950412,0.006198760247950412,0.009198160367926414,0.005998800239952012,0.009398120375924813,0.007398520295940815,0,0.002599480103979204,0.009398120375924813,0.0031993601279744054,0.017996400719855997,0,0.017996400719855997,0.017996400719855997
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4827034593081189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.03679264147170556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163967206558688,0,0,0,0,0,0,0,0.212557488502304,0,0,0,0,0,0,0.0167966406718656,0,0.24715056988602832,0.0049990001999600095,0.03679264147170556,0.02599480103979198,0.01119776044791041,0.003399320135972806,0.0167966406718656,0.03139372125574877,0.0167966406718656,0.009398120375924813,0.0031993601279744054,0.0163967206558688,0.02119576084783039,0.0161967606478704,0.015196960607878401,0,0.023395320935812786,0.03679264147170556,0.020395920815836792,0,0.03679264147170556,0.010397920415916811,0.0163967206558688,0,0.020195960807838392,0.014197160567886403,0.212557488502304,0.022995400919815986,0.009798040391921612,0.013197360527894405,0.014397120575884803,0,0.0165966806638672,0.024995000999799982,0.022195560887822388,0.03679264147170556,0,0.03679264147170556,0.03679264147170556
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,9.998000399920016e-4,9.998000399920016e-4,0.399320135972795,0,9.998000399920016e-4,9.998000399920016e-4,0,0,0,7.998400319936012e-4,7.998400319936012e-4,9.998000399920016e-4,0.4007198560287836,0,0,9.998000399920016e-4,7.998400319936012e-4,1.999600079984003e-4,9.998000399920016e-4,0,1.999600079984003e-4,0,0,0,7.998400319936012e-4,7.998400319936012e-4,0,0,9.998000399920016e-4,0,1.999600079984003e-4,9.998000399920016e-4,9.998000399920016e-4,9.998000399920016e-4,0,9.998000399920016e-4,9.998000399920016e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0.001399720055988802,0,0.0023995200959808036,0.002599480103979204,0.00539892021595681,0.006998600279944014,0.0011997600479904018,0.004799040191961609,0.004399120175964808,0.00539892021595681,0.0017996400719856025,0.0037992401519696068,0.002199560087982403,0.004799040191961609,0.46810637872423727,0.0045990801839632086,9.998000399920016e-4,0,5.998800239952009e-4,0.006998600279944014,0.002999400119976005,0.0011997600479904018,0.006998600279944014,0.004799040191961609,0,0,0.0019996000799840027,0.0037992401519696068,0.0015996800639872023,0.005798840231953611,7.998400319936012e-4,0.006998600279944014,0.0023995200959808036,0,7.998400319936012e-4,0.005598880223955211,0.00519896020795841,0.006998600279944014,0,0.006998600279944014,0.006998600279944014
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051989602079583926,0,0.051989602079583926,0.051989602079583926,0.051989602079583926,0.051989602079583926,0,0.051989602079583926,0.051989602079583926,0,0,0,0,0,0,0,0,0.051989602079583926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051989602079583926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051989602079583926,0,0,0,0,0,0,0
0,0,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007598480303939215,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0,0,0.005598880223955211,0,0.008398320335932815,0.0067986402719456135,0.014197160567886403,0.01119776044791041,0.001399720055988802,0.0035992801439712063,0.3673265346930544,0.009798040391921612,0.005798840231953611,0.0027994401119776045,0.0037992401519696068,0.011597680463907209,0.00539892021595681,0.006598680263947213,0.0045990801839632086,0,0.0017996400719856025,0.014197160567886403,0.006598680263947213,0.007798440311937616,0.014197160567886403,0.008198360327934416,0.008798240351929614,0,0,0.0049990001999600095,0.005598880223955211,0.008198360327934416,0.32433513297340294,0.01059788042391521,0.008398320335932815,0,0.0049990001999600095,0.007198560287942414,0.009398120375924813,0.014197160567886403,0,0.014197160567886403,0.014197160567886403
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,1.999600079984003e-4,0.21355728854229603,0.0037992401519696068,0.0037992401519696068,5.998800239952009e-4,0.0023995200959808036,0.0015996800639872023,0.0037992401519696068,9.998000399920016e-4,9.998000399920016e-4,0.20875824835033427,0.0011997600479904018,0.0017996400719856025,9.998000399920016e-4,0.0019996000799840027,0,0.002599480103979204,0.0037992401519696068,0.003399320135972806,0.0017996400719856025,0.0037992401519696068,0.0023995200959808036,0.0019996000799840027,0,0.002199560087982403,0,0.0017996400719856025,5.998800239952009e-4,3.999200159968006e-4,0.0023995200959808036,0.3605278944211095,0,1.999600079984003e-4,0.0031993601279744054,0.0011997600479904018,0.0037992401519696068,0,0.0037992401519696068,0.0037992401519696068
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09438112377524574,0,0,0,0,0,0,0,0,0.09438112377524574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09438112377524574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.019196160767846394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027194561087782378,0,0,0,0,0,0,0,0.02119576084783039,0,0,0,0,0,0,0.011797640471905608,0,0.02579484103179358,0.008598280343931215,0.04939012197560473,0.04399120175964794,0.013397320535892805,0.014797040591881602,0.020195960807838392,0.04859028194361113,0.019196160767846394,0.008998200359928014,0.017596480703859198,0.2651469706058828,0.03199360127974397,0.017596480703859198,0.013397320535892805,0,0.02559488102379518,0.05318936212757432,0.02599480103979198,0.029594081183763173,0.05318936212757432,0.028794241151769574,0.02119576084783039,0,0.027794441111777576,0.018396320735852796,0.023395320935812786,0,0.024195160967806384,0.02579484103179358,0.015196960607878401,0,0.02659468106378718,0.2651469706058828,0.026994601079783978,0.05318936212757432,0,0.05318936212757432,0.05318936212757432
