pi,neg,off.r,off.p
0.4198393127415392,5.5022976376971044,0.8060516396071762,0.5
0.37527322557289783,3.487643212258611,0.6730760987848043,0.5
0.42359965441283465,2.7467467629507,0.8634957423200831,0.5
0.45894912828226264,3.529972773340326,0.6890630985144526,0.5
0.47222465921659645,2.4917412339167484,0.8648490350460634,0.5
0.36884257104248436,1.5520908149814048,0.8503310439409688,0.5
0.4117122146766695,1.326133352068048,1.0279237240320072,0.5
0.4555172691587421,1.6105396069509723,0.7853292399086058,0.5
0.438361129933043,1.1311267369350233,0.8650112301111221,0.5
0.4000024232780623,2.884611036108602,0.6749630534322932,0.5
0.4688291020691456,2.820860612734016,0.8053130864864215,0.5
0.34456634942908443,2.2281127845093422,0.751782524283044,0.5
0.3666657063178779,1.4563793312448823,0.7245094140525907,0.5
0.3599764449056298,1.3413187500012853,0.9326524138450623,0.5
0.37808971747290954,1.1962148349888437,0.7459645996568725,0.5
0.35474162502214934,1.774296667023357,0.7111597087932751,0.5
0.4252089731395306,1.3708226074853727,0.9024563399143517,0.5
0.3011982526863056,2.2688615420523846,0.7505903301062062,0.5
0.31752162373159704,3.8723320858010837,0.8033058608416468,0.5
0.36727958722040677,2.8408339801866376,0.711572163272649,0.5
0.38818245849107086,1.8785910416085088,0.8972215593094006,0.5
0.424302437505691,2.097605395658668,0.9080586754716933,0.5
0.3707591042621122,2.7025299554846995,0.7393008447252214,0.5
0.3848645444493801,1.973129650407266,0.7670726163778454,0.5
0.37966786206234865,1.7215955771429279,0.7505222933832556,0.5
0.5092219145037298,1.1141300604834967,0.9032482641050592,0.5
0.5362829804187705,1.7263295115593635,0.6512063896516338,0.5
0.43852040651255014,1.7081019529763424,0.8399948270525783,0.5
0.40264840221498827,1.6967939988866263,0.7576316685881466,0.5
0.4517970097716963,2.1351846460642108,0.8294862199109048,0.5
0.49171294376720404,2.1650943703174406,0.8790096074808389,0.5
0.44501923215576156,2.2389208345597424,0.7780893031740561,0.5
0.37005670832005033,3.3457240923929774,0.7695072889328003,0.5
0.459592885570607,2.861893054625746,0.6387428939342499,0.5
0.4399536679033252,2.3126008387811297,1.1105290850391611,0.5
0.3947098003234777,1.9972511288400554,0.8694215290015563,0.5
0.40769543405622866,1.974601947299,0.9139689542353153,0.5
0.3049273193348262,2.3827763199264,0.8429566969862208,0.5
0.35290037991945356,2.9618418024077826,0.6958205986302346,0.5
0.46750092711300323,1.6321868234703132,0.7555629955604672,0.5
0.3679559076903455,1.8789703063124605,0.755507941939868,0.5
0.26167014651001164,1.7450869542702847,0.8047401393996552,0.5
0.2677189437439732,1.4337051627848112,0.7190389129100367,0.5
0.30704542424064796,2.1890015993889236,0.8784291584743187,0.5
0.3454329375177688,0.9197682240668499,0.8801914262585342,0.5
0.4197490255814112,1.1553380737935939,0.8468910894589499,0.5
0.500386795494712,0.9543642585089245,0.5852928828680888,0.5
0.4124910267302832,1.5587387587332913,0.7060779280727729,0.5
0.426644441997639,1.149298284265008,0.662500997656025,0.5
0.34242208211217734,1.8070959738146328,0.7872149588074535,0.5
0.4404454484814844,2.2586167529847287,0.7936720189172775,0.5
0.3507812515366889,0.583394647754524,0.7278612090740353,0.5
0.31753968368285074,1.4523439855005407,0.9091064799576998,0.5
0.379744822462096,1.4364188570219838,0.8260211622109637,0.5
0.3760043985210425,0.8841823440201395,0.8766910866834223,0.5
0.42804710355122305,0.9823295307036304,0.7226466602878645,0.5
0.36484825666994525,0.9551959599524551,0.8310433087171987,0.5
0.31694993698038826,1.2524161203222164,0.614948099013418,0.5
0.5011460418812997,0.9391451326122322,0.9136273540789261,0.5
0.49366822368466035,0.9861067999776267,0.7450447195442393,0.5
0.5307285657152602,1.0310483191318625,0.7354918271303177,0.5
0.38113670055755167,1.162348485846799,0.7885797428898513,0.5
0.4833882592152872,1.6628932229399496,0.7081920423079282,0.5
0.33477616838645863,1.4421616845687666,0.6060571889393032,0.5
0.31990947478917175,2.078973025262151,0.7323944341624156,0.5
0.36196173040662644,2.0765425989560597,0.9830011759186164,0.5
0.36996854429599585,1.5113697280797922,1.0635347972856835,0.5
0.27851403621026083,1.9613006469484233,1.0471866053994745,0.5
0.3032759629190036,1.492714845637586,0.7872942510293797,0.5
0.3213285234524005,1.196421158329379,0.8111264482140541,0.5
0.2720875956816668,1.6887494350706973,0.9348387301433831,0.5
0.3389824139187182,0.8027786360511371,0.8401391805382445,0.5
0.4432526021963057,1.8552247554220074,0.8831551098264754,0.5
0.4711744509404597,2.3628292530232855,0.6889893948100507,0.5
0.38250796899665873,1.7209074377937057,0.7484809319721535,0.5
0.40547024558764666,1.737845236381311,0.7987751498585567,0.5
0.40142287095078033,1.5580155397223123,0.9017585583496839,0.5
0.35080046737567294,2.5101089372223058,0.7854735673172399,0.5
0.33290349787567525,3.841984187198598,0.7984807619359344,0.5
0.3432859649183299,4.4466670365694725,0.9288458479568362,0.5
0.3674274968449096,3.8233871503656545,0.8199379331199452,0.5
0.38507445307914867,3.865007160759326,0.8014709912240505,0.5
0.3506831728620525,3.150353479494136,0.8093077256344259,0.5
0.43447725912556756,4.7469388754729,0.7325063897296786,0.5
0.4249885472236272,6.79062351986466,0.7284262530738488,0.5
0.5556457179365748,5.099293138894048,1.0070406200829893,0.5
0.4440037254709817,3.8852703024789506,0.8003439184976742,0.5
0.3928969122236664,3.2353778887230717,0.8461986985057592,0.5
0.4148897498380462,3.688612824368086,0.7233140559401363,0.5
0.48053528761957526,4.479439646300655,1.0059252831852064,0.5
0.4369520499138228,5.042582162485253,0.7236751766176894,0.5
0.4439543014625156,4.932996420019101,0.7886335507500917,0.5
0.500692985137,5.052759265705738,0.8857439177809283,0.5
0.3714122004574235,4.805673204657417,0.7391360464971513,0.5
0.4444210148649361,4.541193181361798,0.6119528422132134,0.5
0.4548297014553171,3.5015243654528447,0.8269940444733948,0.5
0.33525642778259485,2.0408192501094007,0.7113296033348888,0.5
0.5399842464365135,2.301583874916453,0.7787091088248417,0.5
0.3649706565542218,1.561934412984904,0.9170735165243968,0.5
0.37384199569933846,2.2724676519322955,0.924770389450714,0.5
0.40743416978512703,3.1029325581079163,0.5010015340521932,0.5
0.31598569401540605,3.2022972958551534,0.7603637058055028,0.5
0.32299098423682904,2.9351294426636585,0.9195586040150374,0.5
0.39230616858695455,3.1445897211709806,0.8403607727959752,0.5
0.4205905226757824,2.51549172919875,0.9092346689430997,0.5
0.42881492408924565,2.1394115640472435,0.8351925143506378,0.5
0.3485865243477822,1.8932379674555548,0.9705528715858236,0.5
0.3990129075013175,1.5038943619623595,0.7220843348186463,0.5
0.5014415332116262,1.1109527779666521,0.8106007230235264,0.5
0.5051357864169479,2.6175781802197733,0.6831631613895297,0.5
0.4800650214077979,1.8556992352863588,1.0748538358602673,0.5
0.3315403984161168,1.455817587037366,0.6899539275327697,0.5
0.4294126499677151,2.807000732577201,0.7252332330681384,0.5
0.4844356826040967,4.059624939753469,1.0758029849966988,0.5
0.31122421331238737,5.24376238318326,0.8183058074209839,0.5
0.39648894097191095,5.907794990871828,0.728163730353117,0.5
0.4598692195490075,4.869997792240959,0.8478291492210701,0.5
0.3660965867573468,5.058685257627424,0.890232068602927,0.5
0.3912473979871791,4.382268823512625,0.6867383128264919,0.5
0.38105626129545994,3.208722757354174,0.9164100852794945,0.5
0.32159881200642126,1.6286040819871985,0.8158390327589586,0.5
0.5303877099417222,3.1673776227438637,0.8472432647831738,0.5
0.3825491818832305,2.6677947763277032,0.9040848712902516,0.5
0.5266819347161871,2.7685537139808574,0.6929026375291869,0.5
0.49567658323795333,3.01458401343951,0.7966598839266226,0.5
0.4862994323484671,3.340565440772828,0.8710100220050663,0.5
0.3666532560484555,2.444255388753284,0.7447353773750365,0.5
0.3728034882573481,2.5136494294896536,0.643957887776196,0.5
0.4531056378036806,2.7608749571412616,0.708020499558188,0.5
0.4159829874057391,1.0717353457042762,0.8333809630712494,0.5
0.4495606465963714,1.146999233930167,0.7457902191672474,0.5
0.31571959904395724,1.5711646445018985,0.7844507265836,0.5
0.4556678917724707,1.571661391939763,0.7550274062668905,0.5
0.36638206795324313,2.4011855608008617,0.7116974265081808,0.5
0.47018148540519866,1.3528280585927703,0.696421581087634,0.5
0.3396312414202909,2.569044006701354,0.8567702691070735,0.5
0.4382861446123639,1.674548876766842,1.050595526699908,0.5
0.4071538157062675,1.812036491061356,0.8047200592700392,0.5
0.34604618840385937,1.9423697592614033,0.7781200238969177,0.5
0.503238944592893,3.8017689739975893,0.7069272798253223,0.5
0.42411551438272715,3.5833177960634046,0.6386055599432439,0.5
0.46749962363392833,3.050082946840469,0.8073159093037248,0.5
0.2372426095185872,2.8559068121870794,0.9170517381280661,0.5
0.5161261305213044,2.6511133129864746,0.8039259256329387,0.5
0.3204741069814258,4.066972726086881,0.8693774518324062,0.5
0.3716291919350692,3.5368185003211536,0.8243923768168315,0.5
0.39865036893171024,2.8593222568200716,0.7762996475212276,0.5
0.4008063329150969,1.2032392745062523,0.8606702969409525,0.5
0.3299593164585601,1.9481309423612245,0.7880310371983796,0.5
0.4062705874675955,1.0439794407615253,0.7913311449810863,0.5
