64281001_0_cattle_2013-03-01,64281001_10_cattle_2013-03-01,64281001_11_cattle_2013-05-01,64281001_12_cattle_2013-05-01,64281001_13_cattle_2013-05-01,64281001_14_cattle_2013-03-01,64281001_15_cattle_2013-05-01,64281001_16_cattle_2013-05-01,64281001_17_cattle_2013-03-01,64281001_18_cattle_2013-03-01,64281001_19_cattle_2013-03-01,64281001_1_cattle_2013-05-01,64281001_20_cattle_2013-05-01,64281001_2_cattle_2013-03-01,64281001_3_cattle_2013-03-01,64281001_4_cattle_2013-03-01,64281001_5_cattle_2013-03-01,64281001_6_cattle_2013-03-01,64281001_7_cattle_2013-05-01,64281001_8_cattle_2013-05-01,64281001_9_cattle_2013-03-01,64420002_0_cattle_2013-02-01,64420012_0_cattle_2012-09-01,64420012_10_cattle_2012-09-01,64420012_11_cattle_2012-09-01,64420012_12_cattle_2012-09-01,64420012_13_cattle_2014-02-01,64420012_14_cattle_2013-12-01,64420012_15_cattle_2013-12-01,64420012_16_cattle_2014-02-01,64420012_1_cattle_2012-09-01,64420012_2_cattle_2012-09-01,64420012_3_cattle_2012-09-01,64420012_4_cattle_2012-01-01,64420012_5_cattle_2012-09-01,64420012_6_cattle_2012-09-01,64420012_7_cattle_2012-08-01,64420012_8_cattle_2012-09-01,64420012_9_cattle_2012-09-01,64420015_0_cattle_2008-12-01,64420015_10_cattle_2009-01-01,64420015_1_cattle_2009-01-01,64420015_2_cattle_2009-01-01,64420015_3_cattle_2009-01-01,64420015_4_cattle_2009-01-01,64420015_5_cattle_2009-01-01,64420015_6_cattle_2009-01-01,64420015_7_cattle_2009-01-01,64420015_8_cattle_2009-01-01,64420015_9_cattle_2009-01-01,64420035_0_cattle_2013-02-01,64420035_1_cattle_2013-04-01,64420035_2_cattle_2013-02-01,64420035_3_cattle_2013-02-01,64420038_0_cattle_2012-01-01,64420038_10_cattle_2012-01-01,64420038_11_cattle_2011-12-01,64420038_12_cattle_2012-01-01,64420038_13_cattle_2012-01-01,64420038_14_cattle_2012-01-01,64420038_15_cattle_2012-01-01,64420038_16_cattle_2012-01-01,64420038_17_cattle_2012-01-01,64420038_18_cattle_2012-01-01,64420038_19_cattle_2012-01-01,64420038_1_cattle_2012-01-01,64420038_20_cattle_2012-01-01,64420038_21_cattle_2012-01-01,64420038_22_cattle_2012-01-01,64420038_23_cattle_2012-01-01,64420038_24_cattle_2012-01-01,64420038_25_cattle_2012-01-01,64420038_26_cattle_2012-01-01,64420038_27_cattle_2012-01-01,64420038_2_cattle_2012-01-01,64420038_3_cattle_2012-01-01,64420038_4_cattle_2011-07-01,64420038_5_cattle_2012-01-01,64420038_6_cattle_2012-01-01,64420038_7_cattle_2012-01-01,64420038_8_cattle_2012-01-01,64420038_9_cattle_2011-12-01,64420039_0_cattle_2013-01-01,64420039_10_cattle_2013-01-01,64420039_11_cattle_2013-01-01,64420039_12_cattle_2013-01-01,64420039_13_cattle_2013-03-01,64420039_1_cattle_2013-01-01,64420039_2_cattle_2013-01-01,64420039_3_cattle_2013-01-01,64420039_4_cattle_2013-01-01,64420039_5_cattle_2013-01-01,64420039_6_cattle_2013-01-01,64420039_7_cattle_2013-01-01,64420039_8_cattle_2013-01-01,64420039_9_cattle_2013-01-01,64420044_0_cattle_2011-02-01,64420047_0_cattle_2012-02-01,64420047_10_cattle_2011-03-01,64420047_11_cattle_2012-02-01,64420047_12_cattle_2012-01-01,64420047_13_cattle_2011-08-01,64420047_14_cattle_2011-07-01,64420047_15_cattle_2012-02-01,64420047_16_cattle_2011-09-01,64420047_17_cattle_2011-09-01,64420047_18_cattle_2012-02-01,64420047_19_cattle_2012-01-01,64420047_1_cattle_2010-06-01,64420047_20_cattle_2012-02-01,64420047_21_cattle_2012-02-01,64420047_22_cattle_2012-02-01,64420047_23_cattle_2012-02-01,64420047_24_cattle_2012-02-01,64420047_25_cattle_2012-02-01,64420047_26_cattle_2012-02-01,64420047_27_cattle_2012-02-01,64420047_28_cattle_2012-02-01,64420047_29_cattle_2012-02-01,64420047_2_cattle_2010-08-01,64420047_30_cattle_2012-02-01,64420047_31_cattle_2012-02-01,64420047_32_cattle_2012-02-01,64420047_33_cattle_2012-01-01,64420047_34_cattle_2012-02-01,64420047_35_cattle_2012-02-01,64420047_36_cattle_2012-02-01,64420047_37_cattle_2012-02-01,64420047_38_cattle_2012-02-01,64420047_39_cattle_2012-02-01,64420047_3_cattle_2012-02-01,64420047_40_cattle_2012-02-01,64420047_41_cattle_2012-02-01,64420047_42_cattle_2012-02-01,64420047_43_cattle_2013-04-01,64420047_44_cattle_2013-02-01,64420047_45_cattle_2012-12-01,64420047_46_cattle_2013-02-01,64420047_47_cattle_2013-02-01,64420047_48_cattle_2013-02-01,64420047_49_cattle_2013-04-01,64420047_4_cattle_2010-12-01,64420047_50_cattle_2013-02-01,64420047_51_cattle_2013-04-01,64420047_52_cattle_2013-04-01,64420047_5_cattle_2012-02-01,64420047_6_cattle_2012-02-01,64420047_7_cattle_2012-02-01,64420047_8_cattle_2011-08-01,64420047_9_cattle_2012-02-01
0.2264773522647646,0,0,0,0.2264773522647646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2264773522647646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2264773522647646,0,0,0.2264773522647646,0,0,0,0,0,0,0
0.2488751124887397,0.07349265073492749,0.34186581341866185,0.0013998600139985998,0.009499050094990495,0.1580841915808406,0.2254774522547657,0.3330666933306692,0.016298370162983647,0.07279272072792817,0.0665933406659342,0,0.003199680031996801,0.16068393160683772,0.17998200179981627,0.07179282071792914,0.09859014098590307,0.16648335166483128,0.0018998100189980994,0.005899410058994105,0.2839716028397101,0.3330666933306692,0.3330666933306692,0.1815818418158145,0,0.15338466153384583,0,0,0,0,0,0.15758424157584117,0,0,0,0,0.20967903209678326,0.13188681131886973,0.16838316168382916,0,0,0,0,0,0,0,0,0,0,0,0.1654834516548324,0.3330666933306692,0.33296670332966927,0.3330666933306692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3330666933306692,0,0.3330666933306692,0.15568443155684328,0.11618838116188596,0.17228277172282483,0.2730726927307192,0.3330666933306692,0.3330666933306692,0.3330666933306692,0.21007899210078282,0.30226977302269487,0.3330666933306692,0.33286671332866935,0.33296670332966927,0.315268473152684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3330666933306692,0,0,0,0,0,0,0,0,0,0,0,0.0015998400159983996,0.3330666933306692,0.3330666933306692,0.16748325167483016,0.12298770122987934,8.999100089991002e-4,0.3330666933306692,0,0.0012998700129986998,0.003099690030996901,0.003099690030996901,0,0,0,0,0
0,0,0,0.02119788021197871,0,0.02119788021197871,0,0,0,0,0,0,0,0.02119788021197871,0,0,0,0,0.02119788021197871,0,0,0,0,0,0,0,0.02119788021197871,0.02119788021197871,0.02119788021197871,0.02119788021197871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02119788021197871,0,0,0,0,0,0,0,0,0.02119788021197871,0.02119788021197871,0,0,0,0,0
0,0,0,0.4107589241076044,0,0.4107589241076044,0.013098690130986869,0,0,0,0,0,0.4107589241076044,0,0,0,0,0,0.4107589241076044,0,0.013098690130986869,0,0,0,0,0,0.4107589241076044,0.4107589241076044,0.4107589241076044,0.4107589241076044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013098690130986869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4107589241076044,0,0,0,0,0,0,0,0,0.4107589241076044,0.4107589241076044,0,0,0,0,0
0.0037996200379962018,0.0010998900109989,0.0037996200379962018,0,0,0.0021997800219977996,5.999400059994001e-4,0.0037996200379962018,3.9996000399960006e-4,0.0013998600139985998,0,0.0037996200379962018,0,0.0015998400159983996,0,5.999400059994001e-4,2.9997000299970003e-4,0.4720527947205533,0,0,0.0025997400259974,0.0037996200379962018,0.0037996200379962018,0.0011998800119988,0,0.0026997300269973002,0,0,0,0,0,0.0010998900109989,0,0,0,0,0.003399660033996601,3.9996000399960006e-4,0.0025997400259974,0,0,0,0,0,0,0,0,0,0,0,0.0037996200379962018,0.0037996200379962018,0.0037996200379962018,0.0037996200379962018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037996200379962018,0,0.0037996200379962018,0.0013998600139985998,0.0013998600139985998,9.99900009999e-4,0.0017998200179981994,0.0037996200379962018,0.0037996200379962018,0.0037996200379962018,0.003199680031996801,0.0037996200379962018,0.0037996200379962018,0.0037996200379962018,0.0037996200379962018,0.0037996200379962018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037996200379962018,0,0,0,0,0,0,0,0,0,0,0,0,0.0037996200379962018,0.0037996200379962018,0,5.999400059994001e-4,0,0.0037996200379962018,0,0,0,0,0,0,0,0,0
0,0.20447955204478904,0,0,0,0,0,0,0.2067793220677865,0.2031796820317905,0,0,0,0,0,0,0.2227777222277687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2462753724627426,0,0,0,0,0,0,0.25107489251073756,0.24587541245874303,0,0,0,0,0,0.2567743225677328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.999500049995e-4,0,4.999500049995e-4,0,0,0,4.999500049995e-4,4.999500049995e-4,0,0,0,4.999500049995e-4,0,4.999500049995e-4,0.48925107489253894,4.999500049995e-4,0,0,0,0,4.999500049995e-4,4.999500049995e-4,4.999500049995e-4,2.9997000299970003e-4,0,0,0,0,0,0,0,4.999500049995e-4,0,0,0,0,4.999500049995e-4,0,1.9998000199980003e-4,0,0,0,0,0,0,0,0,0,0,0,4.999500049995e-4,4.999500049995e-4,4.999500049995e-4,4.999500049995e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999500049995e-4,0,4.999500049995e-4,0,0,4.999500049995e-4,4.999500049995e-4,4.999500049995e-4,4.999500049995e-4,4.999500049995e-4,0,4.999500049995e-4,4.999500049995e-4,4.999500049995e-4,4.999500049995e-4,4.999500049995e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999500049995e-4,0,0,0,0,0,0,0,0,0,0,0,0,4.999500049995e-4,4.999500049995e-4,0,4.999500049995e-4,0,4.999500049995e-4,0,0,0,0,0,0,0,0,0
0,0,0,0.013698630136986264,0,0.013698630136986264,0,0,0,0,0,0,0.013698630136986264,0.013698630136986264,0,0,0,0,0,0,0,0,0,0,0,0,0.013698630136986264,0.013698630136986264,0.013698630136986264,0.013698630136986264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013698630136986264,0,0,0,0,0,0,0,0,0.013698630136986264,0.013698630136986264,0,0,0,0,0
0.018898110188981028,0,0,0,0.018898110188981028,0,0,0,0,0,0.018898110188981028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016198380161983748,0,0,0.016198380161983748,0,0,0,0,0,0,0
8.999100089991002e-4,4.999500049995e-4,8.999100089991002e-4,0,0,5.999400059994001e-4,0.121287871212881,8.999100089991002e-4,0,3.9996000399960006e-4,0,8.999100089991002e-4,0,2.9997000299970003e-4,8.999100089991002e-4,0,0,0,0,0,0,8.999100089991002e-4,8.999100089991002e-4,8.999100089991002e-4,0,2.9997000299970003e-4,0,0,0,0,0,5.999400059994001e-4,0,0,0,0,5.999400059994001e-4,2.9997000299970003e-4,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,8.999100089991002e-4,8.999100089991002e-4,8.999100089991002e-4,8.999100089991002e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.999100089991002e-4,0,8.999100089991002e-4,8.999100089991002e-4,0,0,0.121287871212881,8.999100089991002e-4,8.999100089991002e-4,8.999100089991002e-4,5.999400059994001e-4,8.999100089991002e-4,8.999100089991002e-4,8.999100089991002e-4,8.999100089991002e-4,8.999100089991002e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.999100089991002e-4,0,0,0,0,0,0,0,0,0,0,0,0,8.999100089991002e-4,8.999100089991002e-4,0,2.9997000299970003e-4,0,8.999100089991002e-4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03499650034996494,0,0,0,0,0,0.03499650034996494,0,0,0,0,0,0,0.42365763423659364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012998700129986998,0,0.0012998700129986998,0.0012998700129986998,0.0012998700129986998,0.0012998700129986998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012998700129986998,0.0012998700129986998,0,0,0.0012998700129986998,0,0.0012998700129986998,0,0,0,0,0,0.0012998700129986998,0.0012998700129986998,0,0,0,0,0,0,0,0.0012998700129986998,0,0.0012998700129986998,0,0,0.0012998700129986998,0.0012998700129986998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04849515048495181,0,0,0,0,0,0,0,0.48385161483854344,0,0,0,0,0,0,0.04849515048495181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016498350164983445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03499650034996494,0,0.4498550144985718,0,0,0,0,0,0,0,0,0,0,0,0,0.03499650034996494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.999300069993001e-4,0,0,0,0,0,0.0013998600139985998,0,0,6.999300069993001e-4,6.999300069993001e-4,6.999300069993001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.999300069993001e-4,6.999300069993001e-4,0,0,6.999300069993001e-4,0,6.999300069993001e-4,0,0,0,0,0,6.999300069993001e-4,6.999300069993001e-4,0,0,0,0,0,0,0,6.999300069993001e-4,0,6.999300069993001e-4,0,0,6.999300069993001e-4,6.999300069993001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04269573042695745,0,0,0,0,0,0.04269573042695745,0,0.042195780421957936,0,0.04269573042695745,0.04269573042695745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04269573042695745,0.04269573042695745,0,0,0.04269573042695745,0,0.04269573042695745,0,0,0,0,0,0.04269573042695745,0.04269573042695745,0,0,0,0,0,0,0,0.04269573042695745,0,0.04269573042695745,0,0,0.04269573042695745,0.04269573042695745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012998700129986998,0,0,0,0,0,0.0012998700129986998,0,0.0012998700129986998,0.0012998700129986998,0.0012998700129986998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012998700129986998,0.0012998700129986998,0,0,0.0012998700129986998,0,0.0012998700129986998,0,0,0,0,0,0.0012998700129986998,0.0012998700129986998,0,0,0,0,0,0,0,0.0012998700129986998,0,0.0012998700129986998,0,0,0.0012998700129986998,0.0012998700129986998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5792420757924639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3806619338066295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3723627637236364,0,0.02389761023897599,0,0,0,0,0,0.02389761023897599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
