64281001_0_cattle_2015-04-01,64281001_1_cattle_2015-02-01,64281001_2_cattle_2015-02-01,64281001_3_cattle_2015-02-01,64281001_4_cattle_2015-02-01,64281001_5_cattle_2015-02-01,64281001_6_cattle_2015-02-01,64281001_7_cattle_2015-04-01,64281001_8_cattle_2015-04-01,64281001_9_cattle_2015-04-01,64420007_0_cattle_2012-03-01,64420007_1_cattle_2012-03-01,64420007_2_cattle_2010-02-01,64420007_3_cattle_2012-03-01,64420007_4_cattle_2012-03-01,64420007_5_cattle_2012-02-01,64420007_6_cattle_2012-03-01,64420008_0_cattle_2013-02-01,64420008_1_cattle_2012-12-01,64420008_2_cattle_2012-08-01,64420012_0_cattle_2012-12-01,64420012_1_cattle_2012-12-01,64420012_2_cattle_2013-02-01,64420012_3_cattle_2013-02-01,64420015_0_cattle_2009-02-01,64420015_10_cattle_2013-04-01,64420015_11_cattle_2013-04-01,64420015_12_cattle_2013-04-01,64420015_13_cattle_2013-02-01,64420015_14_cattle_2013-02-01,64420015_15_cattle_2013-02-01,64420015_16_cattle_2013-02-01,64420015_17_cattle_2013-02-01,64420015_18_cattle_2013-04-01,64420015_1_cattle_2007-09-01,64420015_2_cattle_2009-04-01,64420015_3_cattle_2009-04-01,64420015_4_cattle_2009-04-01,64420015_5_cattle_2011-09-01,64420015_6_cattle_2013-04-01,64420015_7_cattle_2013-02-01,64420015_8_cattle_2013-02-01,64420015_9_cattle_2013-02-01,64420028_0_cattle_2014-02-01,64420028_1_cattle_2014-04-01,64420035_0_cattle_2013-04-01,64420035_1_cattle_2013-02-01,64420035_2_cattle_2013-02-01,64420038_0_cattle_2012-12-01,64420039_0_cattle_2012-12-01,64420039_1_cattle_2012-12-01,64420039_2_cattle_2012-12-01,64420044_0_cattle_2009-05-01,64420044_10_cattle_2011-06-01,64420044_11_cattle_2012-04-01,64420044_12_cattle_2012-04-01,64420044_13_cattle_2012-04-01,64420044_14_cattle_2012-04-01,64420044_15_cattle_2012-04-01,64420044_16_cattle_2012-03-01,64420044_17_cattle_2012-04-01,64420044_18_cattle_2012-04-01,64420044_19_cattle_2012-04-01,64420044_1_cattle_2009-05-01,64420044_20_cattle_2012-04-01,64420044_21_cattle_2012-04-01,64420044_22_cattle_2012-04-01,64420044_2_cattle_2009-07-01,64420044_3_cattle_2009-07-01,64420044_4_cattle_2009-05-01,64420044_5_cattle_2009-07-01,64420044_6_cattle_2009-07-01,64420044_7_cattle_2012-04-01,64420044_8_cattle_2012-04-01,64420044_9_cattle_2012-04-01,64420047_0_cattle_2009-02-01,64420047_1_cattle_2013-03-01,64420047_2_cattle_2013-05-01,64420047_3_cattle_2013-03-01,64420047_4_cattle_2013-03-01,64420047_5_cattle_2013-05-01,64420047_6_cattle_2013-05-01,64420047_7_cattle_2013-05-01,64420047_8_cattle_2013-05-01,64420047_9_cattle_2014-12-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.999850007499625e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4998250087495624e-4,4.4997750112494374e-4,0.2008399580020972,0.010099495025248723,0,0.007999600019999015,0,0,0,0,0,0,0,0,0,0,0,0,0.015999200039997902,0,0,0,4.999750012499375e-5,3.9998000099995e-4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.4997750112494374e-4,0,8.999550022498872e-4,4.999750012499375e-5,5.99970001499925e-4,7.499625018749061e-4,1.4999250037498125e-4,7.499625018749061e-4,8.499575021248935e-4,0.0020498975051247426,3.9998000099995e-4,4.4997750112494374e-4,2.999850007499625e-4,4.999750012499375e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999500024998745e-4,0,0,0,0,0,0,4.999750012499375e-5,5.499725013749313e-4,4.4997750112494374e-4,1.99990000499975e-4,4.999750012499375e-5,0,0,0,0.0018499075046247673,1.99990000499975e-4,0.05724713764311717,5.99970001499925e-4,4.4997750112494374e-4,1.4999250037498125e-4,4.999750012499375e-5,0,3.4998250087495624e-4,0,0,2.999850007499625e-4,1.99990000499975e-4,5.99970001499925e-4,0,0,0,0,0,0,0,1.4999250037498125e-4,0,1.99990000499975e-4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.002249887505624718,0.0017999100044997737,0,0.0011499425028748556,0.0020498975051247426,0.006299685015749225,6.999650017499124e-4,0,0,0,0,0,0,0,0.009599520023998793,0,0,0,0,0,0,0,0,0,4.999750012499375e-5,0.004399780010999456,0.002849857507124645,0.005049747512624377,0.0036998150092495416,0,0,0,0,0,0,0,0,0,0,0,9.99950002499875e-5,0,0.002349882505874706,0.006849657517124158,0.0014999250037498115,0.0010499475026248682,0.002949852507374633,0.0025998700064996756,0.0019999000049997486,0.0017999100044997737,0,3.4998250087495624e-4,0.001399930003499824,0.05944702764861686,5.499725013749313e-4,6.999650017499124e-4,0.001899905004749761,0.003999800009999505,0.005049747512624377,0.004599770011499432,0.027198640067996344,0.0020498975051247426,2.4998750062496874e-4,0,0.0024998750062496878,0.008599570021498932,0,0,2.999850007499625e-4,4.999750012499375e-5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022248887555622033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.999850007499625e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4998750062496874e-4,0,1.99990000499975e-4,0,0,1.4999250037498125e-4,0,0,0,0,0,0.047997600119993454,0.041097945102744414,0,0,0,0,0,0,0.026748662566871407,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99950002499875e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999750012499375e-5,0,0,0,0,0,0,0,0,4.999750012499375e-5,0,0,0,0.21108944552772077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0027498625068746573,0.0020498975051247426,0.010249487525623702,0.0014999250037498115,0.0021498925053747304,0,0.001399930003499824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00904954752262387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00904954752262387,0.0020998950052497365,0.002349882505874706,0.0032998350082495903,0.0024998750062496878,0.002249887505624718,0.002349882505874706,0,0.0033498325083745843,0.0027498625068746573,0,0.0032998350082495903,0.001249937503124843,0.003999800009999505,0,0,0,0,0,0.0010499475026248682,0,0.0017999100044997737,0,0,0,0,9.99950002499875e-5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.4999250037498125e-4,1.4999250037498125e-4,0,0.026198690065496483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999750012499375e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999750012499375e-5,0,0,0,0,0,1.4999250037498125e-4,0,0,0,0,0.012599370031498375,0.014499275036248111,0,0,0,0,0,0,0.20633968301584643,0,0,0,0,0,0,0,0,0,0,0,0
0.0019499025048747547,6.999650017499124e-4,0.006849657517124158,6.999650017499124e-4,0.0012999350032498367,0.001899905004749761,0.004999750012499383,0.007099645017749128,0.0036998150092495416,2.999850007499625e-4,0,0,0,0,0,0,0,0,0.06549672516374103,0.06549672516374103,0.06549672516374103,0.06549672516374103,0.06379681015949126,0.06549672516374103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06549672516374103,0.06239688015599145,0.10349482525873574,0.06549672516374103,0.06549672516374103,0,0.06549672516374103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06549672516374103,0.06549672516374103,0,0,0,0,0,0,0.0020498975051247426
0.0021498925053747304,0.001099945002749862,0.004949752512374389,6.999650017499124e-4,4.999750012499375e-4,0.0019999000049997486,0.004199790010499481,0.005799710014499286,0.005699715014249298,4.999750012499375e-4,0,0,0,0,0,0,0,0.052097395130242884,0,0.054597270136492536,0.0541472926353676,0.05514724263786746,0.05384730763461764,0.054597270136492536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054597270136492536,0.05214739263036788,0.05219739013049287,0.05444727763611756,0.054597270136492536,0,0.054597270136492536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054597270136492536,0.054597270136492536,0,0,0,0,0,0,0.0023998800059997
0.009149542522873855,0.0071496425178741215,0.032548372581370603,0.005249737513124353,0.004049797510124499,0.010749462526873633,0.030348482575870906,0.03409829508524539,0.030698465076745857,0.0024998750062496878,0,0,0,0,0,0,0,0.2951352432378591,0.3013349332533617,0,0.29928503574823584,0.30173491325436186,0.2943852807359838,0.3018349082546119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3018349082546119,0.29548522573873426,0.2926353682316081,0.30173491325436186,0.3018349082546119,0,0.3018349082546119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3018349082546119,0.3018349082546119,0,0,0,0,0,0,0.01004949752512373
0.0024998750062496878,0.0020998950052497365,0.006149692515374243,5.499725013749313e-4,0.0014499275036248178,0.001399930003499824,0.005349732513374341,0.004849757512124402,0.00584970751462428,1.4999250037498125e-4,0,0,0,0,0,0,0,0.06069696515174169,0.06374681265936627,0.06374681265936627,0,0.06374681265936627,0.0627968601569914,0.06374681265936627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06374681265936627,0.06224688765561647,0.06194690265486651,0.06449677516124117,0.06374681265936627,0,0.06374681265936627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06374681265936627,0.06374681265936627,0,0,0,0,0,0,0.0019999000049997486
0.0019499025048747547,0.0011999400029998493,0.004849757512124402,8.499575021248935e-4,0,0.0012999350032498367,0.004399780010999456,0.004949752512374389,0.0038998050097495173,4.999750012499375e-5,0,0,0,0,0,0,0,0.042447877606119226,0.0476476176191185,0.04599770011499373,0.04599770011499373,0,0.04544772761361881,0.04599770011499373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04599770011499373,0.044047797610119004,0.04314784260786913,0.04599770011499373,0.04599770011499373,0,0.04599770011499373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04599770011499373,0.04599770011499373,0,0,0,0,0,0,0.0023998800059997
0.0015499225038748052,0.0015999200039997989,0.006649667516624182,4.999750012499375e-4,5.499725013749313e-4,0.0025498725063746817,0.004849757512124402,0.005249737513124353,0.005549722513874316,2.999850007499625e-4,0,0,0,0,0,0,0,0.06329683515824133,0.06459677016149115,0.06459677016149115,0.06444677766111617,0.06459677016149115,0,0.06459677016149115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06459677016149115,0.08719564021798801,0.06139693015349159,0.06459677016149115,0.06459677016149115,0,0.06459677016149115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06459677016149115,0.06459677016149115,0,0,0,0,0,0,0.0020498975051247426
4.999750012499375e-4,4.999750012499375e-5,3.9998000099995e-4,0,0,2.999850007499625e-4,0.0010499475026248682,0.0015499225038748052,6.999650017499124e-4,0,0,0,0,0,0,0,0,0.01004949752512373,0.010749462526873633,0.010749462526873633,0.010749462526873633,0.010749462526873633,0.010599470026498654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010749462526873633,0.01054947252637366,0.010399480025998682,0.010749462526873633,0.010749462526873633,0,0.010749462526873633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010749462526873633,0.010749462526873633,0,0,0,0,0,0,1.4999250037498125e-4
0,0,0,0,0,0,0,0,0,0,0,0,0.003499825008749566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010849457527123619,0.01134943252837355,0.010099495025248723,0.011749412529373494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010499475026248668,4.999750012499375e-5,0,0,0,0,0,0,0,0,0,0.011399430028498542,0,0,0,0.008599570021498932,0.007849607519624036,0.010099495025248723,0.01364931753412323,0.008599570021498932,0,0,0,0.021298935053247165,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829458527073636,0.29883505824711065,7.999600019998998e-4,0.0019999000049997486,2.999850007499625e-4,0,0,4.4997750112494374e-4,0,0,0,0,0,0.080045997700114,4.999750012499375e-4,0,9.999500024998745e-4,0,0,0,0,0,0,0,0.0020998950052497365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015499225038748052,0.0021498925053747304,0.0010499475026248682,0.09259537023148726,4.4997750112494374e-4,6.499675016249187e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08489575521223833,0,0.08599570021498817,0.0031498425078746086,0.004849757512124402,0.0010499475026248682,0,0,0.001099945002749862,0,0,0,0,0,0.2914854257287326,0.0011999400029998493,0,0.0016499175041247926,0,9.99950002499875e-5,0,0,0,0,0,0.004999750012499383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005349732513374341,0.004999750012499383,0.0015999200039997989,0.17689115544222553,0.0012999350032498367,0.0016999150042497863,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3267836608169973,0.08974551272436265,0,0.0011999400029998493,0.0030998450077496147,7.999600019998998e-4,0,0,1.99990000499975e-4,0,0,0,0,0,0.09024548772561258,2.999850007499625e-4,0,4.4997750112494374e-4,1.99990000499975e-4,0,0,0,0,0,0,0.002449877506124694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027498625068746573,0.002949852507374633,0.0013499325033748304,0.10154492275386101,7.499625018749061e-4,0.001399930003499824,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4997750112494374e-4,2.999850007499625e-4,9.999500024998745e-4,0,0.0020998950052497365,0.15734213289335325,0,0,4.4997750112494374e-4,0,0,0,0,0,6.999650017499124e-4,0.15429228538572867,0,0.25003749812509035,0,0,0,0,0,0,0,0.001899905004749761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021498925053747304,0.002249887505624718,3.4998250087495624e-4,4.4997750112494374e-4,5.499725013749313e-4,8.999550022498872e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010299485025748695,0.010099495025248723,0.00824958752062398,0.009899505024748751,0,0.007599620018999067,0,0,0.012299385030748417,0,0,0,0,0,0.009599520023998793,0.008599570021498932,0,0.007999600019999015,0.0011999400029998493,3.4998250087495624e-4,0,0,0,0,0,0.031598420078995736,0,0,0,0,0,1.99990000499975e-4,0.001899905004749761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030348482575870906,0.033548322583870464,0.008449577521123953,0.005699715014249298,0.008749562521873911,0.010899455027248612,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001249937503124843,9.499525023748808e-4,0.001399930003499824,0.1396430178491057,0.0037498125093745355,0,0,0,0.0014499275036248178,0,0,0,0,0,5.99970001499925e-4,0.23648817559121724,0,0.14734263286835464,0,0,0,0,0,0,0,0.003399830008499578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037498125093745355,0.0032998350082495903,7.499625018749061e-4,3.9998000099995e-4,7.999600019998998e-4,9.999500024998745e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18174091295434985,0,0,0,0,0,0,0,0,0.18174091295434985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41832908354591036,0,0,0,0,0,0,0,0,0,0.41832908354591036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4999250037498125e-4,0,0,0,0,0,0,0,0,0,0,0,0,1.4999250037498125e-4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008849557522123897,0.010999450027498598,0.012549372531373382,0.01054947252637366,0.04279786010699418,0.006949652517374146,0,0,0,0,0,0,0,0,0.010299485025748695,0.011599420028998515,0,0.01069946502674864,0.036348182590870075,0.02219889005549704,0,0,0,0,0,0.0397480125993696,0,0,0,0,0,0,6.499675016249187e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04039798010099451,0.04384780760961903,0.0836458177091135,0.008749562521873911,0.07249637518124005,0.07899605019748915,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0065996700164991885,0,0,0,0,0,0,0,0,0,0,0,0.03009849507524594,0,0,0,0,0,0,0,0,0,0,0.015049247537623035,0.012799360031998348,0.012449377531123396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011899405029748473,2.4998750062496874e-4,0,0,0,0,0,0,0,0,0,0.02334883255837188,0,0,0,0.0116994150292485,0.010149492525373716,0.011749412529373494,0.019199040047997457,0.00904954752262387,0,0,0,0.032098395080245666,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.9998000099995e-4,0,0,0,0,0,0,0,0,0,0,0,0.004999750012499383,0,0,0,0,0,0,0,0,0,0.002849857507124645,0,0.33248337583124965,0.0027498625068746573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002449877506124694,0,0,0,0,3.4998250087495624e-4,0,0,0,0,0,0.0031498425078746086,0,0,0,0.001399930003499824,0.0015999200039997989,0.0018499075046247673,0.003499825008749566,0.001899905004749761,0,0,0,0.004049797510124499,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.4997750112494374e-4,0,0,0,0,0,0,0,0,0,0,0,0.004399780010999456,0,0,0,0,0,0,0,0,0,5.99970001499925e-4,0.33583320833962604,0,0.0038998050097495173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015999200039997989,0,0,0,0,0,0,0,0,0,0,0.0020498975051247426,0,0,0,0.0014499275036248178,0.00174991250437478,0.0018499075046247673,0.0019499025048747547,0.0010499475026248682,0,0,0,0.0036498175091245477,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.9998000099995e-4,0,0,0,0,0,0,0,0,0,0,0,0.0026998650067496634,0,0,0,0,0,0,0,0,0,0.0015499225038748052,0.0013499325033748304,0.0014499275036248178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011999400029998493,0,0,0,0,0,0,0,0,0,0,0.001399930003499824,0,0,0,0.0013499325033748304,6.999650017499124e-4,0.0010499475026248682,0.0016999150042497863,0.34478276086200477,0,0,0,0.0027998600069996512,0,0,0,0,0,0,0,0,0
