infector_id,infected_id,prob
64420015_29_cattle_2010-02-01,64420015_0_cattle_2010-02-01,0.1941611677664506
64420044_1_cattle_2010-09-01,64420015_10_cattle_2009-03-01,0.03559288142371516
64420015_22_cattle_2010-02-01,64420015_11_cattle_2010-02-01,0.3681263747250479
64420015_10_cattle_2009-03-01,64420015_12_cattle_2010-02-01,0.5026994601079569
64420015_0_cattle_2010-02-01,64420015_13_cattle_2010-02-01,0.23495300939812552
64420015_16_cattle_2010-02-01,64420015_14_cattle_2010-02-01,0.5192961407718223
64420015_31_cattle_2010-02-01,64420015_15_cattle_2010-02-01,0.4087182563487188
64420015_14_cattle_2010-02-01,64420015_16_cattle_2010-02-01,0.48070385922813513
64420015_10_cattle_2009-03-01,64420015_17_cattle_2010-04-01,0.4149170165966685
64420015_5_cattle_2010-02-01,64420015_18_cattle_2010-02-01,0.4491101779643913
64420015_0_cattle_2010-02-01,64420015_19_cattle_2010-02-01,0.23495300939812552
64420015_10_cattle_2009-03-01,64420015_1_cattle_2010-04-01,0.44591081783641723
64420015_10_cattle_2009-03-01,64420015_20_cattle_2010-04-01,0.3389322135572846
64420015_0_cattle_2010-02-01,64420015_21_cattle_2010-02-01,0.23495300939812552
64420015_11_cattle_2010-02-01,64420015_22_cattle_2010-02-01,0.38072385522894575
64420015_0_cattle_2010-02-01,64420015_23_cattle_2010-04-01,0.23335332933413827
64420015_6_cattle_2010-02-01,64420015_24_cattle_2010-02-01,0.4771045790841643
64420015_10_cattle_2009-03-01,64420015_25_cattle_2010-04-01,0.3521295740851776
64420015_10_cattle_2009-03-01,64420015_26_cattle_2010-04-01,0.48810237952407515
64420015_0_cattle_2010-02-01,64420015_27_cattle_2010-04-01,0.23175364927015102
64420015_42_cattle_2010-04-01,64420015_28_cattle_2010-04-01,0.3851229754049101
64420015_0_cattle_2010-02-01,64420015_29_cattle_2010-02-01,0.23535292941412234
64420015_33_cattle_2010-02-01,64420015_2_cattle_2010-02-01,0.39872025594879984
64420015_10_cattle_2009-03-01,64420015_30_cattle_2010-04-01,0.48350329934011244
64420015_15_cattle_2010-02-01,64420015_31_cattle_2010-02-01,0.47310537892419674
64420015_10_cattle_2009-03-01,64420015_32_cattle_2010-04-01,0.4745050989801854
64420015_2_cattle_2010-02-01,64420015_33_cattle_2010-02-01,0.42031593681262475
64420015_37_cattle_2010-04-01,64420015_34_cattle_2010-04-01,0.4877024595080784
64420015_42_cattle_2010-04-01,64420015_35_cattle_2010-04-01,0.34133173365326513
64420015_41_cattle_2010-04-01,64420015_36_cattle_2010-04-01,0.5404919016196504
64420015_34_cattle_2010-04-01,64420015_37_cattle_2010-04-01,0.5108978204358904
64420015_10_cattle_2009-03-01,64420015_38_cattle_2010-04-01,0.45970805838830536
64420015_0_cattle_2010-02-01,64420015_39_cattle_2010-02-01,0.23495300939812552
64420015_10_cattle_2009-03-01,64420015_3_cattle_2010-04-01,0.4765046990601692
64420015_0_cattle_2010-02-01,64420015_40_cattle_2010-04-01,0.2309538092381574
64420015_36_cattle_2010-04-01,64420015_41_cattle_2010-04-01,0.459508098380307
64420015_28_cattle_2010-04-01,64420015_42_cattle_2010-04-01,0.37512497500499115
64420015_8_cattle_2010-02-01,64420015_43_cattle_2010-02-01,0.48530293941209784
64420015_10_cattle_2009-03-01,64420015_44_cattle_2010-02-01,0.5026994601079569
64420015_7_cattle_2010-04-01,64420015_45_cattle_2010-04-01,0.4839032193561092
64420015_10_cattle_2009-03-01,64420015_46_cattle_2010-04-01,0.3001399720055991
64420015_10_cattle_2009-03-01,64420015_4_cattle_2010-04-01,0.4179164167166442
64420015_18_cattle_2010-02-01,64420015_5_cattle_2010-02-01,0.4829034193161173
64420015_24_cattle_2010-02-01,64420015_6_cattle_2010-02-01,0.5186962607478272
64420015_45_cattle_2010-04-01,64420015_7_cattle_2010-04-01,0.4765046990601692
64420015_43_cattle_2010-02-01,64420015_8_cattle_2010-02-01,0.5092981403719034
64420015_0_cattle_2010-02-01,64420015_9_cattle_2010-02-01,0.23495300939812552
64420044_6_cattle_2010-09-01,64420044_0_cattle_2010-09-01,0.43071385722854044
64420015_10_cattle_2009-03-01,64420044_1_cattle_2010-09-01,0.42591481703657935
64420015_10_cattle_2009-03-01,64420044_2_cattle_2010-08-01,0.4037192561487593
64420015_10_cattle_2009-03-01,64420044_3_cattle_2010-09-01,0.4471105778844075
64420044_2_cattle_2010-08-01,64420044_4_cattle_2010-09-01,0.8548290341931019
64420044_6_cattle_2010-09-01,64420044_5_cattle_2010-09-01,0.43071385722854044
64420044_5_cattle_2010-09-01,64420044_6_cattle_2010-09-01,0.406718656268735
