40270033_0_cattle_2013-02-01,40270033_10_cattle_2013-03-01,40270033_11_cattle_2013-03-01,40270033_12_cattle_2013-03-01,40270033_13_cattle_2013-03-01,40270033_14_cattle_2013-03-01,40270033_15_cattle_2013-03-01,40270033_16_cattle_2013-03-01,40270033_17_cattle_2013-03-01,40270033_18_cattle_2014-03-01,40270033_19_cattle_2014-05-01,40270033_1_cattle_2013-03-01,40270033_20_cattle_2014-03-01,40270033_2_cattle_2013-03-01,40270033_3_cattle_2013-03-01,40270033_4_cattle_2013-03-01,40270033_5_cattle_2013-03-01,40270033_6_cattle_2013-03-01,40270033_7_cattle_2013-03-01,40270033_8_cattle_2013-03-01,40270033_9_cattle_2013-03-01,40270057_0_cattle_2013-10-01,40270057_10_cattle_2013-10-01,40270057_11_cattle_2013-10-01,40270057_12_cattle_2013-05-01,40270057_13_cattle_2013-10-01,40270057_14_cattle_2013-10-01,40270057_15_cattle_2013-10-01,40270057_16_cattle_2013-10-01,40270057_17_cattle_2013-09-01,40270057_18_cattle_2013-10-01,40270057_19_cattle_2013-10-01,40270057_1_cattle_2013-02-01,40270057_20_cattle_2013-10-01,40270057_21_cattle_2013-10-01,40270057_22_cattle_2013-06-01,40270057_23_cattle_2013-10-01,40270057_24_cattle_2013-10-01,40270057_25_cattle_2013-10-01,40270057_26_cattle_2013-10-01,40270057_27_cattle_2013-10-01,40270057_28_cattle_2013-10-01,40270057_29_cattle_2013-10-01,40270057_2_cattle_2013-02-01,40270057_30_cattle_2013-10-01,40270057_31_cattle_2013-05-01,40270057_32_cattle_2013-10-01,40270057_33_cattle_2013-10-01,40270057_34_cattle_2013-10-01,40270057_35_cattle_2013-10-01,40270057_36_cattle_2013-10-01,40270057_37_cattle_2013-10-01,40270057_38_cattle_2013-10-01,40270057_39_cattle_2013-10-01,40270057_3_cattle_2013-10-01,40270057_40_cattle_2013-10-01,40270057_41_cattle_2013-10-01,40270057_42_cattle_2013-10-01,40270057_43_cattle_2013-10-01,40270057_44_cattle_2013-10-01,40270057_45_cattle_2013-10-01,40270057_46_cattle_2013-10-01,40270057_47_cattle_2013-10-01,40270057_48_cattle_2013-10-01,40270057_49_cattle_2013-10-01,40270057_4_cattle_2013-10-01,40270057_50_cattle_2013-10-01,40270057_51_cattle_2013-10-01,40270057_52_cattle_2013-10-01,40270057_53_cattle_2013-10-01,40270057_54_cattle_2013-10-01,40270057_55_cattle_2013-10-01,40270057_56_cattle_2013-10-01,40270057_57_cattle_2013-10-01,40270057_58_cattle_2013-10-01,40270057_59_cattle_2013-10-01,40270057_5_cattle_2013-10-01,40270057_60_cattle_2013-10-01,40270057_61_cattle_2013-10-01,40270057_62_cattle_2013-10-01,40270057_63_cattle_2013-10-01,40270057_6_cattle_2013-10-01,40270057_7_cattle_2013-10-01,40270057_8_cattle_2013-04-01,40270057_9_cattle_2013-10-01,40270058_0_cattle_2010-04-01,40270058_100_cattle_2013-02-01,40270058_101_cattle_2013-02-01,40270058_102_cattle_2013-02-01,40270058_10_cattle_2010-10-01,40270058_11_cattle_2010-10-01,40270058_12_cattle_2010-09-01,40270058_13_cattle_2010-10-01,40270058_14_cattle_2010-10-01,40270058_15_cattle_2010-10-01,40270058_16_cattle_2010-10-01,40270058_17_cattle_2010-10-01,40270058_18_cattle_2010-10-01,40270058_19_cattle_2010-10-01,40270058_1_cattle_2009-01-01,40270058_20_cattle_2010-10-01,40270058_21_cattle_2013-02-01,40270058_22_cattle_2013-02-01,40270058_23_cattle_2013-02-01,40270058_24_cattle_2013-02-01,40270058_25_cattle_2013-02-01,40270058_26_cattle_2012-03-01,40270058_27_cattle_2013-02-01,40270058_28_cattle_2013-02-01,40270058_29_cattle_2013-02-01,40270058_2_cattle_2009-04-01,40270058_30_cattle_2013-02-01,40270058_31_cattle_2013-02-01,40270058_32_cattle_2013-02-01,40270058_33_cattle_2013-02-01,40270058_34_cattle_2013-02-01,40270058_35_cattle_2013-02-01,40270058_36_cattle_2013-02-01,40270058_37_cattle_2012-11-01,40270058_38_cattle_2013-02-01,40270058_39_cattle_2013-02-01,40270058_3_cattle_2009-01-01,40270058_40_cattle_2012-07-01,40270058_41_cattle_2013-02-01,40270058_42_cattle_2013-02-01,40270058_43_cattle_2013-02-01,40270058_44_cattle_2013-02-01,40270058_45_cattle_2013-02-01,40270058_46_cattle_2013-02-01,40270058_47_cattle_2013-02-01,40270058_48_cattle_2013-02-01,40270058_49_cattle_2013-02-01,40270058_4_cattle_2009-04-01,40270058_50_cattle_2013-02-01,40270058_51_cattle_2013-02-01,40270058_52_cattle_2013-02-01,40270058_53_cattle_2013-02-01,40270058_54_cattle_2013-02-01,40270058_55_cattle_2013-01-01,40270058_56_cattle_2013-02-01,40270058_57_cattle_2013-02-01,40270058_58_cattle_2013-02-01,40270058_59_cattle_2013-02-01,40270058_5_cattle_2010-10-01,40270058_60_cattle_2013-02-01,40270058_61_cattle_2013-02-01,40270058_62_cattle_2013-02-01,40270058_63_cattle_2013-02-01,40270058_64_cattle_2013-02-01,40270058_65_cattle_2013-02-01,40270058_66_cattle_2013-02-01,40270058_67_cattle_2013-02-01,40270058_68_cattle_2013-02-01,40270058_69_cattle_2013-02-01,40270058_6_cattle_2010-10-01,40270058_70_cattle_2013-02-01,40270058_71_cattle_2013-02-01,40270058_72_cattle_2013-02-01,40270058_73_cattle_2013-02-01,40270058_74_cattle_2013-02-01,40270058_75_cattle_2013-02-01,40270058_76_cattle_2013-02-01,40270058_77_cattle_2013-02-01,40270058_78_cattle_2013-02-01,40270058_79_cattle_2013-02-01,40270058_7_cattle_2010-10-01,40270058_80_cattle_2013-02-01,40270058_81_cattle_2013-02-01,40270058_82_cattle_2013-02-01,40270058_83_cattle_2013-02-01,40270058_84_cattle_2013-02-01,40270058_85_cattle_2013-02-01,40270058_86_cattle_2013-02-01,40270058_87_cattle_2013-02-01,40270058_88_cattle_2013-02-01,40270058_89_cattle_2013-02-01,40270058_8_cattle_2010-06-01,40270058_90_cattle_2013-02-01,40270058_91_cattle_2013-02-01,40270058_92_cattle_2013-02-01,40270058_93_cattle_2013-02-01,40270058_94_cattle_2013-02-01,40270058_95_cattle_2013-02-01,40270058_96_cattle_2013-02-01,40270058_97_cattle_2013-02-01,40270058_98_cattle_2013-02-01,40270058_99_cattle_2013-02-01,40270058_9_cattle_2010-01-01,64420015_0_cattle_2008-10-01,64420015_1_cattle_2008-11-01,64420015_2_cattle_2008-11-01,64420044_0_cattle_2009-04-01,64523019_0_cattle_2013-11-01,64523019_1_cattle_2013-12-01
0,0,0,0,0,0,0,0,0,0,0,0,0.15254237288135392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15254237288135392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15254237288135392,0,0,0,0.15254237288135392,0,0.15254237288135392,0,0,0,0.15254237288135392,0,0.15254237288135392,0,0,0,0,0,0,0.15254237288135392,0,0,0,0,0,0,0,0,0,0.15254237288135392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4997750112494374e-4,0,4.4997750112494374e-4,4.4997750112494374e-4,0,4.4997750112494374e-4,4.4997750112494374e-4,0,4.4997750112494374e-4,0,0,4.4997750112494374e-4,4.4997750112494374e-4,0,4.4997750112494374e-4,0,4.4997750112494374e-4,0,4.4997750112494374e-4,0,4.4997750112494374e-4,4.4997750112494374e-4,4.4997750112494374e-4,0,0,0,0,4.4997750112494374e-4,0,0,0,0,0,4.4997750112494374e-4,0,0,4.4997750112494374e-4,0,4.4997750112494374e-4,4.4997750112494374e-4,4.4997750112494374e-4,0,4.4997750112494374e-4,0,4.4997750112494374e-4,0,4.4997750112494374e-4,4.4997750112494374e-4,0,4.4997750112494374e-4,0,0,4.4997750112494374e-4,4.4997750112494374e-4,4.4997750112494374e-4,4.4997750112494374e-4,4.4997750112494374e-4,4.4997750112494374e-4,0,0,0,4.4997750112494374e-4,0,0,4.4997750112494374e-4,4.4997750112494374e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4997750112494374e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4997750112494374e-4,4.4997750112494374e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.499625018749061e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.05454727263636754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028898555072246108,0,0,0.3229338533073707,0,0.032598370081495597,0.028698565071746136,0,0,0,0,9.999500024998745e-4,0,0.03364831758412045,0,0.03379831008449543,0,0,0,0.02189890505474708,0,0.011749412529373494,0,0,0,0.050947452627368044,0.02089895505224722,7.499625018749061e-4,0.02779861006949626,0,0,0.0071496425178741215,0,0.00824958752062398,0,0,0,0.0071496425178741215,0,9.99950002499875e-5,0,0.3296835158242485,0,0,0.022748862556871963,0,0.006549672516374195,0.003049847507624621,0,0,0,0,0,0,0.023748812559371824,0.03794810259486985,0.01184940752962348,0,0,0.025048747562621643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05449727513624255,0,0,0,0,0,0.04179791010449432,0,0,0,0,0,0.04429778511074397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.009749512524373772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007599620018999067,0,0,0.0027498625068746573,0,0.0059997000149992616,0.007349632518374097,0,0,0,0,2.4998750062496874e-4,0,0.0054997250137493224,0,0.0043497825108744625,0,0,0,0.006949652517374146,0,0.0012999350032498367,0,0,0.006549672516374195,0,0.005549722513874316,2.4998750062496874e-4,0.007099645017749128,0,0,0.0014499275036248178,0,0.0011499425028748556,0,0,0,0.0015999200039997989,0,9.99950002499875e-5,0,0.004649767511624426,0,0,0.006899655017249152,0,0.0021998900054997243,0.0024998750062496878,0,0,0,0,0,0,0.007299635018249103,0.012299385030748417,0.0014999250037498115,0,0,0.0076996150192490545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009799510024498765,0,0,0,0,0,0.00824958752062398,0,0,0,0,0,0.008099595020249001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.07784610769461431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03984800759961959,0,0,0.02974851257437099,0,0.03869806509674475,0.11349432528373435,0,0,0,0,0.0013499325033748304,0,0.03394830258487041,0,0.036198190090495096,0,0,0,0.2986850657467356,0,0.008449577521123953,0,0,0.034898255087245277,0.07344632768361492,0,0.0014999250037498115,0.10474476276186057,0,0,0.013049347532623313,0,0.010599470026498654,0,0,0,0.009699515024248779,0,0.0013499325033748304,0,0.029398530073496038,0,0,0.03234838258087063,0,0.010249487525623702,0.005099745012749371,0,0,0,0,0,0,0.11249437528123449,0.04099795010249443,0.021598920053997123,0,0,0.10264486775661086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07784610769461431,0,0,0,0,0,0.05619719014049231,0,0,0,0,0,0.05399730013499262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.018699065046747527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018699065046747527,0,0,0,0,0,0,0,0,0,0.018699065046747527,0,0,0,0,0,0,0,0,0,0.018699065046747527,0,0.018699065046747527,0,0,0,0.018699065046747527,0,0.018699065046747527,0,0,0,0,0,0,0.018699065046747527,0,0,0,0,0,0,0,0,0,0.018699065046747527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.1835908204589746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07964601769911406,0,0,0.07549622518873964,0,0.09254537273136226,0.21898905054746967,0,0,0,0,0.002349882505874706,0,0.08954552272386268,0,0.08444577771111339,0,0,0,0.17024148792560145,0,0.02694865256737138,0,0,0.08609569521523816,0.16434178291085227,0.1647917604119772,0.0038498075096245234,0,0,0,0.027748612569371268,0,0.030448477576120892,0,0,0,0.034048297585120395,0,0.002349882505874706,0,0.0735463226838649,0,0,0.0836958152092385,0,0.021798910054497096,0.01874906254687252,0,0,0,0,0,0,0.22633868306584365,0.1202939853007334,0.03414829258537038,0,0,0.25433728313584214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18369081545922458,0,0,0,0,0,0.14149292535373045,0,0,0,0,0,0.14059297035148058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13054347282635698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.32548372581374674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489575521224065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489575521224065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.1468926553672297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1468926553672297,0,0,0,0,0,0,0,0,0,0.1468926553672297,0,0,0,0,0,0.1468926553672297,0,0,0,0,0,0.1468926553672297,0,0,0,0.1468926553672297,0,0.1468926553672297,0,0,0,0,0,0,0.1468926553672297,0,0,0,0,0,0,0,0,0,0.1468926553672297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.999750012499375e-5,0,0,0,0,0,0,0,0,0,4.999750012499375e-5,0,4.999750012499375e-5,0,0,4.999750012499375e-5,4.999750012499375e-5,0,4.999750012499375e-5,0,0,4.999750012499375e-5,4.999750012499375e-5,0,4.999750012499375e-5,0,4.999750012499375e-5,0,4.999750012499375e-5,0,4.999750012499375e-5,4.999750012499375e-5,0.019049047547622478,0,0,0,4.999750012499375e-5,4.999750012499375e-5,0,0,0,0,0,4.999750012499375e-5,0,0,0,0,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,0,4.999750012499375e-5,0,4.999750012499375e-5,0,4.999750012499375e-5,4.999750012499375e-5,0,4.999750012499375e-5,0,0,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,4.999750012499375e-5,0,0,0,4.999750012499375e-5,0,0,4.999750012499375e-5,4.999750012499375e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999750012499375e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999750012499375e-5,0
0,0,0,0,0,0,0,0,0,0,0,0,0.15924203789810298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15924203789810298,0,0,0,0,0,0,0,0,0,0.15924203789810298,0,0,0,0,0,0.15924203789810298,0,0,0,0.15924203789810298,0,0,0,0,0,0.15924203789810298,0,0.15924203789810298,0,0,0,0,0,0,0.15924203789810298,0,0,0,0,0,0,0,0,0,0.15924203789810298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011499425028748556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.15809209539522814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15809209539522814,0,0,0,0,0,0,0,0,0,0.15809209539522814,0,0,0,0,0,0.15809209539522814,0,0,0,0.15809209539522814,0,0.15809209539522814,0,0,0,0,0,0.15809209539522814,0,0,0,0,0,0,0.15809209539522814,0,0,0,0,0,0,0,0,0,0.15809209539522814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003599820008999554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.01989900504974736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01989900504974736,0,0,0,0,0,0,0,0,0,0.01989900504974736,0,0,0,0,0,0.01989900504974736,0,0,0,0.01989900504974736,0,0.01989900504974736,0,0,0,0.01989900504974736,0,0,0,0,0,0,0,0,0.01989900504974736,0,0,0,0,0,0,0,0,0,0.01989900504974736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99950002499875e-5,0,9.99950002499875e-5,9.99950002499875e-5,0,9.99950002499875e-5,9.99950002499875e-5,0,9.99950002499875e-5,0,0,9.99950002499875e-5,9.99950002499875e-5,0,9.99950002499875e-5,0,9.99950002499875e-5,0,0.05084745762711806,0,9.99950002499875e-5,9.99950002499875e-5,9.99950002499875e-5,0,0,0,9.99950002499875e-5,9.99950002499875e-5,0,0,0,0,0,9.99950002499875e-5,0,0,9.99950002499875e-5,0,9.99950002499875e-5,9.99950002499875e-5,9.99950002499875e-5,0,9.99950002499875e-5,0,0,0,9.99950002499875e-5,9.99950002499875e-5,0,9.99950002499875e-5,0,0,9.99950002499875e-5,9.99950002499875e-5,9.99950002499875e-5,9.99950002499875e-5,9.99950002499875e-5,9.99950002499875e-5,0,0,0,9.99950002499875e-5,0,0,9.99950002499875e-5,9.99950002499875e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99950002499875e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99950002499875e-5,9.99950002499875e-5
0,0,0,0.057847107644617084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03424828758562037,0,0,0.31803409829511864,0,0.04319784010799412,0.028148592570371212,0,0,0,0,8.499575021248935e-4,0,0.0361481925903701,0,0.03559822008899518,0,0,0,0.02694865256737138,0,0.00824958752062398,0,0,0.32603369831512197,0.05584720763961736,0.02184890755462209,0.0016499175041247926,0.02764861756912128,0,0,0.012799360031998348,0,0.007249637518124109,0,0,0,0.006649667516624182,0,0.0014999250037498115,0,0,0,0,0.020598970051497262,0,0.009749512524373772,0.0060496975151242555,0,0,0,0,0,0,0.02664866756662142,0.0354482275886202,0.009149542522873855,0,0,0.027848607569621254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057847107644617084,0,0,0,0,0,0.042597870106494205,0,0,0,0,0,0.04219789010549426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
