infector_id,infected_id,prob
3_d500_139_1_badger_2018-08-01,3_d500_101_461_0_badger_2019-01-01,0.21797820217977404
64491_3_boar_2018-08-01,3_d500_101_461_1_badger_2020-02-01,0.08339166083391786
64491_3_boar_2018-08-01,3_d500_101_461_2_badger_2020-02-01,0.03969603039696037
64172002_17_cattle_2016-12-01,3_d500_101_497_0_badger_2017-05-01,0.5028497150285276
64172002_46_cattle_2019-10-01,3_d500_107_475_0_badger_2020-02-01,0.01279872012798717
3_d500_141_0_badger_2020-02-01,3_d500_118_0_badger_2020-02-01,0.01609839016098385
64393_10_boar_2018-09-01,3_d500_118_1_badger_2018-08-01,0.2237776222377676
64172002_10_cattle_2016-10-01,3_d500_139_0_badger_2017-03-01,0.2523747625237365
3_d500_101_461_0_badger_2019-01-01,3_d500_139_1_badger_2018-08-01,0.23477652234775537
3_d500_118_0_badger_2020-02-01,3_d500_141_0_badger_2020-02-01,0.0086991300869913
64393_7_boar_2017-10-01,3_d500_83_434_0_badger_2020-02-01,0.011698830116988279
45_d500_41_0_badger_2017-02-01,3_d500_83_434_1_badger_2020-02-01,0.01569843015698425
64172002_28_cattle_2016-12-01,3_d500_83_434_2_badger_2020-02-01,0.01599840015998395
45_d500_57_605_1_badger_2017-07-01,45_d500_100_0_badger_2018-03-01,0.2651734826517258
64359138_0_cattle_2014-02-01,45_d500_123_762_0_badger_2013-10-01,0.14598540145985406
64359_19_boar_2017-05-01,45_d500_155_880_0_badger_2017-09-01,0.3819618038196284
64420015_9_cattle_2008-04-01,45_d500_156_0_badger_2008-10-01,0.4493550644935722
64281001_11_cattle_2013-02-01,45_d500_156_1_badger_2013-06-01,0.4570542945705658
45_d500_57_715_2_badger_2014-06-01,45_d500_156_2_badger_2013-09-01,0.2254774522547657
64420015_1_cattle_2008-04-01,45_d500_157_858_0_badger_2008-11-01,0.1931806819318016
64359_6_boar_2015-07-01,45_d500_157_858_1_badger_2015-08-01,0.18318168183181271
64253_1_boar_2014-10-01,45_d500_159_855_0_badger_2014-09-01,0.4449555044495759
64420015_7_cattle_2008-04-01,45_d500_160_0_badger_2008-11-01,0.21057894210578226
45_d500_78_668_0_badger_2010-02-01,45_d500_160_1_badger_2009-09-01,0.3300669933006717
64420047_0_cattle_2013-12-01,45_d500_160_2_badger_2014-06-01,0.19558044195579893
64420044_0_cattle_2012-02-01,45_d500_160_3_badger_2012-03-01,0.16958304169582783
45_d500_99_766_0_badger_2014-03-01,45_d500_163_0_badger_2014-08-01,0.23317668233175715
64359200_2_cattle_2015-03-01,45_d500_163_1_badger_2015-09-01,0.1688831116888286
56_d500_3_0_badger_2013-07-01,45_d500_163_2_badger_2013-08-01,0.4149585041496009
64420009_2_cattle_2013-12-01,45_d500_163_3_badger_2013-08-01,0.3902609739026215
