infector_id,infected_id,prob
40119050_3_cattle_2016-03-01,40119050_0_cattle_2017-01-01,0.15396920615877088
40119050_6_cattle_2017-03-01,40119050_10_cattle_2017-05-01,0.3943211357728355
40119050_8_cattle_2017-05-01,40119050_1_cattle_2017-04-01,0.33073385322935106
40119050_0_cattle_2017-01-01,40119050_2_cattle_2017-05-01,0.21335732853429762
64393387_53_cattle_2015-05-01,40119050_3_cattle_2016-03-01,0.27614477104579366
40119050_5_cattle_2017-02-01,40119050_4_cattle_2017-03-01,0.39772045590880795
40119050_4_cattle_2017-03-01,40119050_5_cattle_2017-02-01,0.23375324935013508
40119050_10_cattle_2017-05-01,40119050_6_cattle_2017-03-01,0.1971605678864267
40119050_3_cattle_2016-03-01,40119050_7_cattle_2017-03-01,0.15856828634273423
40119050_1_cattle_2017-04-01,40119050_8_cattle_2017-05-01,0.37232553489301384
40119050_4_cattle_2017-03-01,40119050_9_cattle_2017-05-01,0.1695660867826466
40119050_2_cattle_2017-05-01,40119_0_boar_2017-12-01,0.30913817236552615
40119_0_boar_2017-12-01,40119_1_boar_2018-09-01,0.5550889822035321
64197011_0_cattle_2018-03-01,45_d500_12_1911_0_badger_2019-06-01,0.6038792241551365
64165002_1_cattle_2016-03-01,45_d500_157_858_0_badger_2017-05-01,0.07138572285542899
64326020_30_cattle_2015-02-01,45_d500_15_0_badger_2015-09-01,0.1883623275344968
64420039_1_cattle_2012-12-01,45_d500_19_0_badger_2015-04-01,0.07618476304739075
64165046_5_cattle_2015-12-01,45_d500_19_1_badger_2016-10-01,0.19516096780644263
64393_20_boar_2019-08-01,45_d500_19_2_badger_2020-02-01,0.01059788042391521
64326020_30_cattle_2015-02-01,45_d500_216_0_badger_2016-09-01,0.17776444711058126
64449007_1_cattle_2017-04-01,45_d500_244_0_badger_2017-06-01,0.05958808238352311
64393387_55_cattle_2015-05-01,45_d500_261_0_badger_2015-07-01,0.2859428114377142
64393387_63_cattle_2017-12-01,45_d500_261_1_badger_2019-02-01,0.017796440711857597
64393387_63_cattle_2017-12-01,45_d500_261_2_badger_2020-02-01,0.012197560487902407
64326020_36_cattle_2018-01-01,45_d500_261_3_badger_2020-02-01,0.023595280943811185
64393_21_boar_2020-02-01,45_d500_261_4_badger_2020-02-01,0.056988602279543915
64326020_30_cattle_2015-02-01,45_d500_37_544_0_badger_2016-08-01,0.17416516696660994
64359138_3_cattle_2018-06-01,45_d500_50_612_0_badger_2018-06-01,0.0779844031193764
64359138_3_cattle_2018-06-01,45_d500_53_596_0_badger_2019-07-01,0.019996000799839993
64393_17_boar_2019-09-01,45_d500_55_0_badger_2018-12-01,0.03039392121575677
64393387_72_cattle_2018-04-01,45_d500_68_627_0_badger_2018-08-01,0.09098180363927283
