pi,neg,off.r,off.p
0.5614636510377711,4.3695277245173045,2.3918781303800642,0.5
0.5168749960139358,4.49571142258754,2.600174992810935,0.5
0.4959719774546069,2.7178440396131762,2.8265893649077043,0.5
0.5241368629038301,4.008313139147852,2.7731054936302826,0.5
0.5683047290891377,3.8131286783067324,2.532134866574779,0.5
0.5859020902309536,3.428576958777178,2.285576902446337,0.5
0.6239324948051913,4.445176845012959,2.4543096269480884,0.5
0.6196240948978783,5.186758209314924,2.510137510835193,0.5
0.5851786038139807,4.457704571487177,2.5654251277446747,0.5
0.6018598248017919,3.564427315436099,2.5841728755040094,0.5
0.5871069465531001,3.579251895488035,2.460930588771589,0.5
0.6226791640976409,3.9663422832421773,2.2277174288174137,0.5
0.632846747222353,3.7477482758153045,2.4010835367953405,0.5
0.5724355535116014,4.4279524433117174,2.4827722345944494,0.5
0.5678462401032417,2.47163295577446,2.5654697535792366,0.5
0.523453675629568,2.3548196177620255,2.5663793672574684,0.5
0.5432760627707435,3.247338610530626,2.547514894977212,0.5
0.6373750300379437,2.405218527016025,2.478827028069645,0.5
0.5528218362480375,2.7783690809195676,2.443136135698296,0.5
0.4565781319048225,3.63077104761431,2.5840381699381396,0.5
0.4978094684658542,3.438560621642303,2.621023503364995,0.5
0.5144886717200249,2.6944358925724217,2.4053961205063388,0.5
0.5184286457253588,3.2374900815233403,2.8276366302743554,0.5
0.5218240453163131,4.008776758393999,2.41828456975054,0.5
0.5671172542497486,4.375166974209044,2.7380429968470708,0.5
0.5336832547560303,3.912598023253288,2.4092423585243523,0.5
0.5407311204820843,5.424936002066154,2.4285623100586236,0.5
0.47761013291310217,4.402504256639425,2.4811812380794436,0.5
0.48283784035592964,4.13407802227119,2.718659151578322,0.5
0.5482048180885584,3.5753955760195666,2.399651381187141,0.5
0.5261185849085419,3.7707957194110193,2.336003668839112,0.5
0.5143809333676439,3.952858306995388,2.6421765768900514,0.5
0.5644728679209912,5.6918481556389295,2.289895923109725,0.5
0.5297852980205753,5.0894340782582574,2.2633338076993823,0.5
0.5928222637157853,4.714301396107096,2.3832084658788517,0.5
0.582918729423542,4.336625948726926,2.319983169203624,0.5
0.5314917061710697,5.121832794688437,2.379880079301074,0.5
0.5361862152582002,5.090220397400465,2.4059425704181194,0.5
0.4793389013735547,3.452236058369074,2.236698728869669,0.5
0.4976481209509045,2.7495523697620072,2.511032882379368,0.5
0.5489592469762979,3.039132221896928,2.3041229131631553,0.5
0.5329401068389384,2.137819296160508,2.058573740418069,0.5
0.6411603057291329,1.7107206860713475,2.3140771712642163,0.5
0.5876822649035576,2.3474565119871684,2.383831816841848,0.5
0.595866080746052,4.476988928221893,2.085675212671049,0.5
0.5703192508080948,5.478032022427563,2.2202115047257394,0.5
0.5744768592296141,4.525466755443979,2.3103340823436156,0.5
0.5734306795755374,4.059453275815379,2.6361383434850723,0.5
0.6397826394299018,5.859872365549002,2.554410570766777,0.5
0.5903286795597493,6.115276649889331,2.1877176460111514,0.5
0.5228866880759566,5.748536281349864,2.4076099317753688,0.5
0.5547358308918743,3.364953501212206,2.5826276858570054,0.5
0.6152797552756933,3.455898559830878,2.5382997079286724,0.5
0.6617950303945657,3.4414972415583023,2.3482373151928186,0.5
0.5604414551285992,2.523912347682547,2.4068570234812796,0.5
0.6604061370016971,1.9729417256934383,2.285431814030744,0.5
0.6171569710830188,3.2789673925766536,2.4760903945425525,0.5
0.6125621888088029,4.456018059925903,2.36968774755951,0.5
0.6119170513935355,3.824954699554276,2.4367800548207015,0.5
0.6104527462273805,2.6452710532506742,2.444272287772037,0.5
0.49362568273208746,2.860598023344558,2.5131226853700355,0.5
0.5807958840625329,2.640135839178022,2.524751440389082,0.5
0.6644049855647576,1.4326439180334845,2.375402697478421,0.5
0.6663905267836493,3.4370217165600323,2.6683020890923217,0.5
0.6381008549593354,2.738092410789598,2.612010711687617,0.5
0.5730633418774195,2.28009497892743,2.5257903900928795,0.5
0.5475424921838531,2.4233417710678467,2.4840050998609513,0.5
0.626992458198216,2.559052801636774,2.5789499662350863,0.5
0.5734417329775136,3.8890862885786035,2.502360275830142,0.5
0.5585565716028178,3.1246394714729675,2.2261602374492213,0.5
0.5802785047097098,3.2379609776584246,2.6908286416437477,0.5
0.5210835089907014,3.4756584616301396,2.5410125305643305,0.5
0.5487099677091427,4.812236607835423,2.5699528640834615,0.5
0.5578477542614527,4.3217228779725545,2.295215932535939,0.5
0.5144605700625069,4.632768217070755,2.487211166531779,0.5
0.5333918221760503,4.918696128592622,2.5900548167992383,0.5
0.5453510473715105,5.0152616181334295,2.618742372491397,0.5
0.5516311869258023,4.045902506626938,2.3283287095837295,0.5
0.5509740412700886,3.69017231878059,2.4010689394781366,0.5
0.5464947448112036,4.354042552124504,2.575318081304431,0.5
0.5904414575546941,3.548669527114164,2.442932654172182,0.5
0.6427052716491706,5.202078272185084,2.5767141800606623,0.5
0.5129327023168989,5.774546524804812,2.4915326572954655,0.5
0.6264892575330997,4.918152870905381,2.367383248056285,0.5
0.5390740250004418,3.848126435016077,2.854098998126574,0.5
0.6163880172651225,3.770284617731143,2.5138196307234466,0.5
0.4718858850188518,4.081437371384148,2.6084704127861187,0.5
0.47397301171440276,4.487019669559579,2.5466591102303937,0.5
0.4908390392782131,5.315971125212293,2.6501225827960297,0.5
0.6350979070179128,6.2254562179481425,2.630529307993129,0.5
0.5324235637905039,6.1015529592444935,2.555877163191326,0.5
0.5494871124392338,5.775019757977482,2.5558013145346195,0.5
0.5389661587309053,4.787191380692441,2.5188771333778277,0.5
0.5492683787131643,4.6984955041592755,2.601173593197018,0.5
0.5604112311731984,5.412972899798099,2.4485787032172084,0.5
0.559112346894104,5.526085180758294,2.3487841233145446,0.5
0.5428449203493039,5.5271789300644585,2.5898658090736717,0.5
0.5637507244013215,4.241946422557142,2.5049398437840864,0.5
0.5917947302572393,3.9374693843459525,2.697624479071237,0.5
0.492343771993179,4.959462838193197,2.3976316958433017,0.5
0.47489848067052287,5.063485136667062,2.6178674018010497,0.5
0.5599729019682814,4.869544492863845,2.815166511805728,0.5
0.5381504545919555,5.566566458266955,2.644301683991216,0.5
0.5242792808450716,3.2754407487267443,2.3341252320678905,0.5
0.5533327952725773,3.389195437954534,2.600057781441137,0.5
0.5139242284698372,2.8033132872700506,2.550598597037606,0.5
0.5647174455691089,3.4150033468071186,2.6387105726171285,0.5
0.5836372032994365,3.0915654567692243,2.749157776706852,0.5
0.5152154512004886,3.2079592248813995,2.8715416121995077,0.5
0.4994786541210445,3.904165982913021,2.5880455585429445,0.5
