tinfection,tremoved,infector_id,infected_id
2009.7451040492379,2011.0849315068663,44,45_d500_100_0_badger_2011-02-01
2019.5676352542082,2020.084699453622,255,45_d500_103_0_badger_2020-02-01
2007.5936551866066,2009.665753424717,18,45_d500_105_726_0_badger_2009-09-01
2014.458047091569,2015.5808219178248,373,45_d500_105_726_1_badger_2015-08-01
2013.850642708417,2016.4972677596575,388,45_d500_105_726_2_badger_2016-07-01
2015.165941362502,2016.4972677596575,4,45_d500_105_726_3_badger_2016-07-01
2010.0917894935492,2011.7479452054934,110,45_d500_108_0_badger_2011-10-01
2012.1555008056635,2014.580821917891,404,45_d500_108_1_badger_2014-08-01
2014.7638994091726,2015.665753424705,365,45_d500_108_2_badger_2015-09-01
2017.9732099754797,2018.413698630192,288,45_d500_108_3_badger_2018-06-01
2018.0233065218576,2018.4136986301921,288,45_d500_108_4_badger_2018-06-01
2012.8903265930808,2013.3287671233122,404,45_d500_109_734_0_badger_2013-05-01
2014.5615354157237,2017.4136986302128,371,45_d500_123_762_0_badger_2017-06-01
2014.2626819940137,2016.4972677595813,381,45_d500_123_762_1_badger_2016-07-01
2013.281713177197,2015.915068493191,399,45_d500_124_10_badger_2015-12-01
2011.0380661247634,2012.8333333334192,411,45_d500_124_3_badger_2012-11-01
2013.3160677414187,2015.5808219179055,398,45_d500_124_5_badger_2015-08-01
2006.6948519875682,2008.0846994535743,0,45_d500_152_0_badger_2008-02-01
2008.721620368172,2010.0000000000434,3,45_d500_152_1_badger_2010-01-01
2011.5430863378335,2013.0849315068558,419,45_d500_153_0_badger_2013-02-01
2010.5756863486436,2013.4958904110242,393,45_d500_154_0_badger_2013-07-01
2011.7976156675459,2015.4136986301755,393,45_d500_162_0_badger_2015-06-01
2019.520435942221,2019.6657534247413,257,45_d500_37_577_0_badger_2019-09-01
2017.0056736482265,2017.8328767123437,25,45_d500_37_577_1_badger_2017-11-01
2015.0795750229402,2015.5808219178427,125,45_d500_37_577_2_badger_2015-08-01
2018.5327180098498,2018.6657534247063,278,45_d500_37_577_3_badger_2018-09-01
2020.0800707155122,2020.0846994535668,215,45_d500_37_577_4_badger_2020-02-01
2015.7690101590124,2017.4136986301726,349,45_d500_37_585_0_badger_2017-06-01
2020.052248297902,2020.084699453648,224,45_d500_37_586_0_badger_2020-02-01
2012.207796415751,2016.6666666666797,397,45_d500_37_586_1_badger_2016-09-01
2010.674047858545,2016.4972677595642,397,45_d500_37_586_2_badger_2016-07-01
2012.113187209859,2016.4972677595795,397,45_d500_37_586_3_badger_2016-07-01
2011.1552650164995,2012.3306010929784,423,45_d500_37_600_0_badger_2012-05-01
2017.7364198672856,2018.4136986302237,301,45_d500_37_600_1_badger_2018-06-01
2010.285484895692,2010.665753424711,70,45_d500_37_600_2_badger_2010-09-01
2012.9564477135254,2013.328767123351,403,45_d500_49_0_badger_2013-05-01
2020.0701142922294,2020.0846994536362,219,45_d500_57_605_0_badger_2020-02-01
2014.082912367735,2017.915068493179,368,45_d500_57_605_1_badger_2017-12-01
2014.5858217338287,2016.4972677596297,370,45_d500_57_605_2_badger_2016-07-01
2019.9855644831302,2020.0846994535668,235,45_d500_57_687_0_badger_2020-02-01
2010.9772201288436,2011.1616438357125,44,45_d500_57_687_1_badger_2011-03-01
2019.2224246439507,2019.4958904109887,264,45_d500_57_687_2_badger_2019-07-01
2011.8243944304058,2014.832876712341,65,45_d500_57_687_3_badger_2014-11-01
2009.6890331484738,2011.1616438356307,70,45_d500_57_715_0_badger_2011-03-01
2015.4394492878682,2016.6666666667609,355,45_d500_57_715_1_badger_2016-09-01
2011.8275162998245,2013.328767123368,417,45_d500_57_715_2_badger_2013-05-01
2018.6236929525796,2018.665753424755,275,45_d500_57_715_3_badger_2018-09-01
2014.3658586300205,2014.495890410993,377,45_d500_57_715_4_badger_2014-07-01
2011.1678817252505,2013.2465753425167,409,45_d500_57_715_5_badger_2013-04-01
2020.0613792665974,2020.0846994536328,220,45_d500_57_715_6_badger_2020-02-01
2020.0742971579764,2020.0846994535525,217,45_d500_57_715_7_badger_2020-02-01
2018.2285677020986,2018.3287671232888,283,45_d500_57_715_8_badger_2018-05-01
2020.060056207818,2020.0846994536203,221,45_d500_81_659_0_badger_2020-02-01
2010.8103482908214,2012.7486338798742,426,45_d500_82_0_badger_2012-10-01
2011.7026839485168,2014.580821917835,389,45_d500_82_1_badger_2014-08-01
2010.5746151527237,2013.413698630218,416,45_d500_83_0_badger_2013-06-01
2014.400653387102,2015.6657534247367,374,45_d500_83_1_badger_2015-09-01
2020.083107702925,2020.0846994536507,213,45_d500_83_2_badger_2020-02-01
2016.429050301233,2017.1616438356778,337,45_d500_83_3_badger_2017-03-01
2015.4914297081684,2018.6657534247283,354,45_d500_83_4_badger_2018-09-01
2019.862213312135,2020.084699453629,241,45_d500_83_5_badger_2020-02-01
2013.653117772707,2016.7486338798699,390,45_d500_85_0_badger_2016-10-01
2010.9778932649563,2013.4136986301994,56,45_d500_85_1_badger_2013-06-01
2011.8323065409852,2012.7486338798071,416,45_d500_86_0_badger_2012-10-01
2011.1334647194817,2014.3287671233743,71,45_d500_86_1_badger_2014-05-01
2011.8930544823015,2012.3306010929412,413,45_d500_86_2_badger_2012-05-01
2016.1369227565467,2019.4136986301758,340,45_d500_86_5_badger_2019-06-01
2018.3490698509984,2019.413698630183,282,45_d500_87_0_badger_2019-06-01
2010.8751858326248,2014.4136986301587,399,45_d500_87_1_badger_2014-06-01
2009.2171058175074,2010.8328767123362,19,45_d500_87_2_badger_2010-11-01
2010.901517553438,2014.4136986301644,393,45_d500_87_3_badger_2014-06-01
2019.9856959890672,2020.084699453583,234,45_d500_89_0_badger_2020-02-01
2017.4490251431591,2019.1616438356207,312,45_d500_91_0_badger_2019-03-01
2011.4552155837046,2013.4958904109765,56,45_d500_91_1_badger_2013-07-01
2014.625327775776,2016.4153005464668,369,45_d500_91_2_badger_2016-06-01
2011.4529172422333,2014.665753424734,411,45_d500_91_3_badger_2014-09-01
2019.4932352893666,2020.0846994535807,248,45_d500_97_0_badger_2020-02-01
2019.7595301132535,2020.0846994536387,248,45_d500_97_1_badger_2020-02-01
2018.1916383459309,2019.4136986301771,284,45_d500_98_0_badger_2019-06-01
2010.390081613848,2013.5808219178646,424,45_d500_99_839_0_badger_2013-08-01
2007.7190681778752,2008.4972677595986,3,45_d500_99_839_1_badger_2008-07-01
2013.0999459094382,2013.4958904110254,63,45_d500_99_839_2_badger_2013-07-01
2014.207005651551,2015.4958904109608,382,45_d500_99_869_0_badger_2015-07-01
