tinfection,tremoved,infector_id,infected_id
2017.0107043962853,2017.6657534246758,24,45_d500_100_0_badger_2017-09-01
2016.9335949276606,2018.4136986302071,24,45_d500_105_726_0_badger_2018-06-01
2011.551345638307,2014.1616438356725,67,45_d500_124_0_badger_2014-03-01
2012.321550281244,2014.5808219178243,3,45_d500_136_1_badger_2014-08-01
2014.2999213615533,2017.1616438357107,10,45_d500_136_2_badger_2017-03-01
2011.5147916846608,2013.0849315069427,67,45_d500_152_0_badger_2013-02-01
2011.7388775601623,2012.163934426242,92,45_d500_157_858_1_badger_2012-03-01
2012.247206694021,2013.5808219178907,3,45_d500_159_855_0_badger_2013-08-01
2014.768665003961,2016.748633879828,5,45_d500_159_855_1_badger_2016-10-01
2013.7394547769018,2016.0000000000543,62,45_d500_159_855_2_badger_2016-01-01
2017.8621666391002,2018.4136986301921,108,45_d500_159_855_3_badger_2018-06-01
2013.9543692196046,2015.665753424682,62,45_d500_159_855_4_badger_2015-09-01
2006.4687463631371,2007.6657534247358,0,45_d500_160_0_badger_2007-09-01
2017.7001284416508,2018.3287671233056,24,45_d500_160_1_badger_2018-05-01
2020.0174473052978,2020.0846994535923,99,45_d500_163_0_badger_2020-02-01
2017.9479292977346,2020.084699453637,107,45_d500_190_1526_0_badger_2020-02-01
2011.0636177939607,2011.8328767124272,92,45_d500_190_1526_1_badger_2011-11-01
2013.4783711397722,2015.7479452055018,62,45_d500_190_1526_2_badger_2015-10-01
2011.672978404462,2012.5819672131602,67,45_d500_191_0_badger_2012-08-01
2018.6013041325427,2020.0846994535593,105,45_d500_57_687_0_badger_2020-02-01
2019.5189062640777,2020.084699453618,101,45_d500_61_0_badger_2020-02-01
2019.4270145931869,2020.0846994535905,102,45_d500_61_1_badger_2020-02-01
2018.2722879065655,2019.4136986302206,104,45_d500_61_2_badger_2019-06-01
2016.0527499286334,2017.0000000000146,10,45_d500_99_716_0_badger_2017-01-01
2016.852961820659,2018.4136986301717,24,45_d500_99_716_1_badger_2018-06-01
2019.159871346043,2020.0846994536007,103,45_d500_99_716_2_badger_2020-02-01
2016.705175134096,2018.4136986301519,24,45_d500_99_716_3_badger_2018-06-01
2008.4116855612085,2009.8328767123653,13,45_d500_99_766_0_badger_2009-11-01
2018.3163284719635,2020.084699453648,107,45_d500_99_766_1_badger_2020-02-01
2012.3667733499817,2014.3287671233015,3,64349068_0_cattle_2014-05-01
2012.3407532058259,2014.3287671232895,3,64349068_10_cattle_2014-05-01
2013.8024713381067,2014.3287671233047,41,64349068_11_cattle_2014-05-01
2013.8824834755999,2014.3287671233693,45,64349068_12_cattle_2014-05-01
2013.1816087648676,2014.3287671233752,37,64349068_13_cattle_2014-05-01
2012.80981831158,2014.3287671233397,4,64349068_14_cattle_2014-05-01
2013.1603881814572,2014.328767123351,38,64349068_15_cattle_2014-05-01
2012.4918040364819,2014.3287671233727,30,64349068_16_cattle_2014-05-01
2012.7714059681712,2014.3287671233168,3,64349068_17_cattle_2014-05-01
2013.412150036104,2014.328767123355,35,64349068_1_cattle_2014-05-01
2014.1194759757557,2014.3287671233034,45,64349068_2_cattle_2014-05-01
2013.082778636071,2014.3287671233866,31,64349068_3_cattle_2014-05-01
2013.2811081324398,2014.3287671233181,3,64349068_4_cattle_2014-05-01
2012.9136376896652,2014.3287671233,37,64349068_5_cattle_2014-05-01
2012.6715458737347,2014.3287671233047,3,64349068_6_cattle_2014-05-01
2012.6953799526577,2014.3287671233827,30,64349068_7_cattle_2014-05-01
2012.2630389044998,2014.2465753425458,3,64349068_8_cattle_2014-04-01
2012.657752278161,2014.328767123386,4,64349068_9_cattle_2014-05-01
2013.014655288635,2015.1616438356507,62,64349_0_boar_2015-03-01
2012.026189219167,2013.7479452055304,3,64349_10_boar_2013-10-01
2015.1376951445106,2016.9153005465294,5,64349_11_boar_2016-12-01
2015.6379113342944,2017.4136986301376,60,64349_13_boar_2017-06-01
2013.6149168849786,2014.8328767123307,66,64349_14_boar_2014-11-01
2013.2878511503218,2014.2465753425347,65,64349_15_boar_2014-04-01
2016.6065000820004,2017.9150684932436,110,64349_16_boar_2017-12-01
2015.8816271402077,2016.666666666694,9,64349_17_boar_2016-09-01
2016.1805899412566,2017.328767123369,111,64349_19_boar_2017-05-01
2015.7309443447982,2017.0000000000782,50,64349_1_boar_2017-01-01
2013.6621847127938,2014.6657534247574,46,64349_20_boar_2014-09-01
2016.9659169118102,2017.3287671233493,111,64349_21_boar_2017-05-01
2015.3279076658225,2018.6657534247283,111,64349_25_boar_2018-09-01
2011.2681356755627,2012.0000000000762,92,64349_2_boar_2012-01-01
2012.6057624434854,2014.4958904110467,4,64349_3_boar_2014-07-01
2012.109149986635,2012.1639344262915,67,64349_4_boar_2012-03-01
2013.1675644975578,2014.1616438356411,68,64349_5_boar_2014-03-01
2012.8648802158004,2014.2465753425522,3,64349_6_boar_2014-04-01
2013.3670102540182,2015.328767123332,48,64349_7_boar_2015-05-01
2010.9063191008097,2012.8333333333728,92,64349_8_boar_2012-11-01
2012.1024912797388,2014.1616438356614,3,64349_9_boar_2014-03-01
2018.7407569134984,2019.2465753424876,104,64359_2_boar_2019-04-01
2017.3942113132937,2018.2465753424726,105,64359_3_boar_2018-04-01
2017.6322565085113,2019.4136986301644,109,64359_4_boar_2019-06-01
2017.1493803860437,2017.1616438356475,77,64420009_0_cattle_2017-03-01
2017.02089513949,2017.495890410963,79,64420009_1_cattle_2017-07-01
2016.797932606038,2017.1616438356348,75,64420009_2_cattle_2017-03-01
2016.459346174841,2017.1616438356348,24,64420009_3_cattle_2017-03-01
2016.7379374730413,2017.1616438356918,24,64420009_4_cattle_2017-03-01
2016.598063347779,2017.2465753424942,75,64420009_5_cattle_2017-04-01
2016.5439871356773,2017.4958904110456,24,64420009_6_cattle_2017-07-01
2016.58144576172,2017.495890410999,24,64420009_7_cattle_2017-07-01
2017.1866077440707,2017.7479452055366,78,64420009_8_cattle_2017-10-01
2010.6847758603258,2011.2465753425006,84,64420012_0_cattle_2011-04-01
2010.9712885727695,2011.5808219178753,89,64420012_10_cattle_2011-08-01
2010.7492084503524,2011.5808219178105,89,64420012_11_cattle_2011-08-01
2010.2068443587489,2011.2465753425056,112,64420012_12_cattle_2011-04-01
2010.4390514915756,2011.495890410979,112,64420012_13_cattle_2011-07-01
2010.9249242623132,2011.5808219178937,95,64420012_14_cattle_2011-08-01
2009.905818435463,2010.3287671233838,112,64420012_1_cattle_2010-05-01
2011.2386265338175,2011.4958904109913,112,64420012_2_cattle_2011-07-01
2010.5117194377995,2011.5808219178812,95,64420012_3_cattle_2011-08-01
2010.971549694404,2011.580821917842,83,64420012_4_cattle_2011-08-01
2011.0912988248797,2011.5808219179057,94,64420012_5_cattle_2011-08-01
2010.4403161999571,2011.5808219178477,112,64420012_6_cattle_2011-08-01
2011.0067141857196,2011.580821917846,92,64420012_7_cattle_2011-08-01
2010.693963746655,2011.5808219178639,95,64420012_8_cattle_2011-08-01
2010.3731692890344,2011.5808219178543,112,64420012_9_cattle_2011-08-01
2006.9399385599681,2007.4958904109806,13,64420015_0_cattle_2007-07-01
2006.9874680938883,2007.5808219178523,13,64420015_1_cattle_2007-08-01
2007.1547663347656,2007.5808219178189,13,64420015_2_cattle_2007-08-01
2019.8862123356928,NA,100,unsampled
2019.8785040945272,NA,101,unsampled
2017.4905604190244,NA,109,unsampled
2018.0245275967402,NA,104,unsampled
2018.3912975864794,NA,106,unsampled
2016.9139115184105,NA,24,unsampled
2016.8633210241753,NA,24,unsampled
2018.1463382382003,NA,104,unsampled
2016.7422767368537,NA,60,unsampled
2017.295332659996,NA,110,unsampled
2017.0538773141272,NA,24,unsampled
2015.7800293991304,NA,51,unsampled
2015.1080000324662,NA,5,unsampled
2009.491617621938,NA,28,unsampled
