27_d500_145_0_badger_2017-05-01,40270058_0_cattle_2016-03-01,40270058_1_cattle_2016-10-01,40270058_2_cattle_2016-03-01,40270_0_boar_2017-08-01,40270_1_boar_2015-12-01,40270_2_boar_2016-03-01,40270_3_boar_2016-06-01,40270_4_boar_2016-11-01,40316002_0_cattle_2017-09-01,40316002_10_cattle_2017-03-01,40316002_11_cattle_2017-09-01,40316002_12_cattle_2017-02-01,40316002_13_cattle_2017-09-01,40316002_14_cattle_2017-08-01,40316002_15_cattle_2017-09-01,40316002_16_cattle_2017-09-01,40316002_17_cattle_2017-09-01,40316002_18_cattle_2017-09-01,40316002_19_cattle_2017-08-01,40316002_1_cattle_2017-09-01,40316002_20_cattle_2017-05-01,40316002_21_cattle_2017-09-01,40316002_22_cattle_2017-09-01,40316002_23_cattle_2017-09-01,40316002_24_cattle_2017-09-01,40316002_25_cattle_2017-09-01,40316002_26_cattle_2017-09-01,40316002_27_cattle_2017-09-01,40316002_28_cattle_2017-07-01,40316002_29_cattle_2017-09-01,40316002_2_cattle_2017-09-01,40316002_30_cattle_2017-09-01,40316002_31_cattle_2017-09-01,40316002_32_cattle_2017-09-01,40316002_33_cattle_2017-09-01,40316002_34_cattle_2017-09-01,40316002_35_cattle_2017-09-01,40316002_36_cattle_2017-09-01,40316002_37_cattle_2017-09-01,40316002_38_cattle_2017-09-01,40316002_39_cattle_2017-09-01,40316002_3_cattle_2017-09-01,40316002_40_cattle_2017-09-01,40316002_41_cattle_2017-09-01,40316002_42_cattle_2017-09-01,40316002_43_cattle_2017-09-01,40316002_44_cattle_2017-09-01,40316002_45_cattle_2017-09-01,40316002_46_cattle_2017-09-01,40316002_47_cattle_2017-09-01,40316002_48_cattle_2017-09-01,40316002_49_cattle_2017-09-01,40316002_4_cattle_2017-09-01,40316002_50_cattle_2017-09-01,40316002_51_cattle_2017-09-01,40316002_52_cattle_2017-09-01,40316002_53_cattle_2017-09-01,40316002_54_cattle_2017-09-01,40316002_5_cattle_2017-09-01,40316002_6_cattle_2017-09-01,40316002_7_cattle_2017-09-01,40316002_8_cattle_2017-02-01,40316002_9_cattle_2017-09-01,40316_0_boar_2020-02-01,40316_1_boar_2017-08-01,40316_2_boar_2019-09-01,40316_3_boar_2019-12-01,40316_4_boar_2017-05-01,40316_5_boar_2020-02-01,40316_6_boar_2020-02-01,40316_7_boar_2020-02-01,45_d500_108_0_badger_2017-07-01,45_d500_119_798_0_badger_2019-05-01,45_d500_119_798_1_badger_2020-02-01,45_d500_123_762_0_badger_2017-07-01,45_d500_124_0_badger_2020-02-01,45_d500_124_1_badger_2014-08-01,45_d500_135_0_badger_2020-02-01,45_d500_142_0_badger_2018-08-01,45_d500_142_1_badger_2017-12-01,45_d500_151_0_badger_2018-09-01,45_d500_152_0_badger_2015-12-01,45_d500_152_1_badger_2016-06-01,45_d500_153_0_badger_2019-05-01,45_d500_154_0_badger_2018-06-01,45_d500_160_0_badger_2020-02-01,45_d500_160_1_badger_2015-06-01,45_d500_170_0_badger_2020-02-01,45_d500_99_766_0_badger_2014-11-01,45_d500_99_766_1_badger_2018-08-01,45_d500_99_866_0_badger_2020-02-01,49_d500_36_0_badger_2020-02-01,49_d500_36_1_badger_2018-09-01,49_d500_3_0_badger_2020-02-01,49_d500_44_0_badger_2020-02-01,49_d500_49_0_badger_2018-06-01,49_d500_49_1_badger_2019-08-01,64075003_0_cattle_2016-06-01,64099003_0_cattle_2017-02-01,64149013_0_cattle_2020-02-01,64149030_0_cattle_2016-10-01,64149030_10_cattle_2016-12-01,64149030_11_cattle_2016-12-01,64149030_12_cattle_2016-12-01,64149030_13_cattle_2016-12-01,64149030_14_cattle_2016-12-01,64149030_15_cattle_2016-12-01,64149030_16_cattle_2016-12-01,64149030_17_cattle_2017-07-01,64149030_18_cattle_2016-12-01,64149030_19_cattle_2016-12-01,64149030_1_cattle_2016-12-01,64149030_20_cattle_2016-12-01,64149030_21_cattle_2016-12-01,64149030_22_cattle_2016-12-01,64149030_23_cattle_2017-04-01,64149030_24_cattle_2016-12-01,64149030_25_cattle_2016-12-01,64149030_26_cattle_2016-12-01,64149030_27_cattle_2017-04-01,64149030_28_cattle_2017-04-01,64149030_29_cattle_2017-10-01,64149030_2_cattle_2016-12-01,64149030_30_cattle_2017-07-01,64149030_3_cattle_2016-12-01,64149030_4_cattle_2016-12-01,64149030_5_cattle_2017-04-01,64149030_6_cattle_2017-04-01,64149030_7_cattle_2016-12-01,64149030_8_cattle_2016-12-01,64149030_9_cattle_2016-12-01,64149033_0_cattle_2020-02-01,64281_0_boar_2015-05-01,64359_0_boar_2016-10-01,64359_1_boar_2020-02-01,64402006_0_cattle_2020-02-01,64402029_0_cattle_2019-04-01,64402029_1_cattle_2019-08-01,64420012_0_cattle_2016-01-01,64420015_0_cattle_2008-02-01,64420015_1_cattle_2010-11-01,64420015_2_cattle_2008-06-01,64420015_3_cattle_2009-02-01,64420015_4_cattle_2010-12-01,64420015_5_cattle_2010-03-01,64420015_6_cattle_2010-12-01,64420015_7_cattle_2010-12-01,64420015_8_cattle_2010-12-01,64420015_9_cattle_2010-12-01,64420035_0_cattle_2016-06-01,64420035_10_cattle_2016-02-01,64420035_11_cattle_2016-02-01,64420035_12_cattle_2016-02-01,64420035_13_cattle_2016-06-01,64420035_1_cattle_2016-02-01,64420035_2_cattle_2016-02-01,64420035_3_cattle_2016-02-01,64420035_4_cattle_2016-02-01,64420035_5_cattle_2016-02-01,64420035_6_cattle_2016-02-01,64420035_7_cattle_2016-02-01,64420035_8_cattle_2016-02-01,64420035_9_cattle_2016-02-01,64420039_0_cattle_2013-11-01,64420039_10_cattle_2015-10-01,64420039_11_cattle_2015-10-01,64420039_12_cattle_2015-10-01,64420039_13_cattle_2015-10-01,64420039_14_cattle_2015-05-01,64420039_15_cattle_2015-10-01,64420039_16_cattle_2015-02-01,64420039_17_cattle_2015-10-01,64420039_18_cattle_2015-10-01,64420039_19_cattle_2015-09-01,64420039_1_cattle_2015-10-01,64420039_20_cattle_2015-10-01,64420039_21_cattle_2015-10-01,64420039_22_cattle_2015-10-01,64420039_23_cattle_2015-10-01,64420039_24_cattle_2015-10-01,64420039_25_cattle_2015-10-01,64420039_26_cattle_2015-10-01,64420039_27_cattle_2015-10-01,64420039_28_cattle_2015-10-01,64420039_29_cattle_2015-10-01,64420039_2_cattle_2015-10-01,64420039_30_cattle_2015-10-01,64420039_31_cattle_2015-10-01,64420039_32_cattle_2015-10-01,64420039_33_cattle_2015-10-01,64420039_34_cattle_2015-10-01,64420039_35_cattle_2015-10-01,64420039_36_cattle_2015-10-01,64420039_37_cattle_2015-10-01,64420039_38_cattle_2015-10-01,64420039_39_cattle_2017-01-01,64420039_3_cattle_2015-10-01,64420039_40_cattle_2017-01-01,64420039_41_cattle_2017-01-01,64420039_42_cattle_2017-01-01,64420039_43_cattle_2017-01-01,64420039_4_cattle_2015-10-01,64420039_5_cattle_2015-10-01,64420039_6_cattle_2015-10-01,64420039_7_cattle_2015-10-01,64420039_8_cattle_2015-10-01,64420039_9_cattle_2015-10-01,64420044_0_cattle_2015-10-01,64420044_1_cattle_2015-11-01,64420044_2_cattle_2015-11-01,64420047_0_cattle_2015-01-01,64420047_10_cattle_2015-01-01,64420047_11_cattle_2015-01-01,64420047_12_cattle_2015-01-01,64420047_13_cattle_2015-01-01,64420047_14_cattle_2015-01-01,64420047_15_cattle_2015-01-01,64420047_1_cattle_2015-01-01,64420047_2_cattle_2015-01-01,64420047_3_cattle_2015-01-01,64420047_4_cattle_2014-12-01,64420047_5_cattle_2015-01-01,64420047_6_cattle_2015-01-01,64420047_7_cattle_2015-01-01,64420047_8_cattle_2015-01-01,64420047_9_cattle_2015-01-01,64434004_0_cattle_2020-02-01,64512036_0_cattle_2017-03-01,64512036_1_cattle_2017-05-01,64512053_0_cattle_2017-05-01,64512053_1_cattle_2017-03-01,64512053_2_cattle_2017-03-01,64512053_3_cattle_2017-03-01,64512053_4_cattle_2017-03-01,64512053_5_cattle_2017-05-01,64512053_6_cattle_2017-05-01,64512053_7_cattle_2017-05-01,64556051_0_cattle_2016-02-01,64556051_1_cattle_2016-02-01,64556051_2_cattle_2016-02-01,64556051_3_cattle_2015-09-01,64556051_4_cattle_2016-06-01,64556051_5_cattle_2016-09-01,64556051_6_cattle_2017-03-01,64556051_7_cattle_2017-06-01,64556_0_boar_2016-08-01,64556_1_boar_2018-10-01
0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0,7.998400319936012e-4,0,0.001399720055988802,0.0015996800639872023,0,0,1.999600079984003e-4,7.998400319936012e-4,0.0017996400719856025,0.002599480103979204,9.998000399920016e-4,0,0,0,0,0.001399720055988802,0.0049990001999600095,0.0023995200959808036,0,0.0019996000799840027,0,7.998400319936012e-4,0,9.998000399920016e-4,0.002599480103979204,0.0023995200959808036,1.999600079984003e-4,0.0023995200959808036,0.003999200159968007,9.998000399920016e-4,0.003399320135972806,0.003399320135972806,0,1.999600079984003e-4,0.004199160167966408,0.0049990001999600095,0,0,0.004199160167966408,0,0.0049990001999600095,5.998800239952009e-4,5.998800239952009e-4,0,0.002199560087982403,0.0017996400719856025,0,0,5.998800239952009e-4,9.998000399920016e-4,0.0027994401119776045,0,5.998800239952009e-4,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0.003999200159968007,0,0.0049990001999600095,0.003999200159968007,0.002599480103979204,0.34013197360527486,7.998400319936012e-4,0,0.0035992801439712063,0.002599480103979204,0.0045990801839632086,0.019196160767846394,5.998800239952009e-4,0.03119376124775037,0,0.0023995200959808036,0.03179364127174557,0,0,0,0.002199560087982403,0,0,0.0017996400719856025,0.0035992801439712063,3.999200159968006e-4,0.14117176564687287,0.0027994401119776045,0.0049990001999600095,0,9.998000399920016e-4,0.0037992401519696068,0.23815236952610003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3075384923015391,0,0,0,0,0.29674065186962667,0.3075384923015391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3075384923015391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0045990801839632086,0.002999400119976005,0.004199160167966408,5.998800239952009e-4,0.0015996800639872023,0.0011997600479904018,1.999600079984003e-4,0.001399720055988802,1.999600079984003e-4,0.0011997600479904018,0.004399120175964808,0.0015996800639872023,3.999200159968006e-4,0.002599480103979204,0.002199560087982403,0.0015996800639872023,1.999600079984003e-4,0.0015996800639872023,0.0011997600479904018,0,0.005598880223955211,0.0011997600479904018,1.999600079984003e-4,7.998400319936012e-4,0.0015996800639872023,3.999200159968006e-4,9.998000399920016e-4,0,0.0031993601279744054,0.002199560087982403,0.0019996000799840027,0.0015996800639872023,0.002599480103979204,0.0023995200959808036,0.003999200159968007,0.0031993601279744054,0.0015996800639872023,0,5.998800239952009e-4,0.004199160167966408,0,0.0015996800639872023,0.002599480103979204,0.0045990801839632086,0,0.002199560087982403,0,0,0.0037992401519696068,0,0.001399720055988802,0.0015996800639872023,0.002599480103979204,0.0015996800639872023,1.999600079984003e-4,0,0.0011997600479904018,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.005598880223955211,0.003999200159968007,0,0.0031993601279744054,0,5.998800239952009e-4,0,0.0031993601279744054,0.002999400119976005,3.999200159968006e-4,0.0023995200959808036,0.005598880223955211,0.0011997600479904018,7.998400319936012e-4,1.999600079984003e-4,0,0.0011997600479904018,0,0.0017996400719856025,0.004199160167966408,0.0019996000799840027,0,0,0.002599480103979204,0,9.998000399920016e-4,0,5.998800239952009e-4,0.4839032193561092,7.998400319936012e-4,0,1.999600079984003e-4,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.998800239952009e-4,5.998800239952009e-4,5.998800239952009e-4,0.10937812437512623,0,0,0,0,0,0,0,5.998800239952009e-4,0.11117776444711189,5.998800239952009e-4,0,0,5.998800239952009e-4,0,0,0,5.998800239952009e-4,0,3.999200159968006e-4,1.999600079984003e-4,0,0,0,0,3.999200159968006e-4,0,5.998800239952009e-4,0,5.998800239952009e-4,5.998800239952009e-4,1.999600079984003e-4,5.998800239952009e-4,0,0,0,5.998800239952009e-4,3.999200159968006e-4,0,0,0,0,5.998800239952009e-4,0,3.999200159968006e-4,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0.12297540491901787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,5.998800239952009e-4,0,5.998800239952009e-4,0.06498700259947998,0.06758648270345927,5.998800239952009e-4,5.998800239952009e-4,0,0,0,5.998800239952009e-4,0,0,0,0,5.998800239952009e-4,0,0,0,0,5.998800239952009e-4,0,0.3047390521895618,0,0.0687862427514497,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.10357928414317244,0,0,0,0,0,0,0,0,0.12217556488702425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11257748450310073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06818636272745449,0.07018596280743855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29334133173365423,0,0,0.07018596280743855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0035992801439712063,0.002999400119976005,5.998800239952009e-4,1.999600079984003e-4,1.999600079984003e-4,1.999600079984003e-4,0.001399720055988802,0.002999400119976005,0,3.999200159968006e-4,0.10157968406318837,0,3.999200159968006e-4,0.0019996000799840027,0.0011997600479904018,1.999600079984003e-4,5.998800239952009e-4,3.999200159968006e-4,0,3.999200159968006e-4,0.0035992801439712063,0.001399720055988802,0.0015996800639872023,0,1.999600079984003e-4,0,0,0,0.002199560087982403,0.04839032193561273,7.998400319936012e-4,3.999200159968006e-4,0,0.0011997600479904018,0.0027994401119776045,5.998800239952009e-4,0,0.2157568486302785,0.0027994401119776045,0.0035992801439712063,0.002599480103979204,1.999600079984003e-4,0.002999400119976005,5.998800239952009e-4,3.999200159968006e-4,0.001399720055988802,3.999200159968006e-4,0.04999000199959993,0.15316936612677726,0,0.0019996000799840027,1.999600079984003e-4,0.3227354529094159,9.998000399920016e-4,0.002199560087982403,0,9.998000399920016e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0.002599480103979204,0,9.998000399920016e-4,9.998000399920016e-4,1.999600079984003e-4,0,7.998400319936012e-4,0,1.999600079984003e-4,0.002999400119976005,0.0035992801439712063,5.998800239952009e-4,9.998000399920016e-4,0.002599480103979204,1.999600079984003e-4,3.999200159968006e-4,3.999200159968006e-4,3.999200159968006e-4,0.002999400119976005,0,0.003399320135972806,3.999200159968006e-4,1.999600079984003e-4,0,0.0019996000799840027,0.0015996800639872023,0.002999400119976005,1.999600079984003e-4,5.998800239952009e-4,0,0.0011997600479904018,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0037992401519696068,0.0037992401519696068,0,0.14077184563087605,9.998000399920016e-4,0,0,7.998400319936012e-4,7.998400319936012e-4,0.0027994401119776045,0,0.002199560087982403,0.10497900419916129,5.998800239952009e-4,0.0011997600479904018,0,7.998400319936012e-4,0,0,0.001399720055988802,0.0037992401519696068,1.999600079984003e-4,0,0,0.001399720055988802,0.002999400119976005,0,0,0.0027994401119776045,0,0,9.998000399920016e-4,0,0.0037992401519696068,0.0037992401519696068,0.002999400119976005,0,1.999600079984003e-4,0.0027994401119776045,0.0037992401519696068,0,0.0027994401119776045,0.0027994401119776045,0.002199560087982403,5.998800239952009e-4,0.0031993601279744054,0,9.998000399920016e-4,7.998400319936012e-4,0.001399720055988802,0,9.998000399920016e-4,1.999600079984003e-4,0.002999400119976005,5.998800239952009e-4,0,0,0,0,0.09218156368726327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,7.998400319936012e-4,0,0.0037992401519696068,0.12877424515097166,0.1541691661667693,0,0.0027994401119776045,0,0,0.0017996400719856025,0.0037992401519696068,3.999200159968006e-4,9.998000399920016e-4,0.002599480103979204,0,0.0019996000799840027,7.998400319936012e-4,0,0.0027994401119776045,0,1.999600079984003e-4,0.10517896420715969,0.1021795640871836,0.002599480103979204,0,0.0011997600479904018,0.0027994401119776045,0.0035992801439712063,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.02679464107178558,0.007398520295940815,0.01079784043191361,0.002999400119976005,0.00539892021595681,0.09278144371125849,0.1021795640871836,0.013397320535892805,0.0027994401119776045,0.0045990801839632086,0.006998600279944014,0.06278744251149751,0.0049990001999600095,0.005598880223955211,0.009398120375924813,0.010397920415916811,0.005598880223955211,0.0027994401119776045,0.007998400319936016,0.07338532293541306,0.02679464107178558,0.004399120175964808,0.002199560087982403,0.004199160167966408,0.008198360327934416,0.0067986402719456135,0.08298340331933657,0.07018596280743855,0.008798240351929614,0.005598880223955211,0.00519896020795841,0.008398320335932815,0.0031993601279744054,0.009798040391921612,0.014597080583883202,0.013397320535892805,0.08498300339932063,0.008398320335932815,0.007398520295940815,0.02679464107178558,0.010197960407918412,0.007198560287942414,0.02099580083983199,0.005798840231953611,0.009598080383923213,0.009198160367926414,0.0019996000799840027,0.005998800239952012,0.008598280343931215,0.00519896020795841,0.009598080383923213,0.003999200159968007,0.007398520295940815,0.01079784043191361,0.004799040191961609,0,0.005798840231953611,0,0.0015996800639872023,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0.02679464107178558,0.016996600679864,0,0.013997200559888004,0.009798040391921612,0.010197960407918412,0.0163967206558688,0.006998600279944014,0.005598880223955211,0.005598880223955211,0.005598880223955211,0.02679464107178558,0.0155968806238752,0.007198560287942414,0.0067986402719456135,0,0.009398120375924813,0.0027994401119776045,0.008598280343931215,0.008398320335932815,0.01099780043991201,0.0163967206558688,0.0015996800639872023,0.002199560087982403,0.005798840231953611,0.01119776044791041,0,0.019596080783843194,0.017396520695860798,0.011797640471905608,7.998400319936012e-4,0.004799040191961609,0.01079784043191361,0.014597080583883202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.002199560087982403,0.0015996800639872023,0.001399720055988802,3.999200159968006e-4,0.002199560087982403,0.001399720055988802,0,3.999200159968006e-4,3.999200159968006e-4,3.999200159968006e-4,0.001399720055988802,0,0,0,0,0,0.0019996000799840027,3.999200159968006e-4,0,0,0.002199560087982403,3.999200159968006e-4,0,0,0.0011997600479904018,3.999200159968006e-4,7.998400319936012e-4,3.999200159968006e-4,0,0,3.999200159968006e-4,0,0,5.998800239952009e-4,0.0019996000799840027,0.0017996400719856025,0,0,0,0.002199560087982403,3.999200159968006e-4,3.999200159968006e-4,7.998400319936012e-4,0,0.0017996400719856025,3.999200159968006e-4,0,0.002199560087982403,0,0.001399720055988802,1.999600079984003e-4,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.0017996400719856025,0,0.001399720055988802,0.0017996400719856025,3.999200159968006e-4,0.11117776444711189,0.001399720055988802,1.999600079984003e-4,3.999200159968006e-4,3.999200159968006e-4,0.002199560087982403,0.007998400319936016,0,0.007998400319936016,0,0.001399720055988802,0.0163967206558688,1.999600079984003e-4,0.11317736452709595,3.999200159968006e-4,0.0017996400719856025,0,0,9.998000399920016e-4,3.999200159968006e-4,3.999200159968006e-4,0,3.999200159968006e-4,3.999200159968006e-4,0,0,0.0015996800639872023,0.12317536492701628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.00519896020795841,0.003399320135972806,0.002599480103979204,0,0.001399720055988802,0.0015996800639872023,0.0011997600479904018,0.0015996800639872023,0,0,0.0027994401119776045,0.0027994401119776045,0,0.0017996400719856025,1.999600079984003e-4,0.0011997600479904018,0.003399320135972806,7.998400319936012e-4,0.0011997600479904018,3.999200159968006e-4,0.00539892021595681,0.002199560087982403,1.999600079984003e-4,5.998800239952009e-4,3.999200159968006e-4,0,1.999600079984003e-4,0.0019996000799840027,0.002199560087982403,0.0027994401119776045,0,0.0011997600479904018,7.998400319936012e-4,0.0023995200959808036,0.0037992401519696068,0.0037992401519696068,0.0015996800639872023,0.0011997600479904018,0.0015996800639872023,0.00539892021595681,0.001399720055988802,0,0.004399120175964808,0.0019996000799840027,0.003999200159968007,0.0011997600479904018,0,0.0017996400719856025,9.998000399920016e-4,0.0011997600479904018,0.0011997600479904018,9.998000399920016e-4,9.998000399920016e-4,0.0035992801439712063,0.0027994401119776045,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0.0017996400719856025,0,0.0035992801439712063,0.002599480103979204,0.0017996400719856025,3.999200159968006e-4,1.999600079984003e-4,0.001399720055988802,0.0011997600479904018,0.0015996800639872023,0.00539892021595681,0.001399720055988802,0.001399720055988802,0.002599480103979204,0,0.002599480103979204,0.001399720055988802,0.0011997600479904018,0.002599480103979204,0.0011997600479904018,0.44271145770844317,0,9.998000399920016e-4,0,0.0015996800639872023,0.0031993601279744054,0.002199560087982403,0,0.0017996400719856025,0,0.0023995200959808036,0.0015996800639872023,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
