27_d500_26_0_badger_2017-06-01,27_d500_26_1_badger_2017-06-01,27_d500_26_2_badger_2015-07-01,27_d500_26_3_badger_2017-07-01,27_d500_26_4_badger_2017-05-01,40270058_0_cattle_2014-03-01,40270058_10_cattle_2016-05-01,40270058_11_cattle_2016-05-01,40270058_12_cattle_2016-04-01,40270058_13_cattle_2016-05-01,40270058_14_cattle_2016-05-01,40270058_1_cattle_2016-03-01,40270058_2_cattle_2016-03-01,40270058_3_cattle_2015-01-01,40270058_4_cattle_2015-12-01,40270058_5_cattle_2016-03-01,40270058_6_cattle_2016-01-01,40270058_7_cattle_2016-03-01,40270058_8_cattle_2016-03-01,40270058_9_cattle_2016-03-01,40270_0_boar_2015-01-01,40270_10_boar_2018-01-01,40270_11_boar_2015-11-01,40270_12_boar_2017-01-01,40270_13_boar_2016-09-01,40270_14_boar_2017-04-01,40270_15_boar_2016-12-01,40270_17_boar_2016-10-01,40270_1_boar_2014-10-01,40270_2_boar_2014-02-01,40270_3_boar_2015-08-01,40270_4_boar_2015-09-01,40270_5_boar_2014-09-01,40270_6_boar_2014-12-01,40270_7_boar_2015-03-01,40270_8_boar_2016-11-01,40270_9_boar_2015-11-01,45_d500_152_0_badger_2014-06-01,45_d500_152_1_badger_2011-04-01,45_d500_156_0_badger_2013-08-01,45_d500_156_1_badger_2010-05-01,45_d500_157_852_0_badger_2013-06-01,45_d500_157_858_1_badger_2013-09-01,45_d500_157_858_3_badger_2012-03-01,45_d500_160_1_badger_2014-05-01,45_d500_163_0_badger_2014-04-01,45_d500_170_0_badger_2012-09-01,45_d500_170_1_badger_2019-10-01,45_d500_170_2_badger_2011-11-01,45_d500_178_0_badger_2010-07-01,45_d500_178_1_badger_2019-07-01,45_d500_178_2_badger_2018-06-01,45_d500_182_0_badger_2013-09-01,45_d500_42_560_0_badger_2012-10-01,45_d500_42_560_1_badger_2014-09-01,45_d500_49_0_badger_2012-11-01,45_d500_50_612_0_badger_2011-10-01,45_d500_50_612_1_badger_2017-06-01,45_d500_50_612_2_badger_2016-03-01,45_d500_50_612_3_badger_2011-12-01,45_d500_59_0_badger_2013-07-01,45_d500_59_1_badger_2016-08-01,45_d500_59_2_badger_2013-03-01,45_d500_59_3_badger_2017-06-01,45_d500_59_4_badger_2017-06-01,45_d500_59_5_badger_2019-07-01,45_d500_61_0_badger_2014-07-01,45_d500_62_0_badger_2011-08-01,45_d500_62_1_badger_2011-08-01,45_d500_62_2_badger_2013-06-01,45_d500_62_3_badger_2013-08-01,45_d500_63_0_badger_2017-05-01,45_d500_82_0_badger_2018-08-01,45_d500_96_688_0_badger_2017-06-01,64201002_0_cattle_2016-12-01,64201021_0_cattle_2020-02-01,64310006_0_cattle_2015-02-01,64326020_0_cattle_2013-05-01,64326020_1_cattle_2013-01-01,64326020_2_cattle_2013-05-01,64326020_3_cattle_2013-05-01,64326020_4_cattle_2013-01-01,64326020_5_cattle_2013-07-01,64326020_6_cattle_2013-05-01,64359024_0_cattle_2012-11-01,64359138_0_cattle_2017-03-01,64359138_1_cattle_2017-03-01,64359138_2_cattle_2017-07-01,64359142_0_cattle_2013-02-01,64359158_0_cattle_2012-10-01,64359204_0_cattle_2017-12-01,64359_0_boar_2013-02-01,64359_10_boar_2018-01-01,64359_11_boar_2019-06-01,64359_12_boar_2019-04-01,64359_13_boar_2018-05-01,64359_1_boar_2013-08-01,64359_2_boar_2013-07-01,64359_3_boar_2013-04-01,64359_4_boar_2015-07-01,64359_5_boar_2016-10-01,64359_6_boar_2017-03-01,64359_7_boar_2018-01-01,64359_8_boar_2020-02-01,64359_9_boar_2019-01-01,64393387_0_cattle_2013-03-01,64420009_0_cattle_2014-01-01,64420012_0_cattle_2013-12-01,64420012_1_cattle_2013-12-01,64420012_2_cattle_2013-12-01,64420015_0_cattle_2007-12-01,64420015_1_cattle_2008-01-01,64420015_2_cattle_2008-01-01,64420015_3_cattle_2008-01-01,64420015_4_cattle_2008-01-01,64420015_5_cattle_2008-01-01,64420015_6_cattle_2008-01-01,64420015_7_cattle_2008-01-01,64420035_0_cattle_2015-12-01,64420035_1_cattle_2015-10-01,64420035_2_cattle_2016-02-01,64420035_3_cattle_2016-02-01,64420039_0_cattle_2008-09-01,64420039_1_cattle_2015-01-01,64420044_0_cattle_2012-10-01,64420044_1_cattle_2012-11-01,64420047_0_cattle_2014-03-01,64420047_10_cattle_2014-05-01,64420047_11_cattle_2014-05-01,64420047_12_cattle_2014-03-01,64420047_13_cattle_2014-03-01,64420047_14_cattle_2014-05-01,64420047_15_cattle_2014-05-01,64420047_16_cattle_2014-05-01,64420047_1_cattle_2013-12-01,64420047_2_cattle_2014-03-01,64420047_3_cattle_2014-05-01,64420047_4_cattle_2014-03-01,64420047_5_cattle_2014-03-01,64420047_6_cattle_2014-03-01,64420047_7_cattle_2014-05-01,64420047_8_cattle_2014-03-01,64420047_9_cattle_2014-03-01
0.001399720055988802,5.998800239952009e-4,3.999200159968006e-4,0,0.0017996400719856025,0,0.3285342931413689,0.004199160167966408,0.006398720255948813,0.16876624675065297,0,0,0.01079784043191361,0,0.0015996800639872023,0,0.003399320135972806,0.001399720055988802,0,3.999200159968006e-4,0,0,0.001399720055988802,0,0,0,0,0.003399320135972806,0,0,0.0011997600479904018,0.009798040391921612,0,0,0,7.998400319936012e-4,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0.0019996000799840027,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.008398320335932815,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0.0011997600479904018,0.35732853429313544,0.0011997600479904018,0.19256148770246334,0.04879024195160953,0.04859028194361113,0,0,7.998400319936012e-4,0,0,0,0,0,0.0019996000799840027,0,0.03459308138372316,7.998400319936012e-4,1.999600079984003e-4,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0745850829834035,0.07978404319136206,0.0015996800639872023,0.04479104179164154,0.052789442111577524,0,0.06958608278344333,0.06318736252749432,0.09658068386322821,0.08358328334333179,0.04099180163967195,0,0,0,0.009198160367926414,0,0.011397720455908809,9.998000399920016e-4,0,0,0,0.006998600279944014,0.009398120375924813,0.047390521895620735,0.022195560887822388,0.007598480303939215,0.0011997600479904018,0.02119576084783039,0.002199560087982403,0,0.002599480103979204,0.07658468306338756,0,0,0,0.09378124375125052,0.0161967606478704,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0,0,0.022195560887822388,0,0,0,0,0,3.999200159968006e-4,0.015196960607878401,0,0,0.2093581283743295,0,0.0011997600479904018,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0023995200959808036,0,0,0,1.999600079984003e-4,0,0,0,0,5.998800239952009e-4,0,0,0,0.0017996400719856025,0.033593281343731164,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002199560087982403,0,0,0.004799040191961609,0,0,0,0,0,0,0,0,0.0011997600479904018,0,9.998000399920016e-4,0,0,5.998800239952009e-4,0.2277544491101829,0,0.0011997600479904018,0,0,0,0,0,0.024995000999799982,0,0.002599480103979204,0.003399320135972806,0.04359128174365114,0.03079384123175357,0.4791041791641481,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0.007398520295940815,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004799040191961609,7.998400319936012e-4,0.01079784043191361,1.999600079984003e-4,0.0019996000799840027,0,0.006598680263947213,0.00539892021595681,0.014197160567886403,0.009198160367926414,0.0035992801439712063,7.998400319936012e-4,0.028594281143771175,1.999600079984003e-4,0,7.998400319936012e-4,0.03699260147970396,0.004799040191961609,0.00519896020795841,0.004399120175964808,5.998800239952009e-4,0,0.03619276144771036,3.999200159968006e-4,0.0019996000799840027,0,0,0.0015996800639872023,0.013397320535892805,0,0.014997000599880001,0.05438912217556472,9.998000399920016e-4,0.0011997600479904018,0,0.002199560087982403,0.06758648270345927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4679064187162389,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012997400519896006,0.002199560087982403,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.009998000399920012,0,0,0,0,0,0,0,3.999200159968006e-4,0.3887222555488809,3.999200159968006e-4,0,0.001399720055988802,0,0.002199560087982403,0.19356128774245537,0.04479104179164154,0.03699260147970396,0,0,7.998400319936012e-4,0,0,0,0,0,0.002199560087982403,0,0.037392521495700756,0.0019996000799840027,0,0,0,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017996400719856025,0.001399720055988802,0.009598080383923213,0,0,0,0.0027994401119776045,0.007798440311937616,0.009598080383923213,0.008998200359928014,0.00519896020795841,0.0023995200959808036,0.012997400519896006,3.999200159968006e-4,0.03639272145570876,0.001399720055988802,0,0.005598880223955211,0.0035992801439712063,0.002999400119976005,1.999600079984003e-4,5.998800239952009e-4,0.43331333733251937,7.998400319936012e-4,0,0,0,5.998800239952009e-4,0.012797440511897606,0,0.012997400519896006,0.04839032193561273,0.0019996000799840027,0.001399720055988802,0,5.998800239952009e-4,0.07698460307938437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.027394521095780777,0,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.998800239952009e-4,0.013397320535892805,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,1.999600079984003e-4,0.1977604479104219,0,0,1.999600079984003e-4,0.22115576884623547,0.002199560087982403,0,0.0837832433513302,0.09398120375924893,0,0,3.999200159968006e-4,0,0,0,0,5.998800239952009e-4,0.008598280343931215,0,0.08038392321535728,0.004199160167966408,0,0,0,1.999600079984003e-4,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027794441111777576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.022395520895820788,0,0,0,0,0,0,0,0,0.04939012197560473,0.0023995200959808036,0,0.0023995200959808036,0.052989402119575923,0.0035992801439712063,0.08238352329534135,0,0.4001199760047885,3.999200159968006e-4,0,0.001399720055988802,0,0,0,0,0,0.008598280343931215,0,0.08658268346330789,7.998400319936012e-4,0.002199560087982403,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013997200559888004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.999600079984003e-4,0.017396520695860798,0,0,0,0,0,0,0,0,0.04919016196760633,0.0015996800639872023,1.999600079984003e-4,0.0015996800639872023,0.061387722455508706,0.003999200159968007,0.07038592281543696,0.400919816036782,0,0.0011997600479904018,0,0.002199560087982403,0,0,0,0,0,0.008798240351929614,0,0.07278544291141784,0.004199160167966408,0.0011997600479904018,0.0015996800639872023,0,3.999200159968006e-4,0.006198760247950412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023995200959807984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.008998200359928014,0,0,5.998800239952009e-4,0,0,0,1.999600079984003e-4,0.001399720055988802,9.998000399920016e-4,3.999200159968006e-4,0.2861427714457126,0.002999400119976005,7.998400319936012e-4,0.002599480103979204,0.0035992801439712063,3.999200159968006e-4,0.0017996400719856025,0,0,0.00539892021595681,0,0,0,0,0,0.07838432313537322,5.998800239952009e-4,0.008598280343931215,0.01119776044791041,0.14117176564687287,0.10317936412717563,0.22575484903019882,0,0.007998400319936016,0,0,0,0,0,0,0,0,0.007598480303939215,0,0,0,0,0,0,0,0,0.012597480503899207,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0.013397320535892805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0037992401519696068,0.01079784043191361,0,0.0011997600479904018,0.006998600279944014,0,0,0,0,7.998400319936012e-4,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0.07558488302339553,0,0.23595280943811756,0,0,0,0,0,0,0,0,0,0.02659468106378718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015996800639872023,0,0.007598480303939215,0,0,0,0.0019996000799840027,0.005598880223955211,0.0067986402719456135,0.0163967206558688,0.0023995200959808036,3.999200159968006e-4,0.011797640471905608,0,0.03419316136772636,0.0019996000799840027,0.41011797640470743,0.005598880223955211,0.002599480103979204,7.998400319936012e-4,0,0,0,0,5.998800239952009e-4,0,0,9.998000399920016e-4,0.01119776044791041,0,0.015196960607878401,0.04479104179164154,0.0019996000799840027,0.0015996800639872023,0,5.998800239952009e-4,0.07198560287942421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0.033593281343731164,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022795440911817587,0.10697860427914535,0,0.008198360327934416,0.04899020195960793,0,0,9.998000399920016e-4,0.0015996800639872023,7.998400319936012e-4,3.999200159968006e-4,0,0.005998800239952012,0,0,0,0,0,0,0,0,0.1541691661667693,0,0,7.998400319936012e-4,0.2721455708858261,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.17976404719056532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.009998000399920012,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003399320135972806,9.998000399920016e-4,0,7.998400319936012e-4,5.998800239952009e-4,0,0.005998800239952012,0.14157168566286968,0.05598880223955192,0.0037992401519696068,5.998800239952009e-4,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11357728454309277,0.21655668866227212,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0.0019996000799840027,0.1053789242151581,0,0,0,0,0,0,0,0,0,0,0.01079784043191361,0.0161967606478704,0.0011997600479904018,0,0,5.998800239952009e-4,0,9.998000399920016e-4,0,0,3.999200159968006e-4,0,0,0,0,0,0.007798440311937616,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0037992401519696068,0.009398120375924813,0,3.999200159968006e-4,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34673065386922136,0,0.12177564487102743,0,0,0,0,0,0,0,0,0,0,0,0.02659468106378718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.011797640471905608,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052589482103579124,0,0,0.10257948410318041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3785242951409636,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9.998000399920016e-4,0,0.0011997600479904018,0.1145770845830848,0.04039192161567675,3.999200159968006e-4,0,0,0.01079784043191361,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0.2437512497500554,0,0.2129574085183008,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0.002599480103979204,3.999200159968006e-4,0.001399720055988802,0.22615476904619564,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0.0067986402719456135,0.0027994401119776045,0,0,3.999200159968006e-4,0,0.003399320135972806,0,0,0,0,0,0,0,0,0.0031993601279744054,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.052589482103579124,1.999600079984003e-4,0,0.0049990001999600095,0.006598680263947213,3.999200159968006e-4,0.007798440311937616,0.008798240351929614,0.0023995200959808036,0.007998400319936016,0.014997000599880001,0.03699260147970396,0.03959208158368315,0.008398320335932815,0.03179364127174557,0.02099580083983199,0.017796440711857597,0.014997000599880001,0.062187562487502304,0,0.028194361127774376,0,0,0,0,0,0,0.0011997600479904018,0.09118176364727124,0.07218556288742262,0.07658468306338756,0.05438912217556472,0.03699260147970396,3.999200159968006e-4,0.08938212357528558,0,0,0,0,0,0,0,0,0.023395320935812786,0,0,0,0,0,0,0,0,0.03459308138372316,0,0,0,0.02559488102379518,0,0,1.999600079984003e-4,0,0,0,0,0.02559488102379518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04439112177564474,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.2437512497500554,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0.014197160567886403,0,0,0,0,0,0,0,0.018796240751849595,0,0.002199560087982403,0,0.012597480503899207,0.012197560487902407,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0.1817636472705494,0,0,0,0,0,0,0,0,0.04959008198360313,0,0,0,0,0,0,0,0,0,0,0,0.06018796240751831,0,0,0,0.07518496300739871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10197960407918519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.998800239952009e-4,0.001399720055988802,0.1147770445910832,0,0,0,0.0023995200959808036,0.0017996400719856025,0.0015996800639872023,0.002199560087982403,7.998400319936012e-4,0.10497900419916129,0.00539892021595681,0.0019996000799840027,0.012597480503899207,0.08598280343931267,0.033593281343731164,0.14477104579084418,0.12737452509498282,0.13757248550290155,0.006998600279944014,0,0.017596480703859198,0,3.999200159968006e-4,0,0,0,0.04839032193561273,0,0,0.03719256148770236,0.010197960407918412,0.0011997600479904018,1.999600079984003e-4,7.998400319936012e-4,0.03899220155968795,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0.016996600679864,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1421715656868649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022795440911817587,0.018596280743851196,0.017996400719855997,0.002999400119976005,0.00519896020795841,1.999600079984003e-4,0.03579284143171356,0.03119376124775037,0.07998400319936047,0.07238552289542102,0.037392521495700756,0.0067986402719456135,0.10157968406318837,0,0.12877424515097166,0.00539892021595681,0.08598280343931267,0.006198760247950412,0.009398120375924813,0.010397920415916811,0.0011997600479904018,1.999600079984003e-4,0.09538092381523777,0.002199560087982403,0.013197360527894405,7.998400319936012e-4,7.998400319936012e-4,0.015196960607878401,0.02539492101579678,1.999600079984003e-4,0.03419316136772636,0,0.001399720055988802,0,0,0.010397920415916811,0.16756648670266253,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0.0019996000799840027,0,0,3.999200159968006e-4,0,0,0.002199560087982403,0.08358328334333179,0,0,0.018596280743851196,0,0,0,0,3.999200159968006e-4,0,0,0,0,1.999600079984003e-4,5.998800239952009e-4,5.998800239952009e-4,0.006198760247950412,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.0017996400719856025,1.999600079984003e-4,0,0,5.998800239952009e-4,0,9.998000399920016e-4,0,0,0,0,0,0,0.03959208158368315,0.0019996000799840027,0.001399720055988802,0.0011997600479904018,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.008998200359928014,0,0,0.002199560087982403,0,0,1.999600079984003e-4,7.998400319936012e-4,3.999200159968006e-4,0.0011997600479904018,9.998000399920016e-4,0.11917616476704815,0.007798440311937616,0.0031993601279744054,0.005798840231953611,0.0015996800639872023,0.0045990801839632086,0.0023995200959808036,0.13737252549490314,0,0.0045990801839632086,0,0,0,0,0,0.10737852429514216,0.001399720055988802,0.02059588082383519,0.005998800239952012,0,0.5406918616276488,0.06698660267946405,0,0.02199560087982399,0,0,0,0,0,0,0,0,0.018796240751849595,0,0,0,0,0,0,0,0,0.04379124175164954,0,0,0,0.007798440311937616,0,0,0,0,0,0,0,0.017996400719855997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010397920415916811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.012197560487902407,0,0,0.001399720055988802,1.999600079984003e-4,0,0,0,1.999600079984003e-4,0.0031993601279744054,3.999200159968006e-4,0.05338932213557272,0.0035992801439712063,0.0031993601279744054,0.003399320135972806,1.999600079984003e-4,7.998400319936012e-4,0.0011997600479904018,0.09998000399920112,0,0.0031993601279744054,0,0,0,0,0,0.07418516296740668,0.001399720055988802,0.017596480703859198,0.007398520295940815,0.34973005398919704,0,0.04179164167166555,0,0.009998000399920012,0,0,0,0,0,0,0,0,0.012397520495900807,0,0,0,0,0,0,0,0,0.03159368126374717,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0.025194961007798382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
