tinfection,tremoved,infector_id,infected_id
2016.4761414793659,2017.5808219178266,236,27_d500_102_0_badger_2017-08-01
2011.720053720749,2014.3287671233586,268,27_d500_138_0_badger_2014-05-01
2010.7608583998165,2011.413698630194,143,27_d500_140_0_badger_2011-06-01
2014.477289077386,2014.8328767123462,8,27_d500_140_1_badger_2014-11-01
2009.3276233067807,2011.6657534247538,106,27_d500_140_2_badger_2011-09-01
2010.6099425414916,2013.4958904110524,304,27_d500_140_3_badger_2013-07-01
2011.9359141453683,2012.41530054646,287,27_d500_140_4_badger_2012-06-01
2012.643347010498,2014.3287671233718,263,27_d500_140_5_badger_2014-05-01
2019.3148950931377,2020.0846994535987,226,27_d500_141_0_badger_2020-02-01
2009.765278308886,2011.1616438356693,146,27_d500_141_1_badger_2011-03-01
2011.0857201500246,2012.1639344262842,311,27_d500_142_0_badger_2012-03-01
2019.3797326005745,2019.7479452055034,198,27_d500_142_1_badger_2019-10-01
2013.016760886464,2014.495890411034,255,27_d500_142_2_badger_2014-07-01
2011.8856426173656,2014.3287671233065,290,27_d500_142_3_badger_2014-05-01
2014.4208572040407,2015.3287671233288,13,27_d500_142_4_badger_2015-05-01
2011.3360778560889,2013.5808219178925,91,27_d500_144_1_badger_2013-08-01
2012.9465371889173,2014.4958904110556,260,27_d500_144_2_badger_2014-07-01
2010.577170991737,2011.3287671233097,23,27_d500_145_0_badger_2011-05-01
2012.147071198131,2015.5808219178525,282,27_d500_145_1_badger_2015-08-01
2012.438065844217,2014.3287671232958,270,27_d500_146_0_badger_2014-05-01
2009.3927167083414,2012.6666666667345,23,27_d500_148_0_badger_2012-09-01
2012.9500604594161,2014.5808219178464,258,27_d500_149_0_badger_2014-08-01
2009.1892129400742,2010.9150684932342,106,27_d500_149_1_badger_2010-12-01
2010.007704409336,2011.1616438356293,306,27_d500_149_2_badger_2011-03-01
2017.7219438477398,2020.0846994535866,231,27_d500_149_3_badger_2020-02-01
2009.5910146546905,2013.000000000048,21,27_d500_149_4_badger_2013-01-01
2012.3632905609923,2013.3287671233034,273,27_d500_149_5_badger_2013-05-01
2008.8660700714702,2010.0000000000346,206,27_d500_26_0_badger_2010-01-01
2010.0051366212379,2011.2465753425618,153,27_d500_26_1_badger_2011-04-01
2019.483419188395,2020.084699453565,224,27_d500_39_0_badger_2020-02-01
2009.3985107340582,2012.084699453553,106,40097_1_boar_2012-02-01
2015.474416689922,2016.0846994535682,236,40196039_0_cattle_2016-02-01
2015.1365580766162,2016.0846994536328,185,40196039_1_cattle_2016-02-01
2015.7757888125238,2016.4153005465355,185,40196039_5_cattle_2016-06-01
2015.5411735481061,2016.0846994536032,185,40196039_7_cattle_2016-02-01
2015.2629326722374,2016.0846994536146,185,40196039_8_cattle_2016-02-01
2015.574340056734,2016.415300546533,236,40196039_9_cattle_2016-06-01
2015.641285556489,2016.9153005464768,41,40196_1_boar_2016-12-01
2015.0979701698393,2015.8328767123958,236,40196_2_boar_2015-11-01
2015.9272549592044,2017.5808219178232,236,40196_3_boar_2017-08-01
2015.3533055388368,2016.4153005465469,236,40196_4_boar_2016-06-01
2013.9152340689357,2015.0000000000289,246,40270026_0_cattle_2015-01-01
2012.4740381324377,2014.2465753424779,269,40270033_0_cattle_2014-04-01
2012.3696680644214,2014.2465753424826,66,40270033_10_cattle_2014-04-01
2012.559264847712,2014.2465753425606,267,40270033_11_cattle_2014-04-01
2011.8477424468156,2014.2465753425458,292,40270033_12_cattle_2014-04-01
2011.2480358940106,2014.2465753425638,308,40270033_13_cattle_2014-04-01
2012.0783543348864,2014.2465753425013,285,40270033_14_cattle_2014-04-01
2012.1485028987984,2014.2465753425165,281,40270033_15_cattle_2014-04-01
2011.8321193162246,2014.2465753425472,293,40270033_16_cattle_2014-04-01
2010.612725303935,2014.246575342467,293,40270033_17_cattle_2014-04-01
2011.6883918753374,2014.2465753424676,76,40270033_18_cattle_2014-04-01
2013.7179351374566,2014.2465753425347,137,40270033_19_cattle_2014-04-01
2009.8493464900557,2010.8328767124226,23,40270033_1_cattle_2010-11-01
2011.04027417512,2013.7479452055077,296,40270033_20_cattle_2013-10-01
2010.5962643076978,2014.2465753425474,76,40270033_21_cattle_2014-04-01
2011.6069521818886,2013.2465753425452,302,40270033_22_cattle_2013-04-01
2010.7254628775424,2013.2465753425654,175,40270033_23_cattle_2013-04-01
2011.7231540167386,2014.2465753425276,296,40270033_24_cattle_2014-04-01
2011.1378388279184,2014.2465753425372,297,40270033_25_cattle_2014-04-01
2009.6991261152866,2014.2465753425433,304,40270033_26_cattle_2014-04-01
2012.9851190003212,2014.246575342555,257,40270033_27_cattle_2014-04-01
2011.8620239932275,2014.2465753425288,291,40270033_28_cattle_2014-04-01
2012.974766134798,2014.2465753424922,245,40270033_29_cattle_2014-04-01
2013.0209951968384,2013.665753424745,57,40270033_2_cattle_2013-09-01
2010.3066635478863,2014.24657534251,320,40270033_30_cattle_2014-04-01
2011.7036773682962,2014.2465753425051,298,40270033_31_cattle_2014-04-01
2011.3977416920834,2014.2465753425124,300,40270033_32_cattle_2014-04-01
2011.4675245225405,2014.246575342488,305,40270033_33_cattle_2014-04-01
