tinfection,tremoved,infector_id,infected_id
2015.5730471313746,2019.0000000000184,134,3_d500_101_461_0_badger_2019-01-01
2019.8939041074868,2020.084699453622,507,3_d500_101_461_1_badger_2020-02-01
2020.0636748421848,2020.0846994536091,474,3_d500_101_461_2_badger_2020-02-01
2015.7334734887033,2017.328767123305,139,3_d500_101_497_0_badger_2017-05-01
2018.6377496207704,2020.0846994536462,584,3_d500_107_475_0_badger_2020-02-01
2019.1472218512522,2020.0846994536462,563,3_d500_118_0_badger_2020-02-01
2015.545106379374,2018.5808219178211,613,3_d500_118_1_badger_2018-08-01
2015.5892109762935,2017.1616438356991,185,3_d500_139_0_badger_2017-03-01
2016.2814065522432,2018.580821917855,1,3_d500_139_1_badger_2018-08-01
2019.77727484541,2020.0846994536068,519,3_d500_141_0_badger_2020-02-01
2019.5838853739579,2020.084699453607,541,3_d500_83_434_0_badger_2020-02-01
2020.0009358781974,2020.0846994535757,489,3_d500_83_434_1_badger_2020-02-01
2020.0824267804328,2020.0846994536278,469,3_d500_83_434_2_badger_2020-02-01
2015.779252628491,2018.1616438356345,587,45_d500_100_0_badger_2018-03-01
2011.3441485526077,2013.747945205521,98,45_d500_123_762_0_badger_2013-10-01
2017.221978337927,2017.665753424743,368,45_d500_155_880_0_badger_2017-09-01
2008.5338106976797,2008.748633879883,381,45_d500_156_0_badger_2008-10-01
2012.5883906899949,2013.4136986301571,194,45_d500_156_1_badger_2013-06-01
2010.897380050705,2013.6657534247042,29,45_d500_156_2_badger_2013-09-01
2005.81518219745,2008.8333333333403,0,45_d500_157_858_0_badger_2008-11-01
2014.0131183031958,2015.5808219178732,337,45_d500_157_858_1_badger_2015-08-01
2012.6450069518817,2014.665753424698,191,45_d500_159_855_0_badger_2014-09-01
2006.4782101164194,2008.8333333334165,20,45_d500_160_0_badger_2008-11-01
2007.1000126440126,2009.6657534246754,20,45_d500_160_1_badger_2009-09-01
2011.6007831436266,2014.4136986301703,449,45_d500_160_2_badger_2014-06-01
2009.2724055254319,2012.1639344262803,628,45_d500_160_3_badger_2012-03-01
2011.5943894002037,2014.5808219178232,98,45_d500_163_0_badger_2014-08-01
2013.727285035902,2015.665753424695,314,45_d500_163_1_badger_2015-09-01
2010.4806785386381,2013.580821917905,434,45_d500_163_2_badger_2013-08-01
2011.8204836957248,2013.580821917822,110,45_d500_163_3_badger_2013-08-01
2019.6272090875166,2020.084699453553,536,45_d500_163_4_badger_2020-02-01
2017.7819891312208,2019.495890410975,572,45_d500_168_0_badger_2019-07-01
2013.2445783826788,2013.7479452055616,221,45_d500_168_1_badger_2013-10-01
2012.7737075691982,2013.6657534247465,233,45_d500_169_0_badger_2013-09-01
2013.740652630276,2014.6657534247108,37,45_d500_170_0_badger_2014-09-01
2014.3777396883227,2016.41530054651,361,45_d500_179_0_badger_2016-06-01
2012.8655111003177,2014.5808219178925,233,45_d500_182_0_badger_2014-08-01
2012.8685006663557,2013.413698630163,233,45_d500_182_1_badger_2013-06-01
2012.5406513567748,2012.915300546513,189,45_d500_182_2_badger_2012-12-01
2011.760762519454,2014.4958904109742,627,45_d500_230_0_badger_2014-07-01
2013.9069183331435,2016.5819672132134,618,45_d500_244_0_badger_2016-08-01
2014.3692637478139,2015.0849315068779,616,45_d500_250_0_badger_2015-02-01
2015.925918284866,2018.4136986301485,1,45_d500_299_0_badger_2018-06-01
2015.5341226826185,2016.8333333333503,187,45_d500_299_1_badger_2016-11-01
2019.9880840764224,2020.0846994536462,492,45_d500_33_0_badger_2020-02-01
2017.403562116413,2018.4136986302165,608,45_d500_36_0_badger_2018-06-01
2016.5718345417165,2017.4958904110558,612,45_d500_36_1_badger_2017-07-01
2015.5270118283022,2017.6657534246926,608,45_d500_36_2_badger_2017-09-01
2013.7804568628949,2015.0849315068983,336,45_d500_37_544_0_badger_2015-02-01
2019.4558783107873,2020.0846994536328,550,45_d500_37_544_1_badger_2020-02-01
2019.3687087434869,2020.0846994535525,555,45_d500_37_577_0_badger_2020-02-01
