45_d500_124_0_badger_2013-08-01,45_d500_124_1_badger_2013-10-01,45_d500_124_2_badger_2014-08-01,45_d500_124_3_badger_2020-02-01,45_d500_136_0_badger_2013-12-01,45_d500_136_1_badger_2017-06-01,45_d500_136_2_badger_2020-02-01,45_d500_136_3_badger_2017-07-01,45_d500_147_0_badger_2020-02-01,45_d500_152_0_badger_2015-08-01,45_d500_160_0_badger_2009-03-01,45_d500_160_1_badger_2020-02-01,45_d500_191_0_badger_2015-06-01,45_d500_192_0_badger_2017-08-01,45_d500_192_1_badger_2015-09-01,45_d500_99_766_0_badger_2020-02-01,45_d500_99_866_0_badger_2016-08-01,64349048_0_cattle_2018-04-01,64349048_10_cattle_2018-04-01,64349048_1_cattle_2017-12-01,64349048_2_cattle_2018-04-01,64349048_3_cattle_2017-12-01,64349048_4_cattle_2017-12-01,64349048_5_cattle_2017-12-01,64349048_6_cattle_2018-04-01,64349048_7_cattle_2018-04-01,64349048_8_cattle_2018-04-01,64349048_9_cattle_2018-04-01,64349068_0_cattle_2016-07-01,64349068_10_cattle_2016-10-01,64349068_11_cattle_2015-10-01,64349068_12_cattle_2015-04-01,64349068_13_cattle_2016-07-01,64349068_14_cattle_2015-08-01,64349068_15_cattle_2015-10-01,64349068_16_cattle_2016-07-01,64349068_17_cattle_2016-07-01,64349068_18_cattle_2016-07-01,64349068_19_cattle_2016-07-01,64349068_1_cattle_2016-10-01,64349068_20_cattle_2016-02-01,64349068_21_cattle_2016-07-01,64349068_22_cattle_2016-01-01,64349068_23_cattle_2016-07-01,64349068_24_cattle_2016-10-01,64349068_25_cattle_2016-07-01,64349068_26_cattle_2016-07-01,64349068_27_cattle_2016-07-01,64349068_28_cattle_2016-07-01,64349068_29_cattle_2016-07-01,64349068_2_cattle_2016-07-01,64349068_30_cattle_2016-07-01,64349068_31_cattle_2016-07-01,64349068_32_cattle_2016-07-01,64349068_33_cattle_2016-06-01,64349068_34_cattle_2016-07-01,64349068_35_cattle_2016-07-01,64349068_36_cattle_2016-07-01,64349068_37_cattle_2016-07-01,64349068_38_cattle_2016-10-01,64349068_39_cattle_2016-10-01,64349068_3_cattle_2016-07-01,64349068_40_cattle_2016-06-01,64349068_41_cattle_2017-04-01,64349068_42_cattle_2016-07-01,64349068_43_cattle_2016-07-01,64349068_44_cattle_2017-07-01,64349068_4_cattle_2016-07-01,64349068_5_cattle_2016-07-01,64349068_6_cattle_2016-07-01,64349068_7_cattle_2016-07-01,64349068_8_cattle_2016-07-01,64349068_9_cattle_2016-07-01,64349_0_boar_2015-04-01,64349_10_boar_2015-08-01,64349_11_boar_2016-03-01,64349_12_boar_2015-08-01,64349_13_boar_2018-01-01,64349_14_boar_2016-03-01,64349_15_boar_2015-12-01,64349_16_boar_2017-01-01,64349_17_boar_2017-02-01,64349_18_boar_2017-04-01,64349_19_boar_2016-10-01,64349_1_boar_2015-07-01,64349_20_boar_2016-11-01,64349_21_boar_2017-06-01,64349_22_boar_2018-04-01,64349_23_boar_2017-06-01,64349_24_boar_2017-06-01,64349_25_boar_2017-08-01,64349_26_boar_2018-02-01,64349_27_boar_2017-07-01,64349_28_boar_2018-04-01,64349_29_boar_2020-02-01,64349_2_boar_2016-06-01,64349_30_boar_2018-10-01,64349_31_boar_2017-06-01,64349_32_boar_2017-10-01,64349_33_boar_2018-06-01,64349_34_boar_2018-05-01,64349_35_boar_2019-07-01,64349_36_boar_2019-12-01,64349_38_boar_2018-08-01,64349_39_boar_2019-12-01,64349_3_boar_2014-03-01,64349_40_boar_2018-03-01,64349_41_boar_2020-02-01,64349_4_boar_2014-02-01,64349_5_boar_2014-10-01,64349_6_boar_2014-03-01,64349_7_boar_2017-08-01,64349_8_boar_2016-01-01,64349_9_boar_2016-05-01,64367_3_boar_2018-04-01,64420012_0_cattle_2013-06-01,64420012_1_cattle_2013-06-01,64420012_2_cattle_2013-02-01,64420012_3_cattle_2013-06-01,64420012_4_cattle_2013-04-01,64420012_5_cattle_2013-06-01,64420012_6_cattle_2013-04-01,64420015_0_cattle_2009-03-01,64420015_10_cattle_2009-03-01,64420015_11_cattle_2009-03-01,64420015_12_cattle_2009-03-01,64420015_13_cattle_2009-03-01,64420015_14_cattle_2009-03-01,64420015_15_cattle_2009-03-01,64420015_1_cattle_2009-03-01,64420015_2_cattle_2008-06-01,64420015_3_cattle_2007-12-01,64420015_4_cattle_2009-03-01,64420015_5_cattle_2009-03-01,64420015_6_cattle_2009-03-01,64420015_7_cattle_2009-03-01,64420015_8_cattle_2009-03-01,64420015_9_cattle_2009-02-01,64420047_0_cattle_2014-03-01,64512026_0_cattle_2018-01-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012597480503899207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13497300539892226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06038792241551671,0,0.16156768646271033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06278744251149751,0,0,0,0.07418516296740668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14437112577484737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20835832833433746,0,0.057188562287542315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16596680663867527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19316136772645856,0,0,0,0,0.3833233353329247,0,0,0.056988602279543915,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218956208758253,0.18716256748650636,0.12877424515097166,0.11197760447910551,0.10397920415916925,0,0,0,0.26494701059788445,0,0,0.18436312737452867,0.11697660467906568,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10657868426314854,0,0.10297940411917722,0.07598480303939234,0.07298540291941624,0.06518696260747839,0,0,0,0.11497700459908161,0,0,0.10877824435113101,0.062387522495500704,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07978404319136206,0.0779844031193764,0,0.07658468306338756,0.05818836232753431,0.056588682263547116,0,0,0,0.07838432313537322,0,0,0.08818236352729514,0.057388522295540714,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05098980203959193,0.06058788242351511,0.06678664267146564,0,0.3791241751649587,0.029394121175764773,0,0,0,0.05418916216756632,0,0,0.0653869226154768,0.037792441511697555,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04039192161567675,0.06038792241551671,0.07138572285542899,0.3575284943011338,0,0.03619276144771036,0,0,0,0.06478704259148158,0,0,0.06778644271145767,0.037792441511697555,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019596080783843194,0.024995000999799982,0.03419316136772636,0.011997600479904008,0.023995200959807984,0,0,0,0,0.029394121175764773,0,0,0.028394321135772775,0.3719256148770171,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1177764447110593,0,0,0,0,0,0,0,0,0,0,0,0.14657068586282984,0,0,0.10097980403919316,0,0
0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0.028194361127774376,0,0.002999400119976005,0,3.999200159968006e-4,0,0.011397720455908809,0,0
0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0.0031993601279744054,0,0,0,0,0,0.0037992401519696068,0.024595080983803183,0,7.998400319936012e-4,0,7.998400319936012e-4,0,0,0.0017996400719856025,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33833233353328945,0.2343531293741303,0.18996200759848406,0.12597480503899397,0.1267746450709876,0.08898220355928876,0,0,0,0,0,0,0.20815836832633905,0.15056988602279797,0,0,0
0,0,0,0,0,0,0,0,0,0,0.4111177764446993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,5.998800239952009e-4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3255348930213932,0,0,0,0,0,0,0.14657068586282984,0,0,0,0,0,0,0,0.051789642071585526,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10057988402319634,0.11997600479904177,0.133373325334935,0.08498300339932063,0.08538292341531745,0.07398520295940827,0,0,0,0.11237752449510233,0,0,0,0.07538492301539712,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010397920415916811,0.011997600479904008,0.013997200559888004,0.009398120375924813,0.0045990801839632086,0.42671465706857287,0,0,0,0.012397520495900807,0,0,0.011997600479904008,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08258348330333976,0,0,0,0,0,0,0.09658068386322821,0,0.001399720055988802,0,0.001399720055988802,0.07618476304739075,0,0,0,0,0
0.002199560087982403,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0.077784443111378,0,0,0,0,0,1.999600079984003e-4,0.00539892021595681,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171965606878624,0.03159368126374717,0,0,0,0,0,0.3839232153569198,0,0.023195360927814386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,5.998800239952009e-4,0,0.05978804239152151,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
