45_d500_124_0_badger_2012-07-01,45_d500_152_0_badger_2015-08-01,45_d500_156_0_badger_2011-11-01,45_d500_157_858_0_badger_2010-05-01,45_d500_157_858_1_badger_2015-08-01,45_d500_157_858_2_badger_2018-05-01,45_d500_157_858_3_badger_2015-07-01,45_d500_157_858_4_badger_2018-02-01,45_d500_159_855_2_badger_2011-07-01,45_d500_169_0_badger_2017-01-01,45_d500_170_0_badger_2014-09-01,45_d500_170_1_badger_2012-06-01,45_d500_170_2_badger_2014-06-01,45_d500_171_0_badger_2015-06-01,45_d500_78_668_0_badger_2016-07-01,45_d500_99_839_0_badger_2009-11-01,64002002_0_cattle_2013-10-01,64002002_10_cattle_2015-03-01,64002002_11_cattle_2015-03-01,64002002_12_cattle_2015-03-01,64002002_13_cattle_2015-03-01,64002002_14_cattle_2015-03-01,64002002_15_cattle_2019-04-01,64002002_16_cattle_2018-12-01,64002002_17_cattle_2018-12-01,64002002_18_cattle_2018-12-01,64002002_19_cattle_2018-12-01,64002002_1_cattle_2013-10-01,64002002_20_cattle_2019-04-01,64002002_2_cattle_2013-10-01,64002002_3_cattle_2013-09-01,64002002_4_cattle_2013-09-01,64002002_5_cattle_2013-10-01,64002002_6_cattle_2013-10-01,64002002_7_cattle_2013-10-01,64002002_8_cattle_2015-03-01,64002002_9_cattle_2015-03-01,64002_0_boar_2014-04-01,64002_10_boar_2020-02-01,64002_1_boar_2013-12-01,64002_2_boar_2014-09-01,64002_3_boar_2014-07-01,64002_4_boar_2019-03-01,64002_5_boar_2020-02-01,64002_6_boar_2019-02-01,64002_7_boar_2020-02-01,64002_8_boar_2020-02-01,64002_9_boar_2020-02-01,64201006_0_cattle_2009-04-01,64201007_0_cattle_2017-03-01,64201007_10_cattle_2017-03-01,64201007_11_cattle_2017-03-01,64201007_12_cattle_2017-03-01,64201007_13_cattle_2017-03-01,64201007_14_cattle_2017-03-01,64201007_15_cattle_2017-03-01,64201007_16_cattle_2017-03-01,64201007_17_cattle_2017-03-01,64201007_18_cattle_2017-03-01,64201007_19_cattle_2017-03-01,64201007_1_cattle_2017-03-01,64201007_20_cattle_2017-03-01,64201007_21_cattle_2017-03-01,64201007_2_cattle_2017-03-01,64201007_3_cattle_2017-02-01,64201007_4_cattle_2017-03-01,64201007_5_cattle_2017-03-01,64201007_6_cattle_2017-03-01,64201007_7_cattle_2017-03-01,64201007_8_cattle_2017-03-01,64201007_9_cattle_2017-03-01,64281003_0_cattle_2014-12-01,64281003_1_cattle_2015-02-01,64281003_2_cattle_2015-02-01,64281003_3_cattle_2015-02-01,64281003_4_cattle_2015-02-01,64281003_5_cattle_2017-01-01,64281008_0_cattle_2015-01-01,64281_0_boar_2016-02-01,64281_1_boar_2017-03-01,64281_2_boar_2020-02-01,64281_3_boar_2016-03-01,64359189_0_cattle_2015-02-01,64359189_1_cattle_2015-04-01,64359189_2_cattle_2015-04-01,64359189_3_cattle_2015-02-01,64359189_4_cattle_2015-02-01,64359189_5_cattle_2015-03-01,64359189_7_cattle_2018-09-01,64359_0_boar_2015-02-01,64359_1_boar_2017-09-01,64399021_0_cattle_2019-07-01,64399021_1_cattle_2019-05-01,64399021_2_cattle_2019-07-01,64399021_3_cattle_2019-05-01,64399034_0_cattle_2019-03-01,64399_0_boar_2020-02-01,64420015_0_cattle_2008-06-01,64420015_10_cattle_2018-03-01,64420015_1_cattle_2008-06-01,64420015_2_cattle_2008-05-01,64420015_3_cattle_2011-08-01,64420015_4_cattle_2011-07-01,64420015_5_cattle_2011-08-01,64420015_6_cattle_2011-08-01,64420015_7_cattle_2011-08-01,64420015_9_cattle_2018-03-01,64420035_10_cattle_2011-07-01,64420035_11_cattle_2011-07-01,64420035_12_cattle_2012-12-01,64420035_13_cattle_2013-02-01,64420035_15_cattle_2014-02-01,64420035_16_cattle_2016-02-01,64420035_17_cattle_2016-06-01,64420035_1_cattle_2011-05-01,64420035_2_cattle_2011-05-01,64420035_3_cattle_2011-05-01,64420035_4_cattle_2011-05-01,64420035_6_cattle_2011-07-01,64420035_7_cattle_2011-05-01,64420039_0_cattle_2011-12-01,64420039_1_cattle_2011-12-01,64420039_2_cattle_2011-12-01,64420039_3_cattle_2012-02-01,64420039_4_cattle_2011-12-01,64420039_5_cattle_2011-12-01,64420039_6_cattle_2011-12-01,64420039_7_cattle_2011-12-01,64420039_8_cattle_2011-12-01,64420047_0_cattle_2013-12-01,64420047_1_cattle_2013-12-01,64420047_2_cattle_2013-12-01,64472021_0_cattle_2017-12-01,64472021_10_cattle_2017-11-01,64472021_11_cattle_2017-12-01,64472021_12_cattle_2017-12-01,64472021_13_cattle_2017-12-01,64472021_14_cattle_2017-12-01,64472021_1_cattle_2017-12-01,64472021_2_cattle_2017-08-01,64472021_3_cattle_2017-12-01,64472021_4_cattle_2017-09-01,64472021_5_cattle_2017-12-01,64472021_6_cattle_2017-12-01,64472021_7_cattle_2017-12-01,64472021_8_cattle_2017-09-01,64472021_9_cattle_2017-12-01,64472_0_boar_2017-08-01,64472_1_boar_2017-12-01,64472_2_boar_2020-02-01,64472_3_boar_2019-07-01,6_d500_20_0_badger_2019-04-01,6_d500_20_1_badger_2019-09-01,6_d500_20_2_badger_2018-08-01,6_d500_20_3_badger_2019-09-01,6_d500_24_256_0_badger_2020-02-01,6_d500_2_0_badger_2020-02-01,6_d500_9_0_badger_2019-06-01,6_d500_9_1_badger_2020-02-01,6_d500_9_2_badger_2020-02-01,6_d500_9_3_badger_2019-08-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41471705658867014,0.08918216356728717,0.09458108378324415,0,0.07938412317536525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10397920415916925,0.11997600479904177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.009398120375924813,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05778844231153751,0.43431313737251126,0.0717856428714258,0.09498100379924096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08058388322335569,0.08838232353529354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009998000399920012,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.004399120175964808,0.001399720055988802,0.002599480103979204,0,0.009198160367926414,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0.01119776044791041,0.0023995200959808036,0.003999200159968007,0,5.998800239952009e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0.24595080983803788,0,5.998800239952009e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,7.998400319936012e-4,7.998400319936012e-4,0,0.004399120175964808,0,7.998400319936012e-4,7.998400319936012e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0.005998800239952012,0.05918816236752631,7.998400319936012e-4,0,0,0.014997000599880001,1.999600079984003e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007598480303939215,0,0.01059788042391521,0.018196360727854397,0.014397120575884803,0,0.011597680463907209,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.008598280343931215,0,0.15816836632673742,0.004399120175964808,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.008198360327934416,0.09058188362327602,0.08418316336732701,0.11017796440711985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.011997600479904008,0.002199560087982403,0.0035992801439712063,0.006198760247950412,0.027594481103779177,0.0017996400719856025,0.012197560487902407,0.004799040191961609,0.004799040191961609,0.004399120175964808,0.0035992801439712063,0.0045990801839632086,0.008998200359928014,0.0037992401519696068,0,0.003399320135972806,0.017796440711857597,0.004199160167966408,0,0,0.03099380123975197,0.00519896020795841,0.002999400119976005,0.015196960607878401,0,0,3.999200159968006e-4,0.05118976204759033
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.004399120175964808,0,0.2531493701259801,0.15816836632673742,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,7.998400319936012e-4,0.0027994401119776045,7.998400319936012e-4,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,3.999200159968006e-4,0.0011997600479904018,9.998000399920016e-4,0.007598480303939215,5.998800239952009e-4,0.0017996400719856025,0.0011997600479904018,0,1.999600079984003e-4,0.0011997600479904018,3.999200159968006e-4,0.0017996400719856025,1.999600079984003e-4,0,0,0,5.998800239952009e-4,0,0,0.012597480503899207,0.002999400119976005,0.001399720055988802,0,0,0,0,5.998800239952009e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0.007198560287942414,0.28954209158168503,0,0.16776644671066093,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0.0023995200959808036,0,0.008998200359928014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,9.998000399920016e-4,0.002199560087982403,0.001399720055988802,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,9.998000399920016e-4,1.999600079984003e-4,0.0015996800639872023,0.009998000399920012,3.999200159968006e-4,0.0011997600479904018,3.999200159968006e-4,1.999600079984003e-4,5.998800239952009e-4,5.998800239952009e-4,3.999200159968006e-4,9.998000399920016e-4,5.998800239952009e-4,0,5.998800239952009e-4,0,7.998400319936012e-4,0,0,0.0165966806638672,0.0019996000799840027,5.998800239952009e-4,0,0,0.0011997600479904018,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011797640471905608,0.018196360727854397,0.1609678064387151,0.16876624675065297,0,0,0.016996600679864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,0,0.013797240551889604,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0.007998400319936016,0.005998800239952012,0.005798840231953611,0.011397720455908809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.007598480303939215,0.0027994401119776045,0.002199560087982403,0.005598880223955211,0.03079384123175357,0.0017996400719856025,0.009198160367926414,0.003999200159968007,9.998000399920016e-4,0.0035992801439712063,0.0017996400719856025,0.001399720055988802,0.008198360327934416,0.005598880223955211,0,5.998800239952009e-4,0,7.998400319936012e-4,0,0,0.04479104179164154,0.012797440511897606,9.998000399920016e-4,0,0,0.002599480103979204,0.002599480103979204,0.008798240351929614
0,0,0,0,0,0,0,0,0,0,0.01119776044791041,0,0.006398720255948813,0.0019996000799840027,0,0,0.061787642471505505,0,0,0,0,0,0,0,0,0,0,0,0,0.05358928214357112,0.04179164167166555,0.04619076184763034,0.22295540891822113,0.0869826034793047,0.09958008398320431,0,0,0.03419316136772636,0,0.15556888622275813,0.0027994401119776045,0.007998400319936016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017596480703859198,0.0015996800639872023,0.005798840231953611,0.00539892021595681,3.999200159968006e-4,0,0.011597680463907209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0.046790641871625537,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0,0.028794241151769574,3.999200159968006e-4,0.0035992801439712063,0,3.999200159968006e-4,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011797640471905608,0.004199160167966408,0.002599480103979204,0.005798840231953611,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,0,0,0.2597480503899266,5.998800239952009e-4,0.002999400119976005,0,0.0027994401119776045,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019396120775844794,0.005998800239952012,5.998800239952009e-4,0.002199560087982403,0.0017996400719856025,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.006998600279944014,3.999200159968006e-4,0.003999200159968007,0.0031993601279744054,0.009398120375924813,0,0.006998600279944014,0.005598880223955211,0.004399120175964808,7.998400319936012e-4,0.0017996400719856025,0.0015996800639872023,0.002599480103979204,0.002599480103979204,0,0.001399720055988802,0,0.012397520495900807,0,0,0.008398320335932815,0.007998400319936016,0.0171965606878624,0,0,0.002199560087982403,0.0017996400719856025,3.999200159968006e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.39592081583682254,0,0,0,0,0,0,0,0,0,0,0.015996800639872,0,0,0.0027994401119776045,9.998000399920016e-4,0.022595480903819187,0.004399120175964808,0.15076984603079638,0,0,3.999200159968006e-4,0,0.04039192161567675,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.012597480503899207,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0.012397520495900807,0,5.998800239952009e-4,0,0.4177164567086458,0.007598480303939215,0.03679264147170556,0.00539892021595681,0,0,0.0049990001999600095,0,0.010197960407918412,0.0019996000799840027,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0.05618876224755032,0.006598680263947213,0.019396120775844794,0.04099180163967195,0.005598880223955211,0,0.07198560287942421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009398120375924813,0,0,0,0,0,0,0,0,0,0.009198160367926414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.0023995200959808036,0.024995000999799982,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0.0157968406318736,0,0.001399720055988802,0.4367126574684918,0,0.011797640471905608,0.02119576084783039,0.002599480103979204,0,0,0.007598480303939215,0,0.0067986402719456135,0.002199560087982403,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07338532293541306,0.008198360327934416,0.020195960807838392,0.02139572085582879,0.008398320335932815,0,0.0779844031193764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0.006398720255948813,1.999600079984003e-4,5.998800239952009e-4,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,9.998000399920016e-4,0.0035992801439712063,0,0,0.05798840231953591,0,0,0,0,0,0,0,0,0,0,0.18336332733453664,0,0.09458108378324415,0.02119576084783039,0.027594481103779177,0,0.03519296140771836,0.15216956608678522,0,0,0.022195560887822388,0,0.2093581283743295,0.0037992401519696068,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,7.998400319936012e-4,0.0031993601279744054,0.00539892021595681,1.999600079984003e-4,0,0.008798240351929614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022195560887822388,0,0,0,0,0,0,0,0,0,0.015996800639872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0687862427514497,0,0.09878024395121068,3.999200159968006e-4,0,0,0.011997600479904008,0,0,0.002199560087982403,0,0,0,0,0,0,0,0.05058988202359513,0,0.003999200159968007,0.03979204159168155,0.037792441511697555,0.04439112177564474,0,0.02679464107178558,5.998800239952009e-4,7.998400319936012e-4,0.24555088982204107,0,0.03019396120775837,0.07678464307138597,0.11357728454309277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014997000599880001,0.001399720055988802,5.998800239952009e-4,0.0045990801839632086,0,0,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23195360927814943,0,0,0,0,0,0,0,0,0,0.02539492101579678,5.998800239952009e-4,5.998800239952009e-4,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0.0015996800639872023,0,0,0,0.2219556088782291,0,0,0,0,0,0,0,0,0,0,0.08558288342331585,0,0.19976004799040598,0.0045990801839632086,0.007798440311937616,0.0991801639672075,0.0023995200959808036,0,0,0,0.00539892021595681,0,0.14177164567086808,3.999200159968006e-4,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009598080383923213,0,0,0.09858028394321228,0.07958408318336366,0.1947610477904458,0.1021795640871836,0.10357928414317244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18376324735053345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009598080383923213,0.04539092181563674,0.01059788042391521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0.14077184563087605,0.11377724455109117,0.20455908818236773,0.11957608478304496,0.12037592481503859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2251549690062036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0.03099380123975197,0.007598480303939215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.10717856428714376,0,0.13157368526294935,0.001399720055988802,0,0,0.001399720055988802,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0.01059788042391521,0,3.999200159968006e-4,0.007598480303939215,0.012397520495900807,0.015196960607878401,0.1637672465506928,0.0031993601279744054,5.998800239952009e-4,5.998800239952009e-4,0,0,0.015996800639872,0.1113777244551103,0.1331733653269366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,7.998400319936012e-4,0.0015996800639872023,9.998000399920016e-4,0,0.009398120375924813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07698460307938437,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,1.999600079984003e-4,1.999600079984003e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,5.998800239952009e-4,0,5.998800239952009e-4,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005998800239952012,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,5.998800239952009e-4,1.999600079984003e-4,0.0037992401519696068,0,0,0,0.00519896020795841,0
0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,3.999200159968006e-4,0.0015996800639872023,0,0,0.07338532293541306,0,0,0,0,0,0,0,0,0,0,0.14597080583883462,0,0.09678064387122662,0.023395320935812786,0.017996400719855997,0.17476504699060516,0.028594281143771175,0.1513697260547916,0,0,0.0153969206158768,0,0,9.998000399920016e-4,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,9.998000399920016e-4,0.0035992801439712063,0.0017996400719856025,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016996600679864,0,0,0,0,0,0,0,0,0,0.009598080383923213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.3913217356528598,0,0.05498900219955992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,1.999600079984003e-4,0.011997600479904008,0,0,0,0.056988602279543915,0,0,0,0.06618676264747042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.09338132373525371,0,0.3869226154768955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0011997600479904018,0,0.023595280943811185,0,0,0,0.08158368326334772,0,0.0011997600479904018,0.07338532293541306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
