3_d500_227_0_badger_2020-02-01,3_d500_24_0_badger_2015-07-01,3_d500_24_1_badger_2014-10-01,3_d500_261_0_badger_2018-04-01,3_d500_270_0_badger_2014-08-01,3_d500_270_1_badger_2020-02-01,3_d500_271_0_badger_2015-09-01,3_d500_274_0_badger_2014-07-01,3_d500_274_1_badger_2017-05-01,3_d500_275_0_badger_2013-08-01,3_d500_276_0_badger_2015-05-01,3_d500_282_0_badger_2016-02-01,3_d500_282_1_badger_2016-06-01,3_d500_284_0_badger_2013-02-01,3_d500_284_1_badger_2014-01-01,3_d500_284_2_badger_2019-09-01,3_d500_284_3_badger_2013-06-01,3_d500_285_0_badger_2010-09-01,3_d500_285_1_badger_2018-04-01,3_d500_285_3_badger_2016-10-01,3_d500_303_0_badger_2016-07-01,3_d500_85_0_badger_2020-02-01,3_d500_85_1_badger_2014-05-01,3_d500_85_2_badger_2017-01-01,3_d500_85_3_badger_2016-09-01,3_d500_89_0_badger_2018-06-01,45_d500_100_0_badger_2014-05-01,45_d500_100_1_badger_2014-05-01,45_d500_100_2_badger_2013-07-01,45_d500_102_0_badger_2016-07-01,45_d500_105_726_1_badger_2013-07-01,45_d500_110_0_badger_2013-06-01,45_d500_120_0_badger_2011-10-01,45_d500_152_0_badger_2017-09-01,45_d500_156_0_badger_2014-05-01,45_d500_156_1_badger_2013-02-01,45_d500_156_2_badger_2017-05-01,45_d500_156_3_badger_2017-05-01,45_d500_156_4_badger_2017-12-01,45_d500_160_0_badger_2013-09-01,45_d500_37_579_0_badger_2013-12-01,45_d500_37_579_1_badger_2015-06-01,45_d500_37_579_2_badger_2019-02-01,45_d500_37_579_3_badger_2015-11-01,45_d500_37_760_0_badger_2020-02-01,45_d500_57_605_0_badger_2009-12-01,45_d500_57_605_1_badger_2013-07-01,45_d500_61_0_badger_2013-02-01,45_d500_61_1_badger_2013-12-01,45_d500_61_2_badger_2014-05-01,45_d500_89_0_badger_2014-09-01,45_d500_99_716_0_badger_2013-06-01,45_d500_99_839_0_badger_2008-08-01,45_d500_99_839_1_badger_2013-04-01,45_d500_99_839_2_badger_2009-12-01,45_d500_99_839_3_badger_2013-08-01,45_d500_99_839_4_badger_2014-05-01,45_d500_99_866_0_badger_2014-08-01,45_d500_99_869_0_badger_2016-05-01,64181_0_boar_2018-10-01,64184007_0_cattle_2013-04-01,64184007_1_cattle_2013-04-01,64359045_0_cattle_2011-04-01,64359045_1_cattle_2010-09-01,64359_0_boar_2015-07-01,64359_12_boar_2015-08-01,64359_13_boar_2017-09-01,64359_1_boar_2012-06-01,64359_3_boar_2013-09-01,64387_0_boar_2015-04-01,64393_0_boar_2011-02-01,64393_1_boar_2013-05-01,64393_2_boar_2013-12-01,64393_3_boar_2015-11-01,64393_4_boar_2016-01-01,64393_5_boar_2016-12-01,64393_6_boar_2019-01-01,64420009_0_cattle_2008-10-01,64420009_1_cattle_2012-12-01,64420009_2_cattle_2012-12-01,64420009_3_cattle_2013-02-01,64420009_4_cattle_2013-02-01,64420009_5_cattle_2014-11-01,64420015_0_cattle_2008-08-01,64420015_1_cattle_2008-08-01,64420015_2_cattle_2008-08-01,64420015_3_cattle_2008-07-01,64420015_4_cattle_2008-08-01,64420044_0_cattle_2012-10-01,64420044_10_cattle_2012-10-01,64420044_11_cattle_2012-10-01,64420044_12_cattle_2012-10-01,64420044_13_cattle_2012-10-01,64420044_14_cattle_2012-03-01,64420044_15_cattle_2012-10-01,64420044_16_cattle_2012-10-01,64420044_17_cattle_2012-10-01,64420044_18_cattle_2012-10-01,64420044_19_cattle_2012-10-01,64420044_1_cattle_2012-10-01,64420044_20_cattle_2012-10-01,64420044_21_cattle_2012-10-01,64420044_22_cattle_2012-10-01,64420044_23_cattle_2012-10-01,64420044_24_cattle_2012-09-01,64420044_25_cattle_2012-10-01,64420044_2_cattle_2012-03-01,64420044_3_cattle_2012-10-01,64420044_4_cattle_2012-03-01,64420044_5_cattle_2012-10-01,64420044_6_cattle_2012-10-01,64420044_7_cattle_2012-09-01,64420044_8_cattle_2012-10-01,64420044_9_cattle_2012-05-01,64420047_0_cattle_2013-01-01,64420047_1_cattle_2013-01-01,64521015_0_cattle_2011-04-01,64521015_10_cattle_2011-06-01,64521015_1_cattle_2011-04-01,64521015_2_cattle_2011-04-01,64521015_3_cattle_2011-04-01,64521015_4_cattle_2011-04-01,64521015_5_cattle_2011-06-01,64521015_6_cattle_2011-04-01,64521015_7_cattle_2011-04-01,64521015_8_cattle_2011-04-01,64521015_9_cattle_2011-06-01,64521016_0_cattle_2013-01-01,64521016_1_cattle_2013-03-01,64521016_2_cattle_2013-01-01,64521016_3_cattle_2013-03-01,64521016_4_cattle_2013-03-01,64521016_5_cattle_2013-03-01,64521016_6_cattle_2013-03-01,64521016_7_cattle_2013-03-01,64521016_8_cattle_2013-03-01,64521_0_boar_2015-06-01,64521_2_boar_2017-03-01,64521_3_boar_2013-01-01,64521_4_boar_2017-10-01,64548001_0_cattle_2017-07-01,64548001_1_cattle_2017-03-01,64548001_2_cattle_2017-03-01,64554016_0_cattle_2014-02-01,64554016_1_cattle_2014-04-01,64554022_0_cattle_2014-03-01,64554022_10_cattle_2014-03-01,64554022_11_cattle_2014-05-01,64554022_12_cattle_2014-05-01,64554022_13_cattle_2017-12-01,64554022_14_cattle_2016-02-01,64554022_15_cattle_2016-02-01,64554022_16_cattle_2016-02-01,64554022_17_cattle_2018-02-01,64554022_18_cattle_2017-12-01,64554022_19_cattle_2017-12-01,64554022_1_cattle_2014-03-01,64554022_20_cattle_2018-02-01,64554022_21_cattle_2017-12-01,64554022_22_cattle_2018-02-01,64554022_23_cattle_2017-12-01,64554022_24_cattle_2017-12-01,64554022_25_cattle_2018-02-01,64554022_26_cattle_2018-02-01,64554022_27_cattle_2018-02-01,64554022_28_cattle_2018-02-01,64554022_29_cattle_2018-02-01,64554022_2_cattle_2014-05-01,64554022_30_cattle_2017-12-01,64554022_31_cattle_2018-02-01,64554022_32_cattle_2017-12-01,64554022_33_cattle_2017-12-01,64554022_34_cattle_2018-02-01,64554022_35_cattle_2017-12-01,64554022_36_cattle_2018-02-01,64554022_37_cattle_2017-12-01,64554022_38_cattle_2018-02-01,64554022_39_cattle_2018-02-01,64554022_3_cattle_2013-10-01,64554022_40_cattle_2018-02-01,64554022_41_cattle_2018-02-01,64554022_42_cattle_2018-02-01,64554022_43_cattle_2018-02-01,64554022_44_cattle_2018-02-01,64554022_45_cattle_2018-02-01,64554022_46_cattle_2018-02-01,64554022_47_cattle_2018-02-01,64554022_48_cattle_2018-02-01,64554022_49_cattle_2018-02-01,64554022_4_cattle_2014-05-01,64554022_50_cattle_2018-02-01,64554022_51_cattle_2018-02-01,64554022_52_cattle_2018-02-01,64554022_53_cattle_2018-02-01,64554022_54_cattle_2018-02-01,64554022_5_cattle_2014-05-01,64554022_6_cattle_2014-05-01,64554022_7_cattle_2014-04-01,64554022_8_cattle_2014-05-01,64554022_9_cattle_2014-03-01
0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0.001399720055988802,0,0.08358328334333179,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0.31393721255748724,0,0.009798040391921612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0171965606878624,0,1.999600079984003e-4,0,0,0.09338132373525371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22135572885423388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,1.999600079984003e-4,1.999600079984003e-4,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.024595080983803183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,1.999600079984003e-4,0,0,0
0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12217556488702425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0.1485702859428139,0.1331733653269366,0.03959208158368315,0.008998200359928014,0.0023995200959808036,0.010397920415916811,0,0.00539892021595681,0.01099780043991201,0,0.001399720055988802,0.0023995200959808036,0.005598880223955211,0.0027994401119776045,0.0017996400719856025,1.999600079984003e-4,0.0049990001999600095,0,0.009598080383923213,0.005998800239952012,0.00539892021595681,0.008598280343931215,0.006598680263947213,0.001399720055988802,0.005798840231953611,0.007598480303939215,0.00519896020795841,0.011597680463907209,0,0.0017996400719856025,0.0037992401519696068,0.0031993601279744054,0.006398720255948813,3.999200159968006e-4,0.02119576084783039,0.002599480103979204,1.999600079984003e-4,0.0037992401519696068,0.003399320135972806,0,0.006998600279944014,0.0027994401119776045,0.007598480303939215,0.003399320135972806,0.011397720455908809,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.2003599280144012,0.05498900219955992,0,0,0,0,9.998000399920016e-4,0.2919416116776656,0,0,0,0,0,0,0,0,0,0,0,0,0.014397120575884803,0,0.2721455708858261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2985402919416121,0.2991401719656072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,1.999600079984003e-4,9.998000399920016e-4,0.0011997600479904018,0.0011997600479904018,0.02599480103979198,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0.032793441311737566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0.42611477704457773,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0.06438712257548476,0.006398720255948813,0.012597480503899207,0.04399120175964794,0.004799040191961609,0.06698660267946405,0.019996000799839993,0.019196160767846394,0,0.20535892821436136,0.011397720455908809,0,0,0,0,0.0019996000799840027,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,5.998800239952009e-4,0,0
0,0,0,0,0,0,0,0,0,0,0.01059788042391521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11577684463107524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0687862427514497,0.13557288542291748,0,0,0.1055788842231565,3.999200159968006e-4,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08958208358328398,0,0.2711457708458342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09558088382323618,0.07958408318336366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,3.999200159968006e-4,0.0027994401119776045,3.999200159968006e-4,0,0,0,0,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.033193361327734365,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07958408318336366,0.0017996400719856025,0,0,0,0.018796240751849595,0,0,0.03459308138372316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.0017996400719856025,0.03159368126374717,0.019596080783843194,0.05418916216756632,0.03079384123175357,5.998800239952009e-4,0.001399720055988802,0.4573085382923248,0.05018996200759833,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001399720055988802,0,0,0.026994601079783978,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0.06778644271145767,0,1.999600079984003e-4,0,0.15196960607878682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.02559488102379518,0,0.05458908218356312,0,0,0,1.999600079984003e-4,0.07638472305538915,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0,1.999600079984003e-4,1.999600079984003e-4,0.09358128374325211,0,0.020395920815836792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06638672265546883,0.05418916216756632,0.042191561687662346,0.04839032193561273,0,1.999600079984003e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008998200359928014,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5838832233552986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029994001199759972,0,0,0,0,0,0,0.011397720455908809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.002599480103979204,0.014597080583883202,0,0.0163967206558688,0,0.0045990801839632086,0.027794441111777576,0,0,0,0.004799040191961609,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,9.998000399920016e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01059788042391521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,1.999600079984003e-4,0.02079584083183359,0.03959208158368315,0.014797040591881602,0.018196360727854397,0.21635672865427372,0.018396320735852796,0,0,0,0,0,0,0,0.015196960607878401,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0.017996400719855997,0,0,0,0.0011997600479904018,0,0,1.999600079984003e-4,0,0,0,0.037592481503699156,0,0,0,0,0,0,0,0,0,0,0.025194961007798382,0,0,0,0,0,0.1881623675264984,0.0167966406718656,0.011597680463907209,0.19876024795041394,0.010397920415916811
0,0.017396520695860798,0,0.02079584083183359,0,0,0,0.0017996400719856025,0.03899220155968795,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.07758448310337959,0,0,0.0015996800639872023,0,0,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028994201159767974,0.023395320935812786,0.04439112177564474,0.05098980203959193,0,0.0017996400719856025,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01079784043191361,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,5.998800239952009e-4,0.0011997600479904018,1.999600079984003e-4,0.0017996400719856025
0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0.1177764447110593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.21455708858228806,0.08678264347130629,0.020195960807838392,5.998800239952009e-4,5.998800239952009e-4,0.0019996000799840027,0,0.002199560087982403,5.998800239952009e-4,1.999600079984003e-4,7.998400319936012e-4,0.0017996400719856025,0,9.998000399920016e-4,0,0,7.998400319936012e-4,0,0.0037992401519696068,0.0017996400719856025,0.001399720055988802,5.998800239952009e-4,0.0023995200959808036,0.0019996000799840027,0,0.0019996000799840027,0.0015996800639872023,0.002999400119976005,0,9.998000399920016e-4,0.0023995200959808036,9.998000399920016e-4,0.002199560087982403,0.0031993601279744054,0.006198760247950412,9.998000399920016e-4,5.998800239952009e-4,0,0,0,3.999200159968006e-4,0,0.001399720055988802,1.999600079984003e-4,0.0031993601279744054,0,0,0,0,0
0.0019996000799840027,0,0,0.1021795640871836,0,0,0,0,0.007598480303939215,0,0,0,0,0,0,0,0,0,0.32233553289341915,9.998000399920016e-4,0,0.02559488102379518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05538892221555672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05578884223155352,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446310737852414,0,0,0,0,0,0,0,0,0,0,0,0,0.012997400519896006,0.001399720055988802,0,0.002199560087982403,0,0,0.027194561087782378,0,0,0,0,0.04399120175964794,0,0.07898420315936844,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,1.999600079984003e-4,0,0,0.007198560287942414,0,0,0.06058788242351511,0.0031993601279744054,0,0,0,0,0,0,0,0.022995400919815986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40431913617275445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012797440511897606,0.0011997600479904018,0,0,0,0,0.01059788042391521,9.998000399920016e-4,0,0,0,0.023795240951809585,0,0.05038992201559673,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,7.998400319936012e-4,0,0,0.001399720055988802,0,0,0.03719256148770236,9.998000399920016e-4,0,0,0,0,0,0,9.998000399920016e-4,0.010197960407918412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5838832233552986,0.5338932213557039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017996400719855997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.07258548290341943,0,0,0,0,0.3133373325334921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
