19_d500_16_1429_0_badger_2019-09-01,19_d500_16_1429_1_badger_2018-04-01,19_d500_16_1432_0_badger_2020-02-01,19_d500_16_1432_1_badger_2020-02-01,19_d500_16_1432_2_badger_2018-04-01,19_d500_49_0_badger_2019-08-01,3_d500_285_0_badger_2018-08-01,3_d500_285_1_badger_2020-02-01,3_d500_285_2_badger_2016-04-01,3_d500_285_4_badger_2019-07-01,40299005_0_cattle_2017-04-01,40299005_10_cattle_2017-04-01,40299005_11_cattle_2017-04-01,40299005_12_cattle_2017-04-01,40299005_13_cattle_2017-04-01,40299005_14_cattle_2017-06-01,40299005_15_cattle_2017-06-01,40299005_16_cattle_2017-06-01,40299005_17_cattle_2017-04-01,40299005_1_cattle_2017-06-01,40299005_2_cattle_2017-04-01,40299005_3_cattle_2017-04-01,40299005_4_cattle_2017-04-01,40299005_5_cattle_2017-06-01,40299005_6_cattle_2017-04-01,40299005_7_cattle_2017-04-01,40299005_8_cattle_2017-04-01,40299005_9_cattle_2017-04-01,40299006_0_cattle_2018-03-01,45_d500_103_0_badger_2013-06-01,45_d500_105_726_0_badger_2011-09-01,45_d500_109_844_0_badger_2015-12-01,45_d500_110_0_badger_2014-06-01,45_d500_123_762_0_badger_2010-12-01,45_d500_123_762_1_badger_2013-06-01,45_d500_123_762_2_badger_2014-06-01,45_d500_124_1_badger_2020-02-01,45_d500_148_0_badger_2013-06-01,45_d500_151_0_badger_2012-11-01,45_d500_155_880_0_badger_2016-08-01,45_d500_156_0_badger_2020-02-01,45_d500_156_1_badger_2010-07-01,45_d500_157_852_0_badger_2020-02-01,45_d500_157_858_0_badger_2008-11-01,45_d500_157_858_1_badger_2016-03-01,45_d500_157_858_2_badger_2018-05-01,45_d500_157_858_3_badger_2017-07-01,45_d500_157_858_4_badger_2017-07-01,45_d500_159_855_0_badger_2016-08-01,45_d500_159_855_1_badger_2016-06-01,45_d500_159_855_2_badger_2020-02-01,45_d500_159_855_3_badger_2011-10-01,45_d500_160_0_badger_2014-08-01,45_d500_160_1_badger_2014-08-01,45_d500_160_2_badger_2016-07-01,45_d500_160_3_badger_2016-06-01,45_d500_163_0_badger_2013-12-01,45_d500_164_0_badger_2016-07-01,45_d500_170_0_badger_2013-03-01,45_d500_180_0_badger_2013-05-01,45_d500_184_0_badger_2011-08-01,45_d500_218_0_badger_2015-07-01,45_d500_36_0_badger_2019-02-01,45_d500_37_579_0_badger_2019-02-01,45_d500_37_586_0_badger_2013-06-01,45_d500_37_586_1_badger_2017-07-01,45_d500_37_586_2_badger_2014-07-01,45_d500_37_600_0_badger_2014-09-01,45_d500_42_560_0_badger_2013-07-01,45_d500_42_560_1_badger_2020-02-01,45_d500_57_687_0_badger_2013-11-01,45_d500_57_687_1_badger_2012-06-01,45_d500_57_715_0_badger_2012-07-01,45_d500_57_715_1_badger_2013-03-01,45_d500_57_715_2_badger_2014-05-01,45_d500_61_0_badger_2013-06-01,45_d500_61_1_badger_2020-02-01,45_d500_61_2_badger_2018-07-01,45_d500_87_0_badger_2017-05-01,45_d500_89_0_badger_2019-06-01,45_d500_89_1_badger_2013-08-01,45_d500_99_716_0_badger_2014-09-01,45_d500_99_720_0_badger_2012-02-01,45_d500_99_720_1_badger_2015-06-01,45_d500_99_766_0_badger_2014-05-01,45_d500_99_766_2_badger_2013-05-01,45_d500_99_766_3_badger_2015-05-01,45_d500_99_839_0_badger_2007-07-01,45_d500_99_839_1_badger_2016-09-01,45_d500_99_839_2_badger_2018-06-01,45_d500_99_839_3_badger_2014-07-01,45_d500_99_866_0_badger_2012-05-01,45_d500_99_866_1_badger_2016-06-01,45_d500_99_866_2_badger_2020-02-01,45_d500_99_869_0_badger_2013-05-01,45_d500_99_869_1_badger_2014-05-01,45_d500_99_869_2_badger_2015-02-01,45_d500_99_869_3_badger_2014-10-01,56_d500_41_0_badger_2018-08-01,56_d500_42_1975_0_badger_2020-02-01,56_d500_42_1979_0_badger_2016-02-01,56_d500_42_1979_1_badger_2015-04-01,56_d500_42_1979_2_badger_2018-07-01,56_d500_42_1979_3_badger_2020-02-01,64244012_0_cattle_2018-08-01,64244012_1_cattle_2018-04-01,64244012_2_cattle_2018-09-01,64326020_0_cattle_2018-03-01,64326020_10_cattle_2018-03-01,64326020_11_cattle_2018-03-01,64326020_12_cattle_2018-03-01,64326020_13_cattle_2018-03-01,64326020_14_cattle_2018-03-01,64326020_15_cattle_2018-03-01,64326020_16_cattle_2018-03-01,64326020_17_cattle_2018-03-01,64326020_18_cattle_2018-03-01,64326020_19_cattle_2018-06-01,64326020_1_cattle_2018-03-01,64326020_20_cattle_2018-03-01,64326020_21_cattle_2018-03-01,64326020_22_cattle_2018-03-01,64326020_23_cattle_2018-06-01,64326020_24_cattle_2018-03-01,64326020_25_cattle_2018-03-01,64326020_26_cattle_2018-06-01,64326020_27_cattle_2018-03-01,64326020_28_cattle_2018-03-01,64326020_29_cattle_2018-03-01,64326020_2_cattle_2018-03-01,64326020_30_cattle_2018-06-01,64326020_31_cattle_2018-06-01,64326020_32_cattle_2018-03-01,64326020_33_cattle_2018-03-01,64326020_34_cattle_2018-06-01,64326020_35_cattle_2018-05-01,64326020_36_cattle_2018-03-01,64326020_37_cattle_2018-06-01,64326020_3_cattle_2018-03-01,64326020_4_cattle_2018-03-01,64326020_5_cattle_2017-12-01,64326020_6_cattle_2018-03-01,64326020_7_cattle_2018-03-01,64326020_8_cattle_2018-03-01,64326020_9_cattle_2018-03-01,64359005_0_cattle_2018-12-01,64359103_0_cattle_2017-03-01,64359108_0_cattle_2013-05-01,64359108_1_cattle_2013-03-01,64359108_2_cattle_2013-03-01,64359108_3_cattle_2017-01-01,64359138_0_cattle_2014-01-01,64359149_0_cattle_2017-02-01,64359158_0_cattle_2020-02-01,64359158_1_cattle_2020-02-01,64359200_0_cattle_2020-02-01,64359_10_boar_2020-02-01,64359_11_boar_2019-02-01,64359_12_boar_2020-02-01,64359_1_boar_2012-07-01,64359_2_boar_2014-02-01,64359_3_boar_2019-01-01,64359_4_boar_2013-06-01,64359_5_boar_2014-04-01,64359_6_boar_2020-02-01,64359_7_boar_2017-05-01,64359_8_boar_2019-12-01,64359_9_boar_2020-02-01,64393387_0_cattle_2017-10-01,64393387_1_cattle_2017-10-01,64393387_2_cattle_2017-05-01,64393387_3_cattle_2017-09-01,64393387_4_cattle_2017-10-01,64393387_5_cattle_2017-10-01,64393387_6_cattle_2017-10-01,64393387_7_cattle_2017-10-01,64393_13_boar_2020-02-01,64393_2_boar_2020-02-01,64393_3_boar_2018-03-01,64393_4_boar_2018-03-01,64393_5_boar_2020-02-01,64393_7_boar_2020-02-01,64393_8_boar_2019-09-01,64420002_0_cattle_2012-03-01,64420002_1_cattle_2013-02-01,64420002_2_cattle_2013-04-01,64420002_3_cattle_2014-09-01,64420009_0_cattle_2012-02-01,64420009_1_cattle_2017-02-01,64420009_2_cattle_2017-02-01,64420009_3_cattle_2017-02-01,64420009_4_cattle_2018-12-01,64420012_0_cattle_2012-04-01,64420012_12_cattle_2012-04-01,64420012_1_cattle_2012-04-01,64420012_2_cattle_2012-04-01,64420012_4_cattle_2012-04-01,64420012_5_cattle_2012-04-01,64420012_6_cattle_2012-04-01,64420012_7_cattle_2012-04-01,64420012_8_cattle_2012-04-01,64420012_9_cattle_2012-06-01,64420015_0_cattle_2009-04-01,64420015_10_cattle_2015-02-01,64420015_11_cattle_2015-02-01,64420015_12_cattle_2015-04-01,64420015_13_cattle_2015-03-01,64420015_14_cattle_2015-04-01,64420015_15_cattle_2015-02-01,64420015_16_cattle_2015-02-01,64420015_17_cattle_2015-04-01,64420015_3_cattle_2009-06-01,64420015_5_cattle_2009-06-01,64420015_6_cattle_2015-04-01,64420015_7_cattle_2015-02-01,64420015_8_cattle_2015-04-01,64420015_9_cattle_2015-04-01,64420035_0_cattle_2011-07-01,64420035_10_cattle_2017-03-01,64420035_1_cattle_2010-04-01,64420035_2_cattle_2010-06-01,64420035_3_cattle_2011-08-01,64420035_4_cattle_2014-12-01,64420035_5_cattle_2016-06-01,64420035_6_cattle_2016-02-01,64420035_7_cattle_2017-03-01,64420035_8_cattle_2016-01-01,64420035_9_cattle_2016-06-01,64420038_0_cattle_2013-01-01,64420038_10_cattle_2015-03-01,64420038_11_cattle_2015-03-01,64420038_12_cattle_2015-03-01,64420038_13_cattle_2015-03-01,64420038_14_cattle_2015-03-01,64420038_1_cattle_2013-01-01,64420038_2_cattle_2013-01-01,64420038_3_cattle_2013-03-01,64420038_4_cattle_2015-03-01,64420038_5_cattle_2015-05-01,64420038_6_cattle_2015-03-01,64420038_7_cattle_2015-05-01,64420038_8_cattle_2015-03-01,64420038_9_cattle_2015-03-01,64420039_0_cattle_2013-02-01,64420039_1_cattle_2016-03-01,64420042_0_cattle_2016-12-01,64420042_1_cattle_2017-02-01,64420047_0_cattle_2013-01-01,64420047_1_cattle_2016-01-01,64449006_0_cattle_2015-04-01,64449007_0_cattle_2015-04-01,64449007_1_cattle_2015-04-01,64449007_2_cattle_2015-04-01,64449007_3_cattle_2015-06-01,64449007_4_cattle_2015-04-01,64449007_5_cattle_2015-04-01,64449007_6_cattle_2015-04-01,64459003_0_cattle_2018-01-01,64508019_0_cattle_2015-03-01,64521001_0_cattle_2018-02-01,64521001_1_cattle_2018-04-01,64521001_2_cattle_2018-03-01,64521001_3_cattle_2018-04-01,64521001_4_cattle_2018-04-01,64521015_0_cattle_2015-06-01,64521015_10_cattle_2015-04-01,64521015_11_cattle_2015-06-01,64521015_12_cattle_2015-04-01,64521015_13_cattle_2015-06-01,64521015_14_cattle_2015-04-01,64521015_15_cattle_2015-06-01,64521015_16_cattle_2015-04-01,64521015_17_cattle_2015-04-01,64521015_18_cattle_2015-04-01,64521015_19_cattle_2015-06-01,64521015_1_cattle_2015-06-01,64521015_2_cattle_2015-04-01,64521015_3_cattle_2015-04-01,64521015_4_cattle_2015-06-01,64521015_5_cattle_2015-06-01,64521015_6_cattle_2014-03-01,64521015_7_cattle_2015-06-01,64521015_8_cattle_2015-04-01,64521015_9_cattle_2015-04-01,64521016_0_cattle_2016-07-01,64521016_1_cattle_2016-03-01,64521016_2_cattle_2016-03-01,64521016_3_cattle_2016-03-01,64521_0_boar_2014-05-01,64521_1_boar_2015-03-01,64521_2_boar_2015-02-01,64521_3_boar_2016-04-01,64521_4_boar_2015-12-01,64521_5_boar_2019-07-01,64521_6_boar_2020-02-01,64521_7_boar_2020-02-01,64556002_0_cattle_2015-04-01,64556002_1_cattle_2015-02-01,64556002_2_cattle_2015-02-01,64556002_3_cattle_2015-02-01,64556005_0_cattle_2014-12-01,64556023_0_cattle_2012-04-01,64556023_1_cattle_2012-05-01,64556034_0_cattle_2020-02-01,64556039_0_cattle_2011-05-01,64556039_1_cattle_2011-08-01,64556039_2_cattle_2011-08-01,64556039_3_cattle_2011-07-01,64556039_4_cattle_2011-08-01,64556039_5_cattle_2011-08-01,64556_0_boar_2012-02-01,64556_1_boar_2013-02-01,64556_2_boar_2014-07-01,64556_3_boar_2013-12-01,64556_4_boar_2018-04-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08989101089891154,0,0.0024997500249975,0.07599240075992506,0.021897810218978006,0.03139686031396844,0,0,0,0,0,0,0,0.0016998300169982995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009999000099989991,0,0,0,0,0,0.33406659334066835,0,0,0,0,0,0.0050994900509949035,0,0,0,0,0,0,0,0,2.9997000299970003e-4,0,0,6.999300069993001e-4,0,0,0,0.01989801019898002,0.005899410058994105,0,0,0.0016998300169982995,0,0,0,0,0.004199580041995802,0,0,0,0,0,0,0,0.0024997500249975,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019498050194980424,0.008599140085991401,0.0021997800219977996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04569543045695453,0,0,0.033796620337966106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007599240075992407,0.21757824217577448,0,0,0,0,0,0,0,0,0,0,0.0035996400359964015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012998700129986998,8.999100089991002e-4,0,0.0012998700129986998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023697630236976193
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8403159684032462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01019898010198979,0.07079292070793011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03859614038596144,0.07289271072892807,0.06959304069593128,0.02399760023997589,0.03879612038796124,0.0409959004099591,0.08069193080692048,0,0.06749325067493332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008199180081991804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14708529147085284,0.019698030196980222,0.012498750124987473,0,0,0.004899510048995103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03789621037896212,0,0.009899010098990092,0.20987901209878304,0.32746725327467385,0.003099690030996901,0.014998500149984955,0.1437856214378565,0,0.007199280071992806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015298470152984653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006899310068993106,0.5117488251175202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10748925107489442,0.035196480351964744,0,0.04709529047095317,0.004599540045995403,0.026097390260973775,0.041795820417958325,0.0627937206279379,0,0.08529147085291601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01989801019898002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13728627137286373,0.01569843015698425,0.004499550044995503,0,0,0.004599540045995403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07969203079692146,0.3181681831816816,0.04569543045695453,0,0.2282771722827626,0.010798920107989185,0.01159884011598838,0.25407459254073506,0,0.033796620337966106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521547845215512,9.99900009999e-4,0.044695530446955505,0,0,0.02539746025397448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006799320067993206,0.17718228177181938,0.003099690030996901,0.09879012098790288,0,0.0015998400159983996,0.0011998800119988,0.03939606039396066,0,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017998200179981994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019998000199979993,0.022097790220977805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022997700229976898,0.003899610038996102,0.017798220177982136,0.01979802019798012,3.9996000399960006e-4,0,0.41165883411660364,0.01569843015698425,0,0.1984801519847957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99900009999e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015098490150984854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017898210178982035,0.007699230076992307,0.019398060193980524,0.013698630136986264,0.0013998600139985998,0.43205679432058663,0,0.011898810118988077,0,0.24947505249473903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035196480351964744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05989401059894072,0.07719228077192389,9.999000099990002e-5,0,0,0.0011998800119988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1949805019497996,0.20017998200179382,0.0774922507749236,0.28477152284770946,0.1697830216978276,0.030696930306969142,0.03859614038596144,0,0,0.06499350064993575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336966303369662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02979702029797005,0,0,0,0,0,0,0,0.0920907909209094,0,0,0,0,0,0,0.029997000299969847,0,0,0,0,0,0,0,0,0,0,0,0,0.4431556844315774,0,0,0.04129587041295881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02829717028297156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013498650134986466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035996400359964015,0.06049395060494014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08529147085291601,0.0372962703729627,0.08079192080792039,0.037096290370962896,0.0072992700729927066,0.34786521347865684,0.3210678932106792,0.07619238076192486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
