post,mu,pi
-2591.674636945502,1e-4,0.9
-1217.5638426054934,7.296569834298936e-4,0.7993473042052954
-1167.4230893126557,0.001072044475450245,0.9492461820747654
-1155.687072455553,0.0011712972309573784,0.9780341596342159
-1194.8332155515677,0.0016672170196789524,0.9164411746336332
-1187.6415847542173,0.0015186319397492477,0.9122020177160264
-1204.1379216025207,0.0010296868532721742,0.8381923697196252
-1155.1478898779997,9.615423518792125e-4,0.98727819458726
-1127.5893202920333,6.563361046322713e-4,0.9878547455081585
-1144.6351364584611,7.48602448379151e-4,0.9822356356377042
-1173.669651769127,8.265585601115851e-4,0.9724623728542868
-1192.1746076292434,9.669803856928314e-4,0.9698265596139063
-1184.220324695007,9.040396737397033e-4,0.9842725961013675
-1172.563937106076,5.735638341916205e-4,0.986717556213282
-1168.4812935833932,0.0010568598009818792,0.9844726288473751
-1173.4566941332755,9.245386910495373e-4,0.9795620311650772
-1174.7705868000169,0.0012472030295169701,0.9448302640605134
-1173.4256803951805,9.88864448875986e-4,0.9616485453798777
-1158.5508400231531,8.842198470070811e-4,0.9921372343227549
-1157.7164949291052,8.603105905395424e-4,0.98118853422134
-1135.3960960623417,6.993366224252963e-4,0.9966652881142872
-1204.4186156341584,0.0010388861882037609,0.9540362422605841
-1175.7148582196703,7.170204228710995e-4,0.935138921526674
-1157.7153109341784,9.135765114657451e-4,0.9569006144925873
-1142.2302125416488,8.844641264563232e-4,0.931770843660461
-1154.1905656109418,6.166072832859598e-4,0.9680756539210134
-1167.1671430884633,7.228178326795644e-4,0.9525084530532433
-1202.399431188623,0.0012734176606604424,0.9029532945093606
-1202.5878210269198,0.0011856430951448882,0.9111372459886857
-1162.6138702508188,9.1804850319299e-4,0.9691050142859369
-1151.9880868486373,9.949668312278636e-4,0.9713862202164955
-1159.183762293748,0.0011250121351726297,0.9622119601331018
-1164.242914165606,0.0011528007063345749,0.9904690801829076
-1189.1324529524993,9.713130810497265e-4,0.9861332915207205
-1178.5030788446309,7.595840973031705e-4,0.9729495088550525
-1157.8737215648005,9.640270830090422e-4,0.9781395708568765
-1199.6674408234928,0.0012035278699787687,0.9669856046694665
-1168.7152988822656,9.644942455849663e-4,0.9848651955779415
-1176.6238626814845,0.001020605749427958,0.9812087766629815
-1181.3981530229587,4.8142335049121225e-4,0.9280550261052626
-1166.683134547734,9.129618251727217e-4,0.9841080141566608
-1154.1482577041234,7.977592788151222e-4,0.9994041395283781
-1165.3443184389469,9.023154269638581e-4,0.9894869417964742
-1177.9124820843308,0.0017198439909951162,0.9934975261726665
-1162.9733006975907,8.819591534827204e-4,0.9934145130325724
-1186.4081140252028,9.389852337935337e-4,0.9645251751155459
-1187.6637324582448,0.0012772226800287383,0.9781278508519228
-1198.0871189317045,0.001342969854815173,0.9632646881179229
-1167.5492186211295,0.001095099206710697,0.9763047497073917
-1188.123541535429,9.622763165666943e-4,0.9831332362244772
-1182.1272858612238,8.730790097637251e-4,0.9891663051059303
-1178.3770490652253,9.828294154206273e-4,0.9901285810756467
-1171.7305965657076,8.263009879548346e-4,0.9916122736613597
-1208.0444811954137,8.170019842590501e-4,0.9624065209357895
-1180.1664428654608,0.0013837542302859954,0.996076535542352
-1200.1920600281346,0.0014355338661866121,0.9490412824098301
-1186.5120311255678,9.49453814402226e-4,0.9579363123350322
-1162.8463450019722,8.58005031701007e-4,0.985730936730119
-1166.6935625267338,0.001050694757640354,0.9654505726323971
-1192.9872435241573,8.064624277088794e-4,0.90821341928367
-1186.7515273350348,0.001020860462379477,0.9452230680938534
-1198.726515205653,6.997690145104586e-4,0.9654056555526046
-1196.3109909150483,9.133973299107723e-4,0.938430787785119
-1188.6237187357542,8.952866179565176e-4,0.9921048583611043
-1177.4647731863051,0.001012158929413534,0.9787297019217096
-1158.1416069036993,9.254592246270333e-4,0.9977774769656002
-1180.051937868647,6.541801870717887e-4,0.9719868162535583
-1170.121598311058,8.383763885035665e-4,0.9769271830684572
-1153.0945165373264,7.593560918009603e-4,0.995051190281533
-1160.2217815360023,7.459743872274458e-4,0.998760062025668
-1149.9550090081443,8.641146900620977e-4,0.998760062025668
-1155.1372226548488,0.0011231613942980277,0.9915860650653179
-1150.7506876236234,0.001005004000699514,0.9998340698293795
-1152.4807977771466,9.037702306715607e-4,0.9923319294602109
-1150.8472614955876,7.468157805997996e-4,0.9903001387689523
-1175.1365236122354,0.0012297376756102046,0.9858227830447595
-1160.7130742025781,0.0010332099442259528,0.9978416219986542
-1156.9326888960427,8.830063220242377e-4,0.992172461039745
-1182.3606579403909,9.491166505546092e-4,0.9531321284937408
-1199.3509610642689,7.519081399391064e-4,0.9608033102784165
-1167.6854466853936,9.101850899331181e-4,0.9727071209966711
-1144.4044783478619,0.0011082332220371477,0.9993932420160151
-1159.397796637609,0.001089655084537522,0.9993932420160151
-1175.5550487149196,8.553637083391744e-4,0.9940257849729073
-1154.0400102729322,8.202465231313148e-4,0.9984799268403828
-1158.5441284946212,0.0010078879180886575,0.9966259458880841
-1152.7541996334687,0.0010756180314010272,0.9963222077653117
-1156.1237396306774,7.530739887467667e-4,0.9791062273533232
-1156.2436169606829,0.0010112935278368763,0.9918927225526959
-1158.04803739396,8.459764339567899e-4,0.9633644068280554
-1144.9869192143838,0.0011674133172725016,0.9795176075027352
-1179.6386489032093,8.589236130475435e-4,0.9676129693587607
-1197.288557511491,9.672880834952644e-4,0.9195500874407277
-1155.0829698112318,8.591444230950544e-4,0.9506110010826944
-1149.1179321648412,6.150364377029488e-4,0.9880224608656456
-1194.2892168357264,6.343487854474027e-4,0.9752535421767424
-1177.8222306364357,9.762833678948857e-4,0.9740952443777474
-1153.3563987397256,7.716441510139152e-4,0.9982859370881202
-1154.1182137325045,0.0010047339071298468,0.9947157720575747
-1179.889236418255,7.295900274358619e-4,0.9785366956845027
-1168.1349895042274,8.102133708871333e-4,0.9778521108899692
-1187.41478868764,7.862691983633052e-4,0.9269119148355489
-1197.4886568377362,0.0010539454631673213,0.9110238831125692
-1216.3207710169197,7.583850672741592e-4,0.8546348702656207
-1171.083695752521,6.257396795686682e-4,0.8763019237940622
-1160.365010480712,8.310215473789331e-4,0.9759790254675134
-1144.9290552079578,7.447966718207151e-4,0.9894759346887558
-1136.5337813849033,0.0010096941213376279,0.982939002549327
-1151.1034125593324,7.942483688961955e-4,0.9649549362733573
-1161.2093358986144,8.946347100478174e-4,0.977424876205828
-1148.596814137247,9.08043913361535e-4,0.946982944711208
-1131.6579375943957,7.203237062094114e-4,0.996870458062654
-1124.9176513135492,9.285099058608727e-4,0.9909302879964426
-1127.9664219320932,0.0011177372109624664,0.9981505414787487
-1188.2363551360872,7.391679241710589e-4,0.894459044527433
-1210.5426282641915,8.521138806493889e-4,0.8867442252815048
-1180.9292061753938,0.0010765474839181423,0.9324179425274979
-1152.76973047102,7.044247522361557e-4,0.9588313920695538
-1177.6108506394053,0.0011224474906948293,0.9685433979405382
-1156.3169003602986,0.0010057265214139673,0.9893569766552817
-1153.5676300888078,7.570339311123555e-4,0.9751296708792055
-1159.614189017942,8.933926716435027e-4,0.9740291915605851
-1148.7443934064877,7.28295053464513e-4,0.9943479660002182
-1143.592384558392,7.166310434166429e-4,0.9961949578391827
-1147.3085491232769,6.433301522094239e-4,0.980166081490438
-1161.2311830550188,8.724720244144023e-4,0.9883510632839365
-1157.9976118165785,9.953942051845303e-4,0.9956266368897868
-1164.8771639803758,0.0012371364278605764,0.9997944891184151
-1181.1008181431423,0.0011401140356305983,0.9743015475692948
-1180.126211173336,0.0010124122681911055,0.9920142945510754
-1165.640056758129,9.686857159477985e-4,0.9968671848671419
-1176.105101241095,0.0010984885071875239,0.9874152479353397
